BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-2.45046,-1.6327,-1.41163,-0.20341,-1.55777,-1.24196,-4.85567,0.0291864,0.0576603,0.0762915,6.52292,0.192592,0.138609,1710000,2478
-2.51493,-1.56199,-1.30515,-0.140512,-1.80573,-1.19122,-5.19354,0.0343079,0.0653493,0.0742734,6.65178,0.198263,0.139513,1711000,2479
-2.528,-1.56496,-1.30587,-0.131121,-1.74478,-1.19,-4.96348,0.0335336,0.0659451,0.0560553,6.85994,0.194985,0.137508,1712000,2481
-2.41435,-1.36665,-1.19168,-0.325734,-2.05913,-1.31278,-4.64564,0.0389924,0.0655345,0.0703905,6.75036,0.193926,0.13827,1713000,2482
-2.46819,-1.3968,-1.17427,-0.371721,-1.96396,-1.34445,-4.36414,0.0340135,0.0732682,0.0644295,6.63001,0.193727,0.138862,1714000,2483
-2.37891,-1.28391,-1.05944,-0.494193,-2.14426,-1.36432,-4.46847,0.0346823,0.0760643,0.0770249,6.66165,0.194239,0.139229,1715000,2484
-2.48213,-1.38068,-1.19905,-0.307914,-2.10842,-1.28184,-4.57658,0.0398701,0.0669669,0.0930012,6.59457,0.194901,0.137918,1716000,2485
-2.49898,-1.50116,-1.29858,-0.237885,-1.80204,-1.30327,-4.72465,0.0296101,0.0759059,0.0559251,6.61415,0.195321,0.137024,1717000,2487
-2.51221,-1.61632,-1.43025,-0.151115,-1.55215,-1.27338,-4.94982,0.035138,0.0689448,0.0744745,6.66354,0.195033,0.136613,1718000,2488
-2.67774,-1.80824,-1.59358,-0.0434885,-1.26713,-1.16824,-4.73063,0.030191,0.0761199,0.0785917,6.63596,0.194075,0.135313,1719000,2489
-2.6017,-1.63539,-1.41391,-0.118886,-1.5213,-1.18333,-4.919,0.0295559,0.0721804,0.0385434,6.54063,0.193831,0.135977,1720000,2492
-2.53749,-1.56387,-1.29036,-0.22904,-1.60082,-1.26941,-5.01074,0.032526,0.0655572,0.0373148,6.60995,0.192699,0.135471,1721000,2493
-2.48594,-1.40535,-1.16193,-0.309592,-2.00488,-1.34372,-4.36963,0.0379069,0.0699095,0.0620106,6.73955,0.192379,0.138288,1722000,2494
-2.45923,-1.41431,-1.1581,-0.251022,-2.06054,-1.29921,-4.06585,0.032166,0.0677301,0.0695427,6.59607,0.19632,0.137317,1723000,2495
-2.28627,-1.11897,-0.888436,-0.504215,-2.55692,-1.43423,-3.94984,0.0394262,0.0654244,0.0633006,6.60851,0.197511,0.137354,1724000,2497
-2.39813,-1.14072,-0.884711,-0.395653,-2.60298,-1.46876,-4.27882,0.0420232,0.0740877,0.0597383,6.62447,0.198233,0.137529,1725000,2498
-2.22134,-1.07955,-0.852374,-0.606692,-2.53508,-1.47884,-3.62668,0.0364541,0.0698164,0.0709405,6.6579,0.198906,0.138581,1726000,2499
-2.26474,-1.21924,-0.982723,-0.408918,-2.44992,-1.3744,-3.63995,0.0416395,0.0590839,0.0756494,6.76924,0.194371,0.136886,1727000,2500
-2.43439,-1.37477,-1.14646,-0.304809,-2.1087,-1.30075,-3.60005,0.0391318,0.0623048,0.0614123,6.68821,0.1939,0.138225,1728000,2501
-2.26534,-1.42129,-1.18409,-0.333555,-1.97354,-1.29325,-2.89878,0.0278871,0.0743516,0.0780467,6.56272,0.197142,0.136767,1729000,2503
-2.45083,-1.42786,-1.18997,-0.205431,-2.03127,-1.3005,-2.9069,0.032562,0.0685121,0.0595036,6.72055,0.190685,0.137955,1730000,2504
-2.26491,-1.23467,-1.01852,-0.348123,-2.33341,-1.37297,-3.42814,0.0324822,0.0690906,0.0653563,6.76123,0.196865,0.138354,1731000,2505
-2.46857,-1.26198,-1.05017,-0.44712,-2.19731,-1.43586,-3.29402,0.0339726,0.0803695,0.0750678,6.67324,0.195602,0.139632,1732000,2506
-2.42028,-1.2028,-0.98946,-0.468726,-2.30572,-1.46855,-3.21669,0.0425197,0.065661,0.0620695,6.62717,0.194403,0.137185,1733000,2507
-2.35039,-1.15515,-0.90228,-0.502485,-2.46477,-1.43776,-3.42985,0.0331556,0.0773124,0.0564944,6.68733,0.193377,0.139459,1734000,2509
-2.43755,-1.16822,-0.912197,-0.408823,-2.53066,-1.44279,-3.18795,0.0395196,0.073923,0.060064,6.63145,0.194378,0.135733,1735000,2510
-2.36593,-1.11544,-0.92156,-0.551796,-2.50154,-1.46757,-2.86716,0.044886,0.0621505,0.0836139,6.70129,0.193835,0.136405,1736000,2511
-2.4155,-1.2297,-1.02402,-0.350431,-2.47196,-1.31539,-3.15964,0.038398,0.0747713,0.0765169,6.63432,0.193915,0.138793,1737000,2512
-2.37906,-1.07298,-0.861271,-0.553909,-2.62194,-1.45009,-3.20485,0.0388592,0.0789524,0.0710276,6.65087,0.192491,0.135835,1738000,2513
-2.28169,-1.17851,-0.977995,-0.465864,-2.35189,-1.41977,-3.14829,0.0366503,0.0664461,0.0616259,6.62193,0.197334,0.13813,1739000,2515
-2.42123,-1.50792,-1.26947,-0.196193,-1.83688,-1.28132,-3.20672,0.0244653,0.0707539,0.0630233,6.56395,0.193334,0.136981,1740000,2516
-2.60683,-1.68895,-1.48187,-0.138804,-1.43032,-1.16748,-2.99523,0.0355646,0.0658316,0.061329,6.69481,0.193179,0.13696,1741000,2517
-2.51725,-1.51781,-1.2741,-0.210793,-1.82627,-1.27736,-3.60702,0.0353162,0.066779,0.0742372,6.8581,0.194898,0.136514,1742000,2519
-2.43088,-1.29855,-1.07988,-0.373087,-2.2236,-1.38989,-3.71025,0.0357475,0.0733884,0.0747076,6.70042,0.192563,0.137832,1743000,2520
-2.40033,-1.37413,-1.17326,-0.352915,-1.98549,-1.37861,-3.6912,0.0329836,0.0742492,0.0674272,6.79302,0.195625,0.137623,1744000,2522
-2.32489,-1.2362,-1.01925,-0.38496,-2.37291,-1.36334,-3.36207,0.0423685,0.056258,0.0833733,6.64484,0.194999,0.138446,1745000,2523
-2.35114,-1.41761,-1.17214,-0.158511,-2.04283,-1.28019,-3.90875,0.0213931,0.0785352,0.0429022,6.64496,0.193996,0.13896,1746000,2524
-2.47635,-1.6627,-1.39438,-0.0781644,-1.61327,-1.17239,-4.03264,0.0245431,0.0795823,0.0557314,6.61258,0.192157,0.139306,1747000,2526
-2.62067,-1.58697,-1.35906,-0.184612,-1.634,-1.26875,-4.81773,0.032799,0.0736182,0.0639364,6.80261,0.196402,0.138697,1748000,2527
-2.51118,-1.63077,-1.38973,-0.240608,-1.51265,-1.2629,-4.99166,0.0291751,0.0747695,0.0581008,6.68127,0.195885,0.136185,1749000,2529
-2.55744,-1.66143,-1.43361,-0.0659864,-1.55748,-1.16601,-5.18442,0.0289543,0.0754008,0.0584769,6.67734,0.190562,0.140628,1750000,2531
-2.5709,-1.668,-1.40731,-0.125663,-1.46989,-1.29143,-4.97515,0.0293538,0.0689307,0.0570014,6.64184,0.191734,0.138791,1751000,2532
-2.62388,-1.79063,-1.54937,0.00586942,-1.26732,-1.14317,-4.64435,0.0272159,0.0677275,0.0410788,6.72074,0.193824,0.138334,1752000,2534
-2.56032,-1.73962,-1.49464,-0.0564922,-1.38522,-1.18032,-4.81076,0.0276847,0.0732293,0.0519301,6.54842,0.195386,0.136546,1753000,2535
-2.50554,-1.66395,-1.43362,-0.106243,-1.47616,-1.24944,-4.69841,0.028411,0.0652235,0.0514536,6.76061,0.19287,0.136613,1754000,2537
-2.53047,-1.56179,-1.34112,-0.20009,-1.67289,-1.27783,-4.43062,0.034189,0.0695728,0.063761,6.63019,0.19101,0.13726,1755000,2539
-2.63256,-1.87169,-1.5876,0.0250462,-1.14319,-1.14546,-4.76656,0.0286266,0.0654146,0.0522992,6.63263,0.194418,0.138771,1756000,2541
-2.6044,-1.82838,-1.58424,0.0520156,-1.2697,-1.17573,-4.94255,0.0235095,0.0736212,0.0626098,6.64699,0.19378,0.134069,1757000,2543
-2.59789,-1.60683,-1.39607,-0.125233,-1.6491,-1.24592,-4.87443,0.0282963,0.0744569,0.0762713,6.67003,0.192037,0.137567,1758000,2544
-2.63452,-1.65039,-1.43304,-0.118383,-1.51227,-1.20479,-4.65419,0.0249582,0.0754505,0.0615381,6.58653,0.192691,0.136714,1759000,2546
-2.55092,-1.74096,-1.49579,-0.0443839,-1.35426,-1.24326,-4.60262,0.0400594,0.0577875,0.0714213,6.57009,0.192013,0.138451,1760000,2548
-2.74385,-1.69181,-1.41873,-0.0664871,-1.49398,-1.26905,-4.78354,0.0287544,0.0801673,0.0699744,6.82309,0.191895,0.138524,1761000,2549
-2.70898,-1.64191,-1.39697,-0.172331,-1.54434,-1.25225,-4.16801,0.0365871,0.0726515,0.0688501,6.58855,0.193363,0.137976,1762000,2551
-2.5296,-1.64444,-1.40362,-0.112608,-1.57239,-1.24526,-4.0836,0.0291385,0.0707029,0.0503726,6.6047,0.191426,0.136117,1763000,2552
-2.60873,-1.69535,-1.44851,-0.0799023,-1.49693,-1.21197,-4.31058,0.0277256,0.0767519,0.055985,6.73552,0.191299,0.134709,1764000,2554
-2.4724,-1.58498,-1.30221,-0.164719,-1.72463,-1.27881,-4.32646,0.0227678,0.0771278,0.0595004,6.739,0.191967,0.136847,1765000,2557
-2.42625,-1.32757,-1.10887,-0.308347,-2.23598,-1.33605,-4.29536,0.0379796,0.0737849,0.0671054,6.68834,0.190408,0.137038,1766000,2558
-2.4554,-1.45681,-1.2134,-0.262163,-1.9389,-1.26676,-4.71768,0.0331034,0.065233,0.0561511,6.68027,0.194386,0.137893,1767000,2560
-2.32486,-1.18586,-0.976432,-0.463882,-2.35726,-1.38796,-4.80217,0.0376206,0.0644651,0.0665149,6.60941,0.19366,0.139689,1768000,2561
-2.36654,-1.44148,-1.19811,-0.321281,-1.88576,-1.30239,-5.48956,0.0295807,0.0736821,0.0757801,6.47914,0.192833,0.139006,1769000,2563
-2.47026,-1.62712,-1.42029,-0.150418,-1.59837,-1.26232,-5.77969,0.025414,0.0747253,0.0692909,6.73217,0.190711,0.137145,1770000,2565
-2.38505,-1.40845,-1.15233,-0.308317,-1.94464,-1.33104,-5.52893,0.0351861,0.0566317,0.0485876,6.7152,0.19348,0.137735,1771000,2568
-2.38182,-1.2988,-1.03994,-0.346596,-2.24566,-1.35093,-5.84981,0.0344293,0.0708285,0.0540636,6.63165,0.191281,0.136425,1772000,2568
-2.44035,-1.41414,-1.21341,-0.236938,-2.09018,-1.30154,-5.35435,0.0370631,0.0616761,0.0876405,6.7528,0.192756,0.138591,1773000,2569
-2.58188,-1.43584,-1.2249,-0.322638,-1.9125,-1.31528,-5.24328,0.0387239,0.0692744,0.080436,6.72448,0.195569,0.140315,1774000,2570
-2.46645,-1.36767,-1.09011,-0.332519,-2.07811,-1.29936,-5.015,0.0324245,0.0685549,0.0470135,6.55913,0.192071,0.138093,1775000,2571
-2.38209,-1.47595,-1.23862,-0.282977,-1.82114,-1.30038,-4.99314,0.0324292,0.0724615,0.0584029,6.7396,0.196732,0.139272,1776000,2571
-2.46135,-1.5674,-1.32589,-0.133963,-1.79386,-1.29691,-4.56253,0.0331598,0.0673108,0.0799084,6.67149,0.190596,0.137165,1777000,2572
-2.53571,-1.55012,-1.33578,-0.261423,-1.61505,-1.304,-4.50127,0.0322795,0.0602707,0.0541683,6.65484,0.191706,0.135948,1778000,2573
-2.48572,-1.53749,-1.30372,-0.221017,-1.74659,-1.25277,-5.16909,0.0318326,0.0706571,0.0671456,6.65385,0.1927,0.138044,1779000,2574
-2.45145,-1.3504,-1.15478,-0.363476,-1.98025,-1.42529,-4.71768,0.0375999,0.0593779,0.0773318,6.69841,0.193527,0.139203,1780000,2575
-2.41677,-1.40827,-1.18733,-0.256455,-1.94706,-1.3254,-4.70875,0.0286884,0.0736492,0.0571071,6.65679,0.192821,0.140345,1781000,2575
-2.59413,-1.43421,-1.22817,-0.295247,-1.8398,-1.27991,-4.74929,0.0374639,0.0670709,0.0602564,6.78007,0.193665,0.139633,1782000,2576
-2.42481,-1.43334,-1.16913,-0.285668,-2.02,-1.30721,-4.81107,0.0352976,0.0638391,0.0679776,6.64025,0.191934,0.136554,1783000,2577
-2.61373,-1.64583,-1.3355,-0.179522,-1.59229,-1.23748,-5.03889,0.0322754,0.0645684,0.064467,6.61402,0.195066,0.135534,1784000,2578
-2.44977,-1.3778,-1.13545,-0.328199,-2.05136,-1.31438,-5.24387,0.0368858,0.0630799,0.0663539,6.63265,0.19317,0.137275,1785000,2578
-2.4257,-1.57374,-1.36541,-0.129203,-1.7186,-1.22974,-4.77746,0.0243124,0.0714512,0.0644772,6.62769,0.195848,0.138059,1786000,2579
-2.42257,-1.51757,-1.23406,-0.199997,-1.85401,-1.23503,-5.31658,0.027949,0.0749669,0.0561707,6.71371,0.193357,0.137039,1787000,2580
-2.49167,-1.44988,-1.22449,-0.281986,-1.88766,-1.3532,-5.55805,0.0284186,0.0963512,0.0782864,6.64121,0.193013,0.137017,1788000,2581
-2.44241,-1.50792,-1.29525,-0.245994,-1.80539,-1.26242,-5.21392,0.0369269,0.0711077,0.0729508,6.68214,0.190923,0.137541,1789000,2582
-2.34737,-1.30283,-1.10029,-0.399486,-2.17972,-1.30227,-5.01482,0.0369001,0.0700626,0.0665411,6.515,0.193048,0.13584,1790000,2582
-2.46574,-1.3487,-1.14758,-0.327453,-2.13614,-1.3332,-5.61446,0.0327009,0.0727151,0.0816434,6.57441,0.193391,0.134543,1791000,2583
-2.43408,-1.38194,-1.15946,-0.247503,-2.14254,-1.27933,-5.94741,0.0292221,0.0741557,0.0737969,6.62025,0.190087,0.139278,1792000,2584
-2.41908,-1.50491,-1.3062,-0.261527,-1.74768,-1.26272,-6.12652,0.0253545,0.0758031,0.0689594,6.79343,0.192816,0.136887,1793000,2585
-2.50663,-1.5471,-1.34931,-0.179727,-1.69131,-1.22127,-6.1115,0.0322547,0.0702919,0.0518224,6.70978,0.190571,0.137894,1794000,2586
-2.28664,-1.3071,-1.11034,-0.36174,-2.16144,-1.37877,-6.38737,0.0328145,0.0712927,0.0644297,6.67223,0.193154,0.139174,1795000,2587
-2.22488,-1.19709,-1.00681,-0.391688,-2.39672,-1.40448,-6.33914,0.0357568,0.0631752,0.064645,6.66558,0.191433,0.137327,1796000,2588
-2.27339,-1.16578,-0.964355,-0.44766,-2.50435,-1.45134,-5.97207,0.0415047,0.0688752,0.0856635,6.68132,0.194718,0.137561,1797000,2589
-2.29578,-1.21998,-0.991017,-0.466322,-2.32966,-1.3608,-5.5269,0.0346733,0.068892,0.068948,6.6545,0.19163,0.136616,1798000,2591
-2.36663,-1.29595,-1.09137,-0.358942,-2.23405,-1.38711,-5.10576,0.0357562,0.065849,0.0881924,6.68722,0.192557,0.139085,1799000,2592
-2.38455,-1.40992,-1.18509,-0.273569,-2.07389,-1.29822,-5.48945,0.035519,0.0642888,0.0737781,6.71593,0.19331,0.135658,1800000,2593
-2.30373,-1.17124,-0.979551,-0.47735,-2.46708,-1.42466,-5.59261,0.0469014,0.0588323,0.0890932,6.66357,0.194414,0.137112,1801000,2594
-2.34101,-1.21055,-0.977073,-0.43488,-2.39454,-1.38832,-5.87814,0.0446091,0.0629292,0.0632372,6.62255,0.19323,0.138647,1802000,2595
-2.22432,-1.04412,-0.856497,-0.574708,-2.61889,-1.4534,-5.55779,0.0361059,0.066348,0.071558,6.65787,0.194624,0.136141,1803000,2596
-2.31828,-1.20521,-0.945941,-0.327509,-2.5657,-1.39117,-5.65637,0.0350968,0.0776239,0.0808105,6.66256,0.193525,0.140335,1804000,2598
-2.0908,-1.03063,-0.818185,-0.53793,-2.74883,-1.51207,-5.14619,0.0372604,0.0704445,0.074493,6.59165,0.192446,0.136205,1805000,2599
-2.18261,-1.15913,-0.888849,-0.402783,-2.6034,-1.36672,-4.96819,0.0327803,0.070499,0.0718255,6.66216,0.19562,0.13927,1806000,2600
-2.38384,-1.16661,-0.935867,-0.400416,-2.57753,-1.39153,-5.29503,0.0359156,0.074756,0.0808713,6.68277,0.196529,0.136822,1807000,2601
-2.3304,-1.33035,-1.08217,-0.379057,-2.15413,-1.37716,-4.6598,0.0380397,0.0522059,0.0633551,6.73496,0.19456,0.138227,1808000,2602
-2.47724,-1.39022,-1.13386,-0.395439,-2.04667,-1.30827,-5.0377,0.0385445,0.0656683,0.0691976,6.63456,0.194492,0.135043,1809000,2603
-2.24852,-1.39904,-1.12802,-0.330985,-2.05714,-1.31015,-5.05066,0.0260264,0.0723559,0.0579625,6.67536,0.193415,0.13778,1810000,2605
-2.31703,-1.28301,-1.03504,-0.314983,-2.32733,-1.29824,-5.34986,0.0279858,0.0722284,0.0550502,6.76981,0.192649,0.138129,1811000,2606
-2.43673,-1.3203,-1.06519,-0.439288,-2.10691,-1.45602,-5.7549,0.0365095,0.0663413,0.0648065,6.73434,0.192064,0.135992,1812000,2607
-2.53119,-1.4165,-1.17945,-0.287234,-2.00087,-1.37179,-5.6184,0.0302674,0.0816563,0.0557156,6.6865,0.19372,0.138338,1813000,2608
-2.38386,-1.44303,-1.24122,-0.194488,-1.98694,-1.2429,-5.09724,0.0342751,0.0745511,0.0683998,6.60319,0.19526,0.138064,1814000,2609
-2.30383,-1.26487,-1.07348,-0.365038,-2.25942,-1.3697,-4.81572,0.0366019,0.0681394,0.0711371,6.6377,0.197008,0.13718,1815000,2610
-2.25527,-1.27097,-1.06253,-0.296947,-2.36716,-1.38131,-4.85533,0.031616,0.0704979,0.0770709,6.6496,0.191023,0.138064,1816000,2612
-2.33011,-1.37337,-1.13624,-0.244001,-2.19697,-1.34845,-4.01553,0.0365122,0.0605692,0.0818334,6.68468,0.19381,0.134443,1817000,2613
-2.27773,-1.29935,-1.05905,-0.383244,-2.25203,-1.4407,-4.41406,0.0441085,0.0500507,0.0671504,6.68848,0.194236,0.137515,1818000,2614
-2.30282,-1.25835,-1.06432,-0.441945,-2.2394,-1.36291,-4.84019,0.0398564,0.0617902,0.0950078,6.61892,0.193046,0.140519,1819000,2615
-2.24768,-1.14899,-0.957119,-0.469361,-2.54492,-1.37955,-4.67842,0.042175,0.058361,0.0804554,6.58145,0.195593,0.136831,1820000,2626
-2.32845,-1.0817,-0.895546,-0.492276,-2.64796,-1.42083,-4.29872,0.0474243,0.0585553,0.0892159,6.68345,0.194633,0.138592,1821000,2627
-2.07787,-0.991505,-0.76659,-0.513012,-2.88627,-1.43839,-4.75717,0.0297156,0.0778258,0.0687362,6.7074,0.197934,0.137064,1822000,2628
-2.33333,-1.14815,-0.929951,-0.457002,-2.51461,-1.42859,-4.26448,0.035108,0.0678985,0.0646283,6.719,0.195207,0.137676,1823000,2629
-2.221,-1.13898,-0.885964,-0.4612,-2.55597,-1.4159,-4.33614,0.0431216,0.0587637,0.0590851,6.58083,0.194387,0.137203,1824000,2630
-2.29245,-1.08185,-0.802878,-0.525918,-2.71511,-1.48667,-4.74094,0.0398494,0.0745845,0.0676208,6.65167,0.194794,0.1373,1825000,2631
-2.22246,-0.953626,-0.751073,-0.562231,-2.84806,-1.49066,-4.45011,0.0303439,0.0856552,0.0713367,6.71498,0.193139,0.136694,1826000,2633
-2.10504,-0.924211,-0.711809,-0.556572,-2.98998,-1.47504,-4.47165,0.0422211,0.0744946,0.0712219,6.63685,0.194743,0.137436,1827000,2634
-2.24936,-1.03963,-0.796672,-0.575819,-2.74308,-1.47654,-4.6662,0.0388112,0.0729605,0.076408,6.73913,0.195556,0.138069,1828000,2635
-2.19062,-1.07926,-0.831378,-0.495499,-2.69472,-1.47928,-4.54688,0.0290939,0.0766573,0.0752978,6.58088,0.192914,0.134982,1829000,2636
-2.28698,-1.35935,-1.13394,-0.252734,-2.14699,-1.31598,-4.57967,0.0295979,0.067663,0.0622378,6.56403,0.19401,0.137048,1830000,2637
-2.23989,-1.36216,-1.13635,-0.226952,-2.1466,-1.34985,-4.19816,0.0271053,0.0687009,0.081186,6.6967,0.194887,0.138464,1831000,2638
-2.33859,-1.40282,-1.13667,-0.293278,-2.06894,-1.34456,-4.36408,0.0342743,0.0671784,0.0728959,6.67041,0.192519,0.139999,1832000,2640
-2.40129,-1.41449,-1.16114,-0.254949,-2.03815,-1.39308,-4.70494,0.0307887,0.0666011,0.066889,6.63344,0.191698,0.137984,1833000,2641
-2.19503,-1.15418,-0.916136,-0.393215,-2.49625,-1.41461,-4.50235,0.0335366,0.0634619,0.0540974,6.67788,0.189791,0.141113,1834000,2642
-2.29042,-1.32837,-1.07947,-0.336232,-2.16461,-1.34768,-4.56338,0.0326648,0.0717123,0.044894,6.66589,0.194261,0.137194,1835000,2643
-2.33878,-1.34944,-1.11426,-0.21847,-2.18709,-1.3227,-4.26357,0.0251024,0.0813745,0.0534588,6.58641,0.191254,0.134887,1836000,2644
-2.45973,-1.2906,-1.04938,-0.317246,-2.32593,-1.29501,-4.27539,0.0308855,0.0832821,0.0729846,6.61511,0.193491,0.134519,1837000,2645
-2.42881,-1.30233,-1.1087,-0.44196,-2.04863,-1.42279,-4.56197,0.0397937,0.0657478,0.0657013,6.75294,0.190406,0.136425,1838000,2647
-2.34432,-1.42601,-1.15776,-0.269696,-2.04969,-1.29706,-4.2477,0.0402461,0.0525745,0.0620479,6.62615,0.188807,0.137606,1839000,2648
-2.47836,-1.46177,-1.22121,-0.287821,-1.8522,-1.28243,-4.15051,0.0357531,0.0659903,0.0475001,6.76617,0.191344,0.138591,1840000,2649
-2.50481,-1.33196,-1.13831,-0.36937,-2.07297,-1.37704,-4.50862,0.0365898,0.0736583,0.0654627,6.62796,0.19196,0.136815,1841000,2650
-2.63291,-1.73088,-1.53535,-0.0654329,-1.42726,-1.19615,-5.00713,0.0270597,0.0760751,0.0754009,6.59719,0.190802,0.135996,1842000,2651
-2.64242,-1.75212,-1.54151,0.0335405,-1.35386,-1.11129,-4.92953,0.0278713,0.069274,0.0647799,6.81996,0.195989,0.139459,1843000,2653
-2.52253,-1.47407,-1.25283,-0.188725,-1.98851,-1.29096,-5.41171,0.040811,0.0688733,0.0637821,6.71559,0.194263,0.136551,1844000,2655
-2.59629,-1.68733,-1.4725,-0.0434798,-1.55071,-1.15535,-5.40378,0.0348195,0.0700195,0.074842,6.71819,0.193028,0.138498,1845000,2657
-2.42358,-1.44045,-1.22994,-0.226557,-1.91905,-1.30369,-4.9961,0.0289034,0.0792419,0.0619797,6.70603,0.195464,0.13704,1846000,2659
-2.47184,-1.31791,-1.13379,-0.431098,-2.0316,-1.39885,-4.61605,0.0395166,0.0678816,0.0642091,6.73765,0.194845,0.136927,1847000,2660
-2.39014,-1.39811,-1.2505,-0.309708,-2.00381,-1.34365,-4.29345,0.0269529,0.0817972,0.0696546,6.73484,0.194728,0.13695,1848000,2662
-2.5592,-1.60009,-1.35056,-0.0947134,-1.71209,-1.24527,-4.55368,0.0274732,0.0861793,0.0488248,6.59366,0.193438,0.138128,1849000,2664
-2.47839,-1.42977,-1.15445,-0.240756,-1.94766,-1.29969,-4.78494,0.0302509,0.0674302,0.0373081,6.6753,0.192131,0.138732,1850000,2666
-2.39797,-1.30097,-1.06244,-0.306586,-2.22784,-1.33006,-4.3445,0.0301564,0.0803015,0.055728,6.67201,0.193813,0.139018,1851000,2668
-2.26777,-1.22893,-0.993745,-0.401314,-2.31659,-1.4069,-4.98302,0.0281268,0.0725143,0.049435,6.7482,0.192128,0.138397,1852000,2669
-2.37059,-1.37889,-1.15639,-0.288563,-2.07411,-1.29428,-4.9706,0.0344286,0.0706234,0.0606375,6.63287,0.192804,0.138233,1853000,2671
-2.44044,-1.45384,-1.20394,-0.248703,-1.92538,-1.28888,-4.8074,0.0341877,0.0655967,0.0488333,6.66246,0.192494,0.138139,1854000,2673
-2.38532,-1.43926,-1.18339,-0.307119,-1.93998,-1.31909,-4.88711,0.0345801,0.0673401,0.0604814,6.73634,0.1928,0.139123,1855000,2674
-2.47683,-1.34261,-1.13407,-0.382895,-2.12299,-1.33866,-4.71086,0.0394608,0.0616377,0.080849,6.72064,0.192227,0.137043,1856000,2676
-2.2303,-1.35222,-1.08558,-0.298613,-2.20446,-1.31095,-4.8698,0.0335596,0.0710098,0.0490227,6.64346,0.192662,0.139108,1857000,2677
-2.34801,-1.26819,-1.01354,-0.383623,-2.25911,-1.39759,-5.17977,0.0394197,0.0604957,0.0634017,6.7946,0.193858,0.136747,1858000,2679
-2.41907,-1.09253,-0.867987,-0.565766,-2.56036,-1.45444,-5.06681,0.0423147,0.0678007,0.0668054,6.70946,0.191839,0.137148,1859000,2681
-2.24159,-1.18668,-0.928858,-0.473156,-2.44328,-1.45689,-5.40116,0.0299653,0.0736178,0.0684371,6.73946,0.193886,0.136729,1860000,2683
-2.36478,-1.2833,-1.09236,-0.39013,-2.19808,-1.28893,-5.34412,0.0327113,0.0756999,0.0683986,6.69868,0.192583,0.138902,1861000,2685
-2.31019,-1.39809,-1.19295,-0.314697,-2.00034,-1.34525,-4.99312,0.0318098,0.068554,0.0701245,6.79068,0.194039,0.137974,1862000,2687
-2.63334,-1.50966,-1.31603,-0.339396,-1.70382,-1.34447,-5.42593,0.0349167,0.0737924,0.0784809,6.60692,0.196976,0.136461,1863000,2689
-2.53678,-1.54041,-1.35275,-0.308317,-1.63761,-1.26942,-5.32654,0.0359036,0.074287,0.0802002,6.72658,0.194937,0.139667,1864000,2691
-2.62588,-1.8489,-1.59479,0.0649971,-1.20554,-1.07121,-5.60489,0.0259886,0.0665551,0.0538157,6.58098,0.197003,0.138068,1865000,2693
-2.56583,-1.84031,-1.61713,0.0249726,-1.17192,-1.15944,-5.28306,0.027728,0.0689692,0.0614431,6.72808,0.192727,0.138852,1866000,2695
-2.63863,-1.80325,-1.50755,0.0141415,-1.3242,-1.19571,-4.98767,0.0306332,0.0632682,0.0494559,6.66867,0.19093,0.137553,1867000,2697
-2.63823,-1.67603,-1.47366,-0.130784,-1.44152,-1.27386,-4.5007,0.0287284,0.0706808,0.0777703,6.65436,0.191714,0.135308,1868000,2699
-2.47484,-1.84416,-1.61437,-0.00110373,-1.17256,-1.18857,-4.92774,0.0263132,0.0651028,0.0659815,6.61362,0.190444,0.137554,1869000,2700
-2.57899,-1.6639,-1.41882,-0.0815391,-1.48726,-1.22849,-5.51755,0.0378407,0.0516113,0.0629115,6.68831,0.191249,0.138082,1870000,2702
-2.56472,-1.63924,-1.43628,-0.152922,-1.50229,-1.20732,-5.09607,0.0326084,0.0649364,0.0667184,6.67237,0.193042,0.138328,1871000,2704
-2.65209,-1.76424,-1.49999,-0.0494936,-1.35341,-1.20919,-5.37558,0.0281475,0.0750315,0.046967,6.71985,0.193134,0.137703,1872000,2706
-2.55149,-1.53969,-1.32587,-0.201358,-1.74651,-1.29041,-5.42523,0.0392381,0.0649022,0.0644228,6.71216,0.19448,0.137088,1873000,2708
-2.57666,-1.53578,-1.29955,-0.249479,-1.68908,-1.30575,-6.14162,0.0366085,0.066739,0.0555151,6.65792,0.195322,0.137138,1874000,2709
-2.49883,-1.63105,-1.38499,-0.152541,-1.60717,-1.21128,-6.00004,0.0280779,0.0670052,0.0690168,6.71622,0.191159,0.13839,1875000,2711
-2.50336,-1.45906,-1.25005,-0.287594,-1.8331,-1.30103,-6.06747,0.0324463,0.0669124,0.0699447,6.53666,0.190744,0.138072,1876000,2712
-2.41904,-1.44551,-1.22703,-0.281737,-1.90665,-1.25277,-5.83203,0.0304171,0.0733854,0.0695301,6.59692,0.192023,0.137069,1877000,2714
-2.35495,-1.44617,-1.21563,-0.243308,-1.91999,-1.29682,-5.33215,0.0258245,0.0634213,0.0601524,6.60154,0.194795,0.135348,1878000,2716
-2.54102,-1.31823,-1.11184,-0.355419,-2.16399,-1.38839,-4.64505,0.0439537,0.0685607,0.0671521,6.67637,0.189892,0.137864,1879000,2718
