BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-2.51087,-1.47713,-1.20825,-0.234186,-1.82087,-1.31194,-4.5585,0.0236598,0.0811108,0.0447227,6.65284,0.199084,0.139083,724000,1036
-2.39299,-1.51918,-1.30189,-0.21595,-1.79382,-1.2357,-4.30397,0.0315157,0.0683749,0.0621267,6.72093,0.198454,0.136222,725000,1037
-2.46039,-1.47188,-1.23002,-0.229295,-1.89669,-1.23772,-3.71307,0.0313865,0.07861,0.0520228,6.70886,0.192193,0.139278,726000,1038
-2.50254,-1.53415,-1.31484,-0.167554,-1.84515,-1.21677,-4.34159,0.0403903,0.0642855,0.0741273,6.7452,0.195395,0.139429,727000,1038
-2.48742,-1.45422,-1.26273,-0.281081,-1.89265,-1.28523,-4.08535,0.025945,0.0838328,0.0641188,6.71135,0.19562,0.136071,728000,1039
-2.333,-1.43686,-1.21185,-0.28112,-1.92663,-1.29238,-3.18163,0.0228766,0.085566,0.050317,6.75749,0.197427,0.135601,729000,1040
-2.57558,-1.59651,-1.37504,-0.165459,-1.68621,-1.21515,-3.23823,0.0300248,0.0790971,0.0733971,6.63465,0.193972,0.1357,730000,1041
-2.45444,-1.35467,-1.15531,-0.284416,-2.11429,-1.38675,-3.65237,0.0385331,0.0679139,0.0606135,6.64944,0.197931,0.137257,731000,1041
-2.40516,-1.54917,-1.32716,-0.168516,-1.71967,-1.26679,-3.77453,0.0227708,0.0818429,0.0659322,6.62346,0.194086,0.140918,732000,1042
-2.49135,-1.4848,-1.26335,-0.251745,-1.81129,-1.32013,-4.6361,0.0320903,0.0701551,0.0604523,6.70293,0.192833,0.13876,733000,1043
-2.55799,-1.74837,-1.52901,-0.163136,-1.248,-1.18522,-4.04286,0.0361478,0.0589154,0.0774766,6.73481,0.194919,0.141133,734000,1044
-2.64996,-1.61979,-1.40021,-0.207412,-1.53796,-1.23669,-4.27308,0.0341267,0.0718372,0.0831192,6.69364,0.191427,0.139223,735000,1045
-2.47665,-1.50394,-1.26842,-0.269272,-1.75323,-1.25649,-4.53667,0.0303949,0.0695803,0.0572918,6.61173,0.192102,0.140762,736000,1045
-2.54287,-1.47228,-1.21137,-0.261004,-1.90573,-1.26742,-4.74824,0.0290114,0.0851428,0.060734,6.55689,0.19254,0.138314,737000,1046
-2.56085,-1.5867,-1.3546,-0.0980374,-1.64831,-1.17761,-4.48024,0.0255126,0.0807882,0.049939,6.63084,0.194432,0.139134,738000,1047
-2.50266,-1.40402,-1.18398,-0.367155,-1.88404,-1.35103,-4.25225,0.0404832,0.0601206,0.0611458,6.72759,0.192193,0.138859,739000,1048
-2.47313,-1.50854,-1.25363,-0.164705,-1.92257,-1.26953,-4.30894,0.0278861,0.069745,0.067493,6.69358,0.196838,0.137322,740000,1048
-2.43374,-1.43615,-1.19223,-0.310752,-1.98859,-1.33603,-4.43133,0.0337544,0.0709957,0.0772683,6.52754,0.192955,0.138883,741000,1049
-2.4981,-1.37029,-1.19446,-0.360934,-1.99236,-1.36557,-4.06149,0.034414,0.071824,0.0875596,6.67557,0.19445,0.137962,742000,1050
-2.51812,-1.44788,-1.19816,-0.253673,-1.91764,-1.31204,-4.12212,0.036972,0.0657302,0.057165,6.55205,0.196575,0.13817,743000,1051
-2.51503,-1.34924,-1.14885,-0.36392,-2.08329,-1.38862,-4.24,0.0338853,0.0768793,0.0671484,6.66405,0.197578,0.137445,744000,1052
-2.51159,-1.33513,-1.15738,-0.388018,-2.02853,-1.35846,-4.10541,0.0340624,0.0766141,0.0677179,6.74682,0.195887,0.138255,745000,1052
-2.43227,-1.29193,-1.07539,-0.319114,-2.28932,-1.34566,-4.15767,0.0385827,0.0672925,0.072143,6.66443,0.193671,0.137722,746000,1053
-2.39414,-1.21985,-1.0188,-0.446427,-2.36384,-1.35498,-4.01072,0.0420769,0.0712902,0.0711875,6.67687,0.194988,0.137542,747000,1054
-2.33558,-1.1339,-0.92251,-0.479526,-2.57949,-1.37645,-3.86909,0.0446056,0.0613576,0.084631,6.67524,0.195357,0.139194,748000,1055
-2.36998,-1.28931,-1.02331,-0.279517,-2.38815,-1.36429,-4.08822,0.0327717,0.0707679,0.0713972,6.69487,0.192684,0.138151,749000,1055
-2.36099,-1.26274,-1.04158,-0.351736,-2.25621,-1.36008,-3.83128,0.0308671,0.0742947,0.0671686,6.68347,0.19405,0.138579,750000,1056
-2.33448,-1.06955,-0.889199,-0.496894,-2.6309,-1.42164,-3.49975,0.0379061,0.0686726,0.0791771,6.61726,0.193142,0.138875,751000,1057
-2.33096,-1.16702,-0.949123,-0.442317,-2.51909,-1.38655,-3.88788,0.0394214,0.0656722,0.059974,6.70787,0.194965,0.136246,752000,1058
-2.2389,-1.22456,-1.01138,-0.377653,-2.37447,-1.37808,-3.98537,0.0306232,0.071608,0.0621637,6.70064,0.193876,0.138405,753000,1059
-2.19525,-1.03165,-0.818262,-0.54582,-2.68099,-1.48766,-3.50078,0.0355537,0.0694929,0.0788541,6.70679,0.19311,0.138276,754000,1059
-2.30678,-1.14854,-0.942421,-0.508661,-2.50901,-1.3673,-3.80469,0.0360384,0.0760896,0.0801872,6.58645,0.191742,0.135955,755000,1060
-2.14767,-1.16302,-0.900466,-0.398739,-2.56963,-1.37093,-3.3635,0.036709,0.0699015,0.0518944,6.73397,0.194642,0.137156,756000,1061
-2.10874,-0.999311,-0.728338,-0.539407,-2.804,-1.47482,-3.60185,0.0313922,0.0814221,0.0468872,6.56528,0.193541,0.138185,757000,1062
-2.39126,-1.15196,-0.912768,-0.428986,-2.57762,-1.3702,-3.34451,0.037306,0.0661784,0.0876116,6.54867,0.19785,0.13997,758000,1062
-2.30017,-1.14969,-0.874866,-0.450664,-2.56978,-1.43407,-3.22069,0.0369681,0.0681587,0.054448,6.60149,0.193577,0.137438,759000,1063
-2.26684,-1.19833,-0.95809,-0.346285,-2.54629,-1.33789,-3.14101,0.0354404,0.0610701,0.0678066,6.72804,0.192156,0.1378,760000,1064
-2.18893,-1.01021,-0.763011,-0.48632,-2.82007,-1.45209,-3.6197,0.0391377,0.0647154,0.0512861,6.55465,0.193629,0.13822,761000,1065
-2.29122,-1.01136,-0.760467,-0.541027,-2.81858,-1.47004,-3.88341,0.0386602,0.0725727,0.0681111,6.66828,0.193087,0.136475,762000,1066
-2.42815,-1.04096,-0.825359,-0.607743,-2.67767,-1.49047,-3.88047,0.0373665,0.0768854,0.0774054,6.60169,0.194853,0.136755,763000,1066
-2.26152,-1.21797,-0.993051,-0.45189,-2.36565,-1.4195,-4.39478,0.0387068,0.062529,0.0810941,6.79287,0.192532,0.1397,764000,1067
-2.37365,-1.3511,-1.1331,-0.311219,-2.02939,-1.33552,-4.68101,0.0305029,0.0699089,0.0586872,6.72458,0.193353,0.138536,765000,1068
-2.45286,-1.43451,-1.21362,-0.305971,-1.86814,-1.29907,-4.4535,0.0289062,0.0795372,0.0527869,6.64987,0.191035,0.139338,766000,1069
-2.47228,-1.34712,-1.14756,-0.309829,-2.039,-1.3816,-4.41306,0.0349177,0.0657727,0.0616769,6.67276,0.191322,0.139444,767000,1070
-2.41604,-1.50595,-1.26001,-0.194227,-1.87315,-1.26245,-4.04479,0.0296577,0.0737282,0.0523305,6.63526,0.193902,0.137396,768000,1070
-2.41245,-1.33631,-1.12521,-0.325657,-2.15567,-1.36162,-4.69596,0.0342622,0.0701828,0.0652126,6.712,0.194196,0.13686,769000,1071
-2.41353,-1.30017,-1.06559,-0.368594,-2.21037,-1.36763,-4.59406,0.0316691,0.0730407,0.0607999,6.75303,0.196255,0.135178,770000,1072
-2.37222,-1.32896,-1.05483,-0.241521,-2.25197,-1.35757,-4.43483,0.0299684,0.0749281,0.0567062,6.60907,0.194436,0.13787,771000,1073
-2.45752,-1.20536,-1.0117,-0.42341,-2.44869,-1.39373,-4.09474,0.045192,0.0602299,0.0829006,6.71099,0.196947,0.136595,772000,1073
-2.31098,-1.22644,-0.986898,-0.427657,-2.39998,-1.32062,-3.37106,0.0301142,0.0740306,0.0594205,6.77536,0.19935,0.135553,773000,1074
-2.37428,-1.12225,-0.868248,-0.459173,-2.51122,-1.46674,-3.51448,0.0339492,0.0734694,0.0597335,6.57469,0.194927,0.137505,774000,1075
-2.32351,-1.22087,-0.976525,-0.375054,-2.44561,-1.40055,-3.88423,0.0403181,0.0636462,0.0680606,6.67893,0.192664,0.136697,775000,1076
-2.28051,-1.14005,-0.891042,-0.456747,-2.58534,-1.45274,-4.04041,0.0397328,0.0672177,0.0483082,6.61201,0.197986,0.135906,776000,1077
-2.36212,-1.07215,-0.81708,-0.530898,-2.67295,-1.45892,-4.36349,0.0325228,0.0785825,0.054457,6.67787,0.194586,0.135164,777000,1077
-2.28397,-1.10108,-0.864687,-0.492754,-2.62382,-1.41561,-4.19343,0.0388969,0.0713418,0.0648458,6.69727,0.194817,0.139813,778000,1078
-2.21577,-1.04,-0.77745,-0.479382,-2.75637,-1.47628,-4.12148,0.0388198,0.0671234,0.0459014,6.6187,0.194959,0.136572,779000,1079
-2.1677,-0.960003,-0.706267,-0.503857,-2.97613,-1.49047,-4.49268,0.0450862,0.0585457,0.0748458,6.66542,0.192526,0.139447,780000,1080
-2.2563,-1.07804,-0.861743,-0.494199,-2.69206,-1.39429,-4.31478,0.0290727,0.0838375,0.0704349,6.6854,0.195215,0.136073,781000,1080
-2.2502,-1.0781,-0.88738,-0.552337,-2.62584,-1.45187,-4.36745,0.040172,0.0661263,0.0949173,6.71107,0.196315,0.138843,782000,1081
-2.35523,-1.18286,-0.965617,-0.448743,-2.44017,-1.41521,-4.20928,0.0301478,0.0882497,0.0810884,6.65134,0.196308,0.137725,783000,1082
-2.4054,-1.22264,-0.967287,-0.372605,-2.40596,-1.37331,-4.11894,0.0380296,0.0658292,0.0609815,6.56148,0.192277,0.137729,784000,1083
-2.40454,-1.42995,-1.13776,-0.233127,-2.03049,-1.31788,-4.7119,0.0337495,0.06681,0.048864,6.66654,0.194251,0.137699,785000,1084
-2.47525,-1.45666,-1.22593,-0.296015,-1.89773,-1.29064,-4.41392,0.0364751,0.0724495,0.0515465,6.65241,0.192975,0.13742,786000,1084
-2.43489,-1.55664,-1.28463,-0.200509,-1.71498,-1.2391,-4.63116,0.0279004,0.0705173,0.04842,6.58898,0.190283,0.139728,787000,1085
-2.72154,-1.72869,-1.49763,-0.136898,-1.2577,-1.16228,-4.51156,0.0304146,0.0650048,0.0656619,6.44886,0.190338,0.139481,788000,1086
-2.58013,-1.70398,-1.4637,-0.0773977,-1.46441,-1.20839,-4.73257,0.0246047,0.0771423,0.0616538,6.62651,0.194583,0.136001,789000,1087
-2.57131,-1.64542,-1.39766,-0.151541,-1.51797,-1.21307,-4.71301,0.0164254,0.0889222,0.0535596,6.72695,0.192854,0.138055,790000,1087
-2.44022,-1.61594,-1.42954,-0.249317,-1.44946,-1.26393,-4.77484,0.030624,0.0594622,0.0708049,6.65219,0.193224,0.138857,791000,1088
-2.40661,-1.59673,-1.37325,-0.153557,-1.61319,-1.20744,-5.10621,0.0302154,0.0672159,0.0456403,6.61096,0.191559,0.136741,792000,1089
-2.42776,-1.36871,-1.10194,-0.354536,-2.07305,-1.31392,-4.76188,0.0314734,0.0786449,0.0444005,6.62623,0.195044,0.136755,793000,1090
-2.39687,-1.3038,-1.0721,-0.377311,-2.21759,-1.32083,-5.27595,0.0351671,0.0787973,0.0628124,6.65891,0.19641,0.136076,794000,1091
-2.39465,-1.22362,-0.990076,-0.362736,-2.35225,-1.35138,-5.28015,0.0326925,0.0708239,0.0603351,6.66389,0.195007,0.139146,795000,1091
-2.40051,-1.37011,-1.11978,-0.299442,-2.13864,-1.35012,-5.52378,0.035644,0.0730987,0.0739651,6.58651,0.194471,0.138057,796000,1092
-2.28754,-1.20891,-1.01162,-0.381481,-2.44748,-1.3459,-5.63954,0.0315167,0.0809265,0.065884,6.70404,0.195334,0.138366,797000,1093
-2.30216,-1.30383,-1.05772,-0.425154,-2.15944,-1.37691,-5.62027,0.0345437,0.061328,0.0569645,6.62827,0.193462,0.137199,798000,1094
-2.44332,-1.50206,-1.24585,-0.266737,-1.77041,-1.26203,-5.29366,0.0283972,0.0766081,0.0434643,6.56435,0.193969,0.136865,799000,1094
-2.57422,-1.55456,-1.34785,-0.176615,-1.71096,-1.21831,-5.37175,0.0246565,0.0823645,0.0571603,6.63095,0.194063,0.13685,800000,1095
-2.41896,-1.39272,-1.20746,-0.279271,-1.99477,-1.31571,-5.61155,0.033291,0.0714545,0.0666837,6.72922,0.195263,0.135579,801000,1096
-2.3776,-1.38587,-1.1542,-0.308016,-2.10126,-1.2851,-5.10146,0.0266098,0.07996,0.0698551,6.62155,0.195943,0.136427,802000,1097
-2.46202,-1.64166,-1.39666,-0.0621412,-1.67485,-1.19202,-4.98724,0.0272451,0.0763445,0.0466599,6.59588,0.196081,0.136018,803000,1098
-2.51511,-1.57656,-1.37209,-0.268091,-1.60692,-1.26577,-4.98216,0.0362449,0.0603114,0.0708325,6.51249,0.193763,0.135997,804000,1098
-2.59005,-1.56201,-1.33041,-0.174628,-1.71483,-1.2519,-4.54987,0.0323852,0.0704381,0.0701298,6.60755,0.197006,0.13659,805000,1099
-2.65875,-1.47912,-1.23205,-0.257674,-1.82898,-1.29109,-4.82646,0.030536,0.07505,0.0534371,6.64093,0.197693,0.137251,806000,1100
-2.47472,-1.38278,-1.16938,-0.324024,-2.00006,-1.3215,-4.34245,0.0290555,0.0755855,0.0580122,6.61602,0.19823,0.137434,807000,1101
-2.36037,-1.39741,-1.17081,-0.201297,-2.04779,-1.3014,-4.30248,0.0247646,0.0874174,0.0468269,6.62099,0.19484,0.139423,808000,1101
-2.52018,-1.4462,-1.20992,-0.219596,-1.93759,-1.26735,-4.40416,0.0273621,0.0839853,0.04009,6.69536,0.195424,0.13859,809000,1102
-2.36195,-1.3324,-1.10944,-0.324269,-2.14917,-1.35383,-4.74283,0.0297011,0.0720164,0.0645319,6.66554,0.197067,0.137395,810000,1103
-2.30031,-1.04529,-0.870449,-0.612175,-2.55984,-1.47804,-4.65564,0.0365736,0.0775615,0.0733442,6.68924,0.194916,0.13906,811000,1104
-2.29663,-1.17214,-0.925357,-0.419498,-2.50573,-1.40005,-4.8423,0.0313072,0.0697545,0.063491,6.60838,0.196586,0.136819,812000,1105
-2.28795,-1.22472,-1.02133,-0.379271,-2.35287,-1.32253,-4.28402,0.0262071,0.0811532,0.0586146,6.76033,0.197985,0.138898,813000,1105
-2.3291,-1.12403,-0.913031,-0.522852,-2.53795,-1.35227,-4.06131,0.0363688,0.0662502,0.063766,6.61192,0.192596,0.136622,814000,1106
-2.40767,-1.20847,-0.957172,-0.397567,-2.44382,-1.35396,-4.26392,0.0349201,0.0731906,0.0649084,6.66101,0.194103,0.139326,815000,1107
-2.25916,-1.05326,-0.854593,-0.453162,-2.70278,-1.39621,-4.08349,0.0300511,0.0754163,0.0635061,6.71454,0.192577,0.139226,816000,1108
-2.37058,-1.04092,-0.775852,-0.554219,-2.74265,-1.45526,-4.4822,0.0438702,0.0607267,0.0586949,6.67914,0.196135,0.139207,817000,1108
-2.36978,-1.24166,-1.00822,-0.416844,-2.32352,-1.37913,-4.81019,0.0331091,0.0798296,0.0778799,6.57221,0.197384,0.138309,818000,1109
-2.36488,-1.05824,-0.842683,-0.526792,-2.6371,-1.43219,-5.15962,0.0231168,0.0929412,0.0552651,6.70366,0.195545,0.136777,819000,1110
-2.29561,-1.25224,-1.01954,-0.381479,-2.34277,-1.35158,-5.19679,0.0234713,0.084444,0.0613725,6.78723,0.197389,0.135921,820000,1153
-2.40345,-1.44579,-1.22166,-0.281442,-1.94401,-1.27996,-5.29605,0.0261874,0.0814848,0.0790113,6.68707,0.195299,0.139385,821000,1154
-2.52472,-1.60689,-1.35847,-0.0725323,-1.74398,-1.20902,-4.9927,0.0235407,0.0802275,0.0610014,6.64032,0.196475,0.136867,822000,1156
-2.45201,-1.36489,-1.12778,-0.313058,-2.12998,-1.30952,-4.91324,0.0228119,0.0901104,0.0627795,6.62122,0.197134,0.136264,823000,1158
-2.45691,-1.55405,-1.32652,-0.231451,-1.69005,-1.26332,-4.53556,0.0317398,0.0690585,0.0665929,6.67913,0.195152,0.13857,824000,1159
-2.43921,-1.40741,-1.20837,-0.317041,-2.00942,-1.30238,-4.30061,0.0332236,0.0814179,0.0610713,6.61394,0.197084,0.138751,825000,1161
-2.32041,-1.40112,-1.1498,-0.285611,-2.0573,-1.26829,-4.02129,0.0295142,0.0690054,0.0561658,6.72695,0.195117,0.137356,826000,1163
-2.51343,-1.50173,-1.26904,-0.217259,-1.84412,-1.29058,-3.63806,0.0307042,0.0759868,0.0757656,6.64191,0.194673,0.13853,827000,1166
-2.41161,-1.48066,-1.24561,-0.258713,-1.95072,-1.26657,-3.32248,0.0375182,0.0603074,0.0795244,6.70721,0.19573,0.136775,828000,1168
-2.52964,-1.42557,-1.17251,-0.28609,-2.01574,-1.31974,-3.2482,0.039877,0.0593827,0.0754151,6.68089,0.198717,0.137898,829000,1170
-2.45135,-1.48866,-1.26389,-0.350443,-1.77495,-1.23696,-3.12864,0.0354579,0.0609671,0.0760841,6.81376,0.193431,0.135651,830000,1171
-2.64002,-1.70695,-1.49747,-0.114992,-1.35795,-1.17335,-3.38357,0.0289096,0.072034,0.0440331,6.72057,0.196062,0.139294,831000,1173
-2.49428,-1.6599,-1.40938,-0.0644912,-1.61889,-1.15559,-3.136,0.0283908,0.0800947,0.0641846,6.53695,0.193686,0.140523,832000,1175
-2.45033,-1.56977,-1.33942,-0.165382,-1.69195,-1.27333,-3.43018,0.0312526,0.0704797,0.0577085,6.72209,0.193466,0.136574,833000,1176
-2.42676,-1.45086,-1.24303,-0.282685,-1.93938,-1.26576,-3.50571,0.0324864,0.0727149,0.0810235,6.6905,0.193641,0.137644,834000,1178
-2.73133,-1.81777,-1.55596,-0.044137,-1.18204,-1.16954,-3.76237,0.03196,0.0760578,0.0452425,6.59402,0.196826,0.137473,835000,1180
-2.66195,-1.81467,-1.57662,-0.0264867,-1.15129,-1.16854,-3.70649,0.0180504,0.0763481,0.0491391,6.51596,0.192965,0.136541,836000,1181
-2.44071,-1.77374,-1.53404,-0.0329355,-1.35587,-1.10445,-3.77967,0.0206893,0.0731863,0.0615055,6.61502,0.196805,0.139418,837000,1183
-2.49561,-1.87738,-1.64757,0.095491,-1.14153,-1.06166,-4.09335,0.0145558,0.0745303,0.0482152,6.7595,0.198235,0.137483,838000,1185
-2.59792,-1.79222,-1.56313,0.00189897,-1.18783,-1.14562,-4.82566,0.0215769,0.0737249,0.0409677,6.6537,0.196004,0.138287,839000,1187
-2.59909,-1.75346,-1.55183,-0.0663755,-1.27605,-1.15768,-5.11648,0.0249248,0.0656407,0.0568723,6.58501,0.195816,0.137064,840000,1189
-2.55461,-1.69047,-1.45043,-0.0338293,-1.54321,-1.05379,-4.51025,0.0305504,0.0733883,0.071813,6.69076,0.196918,0.139397,841000,1192
-2.50719,-1.65597,-1.38851,-0.133952,-1.53582,-1.21389,-3.80117,0.0245694,0.0752738,0.0528735,6.65904,0.196192,0.137764,842000,1193
-2.61497,-1.73775,-1.53408,-0.0547614,-1.33186,-1.2136,-2.9942,0.029807,0.0679966,0.0624796,6.71254,0.196772,0.138286,843000,1195
-2.51112,-1.71639,-1.51294,-0.114568,-1.43431,-1.18058,-2.73934,0.0311308,0.075495,0.0793884,6.58876,0.196067,0.137243,844000,1197
-2.58993,-1.71767,-1.47818,-0.065223,-1.42971,-1.18454,-2.63874,0.0278695,0.0717202,0.0687878,6.72923,0.194101,0.137752,845000,1198
-2.51623,-1.6579,-1.41014,-0.187206,-1.55634,-1.21416,-2.66664,0.030764,0.0708511,0.0752076,6.56614,0.196496,0.138708,846000,1200
-2.44741,-1.43783,-1.17001,-0.2676,-1.87857,-1.29325,-2.96362,0.0273763,0.068136,0.0435716,6.60496,0.197524,0.138296,847000,1201
-2.41988,-1.42854,-1.22083,-0.307344,-1.94861,-1.34507,-2.67338,0.0291295,0.0768645,0.0785257,6.61384,0.195124,0.136366,848000,1203
-2.44662,-1.44861,-1.23352,-0.282718,-1.87829,-1.28104,-2.93711,0.0363082,0.0713919,0.0722793,6.57882,0.194296,0.139557,849000,1205
-2.5081,-1.34129,-1.12869,-0.365212,-2.07433,-1.38702,-2.79051,0.0375316,0.0715156,0.0819944,6.70238,0.197427,0.138283,850000,1206
-2.40308,-1.39954,-1.16893,-0.336934,-1.97533,-1.30577,-2.65988,0.0276166,0.0832411,0.0683182,6.7269,0.195144,0.139536,851000,1208
-2.40115,-1.3249,-1.07788,-0.395871,-2.17406,-1.34072,-3.07006,0.0312042,0.0763942,0.0739322,6.63516,0.196588,0.137188,852000,1210
-2.20627,-1.07425,-0.878544,-0.613094,-2.58364,-1.40082,-3.0111,0.0357584,0.0735438,0.0578823,6.70182,0.195605,0.137072,853000,1211
-2.39473,-1.10452,-0.905308,-0.554573,-2.52288,-1.43122,-3.2119,0.0451893,0.0628887,0.0831468,6.6753,0.196071,0.137545,854000,1213
-2.42061,-1.33037,-1.11533,-0.326506,-2.14882,-1.37287,-3.44071,0.0275318,0.086966,0.0841571,6.62468,0.195536,0.136261,855000,1215
-2.4502,-1.35847,-1.09204,-0.230036,-2.22197,-1.30325,-3.82815,0.0304378,0.0812308,0.0665478,6.59786,0.192839,0.139397,856000,1217
-2.49769,-1.40381,-1.16833,-0.299691,-2.01289,-1.24672,-4.30531,0.0296338,0.075295,0.0490034,6.66708,0.19679,0.135592,857000,1218
-2.49126,-1.4791,-1.29844,-0.270579,-1.72516,-1.31195,-3.56982,0.0287752,0.065741,0.0699772,6.70216,0.193869,0.136748,858000,1220
-2.41545,-1.32116,-1.06992,-0.279052,-2.2908,-1.31739,-3.89642,0.0298425,0.0908529,0.0855056,6.65547,0.194903,0.138209,859000,1222
-2.41454,-1.27774,-1.04818,-0.345022,-2.2825,-1.35916,-3.71787,0.034353,0.0746767,0.0791638,6.55193,0.194241,0.138817,860000,1223
-2.37878,-1.10481,-0.911966,-0.436512,-2.65259,-1.41503,-4.21232,0.0389872,0.0760133,0.090757,6.62081,0.193349,0.137159,861000,1225
-2.24807,-1.13167,-0.940981,-0.493835,-2.48615,-1.45162,-3.93508,0.0281509,0.0757089,0.0869755,6.77321,0.194789,0.137836,862000,1226
-2.4515,-1.27974,-1.06567,-0.479138,-2.20342,-1.35174,-3.64517,0.0360666,0.0745852,0.082713,6.70164,0.195612,0.134075,863000,1227
-2.4469,-1.49135,-1.34185,-0.299015,-1.75255,-1.2741,-3.80707,0.0359403,0.0698028,0.0963408,6.60966,0.193635,0.137726,864000,1228
-2.64843,-1.62797,-1.44017,-0.170562,-1.5237,-1.31303,-3.45768,0.0360436,0.070803,0.0787605,6.81663,0.194218,0.136134,865000,1230
-2.46376,-1.47288,-1.17642,-0.225931,-1.94935,-1.32958,-3.61143,0.0334263,0.0670193,0.0700792,6.58153,0.192845,0.140318,866000,1231
-2.45797,-1.42418,-1.20774,-0.200524,-2.07664,-1.28435,-3.80263,0.0362591,0.0724802,0.0744366,6.65068,0.191941,0.138561,867000,1232
-2.47067,-1.60481,-1.37262,-0.129679,-1.66055,-1.25818,-4.08391,0.0360308,0.0613507,0.0711222,6.6704,0.192701,0.137926,868000,1233
-2.4831,-1.5122,-1.26333,-0.242718,-1.70685,-1.27039,-3.79306,0.0281626,0.0764486,0.0458151,6.50409,0.195294,0.135683,869000,1234
-2.48931,-1.60815,-1.39436,-0.175902,-1.64698,-1.2862,-3.8209,0.0279652,0.0693973,0.0927198,6.66335,0.196322,0.135387,870000,1236
-2.54827,-1.46835,-1.27183,-0.30552,-1.8061,-1.29839,-4.41006,0.0347868,0.0635063,0.0773061,6.59773,0.194167,0.138171,871000,1237
-2.54194,-1.361,-1.17226,-0.358522,-2.019,-1.28718,-4.74017,0.0380113,0.076816,0.066254,6.64771,0.191538,0.137218,872000,1238
-2.36371,-1.34319,-1.16552,-0.427419,-2.03334,-1.31442,-4.32913,0.034003,0.0696729,0.0796837,6.6019,0.195489,0.138528,873000,1239
-2.457,-1.23126,-1.02413,-0.486934,-2.19068,-1.43899,-4.21311,0.0355283,0.0692448,0.0700321,6.62991,0.19247,0.137182,874000,1240
-2.29216,-1.12507,-0.898794,-0.492083,-2.5094,-1.39457,-4.19398,0.0406997,0.0628877,0.0683554,6.56078,0.194768,0.138,875000,1241
-2.20627,-1.17732,-0.935468,-0.447857,-2.47289,-1.37236,-4.69399,0.0367282,0.059915,0.0712762,6.6553,0.192531,0.137664,876000,1243
-2.38022,-1.28011,-1.05504,-0.357114,-2.26366,-1.33506,-4.70853,0.0255365,0.0820657,0.0696248,6.63616,0.195224,0.136514,877000,1244
-2.49869,-1.46379,-1.20177,-0.250964,-2.00715,-1.26633,-4.18088,0.032042,0.0751492,0.0735295,6.78178,0.193761,0.136929,878000,1245
-2.61189,-1.48378,-1.24088,-0.305563,-1.803,-1.29465,-4.22963,0.0383388,0.0662807,0.0628031,6.69235,0.194852,0.137783,879000,1246
-2.55382,-1.57645,-1.34759,-0.242668,-1.71231,-1.28894,-3.78893,0.0360724,0.0671174,0.0845527,6.65503,0.198672,0.137505,880000,1247
-2.52451,-1.62198,-1.44464,-0.182639,-1.59503,-1.22583,-3.4173,0.0278678,0.0775046,0.0962469,6.69233,0.195872,0.137722,881000,1249
-2.35373,-1.41368,-1.19067,-0.229831,-1.9689,-1.25757,-3.09608,0.025834,0.0766938,0.0456214,6.70608,0.196611,0.137573,882000,1250
-2.43164,-1.52953,-1.27562,-0.153541,-1.78607,-1.21698,-2.91264,0.0187206,0.0796716,0.0442603,6.54309,0.195908,0.136418,883000,1251
-2.31852,-1.45351,-1.22853,-0.214473,-1.99169,-1.29737,-2.93286,0.0255034,0.0751873,0.0759193,6.67124,0.195891,0.138314,884000,1252
-2.41372,-1.47846,-1.23754,-0.26158,-1.89628,-1.27365,-2.60929,0.0429238,0.0583391,0.0700252,6.64645,0.195195,0.138161,885000,1253
-2.31764,-1.31294,-1.07046,-0.340208,-2.29748,-1.33341,-2.92248,0.0351427,0.0683035,0.0823546,6.718,0.194753,0.137112,886000,1255
-2.38215,-1.44293,-1.21859,-0.234879,-1.96941,-1.30366,-2.99307,0.0327986,0.0737065,0.0756439,6.74914,0.196323,0.137252,887000,1256
-2.43793,-1.58183,-1.33518,-0.211161,-1.70319,-1.22693,-2.64649,0.0338591,0.059416,0.0668305,6.66429,0.196427,0.138955,888000,1257
-2.45062,-1.70039,-1.47809,-0.0451366,-1.49877,-1.21129,-3.08763,0.0290681,0.0614631,0.0679752,6.59567,0.194429,0.13816,889000,1258
-2.54533,-1.60497,-1.42036,-0.141718,-1.65516,-1.18959,-3.64098,0.0304779,0.0718602,0.0719901,6.77642,0.194296,0.137688,890000,1259
-2.48818,-1.58426,-1.29497,-0.140402,-1.7623,-1.2347,-3.7599,0.0334561,0.0651376,0.0666511,6.57552,0.196442,0.139328,891000,1261
-2.4696,-1.72121,-1.51427,-0.147191,-1.29811,-1.20591,-4.00302,0.0288038,0.0660981,0.0803268,6.54841,0.195149,0.139189,892000,1262
-2.5534,-1.71512,-1.46801,-0.0689501,-1.44267,-1.16795,-4.6288,0.0347503,0.0499872,0.063724,6.68494,0.193796,0.138242,893000,1263
-2.5005,-1.47317,-1.29536,-0.312478,-1.76881,-1.33851,-5.17027,0.031438,0.0706899,0.075755,6.66488,0.192022,0.135422,894000,1264
