BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, rho_0,phi,gamma_ei,gamma_ir,Iteration,Time
-1.91297,-1.0032,-0.893389,-0.587371,-2.21917,-1.12404,0.0875136,6.69933,0.189945,0.142307,720000,1840
-1.78493,-0.968026,-0.781253,-0.671901,-2.29066,-1.17044,0.087618,6.56401,0.187524,0.140847,721000,1843
-2.10601,-1.33401,-1.16965,-0.460154,-1.57626,-1.02368,0.0847955,6.73255,0.188924,0.141748,722000,1845
-2.13792,-1.21339,-1.06352,-0.497306,-1.76427,-1.11496,0.0904014,6.64347,0.188192,0.14091,723000,1848
-2.27458,-1.24773,-1.11842,-0.517795,-1.646,-1.10639,0.094349,6.63678,0.189968,0.140237,724000,1850
-1.93228,-1.10285,-0.925967,-0.576809,-2.05568,-1.11484,0.0797949,6.82161,0.186239,0.140327,725000,1853
-1.96757,-1.07984,-0.950744,-0.526633,-2.09052,-1.05266,0.0860562,6.77819,0.185925,0.141568,726000,1856
-2.0901,-1.06714,-0.951226,-0.570384,-2.12016,-1.07781,0.0936381,6.66619,0.186228,0.138318,727000,1858
-2.13639,-1.23285,-1.05584,-0.49355,-1.84615,-1.02977,0.0916231,6.58511,0.186732,0.139796,728000,1861
-2.13206,-1.25145,-1.13723,-0.409997,-1.72107,-0.988288,0.0850605,6.65667,0.186672,0.143426,729000,1863
-2.12586,-1.11064,-0.946515,-0.532895,-2.06342,-1.08227,0.0888635,6.55386,0.187442,0.141003,730000,1866
-1.92697,-1.13249,-0.971074,-0.513012,-1.98767,-1.05022,0.0814434,6.6729,0.187547,0.14355,731000,1869
-2.16358,-1.11524,-0.99364,-0.52124,-1.9496,-1.09529,0.0912825,6.69365,0.184792,0.141985,732000,1872
-2.04557,-1.1406,-0.951755,-0.501496,-1.98897,-1.09233,0.0813229,6.65086,0.188955,0.140478,733000,1874
-2.03867,-1.03144,-0.863451,-0.646375,-2.14158,-1.15887,0.0861638,6.70852,0.190279,0.141603,734000,1876
-2.06432,-1.22813,-1.0557,-0.58662,-1.74289,-1.07152,0.08658,6.54642,0.186377,0.14219,735000,1879
-2.11788,-1.27572,-1.07386,-0.497828,-1.66648,-1.06844,0.0840869,6.65315,0.188378,0.142725,736000,1881
-2.26357,-1.43336,-1.22366,-0.424418,-1.36887,-1.0044,0.0870703,6.63305,0.188047,0.14212,737000,1883
-2.12435,-1.32168,-1.13536,-0.429023,-1.57235,-1.04091,0.0784562,6.66634,0.188128,0.141621,738000,1885
-2.04038,-1.20958,-1.02027,-0.552677,-1.81895,-1.10395,0.0844523,6.67678,0.188241,0.141227,739000,1888
-2.21986,-1.12816,-0.963768,-0.535866,-2.02608,-1.11154,0.0917421,6.85742,0.188074,0.139594,740000,1891
-2.10666,-1.07875,-0.894064,-0.66679,-1.96882,-1.14957,0.0960711,6.66793,0.186183,0.143017,741000,1893
-1.99992,-1.17003,-0.98778,-0.453674,-1.99037,-1.06597,0.0893902,6.60075,0.189657,0.142367,742000,1896
-2.07851,-1.15992,-0.993569,-0.505178,-1.91923,-1.10518,0.0946407,6.6512,0.185356,0.142674,743000,1898
-2.01091,-1.07461,-0.902546,-0.591787,-2.10452,-1.13396,0.0898379,6.67341,0.191037,0.14,744000,1900
-2.11828,-1.14912,-1.01599,-0.541142,-1.85838,-1.11259,0.0869888,6.66604,0.185748,0.14168,745000,1902
-2.05593,-1.12192,-0.909284,-0.545458,-2.03769,-1.13562,0.0915869,6.70817,0.185434,0.142344,746000,1904
-1.95142,-1.15663,-0.969726,-0.554865,-1.98321,-1.0463,0.0828477,6.75666,0.188567,0.142047,747000,1906
-2.21768,-1.40873,-1.23997,-0.460181,-1.39665,-1.06068,0.0883256,6.55032,0.186452,0.137273,748000,1909
-2.0757,-1.33325,-1.20461,-0.487337,-1.51274,-0.982802,0.0780956,6.64184,0.187153,0.141582,749000,1911
-2.38988,-1.62025,-1.44644,-0.264159,-1.0332,-0.926413,0.0869269,6.83078,0.185084,0.142238,750000,1913
-2.38398,-1.58853,-1.41964,-0.25953,-0.993323,-0.995402,0.0816291,6.73149,0.185505,0.141239,751000,1915
-2.07936,-1.36432,-1.16381,-0.435769,-1.54465,-1.01024,0.0821827,6.61916,0.190625,0.142196,752000,1917
-2.21434,-1.35899,-1.19817,-0.400759,-1.51849,-0.965331,0.0865212,6.65036,0.187506,0.140563,753000,1919
-2.30699,-1.39415,-1.25684,-0.427828,-1.38643,-1.02504,0.090754,6.67159,0.188326,0.139771,754000,1921
-2.28813,-1.35274,-1.20112,-0.47421,-1.48026,-1.05141,0.0951618,6.5809,0.188229,0.140373,755000,1923
-2.11891,-1.2733,-1.11464,-0.420472,-1.71089,-1.06911,0.0852052,6.72539,0.189488,0.141524,756000,1926
-2.1325,-1.12344,-0.94045,-0.626957,-1.93205,-1.10495,0.0919271,6.6234,0.186522,0.143504,757000,1928
-1.99169,-1.24067,-1.05629,-0.496604,-1.73353,-1.09066,0.0826427,6.55666,0.185514,0.141912,758000,1931
-1.87517,-1.02651,-0.859601,-0.602968,-2.18063,-1.18138,0.0802097,6.68233,0.18845,0.141938,759000,1933
-1.83422,-0.948463,-0.828705,-0.72246,-2.21997,-1.1586,0.0863454,6.58435,0.187491,0.143338,760000,1935
-1.95214,-0.925374,-0.773531,-0.679378,-2.41099,-1.13383,0.0989082,6.70954,0.188726,0.140956,761000,1939
-2.14455,-1.24283,-1.09912,-0.481819,-1.71825,-1.08998,0.0849694,6.69034,0.187691,0.140393,762000,1941
-1.90189,-1.11235,-0.955955,-0.629585,-1.94529,-1.12496,0.0830807,6.77053,0.187386,0.138973,763000,1944
-2.07285,-1.15043,-0.971523,-0.484534,-1.99257,-1.07038,0.087377,6.57954,0.188692,0.1412,764000,1947
-2.06696,-1.21551,-1.03566,-0.504287,-1.7647,-1.10164,0.0880353,6.72991,0.190022,0.141761,765000,1950
-2.03864,-1.33289,-1.15482,-0.449906,-1.62429,-0.989678,0.0805468,6.77839,0.191524,0.139584,766000,1954
-2.25655,-1.35259,-1.20174,-0.441405,-1.46,-1.05958,0.0822933,6.69872,0.186805,0.137989,767000,1957
-1.99362,-1.21836,-1.08274,-0.496059,-1.76956,-1.0633,0.0832919,6.70473,0.189196,0.143042,768000,1960
-2.001,-1.20126,-1.03699,-0.473296,-1.93412,-1.05043,0.0846946,6.70184,0.187677,0.139794,769000,1962
-2.26939,-1.26682,-1.09145,-0.491609,-1.73694,-1.04679,0.0899665,6.63824,0.186793,0.138297,770000,1965
-2.06128,-1.10942,-0.94494,-0.542242,-1.94839,-1.11294,0.0833566,6.65957,0.185301,0.141971,771000,1968
-2.04039,-1.22854,-1.08497,-0.480995,-1.69273,-1.07267,0.077573,6.80629,0.186166,0.143158,772000,1971
-2.09174,-1.31087,-1.13397,-0.439966,-1.698,-0.959182,0.0881146,6.72209,0.186392,0.14163,773000,1975
-2.1835,-1.36245,-1.22289,-0.419379,-1.50113,-1.02248,0.0872323,6.7371,0.187697,0.141873,774000,1978
-1.96992,-1.09775,-0.947143,-0.557682,-2.06124,-1.06678,0.0853799,6.6244,0.18992,0.140859,775000,1981
-2.09994,-0.982943,-0.85723,-0.744684,-2.17035,-1.13525,0.0949013,6.6331,0.191943,0.139379,776000,1984
-2.03134,-1.20791,-1.02506,-0.5083,-1.8941,-1.10089,0.0920675,6.70632,0.185873,0.140177,777000,1986
-2.2497,-1.2678,-1.09919,-0.551196,-1.59904,-1.08191,0.0902641,6.76299,0.188303,0.142771,778000,1989
-2.07764,-1.22338,-1.05512,-0.415996,-1.90838,-0.996024,0.0889402,6.699,0.184138,0.139465,779000,1992
-1.99545,-1.23442,-1.07607,-0.47085,-1.86299,-1.01043,0.0811588,6.69194,0.189615,0.138607,780000,1995
-2.12079,-1.2466,-1.05452,-0.454765,-1.77098,-1.07993,0.0893449,6.79497,0.189611,0.142936,781000,1997
-2.08279,-1.21461,-1.04599,-0.562508,-1.73889,-1.14606,0.0865114,6.63549,0.187384,0.138876,782000,2000
-2.03797,-1.0555,-0.871931,-0.659506,-2.16654,-1.10572,0.0918168,6.67232,0.185282,0.138898,783000,2003
-2.05531,-1.09874,-0.93167,-0.538558,-2.09561,-1.06393,0.0884178,6.76881,0.188113,0.140687,784000,2006
-2.16991,-1.16174,-0.98438,-0.53712,-1.9583,-1.09966,0.0896713,6.65397,0.188738,0.139181,785000,2009
-2.22335,-1.3518,-1.20035,-0.449045,-1.53254,-0.974657,0.0896213,6.69502,0.188472,0.141876,786000,2012
-2.10492,-1.22541,-1.11247,-0.528509,-1.71622,-1.06643,0.0915497,6.78314,0.187027,0.141465,787000,2014
-2.24459,-1.25812,-1.09974,-0.49975,-1.67564,-1.06178,0.0873954,6.66754,0.18933,0.140095,788000,2017
-2.03477,-1.23429,-1.04564,-0.425601,-1.85297,-1.01592,0.0847209,6.74321,0.187813,0.143739,789000,2020
-2.16489,-1.21605,-1.02844,-0.594995,-1.68075,-1.12792,0.0854627,6.61415,0.187968,0.141602,790000,2022
-2.11137,-1.25727,-1.05313,-0.436046,-1.82421,-1.00911,0.0862042,6.56226,0.187186,0.142207,791000,2025
-2.12803,-1.3035,-1.08834,-0.446473,-1.70458,-1.0463,0.0862289,6.7282,0.185084,0.140957,792000,2028
-2.08048,-1.40056,-1.23505,-0.410672,-1.42526,-1.01086,0.0726283,6.75454,0.190271,0.140562,793000,2032
-2.11794,-1.22273,-1.07363,-0.549051,-1.73012,-1.08605,0.0885443,6.74388,0.185968,0.141917,794000,2035
-2.0641,-1.25307,-1.04477,-0.488266,-1.83396,-1.04274,0.0868085,6.62075,0.190007,0.137949,795000,2038
-2.2426,-1.45238,-1.29051,-0.360034,-1.38645,-0.966956,0.0833519,6.66687,0.186064,0.142401,796000,2040
-2.13941,-1.33774,-1.20116,-0.473996,-1.45133,-1.08217,0.0800264,6.63976,0.187183,0.14268,797000,2043
-2.29783,-1.2761,-1.09168,-0.448722,-1.71,-1.06669,0.0912562,6.61424,0.190027,0.140016,798000,2045
-2.18401,-1.32626,-1.16128,-0.47983,-1.52955,-1.07413,0.080439,6.74253,0.188415,0.139087,799000,2047
-2.06198,-1.08935,-0.936736,-0.635369,-2.04452,-1.09553,0.0937794,6.66877,0.188265,0.142917,800000,2050
-2.05491,-1.18678,-0.983509,-0.482411,-1.96191,-1.10426,0.0807282,6.62984,0.188364,0.140141,801000,2054
-2.0081,-1.20129,-1.03132,-0.48177,-1.85287,-1.0803,0.0807045,6.6046,0.187069,0.140087,802000,2057
-1.94831,-1.07535,-0.949073,-0.596739,-2.10868,-1.11817,0.08462,6.6126,0.186451,0.138236,803000,2060
-2.00161,-1.08429,-0.948144,-0.627138,-2.02622,-1.11185,0.0863251,6.74189,0.186132,0.139724,804000,2063
-2.22348,-1.42474,-1.26039,-0.379706,-1.36436,-0.993057,0.0812112,6.5424,0.188745,0.142502,805000,2066
-2.3603,-1.59895,-1.42983,-0.313107,-0.926542,-0.946604,0.0778496,6.59538,0.187251,0.143078,806000,2068
-2.40104,-1.65123,-1.46926,-0.161112,-0.987232,-0.927339,0.073836,6.64104,0.190986,0.1416,807000,2071
-2.41835,-1.51643,-1.33553,-0.363562,-1.10226,-1.0001,0.0868645,6.75002,0.187996,0.144295,808000,2073
-2.26606,-1.55824,-1.36021,-0.272697,-1.18036,-0.973289,0.0812476,6.75619,0.185465,0.141851,809000,2075
-2.3418,-1.62029,-1.43311,-0.29161,-0.983438,-0.953148,0.0789143,6.58671,0.183809,0.141535,810000,2078
-2.16028,-1.45441,-1.26612,-0.356717,-1.36377,-0.989005,0.079663,6.50834,0.188569,0.140299,811000,2081
-2.1513,-1.39116,-1.2286,-0.399199,-1.51641,-0.932737,0.0805662,6.69113,0.189251,0.139281,812000,2083
-1.93789,-1.13592,-0.971705,-0.552936,-2.01138,-1.06727,0.0865352,6.72348,0.189071,0.141686,813000,2086
-2.04764,-1.0849,-0.936048,-0.535006,-2.12208,-1.132,0.090718,6.63499,0.187753,0.142688,814000,2088
-1.98081,-1.1272,-0.9675,-0.544584,-1.94837,-1.09206,0.0786383,6.57119,0.187236,0.141843,815000,2091
-2.08241,-1.21868,-1.05316,-0.504647,-1.79089,-1.09355,0.0846164,6.60948,0.187171,0.139965,816000,2095
-2.15199,-1.15821,-0.984835,-0.568435,-1.89264,-1.15233,0.0874532,6.69641,0.192095,0.138692,817000,2098
-2.07392,-1.21384,-1.01298,-0.572612,-1.78798,-1.08037,0.0782403,6.76407,0.189981,0.14059,818000,2101
-2.02362,-1.28961,-1.10467,-0.414987,-1.76744,-1.02579,0.0836952,6.71429,0.18723,0.139819,819000,2105
-2.20683,-1.31973,-1.16368,-0.479842,-1.55357,-1.01076,0.0852977,6.66887,0.185952,0.142499,820000,2135
-2.09441,-1.31588,-1.17269,-0.464974,-1.53677,-1.00499,0.0825061,6.64396,0.190067,0.143496,821000,2138
-2.20755,-1.3574,-1.19847,-0.435439,-1.50301,-1.0212,0.0866313,6.62223,0.188728,0.14099,822000,2142
-2.04256,-1.27446,-1.12674,-0.403316,-1.70067,-1.03265,0.080807,6.6939,0.187268,0.139646,823000,2145
-2.00629,-1.18847,-1.07255,-0.516367,-1.85865,-1.06986,0.0926269,6.5909,0.186019,0.14006,824000,2148
-2.20606,-1.21742,-1.04506,-0.474836,-1.85171,-1.033,0.0926699,6.74913,0.186158,0.139638,825000,2151
-2.07785,-1.16389,-0.986643,-0.570672,-1.91822,-1.11903,0.0885464,6.68056,0.188038,0.138889,826000,2153
-1.95186,-1.12124,-0.982012,-0.570159,-1.9728,-1.06949,0.0748509,6.62206,0.18781,0.140517,827000,2156
-2.12112,-1.23226,-1.10923,-0.541568,-1.70465,-1.1531,0.0908704,6.72185,0.187493,0.139837,828000,2159
-2.06042,-1.26184,-1.10745,-0.512199,-1.7612,-0.989996,0.0828701,6.73847,0.185983,0.139247,829000,2163
-1.9965,-1.16478,-0.983629,-0.59283,-1.90688,-1.05513,0.0814108,6.67714,0.184371,0.13817,830000,2165
-2.23166,-1.28106,-1.1367,-0.496019,-1.64613,-1.03966,0.0926378,6.77349,0.187014,0.140905,831000,2167
-1.99962,-1.21538,-1.08747,-0.466904,-1.84367,-1.0705,0.0829847,6.78568,0.190271,0.139371,832000,2170
-2.269,-1.44749,-1.30113,-0.344212,-1.3452,-0.95427,0.0770963,6.61168,0.187447,0.140209,833000,2173
-2.2064,-1.34693,-1.17853,-0.445349,-1.61485,-1.0092,0.0882431,6.87343,0.188017,0.138838,834000,2176
-2.08321,-1.23568,-1.03753,-0.455421,-1.82877,-1.05772,0.0858907,6.66845,0.184596,0.138597,835000,2179
-2.20763,-1.3079,-1.13512,-0.453639,-1.63282,-1.00089,0.0922315,6.67232,0.186406,0.139431,836000,2183
-2.12728,-1.30623,-1.12829,-0.427655,-1.70934,-0.991265,0.0825506,6.62807,0.18612,0.140027,837000,2186
-2.05016,-1.23811,-1.09016,-0.498844,-1.6817,-1.0482,0.076223,6.59064,0.188482,0.14036,838000,2188
-2.06319,-1.33837,-1.15893,-0.352067,-1.67712,-1.01098,0.0759326,6.65849,0.185412,0.138226,839000,2191
-2.06813,-1.33193,-1.16388,-0.484331,-1.57475,-1.02717,0.0861501,6.69017,0.188817,0.141281,840000,2194
-2.13641,-1.32706,-1.14196,-0.372275,-1.68806,-1.01962,0.079491,6.70264,0.185328,0.138158,841000,2196
-2.12377,-1.40596,-1.24694,-0.396354,-1.36498,-1.06194,0.080604,6.5838,0.18884,0.143116,842000,2199
-2.23489,-1.41537,-1.25336,-0.339912,-1.38985,-1.01412,0.0847183,6.59885,0.188397,0.141025,843000,2201
-2.12402,-1.30438,-1.07929,-0.523854,-1.52924,-1.07411,0.080993,6.65811,0.186053,0.140418,844000,2203
-2.26366,-1.37221,-1.19781,-0.36135,-1.51269,-1.05558,0.0835726,6.81262,0.187708,0.143645,845000,2206
-2.28711,-1.56301,-1.40268,-0.259394,-1.12392,-0.885743,0.0787294,6.91252,0.188351,0.139983,846000,2209
-2.33543,-1.47905,-1.30804,-0.388398,-1.25197,-0.918054,0.0831946,6.59044,0.186634,0.142357,847000,2212
-2.18034,-1.42857,-1.23482,-0.35578,-1.41025,-1.02963,0.0806022,6.58698,0.186964,0.13992,848000,2214
-2.29142,-1.37014,-1.2137,-0.395708,-1.49513,-1.03988,0.0897506,6.59984,0.187388,0.140117,849000,2217
-2.09064,-1.28703,-1.10423,-0.494183,-1.65438,-1.10292,0.0820961,6.65885,0.186479,0.141483,850000,2219
-2.13088,-1.28026,-1.10936,-0.499251,-1.74593,-0.996938,0.0856201,6.70274,0.1856,0.138844,851000,2222
-2.12492,-1.34939,-1.19323,-0.409289,-1.59854,-1.06581,0.0868781,6.66944,0.189016,0.139733,852000,2224
-2.22549,-1.29287,-1.14228,-0.427704,-1.66663,-1.03882,0.0871527,6.58898,0.186748,0.141671,853000,2227
-2.14871,-1.32825,-1.12949,-0.379036,-1.69144,-1.0117,0.0793716,6.69246,0.187226,0.140563,854000,2230
-2.12454,-1.168,-1.03097,-0.544708,-1.87464,-1.1584,0.0920777,6.52012,0.185782,0.139875,855000,2232
-2.15543,-1.20002,-1.02977,-0.521992,-1.8828,-1.03693,0.0869313,6.67511,0.183837,0.140256,856000,2236
-2.0367,-1.15568,-0.987683,-0.537771,-1.97034,-1.14639,0.0921011,6.62553,0.184325,0.137893,857000,2239
-1.9604,-1.09888,-0.916998,-0.537713,-2.1324,-1.0794,0.0878693,6.58429,0.185516,0.139188,858000,2242
-2.08408,-1.12895,-0.914497,-0.524891,-2.07046,-1.08332,0.0854203,6.82988,0.18934,0.13997,859000,2245
-1.92616,-1.1115,-0.96162,-0.509357,-2.07089,-1.15014,0.0814136,6.69143,0.18595,0.140542,860000,2248
-2.12572,-1.21884,-1.02156,-0.550395,-1.7409,-1.11969,0.0852818,6.63819,0.186395,0.140241,861000,2250
-2.08157,-1.29173,-1.11733,-0.434016,-1.72396,-1.02274,0.0831146,6.63758,0.189932,0.138574,862000,2253
-1.99683,-1.0425,-0.848388,-0.598479,-2.20127,-1.18103,0.090418,6.65727,0.187281,0.13938,863000,2256
-1.99444,-1.11995,-1.00071,-0.546744,-1.97977,-1.10363,0.0827759,6.60749,0.185494,0.141277,864000,2259
-2.08461,-1.12725,-0.946972,-0.592443,-1.98436,-1.13196,0.0974518,6.69636,0.186625,0.140552,865000,2261
-2.0814,-1.15987,-1.01553,-0.471619,-1.90482,-1.13538,0.0810257,6.64516,0.185377,0.141466,866000,2264
-2.16797,-1.33157,-1.17595,-0.45552,-1.50662,-1.0759,0.0805294,6.68817,0.186632,0.140833,867000,2267
-2.17985,-1.44845,-1.27284,-0.417558,-1.31372,-1.0025,0.0785461,6.75448,0.187819,0.141378,868000,2269
-2.1242,-1.43764,-1.24116,-0.312057,-1.43967,-1.02562,0.0829717,6.71835,0.184221,0.140579,869000,2273
-2.27098,-1.50904,-1.27839,-0.306681,-1.34748,-1.03007,0.0801113,6.6561,0.190314,0.140058,870000,2276
-2.12288,-1.32331,-1.16372,-0.410126,-1.63767,-1.01934,0.0767567,6.55502,0.185878,0.138808,871000,2279
-2.24498,-1.4401,-1.27019,-0.303491,-1.37095,-1.04628,0.082598,6.72491,0.186086,0.14057,872000,2281
-2.24802,-1.39628,-1.19408,-0.406025,-1.51797,-1.03251,0.0847927,6.62437,0.185098,0.138635,873000,2284
-2.08239,-1.3043,-1.10737,-0.430994,-1.70626,-1.06774,0.0860739,6.7257,0.186555,0.139496,874000,2286
-2.06649,-1.15369,-0.998582,-0.528517,-1.94677,-1.17987,0.0869943,6.70499,0.184932,0.13974,875000,2289
-1.91302,-1.03589,-0.861029,-0.583438,-2.22306,-1.14847,0.0829988,6.62617,0.189768,0.142004,876000,2291
-2.20864,-1.20989,-1.05928,-0.558566,-1.78277,-1.16543,0.0894534,6.67395,0.185159,0.137845,877000,2294
-2.15001,-1.21935,-1.03654,-0.553633,-1.78537,-1.18537,0.0899798,6.67632,0.184934,0.138979,878000,2298
-2.12371,-1.10092,-0.94586,-0.571311,-2.04928,-1.17002,0.0905716,6.69893,0.187318,0.137572,879000,2300
-1.91644,-0.977669,-0.838687,-0.637435,-2.32181,-1.1391,0.0908742,6.60336,0.187753,0.142681,880000,2303
-2.01233,-0.991121,-0.843801,-0.696817,-2.22234,-1.15301,0.0948758,6.64333,0.185196,0.138786,881000,2306
-1.93317,-1.08534,-0.916179,-0.557606,-2.13839,-1.1043,0.0838915,6.61268,0.186993,0.1424,882000,2309
-2.07238,-1.21012,-1.00789,-0.511377,-1.86611,-1.10597,0.0892322,6.71201,0.186506,0.140729,883000,2313
-2.15202,-1.29239,-1.13242,-0.41306,-1.68118,-1.06341,0.0849721,6.58645,0.189429,0.13878,884000,2315
-2.04346,-1.34251,-1.16902,-0.320847,-1.68622,-0.976251,0.0801258,6.80373,0.18659,0.138793,885000,2318
-2.07293,-1.21627,-1.04011,-0.473886,-1.83548,-1.11285,0.0861241,6.69287,0.185163,0.140657,886000,2320
-1.96261,-1.11864,-0.965665,-0.585329,-1.98784,-1.13416,0.0842999,6.67491,0.184117,0.140855,887000,2324
-2.07998,-1.10336,-0.964815,-0.521495,-2.07568,-1.12183,0.0944651,6.69471,0.184436,0.139133,888000,2327
-2.246,-1.42415,-1.24623,-0.385534,-1.39131,-0.990241,0.078877,6.57561,0.188337,0.13965,889000,2330
-2.2865,-1.38983,-1.23549,-0.414976,-1.44192,-1.03922,0.0811113,6.70129,0.185826,0.140671,890000,2333
-2.23604,-1.52294,-1.34942,-0.260767,-1.25167,-0.909931,0.0800078,6.70702,0.186253,0.138712,891000,2336
-2.07094,-1.08626,-0.94179,-0.588114,-2.06459,-1.11311,0.090532,6.6293,0.187151,0.139756,892000,2340
-2.10917,-1.15092,-1.02483,-0.544567,-1.94023,-1.1448,0.0932312,6.60114,0.186037,0.142776,893000,2343
-2.02537,-1.18914,-0.963999,-0.560359,-1.93641,-1.15179,0.0861388,6.62981,0.183692,0.139445,894000,2345
-2.05714,-1.08973,-0.902093,-0.506368,-2.13607,-1.12765,0.0898779,6.6716,0.1886,0.141375,895000,2347
-2.13237,-1.1963,-1.04439,-0.526994,-1.80783,-1.06111,0.0877635,6.5973,0.187956,0.142452,896000,2351
-2.29332,-1.35298,-1.19869,-0.425633,-1.54634,-1.06028,0.0850846,6.53921,0.184238,0.13945,897000,2354
-2.06351,-1.11784,-0.944636,-0.540038,-2.11282,-1.06908,0.0919399,6.61802,0.186059,0.140467,898000,2356
-2.07121,-1.18955,-1.03128,-0.503355,-1.86312,-1.06111,0.0823627,6.53245,0.186836,0.14195,899000,2358
-2.05132,-1.20865,-1.03566,-0.413435,-1.94332,-1.08967,0.0831239,6.61788,0.185079,0.138763,900000,2362
-2.12694,-1.23368,-1.07564,-0.532544,-1.76384,-1.06048,0.0844491,6.74548,0.183995,0.13966,901000,2364
-2.06089,-1.31064,-1.15975,-0.470865,-1.61598,-1.02653,0.0741423,6.56231,0.189071,0.140367,902000,2367
-2.23904,-1.5774,-1.38355,-0.216007,-1.13818,-0.918987,0.0774021,6.68278,0.187226,0.140576,903000,2369
-2.2518,-1.55061,-1.36905,-0.290402,-1.20214,-0.951121,0.0775209,6.61758,0.188204,0.140847,904000,2372
-2.29356,-1.45589,-1.29655,-0.384051,-1.30321,-0.993321,0.0857426,6.71636,0.187236,0.142382,905000,2375
-2.16162,-1.37148,-1.20428,-0.429755,-1.50364,-1.05441,0.0816621,6.64357,0.188616,0.14026,906000,2379
-1.94937,-1.2163,-1.00602,-0.534489,-1.85766,-1.0742,0.0785181,6.63467,0.187178,0.140788,907000,2382
-1.90627,-1.07123,-0.885264,-0.605866,-2.148,-1.14475,0.0868493,6.6722,0.184501,0.139993,908000,2385
-2.05549,-1.06637,-0.923926,-0.612976,-2.06904,-1.15466,0.0864337,6.63413,0.181553,0.141491,909000,2388
-1.86911,-1.2042,-1.01379,-0.480344,-1.91285,-1.09234,0.079176,6.64725,0.18313,0.138926,910000,2390
-2.01424,-1.13603,-1.00531,-0.518354,-2.00978,-1.09685,0.0791083,6.63603,0.185653,0.138115,911000,2393
-1.97489,-1.13949,-0.998069,-0.579218,-1.92138,-1.14124,0.0851374,6.64372,0.186054,0.141938,912000,2396
-2.16629,-1.24883,-1.07043,-0.468216,-1.82212,-1.03434,0.0935903,6.5673,0.185341,0.140433,913000,2399
-2.23833,-1.24745,-1.07111,-0.412912,-1.84096,-1.08726,0.0841336,6.69317,0.186001,0.138676,914000,2401
-1.90441,-1.14454,-0.961072,-0.48983,-2.13009,-1.09103,0.0905139,6.74289,0.188162,0.138583,915000,2404
-2.19718,-1.2377,-1.04801,-0.517926,-1.80127,-1.09027,0.0902712,6.62694,0.184877,0.139653,916000,2406
-2.0621,-1.23941,-1.08235,-0.473668,-1.84193,-1.01064,0.089753,6.78859,0.187427,0.140259,917000,2408
-1.973,-1.2281,-1.06272,-0.471014,-1.86719,-1.01083,0.0807508,6.6185,0.186718,0.141296,918000,2410
-2.14322,-1.22748,-1.06606,-0.486434,-1.82592,-1.05969,0.0871989,6.66627,0.186663,0.140372,919000,2413
-1.84902,-1.12359,-0.952636,-0.486136,-2.11723,-1.03554,0.0782494,6.69552,0.185577,0.140474,920000,2416
-2.16006,-1.28768,-1.08326,-0.443767,-1.75666,-1.04667,0.0839012,6.74879,0.184427,0.141781,921000,2418
-1.94629,-1.18607,-0.992761,-0.436348,-1.99046,-1.07677,0.0827201,6.63217,0.186903,0.142812,922000,2420
-1.88375,-1.07014,-0.847586,-0.569371,-2.17156,-1.15168,0.0825675,6.6663,0.186405,0.140567,923000,2422
-2.04379,-1.21707,-1.01767,-0.51436,-1.86628,-1.06518,0.0881174,6.58841,0.186587,0.142217,924000,2426
-2.08748,-1.18046,-1.00363,-0.462975,-2.00088,-1.01,0.0823747,6.61913,0.188615,0.13935,925000,2429
-2.18646,-1.17256,-1.02361,-0.540851,-1.85234,-1.12689,0.0908007,6.59233,0.186569,0.14108,926000,2432
-2.18086,-1.26319,-1.11039,-0.44611,-1.7628,-1.0689,0.0914572,6.62425,0.184489,0.140226,927000,2434
-2.24032,-1.36863,-1.20789,-0.413506,-1.49942,-1.00444,0.0807438,6.77378,0.188213,0.139281,928000,2437
-2.27724,-1.49936,-1.33125,-0.315764,-1.2718,-0.980214,0.0829815,6.68628,0.185282,0.138944,929000,2439
-2.17813,-1.37856,-1.22905,-0.410308,-1.42793,-1.00001,0.0806176,6.53772,0.187565,0.13988,930000,2442
-2.07996,-1.33588,-1.1817,-0.459334,-1.52127,-1.0223,0.0784519,6.67661,0.182941,0.138591,931000,2444
-2.18377,-1.28593,-1.10046,-0.400084,-1.77948,-1.11277,0.0890782,6.63989,0.187452,0.140478,932000,2447
-2.0932,-1.14504,-0.96395,-0.58827,-1.92077,-1.12646,0.0857223,6.62336,0.187822,0.142723,933000,2450
-2.08809,-1.26303,-1.07255,-0.398601,-1.7988,-1.05537,0.0812547,6.77172,0.182317,0.139998,934000,2452
-2.08221,-1.16152,-1.00129,-0.620778,-1.8862,-1.09293,0.0906614,6.65262,0.18677,0.139375,935000,2454
-2.03211,-1.19491,-1.02952,-0.507642,-1.84772,-1.05062,0.081041,6.53244,0.184974,0.138856,936000,2458
-1.99953,-1.08179,-0.908952,-0.534302,-2.15944,-1.11664,0.092004,6.67038,0.183719,0.140326,937000,2461
