BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, rho_0,phi,gamma_ei,gamma_ir,Iteration,Time
-1.8765,-1.03211,-0.868415,-0.529875,-2.31068,-1.13037,0.0838834,6.65018,0.183339,0.139509,1835000,5011
-2.02882,-1.00796,-0.822704,-0.619441,-2.30242,-1.21806,0.087427,6.59907,0.187595,0.137265,1836000,5013
-1.78202,-0.774477,-0.613835,-0.754758,-2.78024,-1.22577,0.086759,6.69902,0.182442,0.135845,1837000,5015
-1.63292,-0.707436,-0.514646,-0.769065,-2.93019,-1.33024,0.0873242,6.73715,0.182762,0.139486,1838000,5017
-1.87455,-0.911472,-0.727118,-0.727824,-2.46602,-1.241,0.0859553,6.6083,0.186393,0.136628,1839000,5020
-1.74171,-0.844687,-0.630742,-0.654709,-2.70741,-1.23874,0.081646,6.57471,0.186141,0.138512,1840000,5023
-1.80481,-0.857717,-0.699524,-0.692794,-2.61002,-1.1972,0.0890074,6.69842,0.18433,0.137902,1841000,5025
-1.92261,-1.0225,-0.864243,-0.637007,-2.25589,-1.16154,0.0932248,6.62765,0.187987,0.13944,1842000,5027
-2.20078,-1.28538,-1.09213,-0.39998,-1.78724,-1.12205,0.084217,6.61386,0.184527,0.137494,1843000,5030
-2.27438,-1.40613,-1.18805,-0.30832,-1.56492,-1.03049,0.0857985,6.70439,0.184766,0.137547,1844000,5032
-2.04404,-1.15657,-0.956501,-0.449552,-2.06934,-1.14938,0.0852163,6.65596,0.183831,0.138623,1845000,5035
-1.95231,-1.19534,-1.02775,-0.379444,-1.93349,-1.0689,0.0731726,6.64461,0.183556,0.140451,1846000,5037
-2.16988,-1.27514,-1.07201,-0.429985,-1.87793,-1.08444,0.0855599,6.6706,0.183704,0.136374,1847000,5040
-2.16539,-1.23973,-1.05158,-0.470038,-1.86856,-1.15173,0.0914498,6.60773,0.185781,0.138823,1848000,5043
-2.21616,-1.24149,-1.04353,-0.444951,-1.86672,-1.1197,0.0891428,6.7074,0.183342,0.136403,1849000,5045
-2.08444,-1.19331,-0.978664,-0.47753,-1.99227,-1.07003,0.0832923,6.56763,0.188138,0.139089,1850000,5047
-2.00931,-1.13097,-0.923626,-0.415187,-2.20502,-1.05097,0.0844544,6.66002,0.183759,0.137782,1851000,5050
-1.99326,-1.00137,-0.790604,-0.579937,-2.38619,-1.22389,0.0929413,6.79026,0.185106,0.139372,1852000,5052
-2.0463,-1.17507,-0.936163,-0.531413,-2.02863,-1.15896,0.0907158,6.6833,0.182785,0.138875,1853000,5055
-2.04709,-1.12799,-0.937103,-0.463326,-2.1417,-1.1061,0.0902825,6.61606,0.186314,0.138873,1854000,5058
-2.02759,-1.21876,-1.03123,-0.54741,-1.84153,-1.13375,0.0844241,6.77508,0.188261,0.138081,1855000,5061
-2.17722,-1.22889,-1.06449,-0.482316,-1.87013,-1.10886,0.0928771,6.62629,0.185053,0.138721,1856000,5064
-2.19692,-1.17689,-0.951223,-0.568188,-2.00891,-1.15891,0.0929196,6.69742,0.184551,0.137366,1857000,5068
-2.04554,-1.24057,-1.03728,-0.460453,-1.91437,-1.08435,0.0816889,6.61786,0.184242,0.138629,1858000,5071
-2.22812,-1.23154,-1.07395,-0.565371,-1.79195,-1.06359,0.0959217,6.71672,0.185491,0.139757,1859000,5074
-2.16658,-1.25785,-1.05668,-0.515858,-1.79873,-1.11511,0.0912148,6.63234,0.185635,0.137527,1860000,5077
-2.06732,-1.14701,-0.967532,-0.591132,-1.94107,-1.17289,0.0847229,6.65694,0.183851,0.137262,1861000,5080
-2.18603,-1.26706,-1.06807,-0.491867,-1.81657,-1.07493,0.0880139,6.67891,0.182632,0.136964,1862000,5082
-2.01436,-1.275,-1.06612,-0.445737,-1.84011,-1.07587,0.0868165,6.64872,0.186386,0.139574,1863000,5084
-2.19443,-1.2884,-1.14992,-0.428096,-1.71926,-1.03424,0.0869318,6.67457,0.185135,0.138967,1864000,5086
-2.34562,-1.51025,-1.34171,-0.237187,-1.36195,-0.97715,0.0895886,6.62982,0.185912,0.137261,1865000,5089
-2.03335,-1.27144,-1.10187,-0.367124,-1.83741,-1.05978,0.0772841,6.60236,0.185506,0.138721,1866000,5092
-2.04039,-1.0629,-0.85236,-0.617031,-2.19534,-1.18517,0.0862936,6.65067,0.183888,0.138155,1867000,5094
-2.13738,-1.14801,-0.972129,-0.514525,-2.03182,-1.10383,0.0891478,6.6931,0.186256,0.137584,1868000,5096
-2.1577,-1.3089,-1.10869,-0.411094,-1.72979,-1.04802,0.0871916,6.69799,0.184793,0.137914,1869000,5098
-2.14645,-1.34858,-1.18224,-0.34466,-1.60596,-1.07682,0.0749401,6.45126,0.187928,0.138472,1870000,5101
-2.29422,-1.61063,-1.41428,-0.23304,-1.18625,-0.957361,0.0776248,6.66228,0.1907,0.134445,1871000,5105
-2.39034,-1.65283,-1.47678,-0.157783,-1.12378,-0.881692,0.0727375,6.68206,0.187523,0.136802,1872000,5107
-2.34082,-1.48174,-1.27902,-0.306354,-1.4048,-1.01739,0.0810841,6.69272,0.185687,0.13877,1873000,5110
-2.3481,-1.4005,-1.2135,-0.324611,-1.55052,-1.01511,0.0807881,6.63892,0.186147,0.138991,1874000,5114
-2.37671,-1.4732,-1.28226,-0.425057,-1.27385,-1.02126,0.0846557,6.70828,0.186459,0.139902,1875000,5116
-2.15996,-1.32328,-1.14231,-0.426139,-1.65814,-1.04412,0.0887532,6.61821,0.188905,0.139352,1876000,5118
-2.03514,-1.0958,-0.945095,-0.602113,-2.0924,-1.12721,0.0942745,6.62997,0.188507,0.138998,1877000,5121
-2.21681,-1.31237,-1.13094,-0.355683,-1.76817,-1.0634,0.0870548,6.70171,0.184703,0.138413,1878000,5125
-2.38865,-1.62356,-1.44336,-0.235166,-1.13516,-0.964709,0.0851317,6.70222,0.186313,0.135162,1879000,5128
-2.46713,-1.74085,-1.58214,-0.195018,-0.725379,-0.953063,0.0807921,6.72326,0.186582,0.137179,1880000,5131
-2.39439,-1.75921,-1.60127,-0.193488,-0.759052,-0.972387,0.0845952,6.59501,0.186954,0.1388,1881000,5134
-2.56702,-1.8803,-1.69636,-0.0679132,-0.576741,-0.84503,0.0705177,6.74526,0.184019,0.137718,1882000,5137
-2.29419,-1.47141,-1.27234,-0.337913,-1.39457,-1.08342,0.0917087,6.63799,0.186981,0.138513,1883000,5139
-2.31417,-1.57852,-1.40029,-0.296441,-1.06266,-0.989247,0.0741797,6.65825,0.186115,0.140174,1884000,5142
-2.4643,-1.62066,-1.43744,-0.166934,-1.0839,-0.995906,0.0850525,6.69042,0.18565,0.138427,1885000,5146
-2.09244,-1.20995,-1.03598,-0.605548,-1.71251,-1.0935,0.0833257,6.66708,0.181943,0.139191,1886000,5148
-2.22525,-1.37639,-1.23165,-0.382927,-1.54313,-1.06421,0.0820478,6.6681,0.185163,0.138665,1887000,5150
-2.36384,-1.57537,-1.38917,-0.247889,-1.08814,-0.976668,0.0755896,6.68441,0.182612,0.14042,1888000,5153
-2.17712,-1.35338,-1.15583,-0.33144,-1.67281,-1.04615,0.0844734,6.76034,0.182924,0.13798,1889000,5155
-2.24685,-1.44369,-1.25044,-0.366228,-1.43417,-1.02817,0.0869994,6.66346,0.186947,0.138562,1890000,5158
-2.09188,-1.27426,-1.07242,-0.454963,-1.7953,-1.13325,0.0851984,6.66663,0.185948,0.137183,1891000,5160
-2.16777,-1.31223,-1.12906,-0.386295,-1.72907,-1.09828,0.0848365,6.64719,0.184512,0.138085,1892000,5162
-2.07214,-1.28762,-1.06844,-0.416723,-1.7392,-1.06227,0.0782263,6.65249,0.185768,0.139478,1893000,5165
-2.2182,-1.36439,-1.19158,-0.371706,-1.57433,-1.06011,0.0804078,6.70879,0.185777,0.139673,1894000,5169
-2.10858,-1.21921,-1.05696,-0.418871,-1.91482,-1.0862,0.0836447,6.55379,0.185467,0.138945,1895000,5171
-1.9521,-1.0897,-0.946925,-0.556664,-2.05177,-1.15942,0.0777012,6.68349,0.183767,0.138249,1896000,5173
-2.15374,-1.31282,-1.11847,-0.39852,-1.72315,-1.11451,0.0849537,6.66521,0.18489,0.137979,1897000,5176
-2.06878,-1.19112,-0.982714,-0.416325,-2.04011,-1.07245,0.0936658,6.69121,0.18568,0.141127,1898000,5178
-2.19021,-1.29863,-1.09367,-0.469433,-1.76616,-1.19765,0.0954573,6.67382,0.185005,0.138406,1899000,5180
-2.15643,-1.33326,-1.14218,-0.422858,-1.69836,-1.0718,0.0888869,6.63844,0.184221,0.137712,1900000,5183
-2.21715,-1.43267,-1.27452,-0.364733,-1.45403,-1.04632,0.0788553,6.70276,0.183791,0.137075,1901000,5186
-2.18935,-1.32365,-1.11625,-0.406538,-1.751,-1.11031,0.0890533,6.61667,0.185312,0.138048,1902000,5189
-2.19988,-1.11175,-0.920459,-0.538319,-2.11803,-1.16271,0.0941944,6.6299,0.182088,0.13962,1903000,5192
-2.13446,-1.33331,-1.10788,-0.365292,-1.70923,-1.1163,0.0793271,6.67881,0.183995,0.137207,1904000,5194
-2.12365,-1.1747,-0.98621,-0.51972,-1.92582,-1.14228,0.0868293,6.68914,0.180282,0.137678,1905000,5196
-1.97117,-1.15976,-0.950618,-0.480529,-2.00585,-1.1499,0.0788538,6.58373,0.183481,0.140451,1906000,5198
-2.09974,-1.19559,-1.03782,-0.541332,-1.84276,-1.0793,0.0854859,6.75255,0.184729,0.139711,1907000,5202
-2.15783,-1.29145,-1.1103,-0.384604,-1.71658,-1.08649,0.0884865,6.6512,0.187525,0.141896,1908000,5205
-2.15713,-1.31164,-1.13982,-0.446944,-1.70541,-1.0848,0.0855466,6.69057,0.186403,0.135391,1909000,5208
-2.16676,-1.41275,-1.26947,-0.382929,-1.41205,-1.04309,0.086304,6.59377,0.186391,0.13999,1910000,5211
-1.98161,-1.18443,-0.993897,-0.530151,-1.93787,-1.11019,0.0846904,6.66097,0.183141,0.136895,1911000,5214
-2.20528,-1.16017,-0.967767,-0.489284,-2.04363,-1.16869,0.0937162,6.73501,0.183341,0.138216,1912000,5216
-2.26058,-1.21512,-1.08832,-0.46932,-1.82231,-1.09225,0.0902027,6.68502,0.184439,0.140024,1913000,5219
-2.09357,-1.29135,-1.11002,-0.442216,-1.72937,-1.08224,0.0873387,6.73438,0.185129,0.138916,1914000,5221
-2.26623,-1.23145,-1.09101,-0.58911,-1.72757,-1.14165,0.0958914,6.70701,0.184834,0.138692,1915000,5224
-2.27684,-1.4081,-1.23957,-0.345805,-1.56151,-1.04727,0.086416,6.63733,0.182307,0.135945,1916000,5228
-2.35288,-1.53893,-1.34078,-0.298743,-1.25045,-1.00181,0.0842954,6.58124,0.184039,0.138786,1917000,5231
-2.1736,-1.45297,-1.24031,-0.297065,-1.44942,-1.02038,0.0733926,6.65191,0.183016,0.139228,1918000,5233
-2.20829,-1.40975,-1.20176,-0.278365,-1.60208,-0.957887,0.0797363,6.75813,0.183458,0.139653,1919000,5236
-2.30312,-1.43252,-1.22644,-0.27068,-1.57709,-0.978495,0.0921436,6.61243,0.187477,0.139702,1920000,5247
-2.27195,-1.34111,-1.18538,-0.441797,-1.5712,-1.11664,0.0882638,6.67993,0.184217,0.139105,1921000,5250
-2.11705,-1.32804,-1.15256,-0.45134,-1.60716,-1.1103,0.0829759,6.62873,0.184704,0.137901,1922000,5252
-2.29009,-1.37125,-1.19283,-0.395585,-1.55608,-1.06525,0.0841602,6.70793,0.180436,0.137019,1923000,5255
-1.99364,-1.18982,-1.01216,-0.501731,-1.9346,-1.19484,0.0869162,6.6444,0.185868,0.138745,1924000,5257
-1.8707,-0.919455,-0.773485,-0.652163,-2.46428,-1.22907,0.0892013,6.64245,0.182397,0.138227,1925000,5259
-2.03268,-1.12145,-0.976002,-0.511328,-2.14189,-1.13898,0.0889243,6.56299,0.184304,0.136699,1926000,5261
-2.04008,-1.10891,-0.942956,-0.494843,-2.16008,-1.12661,0.0911042,6.68921,0.183523,0.139084,1927000,5264
-2.12597,-1.3161,-1.14068,-0.458013,-1.65023,-1.09458,0.0858048,6.66853,0.179039,0.140225,1928000,5266
-2.07552,-1.14397,-0.993394,-0.482548,-2.02718,-1.18247,0.0879808,6.59425,0.180778,0.13748,1929000,5269
-2.09816,-1.18365,-1.02192,-0.532975,-1.83673,-1.12513,0.080516,6.59341,0.184114,0.138356,1930000,5272
-2.07383,-1.24633,-1.10385,-0.41584,-1.84959,-1.05443,0.0848911,6.55007,0.182523,0.13741,1931000,5274
-2.23209,-1.33502,-1.14282,-0.423187,-1.63376,-1.06492,0.0863167,6.52147,0.182785,0.139141,1932000,5276
-2.23652,-1.3105,-1.08146,-0.346791,-1.8246,-1.05864,0.0875764,6.71886,0.181516,0.140546,1933000,5278
-1.99272,-1.24275,-1.04782,-0.411839,-1.82481,-1.05416,0.0765025,6.54428,0.18323,0.141286,1934000,5281
-2.33184,-1.41206,-1.20421,-0.401917,-1.46149,-1.05498,0.0857475,6.71231,0.184134,0.139658,1935000,5283
-2.10804,-1.33846,-1.14489,-0.421339,-1.60284,-1.05412,0.0806885,6.76808,0.183617,0.140785,1936000,5285
-2.21525,-1.33282,-1.12157,-0.390837,-1.66905,-1.05863,0.0844796,6.72852,0.18347,0.138999,1937000,5288
-2.14667,-1.36978,-1.18345,-0.420437,-1.54936,-1.04665,0.0834045,6.5972,0.182913,0.138293,1938000,5291
-2.10902,-1.27628,-1.07577,-0.380089,-1.83479,-1.05462,0.0786489,6.77969,0.182343,0.138477,1939000,5293
-2.12738,-1.21048,-1.00745,-0.558081,-1.87581,-1.14683,0.0916058,6.65055,0.182374,0.138848,1940000,5296
-2.22544,-1.25766,-1.09464,-0.476696,-1.7835,-1.06248,0.090113,6.7906,0.183483,0.138827,1941000,5299
-1.92015,-1.05531,-0.859695,-0.592256,-2.2272,-1.17946,0.0863151,6.67287,0.181462,0.141005,1942000,5301
-2.13688,-1.25092,-1.0631,-0.425762,-1.84416,-1.10708,0.0842346,6.63642,0.184096,0.139434,1943000,5304
-2.17062,-1.22185,-1.04647,-0.476913,-1.86357,-1.16876,0.0874593,6.65857,0.180842,0.137519,1944000,5307
-2.10447,-1.22807,-1.04337,-0.442928,-1.95372,-1.10175,0.0853768,6.52975,0.182034,0.136648,1945000,5310
-2.03209,-1.1488,-0.945248,-0.602408,-2.07336,-1.18313,0.0892161,6.55397,0.181995,0.135081,1946000,5313
-2.23425,-1.24544,-1.04566,-0.391487,-1.89761,-1.0905,0.0904656,6.68395,0.182307,0.138221,1947000,5315
-2.02528,-1.11107,-0.937953,-0.529287,-2.06212,-1.16105,0.0842481,6.78556,0.178207,0.138693,1948000,5317
-2.05457,-1.30923,-1.09477,-0.508516,-1.67911,-1.07318,0.0785897,6.66541,0.182534,0.137233,1949000,5320
-2.35866,-1.50079,-1.26128,-0.268817,-1.42056,-1.03029,0.0861128,6.70981,0.182003,0.138222,1950000,5323
-2.17977,-1.3228,-1.11995,-0.415321,-1.62043,-1.04106,0.075171,6.77948,0.183664,0.139724,1951000,5325
-2.29191,-1.38433,-1.18565,-0.384445,-1.6402,-1.10579,0.0929461,6.65949,0.183741,0.137136,1952000,5328
-2.33682,-1.50057,-1.30858,-0.274101,-1.37205,-1.05765,0.0835453,6.68797,0.180421,0.139781,1953000,5330
-2.23517,-1.3669,-1.15802,-0.479859,-1.55115,-1.11231,0.0918558,6.64698,0.187298,0.137591,1954000,5333
-2.24039,-1.43593,-1.2537,-0.351261,-1.49567,-0.968745,0.0875129,6.74987,0.181983,0.13744,1955000,5336
-2.30533,-1.45702,-1.23732,-0.365758,-1.43801,-1.07608,0.0858264,6.64297,0.183416,0.137775,1956000,5339
-2.25393,-1.4525,-1.24249,-0.310629,-1.47755,-0.999366,0.0829123,6.67147,0.187498,0.135964,1957000,5342
-2.27825,-1.43189,-1.28259,-0.29656,-1.46723,-1.04325,0.0861602,6.59556,0.183423,0.13673,1958000,5345
-2.35505,-1.41405,-1.21861,-0.390975,-1.4751,-1.06241,0.0910315,6.59731,0.184715,0.141441,1959000,5348
-2.08633,-1.2617,-1.02984,-0.441258,-1.8763,-1.10232,0.0838697,6.64978,0.186725,0.137494,1960000,5350
-2.17611,-1.13613,-0.940155,-0.457013,-2.1297,-1.17235,0.0935091,6.68568,0.186509,0.139874,1961000,5353
-2.16306,-1.28802,-1.06983,-0.282004,-1.98218,-1.0041,0.086376,6.71046,0.186844,0.136245,1962000,5356
-2.12283,-1.24675,-1.08081,-0.515297,-1.74985,-1.1124,0.089197,6.76692,0.183066,0.139188,1963000,5358
-2.05189,-1.13941,-0.987163,-0.595996,-2.00144,-1.10785,0.0928696,6.58393,0.184159,0.138619,1964000,5361
-2.11167,-1.19814,-1.04896,-0.518037,-1.87095,-1.18412,0.0880614,6.75064,0.183641,0.136136,1965000,5364
-2.06909,-1.37756,-1.19009,-0.297268,-1.6722,-0.984088,0.0743617,6.69474,0.183227,0.139404,1966000,5368
-2.16505,-1.12379,-0.975597,-0.561201,-2.06849,-1.12124,0.0910209,6.57278,0.185348,0.136902,1967000,5371
-2.14481,-1.15629,-0.960711,-0.485488,-2.07751,-1.1029,0.0918671,6.81319,0.187217,0.138999,1968000,5373
-1.95825,-1.08438,-0.890475,-0.562033,-2.22332,-1.13475,0.0885551,6.58586,0.185359,0.137039,1969000,5375
-2.11664,-1.27732,-1.08519,-0.42906,-1.7818,-1.09676,0.0864167,6.73768,0.183418,0.138253,1970000,5377
-1.9408,-1.10176,-0.967657,-0.602888,-1.99764,-1.17654,0.0841784,6.69998,0.186448,0.139341,1971000,5380
-2.12144,-1.20002,-1.02002,-0.530908,-1.86922,-1.15483,0.0916573,6.69356,0.183363,0.13986,1972000,5383
-2.1344,-1.24914,-1.07217,-0.512419,-1.79729,-1.12018,0.0860683,6.72513,0.183972,0.135541,1973000,5386
-2.3864,-1.50625,-1.33737,-0.282518,-1.34256,-0.976695,0.0835492,6.64887,0.183883,0.139207,1974000,5389
-2.15737,-1.41241,-1.22895,-0.337059,-1.54607,-1.0097,0.0819402,6.70733,0.185697,0.139424,1975000,5393
-2.0555,-1.12742,-0.931052,-0.51986,-2.1525,-1.11754,0.0905986,6.71707,0.185842,0.136744,1976000,5396
-2.20038,-1.33205,-1.15959,-0.324931,-1.74824,-1.05565,0.0877761,6.66493,0.185492,0.137174,1977000,5399
-2.30058,-1.38886,-1.24883,-0.39116,-1.46598,-1.04531,0.0868515,6.69432,0.185271,0.140234,1978000,5402
-2.26126,-1.52813,-1.36504,-0.337448,-1.12526,-1.01674,0.0790966,6.71764,0.185264,0.141871,1979000,5406
-2.32588,-1.52786,-1.35303,-0.336288,-1.18329,-1.0178,0.0831778,6.65733,0.183821,0.137352,1980000,5409
-2.46422,-1.48137,-1.31048,-0.319846,-1.314,-0.972064,0.0903738,6.68343,0.186282,0.138029,1981000,5412
-2.28986,-1.45035,-1.26134,-0.417039,-1.41479,-1.0242,0.0890632,6.72714,0.184968,0.136802,1982000,5415
-2.35365,-1.62529,-1.46993,-0.203817,-1.02877,-0.984868,0.0782262,6.62392,0.188079,0.139429,1983000,5419
-2.14382,-1.44245,-1.22515,-0.365527,-1.47662,-1.09273,0.0801772,6.64582,0.184274,0.137656,1984000,5422
-2.01733,-1.09249,-0.906121,-0.525516,-2.1525,-1.13468,0.0909809,6.67881,0.186419,0.13898,1985000,5424
-2.12794,-1.08274,-0.902661,-0.566471,-2.16069,-1.11591,0.0878651,6.78548,0.184861,0.140357,1986000,5427
-2.14902,-1.21853,-1.02875,-0.442989,-1.89099,-1.18254,0.0852192,6.71365,0.183876,0.139589,1987000,5431
-1.9952,-1.04263,-0.865091,-0.619399,-2.17265,-1.1681,0.0932991,6.61093,0.182618,0.14022,1988000,5434
-2.16971,-1.08375,-0.91445,-0.629595,-2.09207,-1.15286,0.094318,6.69046,0.185362,0.136971,1989000,5436
-2.08828,-1.15402,-0.950061,-0.471538,-2.08619,-1.12383,0.0813803,6.81579,0.185306,0.137393,1990000,5439
-2.11124,-1.20629,-1.04842,-0.565152,-1.81664,-1.17838,0.0882205,6.60882,0.186546,0.138761,1991000,5441
-2.17198,-1.37676,-1.14581,-0.325674,-1.67768,-1.03625,0.086603,6.66777,0.182405,0.137489,1992000,5444
-2.32863,-1.45632,-1.2696,-0.292869,-1.43233,-0.957366,0.0865003,6.61309,0.184369,0.137753,1993000,5446
-2.2433,-1.36971,-1.19787,-0.417191,-1.52304,-1.08466,0.0850174,6.61662,0.185909,0.137795,1994000,5449
-2.23945,-1.61034,-1.41995,-0.220725,-1.12628,-1.01123,0.0745788,6.69866,0.183658,0.139662,1995000,5452
-2.22041,-1.4454,-1.26965,-0.396646,-1.35846,-0.982567,0.0828407,6.77776,0.185333,0.140486,1996000,5455
-2.07702,-1.12049,-0.954229,-0.57965,-2.00918,-1.13901,0.0868365,6.67411,0.186539,0.139048,1997000,5458
-2.09952,-1.18511,-1.00702,-0.52928,-1.95918,-1.13935,0.0918068,6.61218,0.185299,0.137613,1998000,5462
-2.2127,-1.4184,-1.2529,-0.408616,-1.38739,-1.03995,0.0809927,6.75319,0.181453,0.137789,1999000,5464
-2.35441,-1.51321,-1.36074,-0.270994,-1.32078,-1.00895,0.0860989,6.6668,0.181348,0.137609,2000000,5466
-2.2433,-1.50761,-1.29905,-0.250389,-1.33413,-1.04834,0.0836831,6.64302,0.184692,0.139627,2001000,5469
-2.28742,-1.44247,-1.26105,-0.360695,-1.41565,-0.99604,0.0785659,6.65416,0.1869,0.13837,2002000,5473
-2.32075,-1.59262,-1.37402,-0.211289,-1.21138,-1.00817,0.0812501,6.58593,0.183719,0.138288,2003000,5476
-2.3813,-1.55774,-1.40029,-0.277048,-1.1421,-1.08532,0.08067,6.60783,0.182597,0.137367,2004000,5479
-2.31455,-1.53948,-1.37514,-0.292279,-1.16136,-1.01739,0.077407,6.63807,0.184906,0.13835,2005000,5483
-2.31778,-1.44603,-1.26443,-0.311558,-1.42054,-1.07107,0.0875541,6.74988,0.184325,0.137124,2006000,5485
-2.34846,-1.46139,-1.29179,-0.341412,-1.37072,-1.06993,0.0906447,6.72398,0.184936,0.138087,2007000,5487
-2.17692,-1.30898,-1.14386,-0.465532,-1.6278,-1.14706,0.0860146,6.5907,0.184309,0.139845,2008000,5490
-2.38355,-1.32579,-1.14586,-0.511759,-1.53834,-1.13862,0.0877928,6.63912,0.18429,0.13511,2009000,5492
-2.10146,-1.19014,-1.00477,-0.521703,-1.9092,-1.14588,0.0890227,6.63927,0.184212,0.140293,2010000,5496
-2.14803,-1.20327,-1.02158,-0.527572,-1.89287,-1.15731,0.0923581,6.67283,0.184161,0.139993,2011000,5499
-2.30714,-1.39256,-1.21879,-0.363398,-1.59932,-1.02431,0.087178,6.72633,0.18208,0.13563,2012000,5502
-2.25104,-1.55952,-1.33537,-0.190552,-1.33971,-0.95855,0.07828,6.62101,0.181691,0.137317,2013000,5505
-2.26282,-1.52179,-1.31396,-0.337218,-1.27571,-1.013,0.0846133,6.66873,0.182319,0.137927,2014000,5509
-2.33829,-1.443,-1.288,-0.356708,-1.40739,-1.07251,0.0845182,6.78071,0.183236,0.135859,2015000,5512
-2.43739,-1.50783,-1.32554,-0.306772,-1.27599,-1.04498,0.0884424,6.63545,0.183259,0.137904,2016000,5514
-2.41603,-1.58637,-1.38776,-0.271299,-1.12101,-1.04393,0.0813663,6.65003,0.185416,0.137654,2017000,5517
-2.29224,-1.48151,-1.32489,-0.365084,-1.24952,-1.02967,0.0776459,6.72313,0.185203,0.138724,2018000,5520
-2.35857,-1.64171,-1.47161,-0.20189,-1.04291,-0.969466,0.0833857,6.66102,0.18226,0.138483,2019000,5522
-2.34554,-1.58893,-1.41481,-0.281343,-1.03341,-1.07312,0.0782567,6.69182,0.183639,0.139859,2020000,5526
-2.23773,-1.49391,-1.27193,-0.357418,-1.32921,-1.01576,0.0822637,6.61403,0.182532,0.139153,2021000,5529
-2.24217,-1.47874,-1.31876,-0.296797,-1.3374,-1.01922,0.0820289,6.6264,0.181646,0.140078,2022000,5532
-2.35971,-1.51161,-1.34761,-0.339128,-1.26781,-1.1276,0.0871359,6.59795,0.183718,0.136732,2023000,5534
-2.21372,-1.39074,-1.22134,-0.363989,-1.52674,-1.00953,0.0895199,6.5404,0.18261,0.138349,2024000,5537
-2.15372,-1.31903,-1.14184,-0.379395,-1.74041,-1.0065,0.0809016,6.61285,0.183537,0.137919,2025000,5539
-2.14192,-1.35975,-1.22586,-0.404851,-1.55151,-1.03883,0.0858458,6.6538,0.182868,0.13689,2026000,5542
-2.13639,-1.24175,-1.0661,-0.504042,-1.76764,-1.14181,0.0863536,6.6265,0.183286,0.136012,2027000,5546
-2.21516,-1.2752,-1.06784,-0.390216,-1.86256,-1.05066,0.0875759,6.72868,0.184395,0.138158,2028000,5549
-2.14832,-1.40538,-1.22051,-0.287566,-1.63426,-1.00103,0.0814597,6.73327,0.18237,0.137876,2029000,5551
-1.99413,-1.46015,-1.25106,-0.291384,-1.45927,-1.01328,0.0668756,6.55159,0.185919,0.136461,2030000,5553
-2.12182,-1.4239,-1.23865,-0.33007,-1.45988,-1.03507,0.0789579,6.66804,0.186051,0.138117,2031000,5556
-2.1543,-1.40614,-1.19407,-0.338196,-1.52421,-1.07238,0.0739944,6.63609,0.186372,0.139029,2032000,5558
-2.1235,-1.24802,-1.0573,-0.404185,-1.83434,-1.16585,0.0804863,6.64147,0.182657,0.137524,2033000,5561
-2.19954,-1.54058,-1.38467,-0.223625,-1.26265,-0.963173,0.0762949,6.68638,0.181306,0.136387,2034000,5563
-2.38814,-1.62001,-1.42978,-0.213701,-1.1105,-1.0153,0.0796051,6.68538,0.183257,0.136862,2035000,5566
-2.30795,-1.56564,-1.37011,-0.252329,-1.23286,-0.992107,0.0771305,6.76304,0.182918,0.136179,2036000,5568
-2.21112,-1.39089,-1.18358,-0.387315,-1.55627,-1.09931,0.0815321,6.86651,0.183692,0.138456,2037000,5571
-2.14265,-1.32685,-1.1668,-0.396159,-1.67953,-1.0271,0.0826252,6.67128,0.186357,0.137099,2038000,5574
-2.34355,-1.43559,-1.22845,-0.390466,-1.43224,-1.05492,0.082693,6.71634,0.186588,0.137826,2039000,5576
-2.10212,-1.46904,-1.23015,-0.297361,-1.45841,-1.07728,0.0784559,6.75036,0.184558,0.137,2040000,5578
-2.26132,-1.49154,-1.2924,-0.351429,-1.37372,-1.00635,0.0841369,6.81673,0.1835,0.137315,2041000,5582
-2.0805,-1.26294,-1.06827,-0.455861,-1.79994,-1.09738,0.0853082,6.63998,0.184759,0.138926,2042000,5585
-2.28436,-1.25247,-1.09957,-0.480808,-1.74975,-1.12172,0.0948846,6.69773,0.183262,0.138399,2043000,5588
-2.1651,-1.4792,-1.28275,-0.295483,-1.4598,-0.953565,0.0844512,6.6722,0.184479,0.140676,2044000,5592
-2.07995,-1.25315,-1.04259,-0.455056,-1.8574,-1.13058,0.0862299,6.72011,0.182417,0.139115,2045000,5595
-2.16297,-1.37363,-1.17001,-0.362769,-1.61395,-1.05735,0.0821353,6.67562,0.184497,0.138199,2046000,5597
-2.23799,-1.55082,-1.31579,-0.193399,-1.30097,-0.992694,0.0777512,6.55055,0.182772,0.140824,2047000,5599
-2.28751,-1.4393,-1.24052,-0.338302,-1.40437,-1.09146,0.0812954,6.58148,0.183226,0.139096,2048000,5602
-2.30378,-1.50064,-1.28807,-0.314173,-1.30993,-0.993286,0.081565,6.66654,0.185036,0.139012,2049000,5605
-2.35582,-1.72862,-1.53831,-0.20912,-0.792994,-1.02976,0.0719841,6.63413,0.182606,0.135559,2050000,5608
-2.42612,-1.63417,-1.43572,-0.226695,-1.02566,-0.988711,0.0810554,6.68729,0.183414,0.140256,2051000,5611
