BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-2.7638,-2.50719,-2.5144,0.0378191,0.0132711,0.163939,6.62822,0.213377,0.144282,25200,12
-2.75598,-2.50669,-2.5498,0.0357704,0.00884781,0.184209,6.64977,0.20837,0.143625,25300,12
-2.81287,-2.53253,-2.53909,0.0436489,0.00840584,0.18538,6.69268,0.209127,0.143204,25400,12
-2.73546,-2.48474,-2.5369,0.0401791,0.00581394,0.169471,6.50481,0.211999,0.142707,25500,12
-2.77148,-2.4868,-2.54598,0.0334703,0.0184353,0.178823,6.51235,0.214121,0.144621,25600,12
-2.71041,-2.49077,-2.52496,0.0430615,0.00196607,0.16812,6.53665,0.21337,0.143875,25700,12
-2.79491,-2.49579,-2.5351,0.0410648,0.00737345,0.169668,6.71134,0.213339,0.144664,25800,12
-2.72176,-2.49348,-2.53908,0.0370324,0.00624297,0.186071,6.74632,0.211152,0.142521,25900,12
-2.6743,-2.47742,-2.53801,0.0332243,0.00296053,0.180172,6.5997,0.211385,0.142846,26000,12
-2.70376,-2.48023,-2.5658,0.0312195,0.00977084,0.176362,6.67306,0.212707,0.143845,26100,13
-2.71196,-2.47074,-2.53824,0.0346098,0.0131446,0.162103,6.63802,0.214689,0.14597,26200,13
-2.66485,-2.48103,-2.50831,0.0356294,0.00580575,0.173416,6.6659,0.21269,0.145212,26300,13
-2.79715,-2.50097,-2.5126,0.034713,0.0186998,0.164518,6.60811,0.212552,0.145299,26400,13
-2.79034,-2.46486,-2.52838,0.0357219,0.0142164,0.152655,6.62904,0.21197,0.142093,26500,13
-2.75901,-2.5017,-2.48398,0.0451883,0.00339936,0.164942,6.62581,0.212901,0.143591,26600,13
-2.81458,-2.4779,-2.5008,0.0450308,0.00407213,0.169372,6.71169,0.214337,0.144528,26700,13
-2.75706,-2.49374,-2.52905,0.0430744,0.00165688,0.175201,6.71758,0.216722,0.142566,26800,13
-2.78644,-2.50137,-2.54702,0.035612,0.00542271,0.170798,6.497,0.21451,0.142698,26900,13
-2.81162,-2.47851,-2.5091,0.0387449,0.0114431,0.157775,6.64969,0.211909,0.141246,27000,13
-2.75423,-2.49499,-2.49505,0.0384783,0.00410496,0.15723,6.8048,0.213947,0.141432,27100,13
-2.79903,-2.50012,-2.50066,0.046223,0.00173231,0.174332,6.55633,0.212668,0.145568,27200,13
-2.72976,-2.50463,-2.50925,0.0432471,0.00500274,0.175445,6.69587,0.214241,0.144957,27300,13
-2.78852,-2.51986,-2.547,0.0384542,0.0199122,0.179596,6.6022,0.212324,0.144815,27400,13
-2.69686,-2.48883,-2.52516,0.037407,0.0132286,0.169745,6.76454,0.213584,0.144765,27500,13
-2.79465,-2.4661,-2.51221,0.0346809,0.00971699,0.147405,6.65935,0.214651,0.142106,27600,13
-2.80163,-2.48687,-2.55422,0.0439229,0.00567981,0.174491,6.73574,0.211285,0.144666,27700,13
-2.785,-2.46613,-2.51453,0.0400915,0.0129256,0.162412,6.72617,0.211718,0.144226,27800,13
-2.68865,-2.49553,-2.51936,0.0359063,0.00693856,0.162735,6.70719,0.212635,0.143292,27900,13
-2.72324,-2.49415,-2.5474,0.0412313,0.00190137,0.168499,6.61749,0.207393,0.142371,28000,13
-2.82646,-2.50015,-2.50252,0.0415966,0.0095862,0.169729,6.56527,0.208875,0.142828,28100,13
-2.81042,-2.51252,-2.50181,0.0434141,0.00459015,0.166838,6.68261,0.211729,0.144116,28200,13
-2.86927,-2.48699,-2.50267,0.045963,0.0108484,0.173677,6.70291,0.211138,0.146457,28300,14
-2.7213,-2.47221,-2.54008,0.0357749,0.00672739,0.168329,6.70219,0.209996,0.143588,28400,14
-2.80498,-2.48934,-2.48042,0.0394196,0.00969044,0.159854,6.6109,0.211715,0.146498,28500,14
-2.80024,-2.4752,-2.53986,0.041425,0.00794349,0.171552,6.66651,0.212302,0.144994,28600,14
-2.74854,-2.4941,-2.53377,0.039833,0.0112163,0.184245,6.71796,0.210698,0.145215,28700,14
-2.8076,-2.51052,-2.52766,0.0466116,0.00737069,0.182106,6.63666,0.207198,0.144755,28800,14
-2.81353,-2.50673,-2.54036,0.038994,0.00883302,0.188337,6.72625,0.211764,0.143897,28900,14
-2.7432,-2.52248,-2.53732,0.0368089,0.00499152,0.186109,6.69844,0.209766,0.145016,29000,14
-2.74798,-2.48595,-2.52629,0.0385704,0.00807055,0.188128,6.62491,0.210097,0.146543,29100,14
-2.74558,-2.46637,-2.51426,0.0376549,0.00254656,0.176921,6.72353,0.210365,0.145497,29200,14
-2.74656,-2.49893,-2.50118,0.0361772,0.0110811,0.171686,6.5518,0.209579,0.147313,29300,14
-2.74692,-2.49254,-2.49463,0.0370958,0.005264,0.166019,6.63486,0.211639,0.14437,29400,14
-2.73844,-2.4773,-2.51331,0.0369162,0.00417808,0.166999,6.56755,0.207433,0.14385,29500,14
-2.7899,-2.48179,-2.50483,0.0323757,0.0216655,0.171519,6.63984,0.208575,0.145605,29600,14
-2.80395,-2.4883,-2.49166,0.0406688,0.00157789,0.172951,6.78465,0.210745,0.144472,29700,14
-2.68811,-2.4844,-2.50622,0.039013,0.00399068,0.169564,6.61581,0.209102,0.145116,29800,14
-2.76766,-2.46969,-2.4526,0.0387455,0.00920738,0.153813,6.6666,0.209615,0.145237,29900,14
-2.79413,-2.48961,-2.51615,0.0395293,0.0128115,0.162751,6.56598,0.210049,0.14295,30000,14
-2.67297,-2.46843,-2.50476,0.0355672,0.00330912,0.156653,6.66449,0.209653,0.144221,30100,15
-2.77159,-2.48046,-2.48867,0.038168,0.00772569,0.160889,6.73584,0.211171,0.143592,30200,15
-2.68198,-2.48289,-2.53093,0.0381791,0.00876939,0.159693,6.6069,0.210634,0.143662,30300,15
-2.64889,-2.4801,-2.50195,0.0319551,0.000944988,0.176391,6.70702,0.210816,0.143015,30400,15
-2.67979,-2.47588,-2.55256,0.0376632,0.00334194,0.175808,6.68382,0.209377,0.14467,30500,15
-2.66283,-2.47772,-2.54464,0.0352508,0.000264057,0.163359,6.76266,0.210332,0.141581,30600,15
-2.68058,-2.49385,-2.49556,0.0338279,0.0105367,0.165409,6.77216,0.208365,0.142846,30700,15
-2.72494,-2.47244,-2.5051,0.0363423,0.00478041,0.153584,6.73194,0.206934,0.142853,30800,15
-2.75466,-2.50275,-2.55875,0.036439,0.00115224,0.179265,6.66139,0.20826,0.14239,30900,15
-2.74361,-2.47399,-2.5448,0.034007,0.00273807,0.174944,6.66894,0.209003,0.143355,31000,15
-2.72696,-2.46878,-2.55587,0.0384895,0.00100086,0.173968,6.70269,0.212084,0.143442,31100,15
-2.73704,-2.47474,-2.51188,0.0391799,0.00167399,0.157698,6.64987,0.211287,0.145199,31200,15
-2.68875,-2.48194,-2.53372,0.0338862,0.00680352,0.17611,6.69528,0.208875,0.144574,31300,15
-2.72755,-2.4862,-2.55301,0.0323094,0.00507777,0.172316,6.69012,0.210672,0.14467,31400,15
-2.66093,-2.48055,-2.50335,0.033528,0.00340877,0.175383,6.70175,0.211147,0.144352,31500,15
-2.74133,-2.482,-2.49378,0.0385675,0.00080951,0.151578,6.76576,0.209613,0.144375,31600,15
-2.6669,-2.46983,-2.52756,0.0328766,0.00413374,0.166852,6.69537,0.210804,0.14333,31700,15
-2.73397,-2.47253,-2.51479,0.0390305,0.00175589,0.174821,6.60183,0.210287,0.145169,31800,15
-2.80987,-2.48152,-2.54607,0.0398917,0.0046415,0.188728,6.69092,0.21071,0.143944,31900,15
-2.80453,-2.48303,-2.54077,0.0335759,0.0132732,0.175039,6.72472,0.207571,0.142669,32000,15
-2.80214,-2.47719,-2.4871,0.0383631,0.00718016,0.15747,6.55922,0.211808,0.143199,32100,15
-2.76021,-2.47189,-2.53661,0.0413231,0.00379427,0.16972,6.81024,0.206204,0.145062,32200,15
-2.71236,-2.49219,-2.52981,0.0423479,0.00104197,0.181185,6.6957,0.205719,0.144707,32300,15
-2.81938,-2.48696,-2.50019,0.0413926,0.00513302,0.161165,6.57231,0.212587,0.143214,32400,15
-2.75892,-2.48942,-2.54732,0.034278,0.0121508,0.167128,6.54899,0.21265,0.143558,32500,15
-2.77635,-2.50478,-2.50486,0.0447787,0.000418324,0.157955,6.70683,0.210217,0.143705,32600,15
-2.75486,-2.49373,-2.50942,0.0422047,0.0100153,0.166467,6.58942,0.209502,0.143419,32700,16
-2.76072,-2.5149,-2.52925,0.0387315,0.00675915,0.179792,6.70356,0.211542,0.142119,32800,16
-2.72583,-2.50451,-2.52121,0.035005,0.0132315,0.172705,6.59912,0.21178,0.144465,32900,16
-2.83071,-2.51426,-2.48445,0.0381129,0.0169541,0.153891,6.5903,0.210824,0.142694,33000,16
-2.73543,-2.46027,-2.52442,0.0331474,0.00156178,0.152066,6.67963,0.209207,0.141024,33100,16
-2.78511,-2.48206,-2.56282,0.0417014,0.00391149,0.16883,6.73142,0.209356,0.140924,33200,16
-2.72978,-2.47478,-2.49217,0.0366523,0.00374734,0.15039,6.65566,0.213552,0.140911,33300,16
-2.83389,-2.48524,-2.48349,0.0419486,0.000922803,0.150607,6.68095,0.209659,0.140463,33400,16
-2.75358,-2.48933,-2.49988,0.0385998,0.00969604,0.159509,6.70086,0.207605,0.143803,33500,16
-2.80262,-2.47066,-2.52654,0.0403088,0.00237777,0.15377,6.78658,0.210783,0.141067,33600,16
-2.72061,-2.47808,-2.50069,0.0376444,0.0121544,0.15201,6.63412,0.210761,0.141293,33700,16
-2.70252,-2.49472,-2.50343,0.0341402,0.000812457,0.171767,6.69076,0.208777,0.144475,33800,16
-2.69984,-2.45813,-2.47795,0.0385529,0.00401897,0.162332,6.68651,0.207024,0.144841,33900,16
-2.75995,-2.47229,-2.51155,0.0387799,0.0163578,0.165342,6.61005,0.209444,0.144452,34000,16
-2.7643,-2.50342,-2.51723,0.0400076,0.000137833,0.178731,6.56815,0.210645,0.144413,34100,16
-2.71162,-2.46716,-2.52883,0.0384634,0.00264188,0.161845,6.53579,0.210266,0.144593,34200,16
-2.69816,-2.46582,-2.50798,0.0367971,0.00752277,0.160379,6.66729,0.20945,0.14468,34300,16
-2.80168,-2.47975,-2.51757,0.0444906,0.00392228,0.175777,6.64071,0.209603,0.145417,34400,16
-2.75062,-2.49483,-2.51967,0.0408679,0.00428427,0.168681,6.54261,0.209144,0.145603,34500,16
-2.74116,-2.46782,-2.46917,0.0348634,0.00658912,0.153538,6.63868,0.209377,0.142829,34600,16
-2.65328,-2.45728,-2.52327,0.0339695,0.00327189,0.163372,6.69391,0.209167,0.145187,34700,16
-2.7021,-2.47081,-2.54215,0.0299694,0.00466832,0.167421,6.71388,0.211947,0.145714,34800,16
-2.76955,-2.50876,-2.49686,0.0361512,0.0142065,0.161513,6.63799,0.208901,0.144564,34900,16
-2.78775,-2.48489,-2.52543,0.0397155,0.0124105,0.179259,6.56839,0.213089,0.143029,35000,16
-2.81131,-2.47995,-2.52171,0.0401856,0.00989043,0.162524,6.7496,0.209797,0.142914,35100,16
-2.74651,-2.48026,-2.55317,0.044607,0.0116486,0.183237,6.69428,0.209468,0.144216,35200,17
-2.74102,-2.48453,-2.51448,0.0370226,0.00958886,0.1657,6.6538,0.211421,0.144066,35300,17
-2.75721,-2.4871,-2.52044,0.0374933,0.00690615,0.166065,6.64513,0.211863,0.14601,35400,17
-2.75657,-2.4638,-2.50311,0.0325611,0.0183677,0.1649,6.73938,0.2109,0.14454,35500,17
-2.7219,-2.48166,-2.50513,0.0397876,0.0073596,0.159712,6.803,0.20967,0.145545,35600,17
-2.78174,-2.46418,-2.4992,0.0331645,0.0169672,0.158112,6.6688,0.209252,0.14597,35700,17
-2.74405,-2.48217,-2.50912,0.038659,0.00246733,0.186404,6.6286,0.212423,0.143996,35800,17
-2.86363,-2.46714,-2.5211,0.0425293,0.0132619,0.172724,6.78775,0.209274,0.146411,35900,17
-2.76659,-2.47205,-2.49538,0.0403783,0.00519801,0.163687,6.51328,0.207305,0.144029,36000,17
-2.7445,-2.46986,-2.49387,0.0345653,0.00625808,0.161436,6.68983,0.20993,0.14429,36100,17
-2.77212,-2.47544,-2.51777,0.0401493,0.00261953,0.16866,6.50898,0.207999,0.146629,36200,17
-2.77624,-2.48647,-2.50742,0.0400102,0.0103494,0.171193,6.64803,0.208111,0.143863,36300,17
-2.78303,-2.47342,-2.56716,0.040979,0.000887233,0.191995,6.72902,0.209575,0.144629,36400,17
-2.78625,-2.4805,-2.51482,0.0355191,0.00922091,0.15955,6.71147,0.210451,0.143783,36500,17
-2.75748,-2.50181,-2.49845,0.0359233,0.00547502,0.15552,6.65099,0.20939,0.143717,36600,17
-2.74769,-2.48706,-2.53132,0.036111,0.00247182,0.171389,6.53482,0.210166,0.143436,36700,17
-2.80081,-2.49486,-2.53001,0.0450906,0.00975823,0.163574,6.58909,0.209843,0.143102,36800,17
-2.77897,-2.49174,-2.52741,0.0384244,0.00462413,0.160594,6.67944,0.211143,0.143172,36900,17
-2.81316,-2.48677,-2.53407,0.0444916,0.00484426,0.160397,6.76106,0.209394,0.142346,37000,17
-2.69158,-2.48229,-2.50115,0.0352199,0.00520885,0.164888,6.67495,0.211476,0.143733,37100,17
-2.75006,-2.46732,-2.51154,0.0349154,0.0105556,0.151153,6.63268,0.208132,0.143367,37200,17
-2.74704,-2.4747,-2.52148,0.0375959,0.00485154,0.167051,6.59333,0.209448,0.143385,37300,17
-2.82644,-2.46938,-2.54688,0.0378372,0.0150188,0.174606,6.54353,0.208419,0.144047,37400,17
-2.83512,-2.50209,-2.52873,0.0406027,0.00692238,0.16791,6.76193,0.209762,0.142608,37500,17
-2.86101,-2.47282,-2.50859,0.0415552,0.00323529,0.162051,6.66515,0.212923,0.144433,37600,17
-2.731,-2.49204,-2.50656,0.0399139,0.000857153,0.157678,6.63874,0.211178,0.145114,37700,17
-2.73049,-2.48555,-2.51321,0.0370439,0.00901844,0.166941,6.5887,0.209016,0.145673,37800,18
-2.77635,-2.45236,-2.52892,0.0325957,0.0154418,0.155182,6.68667,0.211601,0.144448,37900,18
-2.83229,-2.49926,-2.50053,0.0483922,0.00342271,0.168546,6.76522,0.209061,0.146801,38000,18
-2.68118,-2.46204,-2.51545,0.0302532,0.0124529,0.163706,6.72454,0.213338,0.145039,38100,18
-2.80581,-2.46992,-2.51712,0.0425066,0.00859541,0.166033,6.71808,0.20728,0.144037,38200,18
-2.75802,-2.49038,-2.49331,0.0386126,0.00183979,0.155152,6.5993,0.208083,0.142605,38300,18
-2.77809,-2.47724,-2.52444,0.0344696,0.000667162,0.16961,6.6777,0.206826,0.142599,38400,18
-2.65972,-2.48728,-2.54149,0.0336761,0.000781632,0.177381,6.62068,0.206091,0.142065,38500,18
-2.73061,-2.48328,-2.53786,0.0342988,0.0019114,0.167749,6.66548,0.207234,0.142339,38600,18
-2.82048,-2.46785,-2.55455,0.0377443,0.0121953,0.161821,6.63271,0.206193,0.142434,38700,18
-2.81924,-2.47053,-2.55081,0.0389416,0.0111248,0.168559,6.66396,0.208756,0.141444,38800,18
-2.81359,-2.49253,-2.52247,0.0385483,0.0152682,0.1667,6.67161,0.209224,0.143454,38900,18
-2.79006,-2.48527,-2.5368,0.0365366,0.0144067,0.164248,6.65808,0.209395,0.14221,39000,18
-2.82412,-2.49177,-2.50113,0.0422339,0.00528337,0.151097,6.48303,0.207556,0.142973,39100,18
-2.7925,-2.48455,-2.52682,0.03888,0.00839935,0.161432,6.58386,0.20868,0.142239,39200,18
-2.85491,-2.502,-2.54332,0.045697,0.00352309,0.155413,6.69602,0.209025,0.141853,39300,18
-2.67045,-2.45765,-2.51427,0.0334779,0.00873436,0.153974,6.60943,0.212061,0.142869,39400,18
-2.81717,-2.48044,-2.47147,0.0395552,0.00592249,0.142477,6.66079,0.210316,0.141979,39500,18
-2.69826,-2.4911,-2.55913,0.0368354,0.00102562,0.172697,6.56947,0.208013,0.142302,39600,18
-2.81473,-2.49727,-2.52577,0.0370166,0.0163452,0.161043,6.58725,0.21078,0.142165,39700,19
-2.7914,-2.48425,-2.53889,0.0405879,0.00144772,0.169654,6.75823,0.210545,0.144133,39800,19
-2.79785,-2.4972,-2.51709,0.0382014,0.0181948,0.174881,6.70064,0.208169,0.143528,39900,19
-2.7741,-2.47496,-2.52304,0.0377506,0.0120565,0.147604,6.60964,0.209631,0.142148,40000,19
-2.70181,-2.48285,-2.53467,0.0328337,0.00460818,0.170508,6.64074,0.21259,0.141607,40100,19
-2.84495,-2.49254,-2.51914,0.0392151,0.0158449,0.159363,6.6713,0.210702,0.141356,40200,19
-2.87153,-2.49615,-2.5488,0.0318121,0.0311301,0.177287,6.67296,0.208908,0.141606,40300,19
-2.80734,-2.49817,-2.54683,0.0417312,0.00246954,0.175333,6.71722,0.207549,0.142666,40400,19
-2.72523,-2.49794,-2.47587,0.0440225,0.00277914,0.156237,6.72021,0.211141,0.141412,40500,19
-2.76945,-2.49674,-2.5047,0.03661,0.00795266,0.179962,6.61092,0.208972,0.143014,40600,19
-2.77796,-2.48772,-2.53794,0.0398349,0.00560107,0.172904,6.64871,0.212026,0.145064,40700,19
-2.8142,-2.49028,-2.52184,0.0386739,0.014506,0.169968,6.66167,0.209414,0.142204,40800,19
-2.72975,-2.48989,-2.4643,0.0351733,0.0101028,0.147826,6.72943,0.206923,0.142889,40900,19
-2.84782,-2.45837,-2.50974,0.0357959,0.0168739,0.138936,6.75891,0.2093,0.140992,41000,19
-2.78995,-2.4827,-2.54762,0.0393854,0.00252028,0.172939,6.72482,0.211227,0.140391,41100,19
-2.76315,-2.4967,-2.546,0.035014,0.00370419,0.170553,6.78869,0.209649,0.141907,41200,19
-2.70044,-2.48176,-2.4864,0.036002,0.00447531,0.1488,6.73122,0.207746,0.141456,41300,19
-2.81385,-2.49744,-2.51201,0.0416046,0.00609997,0.160859,6.69799,0.206929,0.143189,41400,19
-2.90685,-2.50295,-2.50657,0.0440098,0.00539308,0.164104,6.72594,0.209593,0.14203,41500,19
-2.71325,-2.47188,-2.48096,0.0364895,0.00585754,0.159181,6.63154,0.209276,0.142961,41600,19
-2.77448,-2.48397,-2.52522,0.0433928,0.001519,0.167725,6.72304,0.211284,0.144905,41700,19
-2.7793,-2.47617,-2.48882,0.0405985,0.00295217,0.158925,6.81334,0.210744,0.142498,41800,19
-2.70637,-2.48894,-2.53141,0.0334502,0.0126781,0.173189,6.80363,0.208966,0.144569,41900,19
-2.83523,-2.50218,-2.53241,0.0467641,0.000600901,0.174528,6.69356,0.207784,0.143609,42000,20
-2.77572,-2.47413,-2.51189,0.0416217,0.00738312,0.151937,6.63514,0.208841,0.144181,42100,20
-2.68676,-2.48901,-2.50024,0.0324385,0.00565149,0.163958,6.55193,0.208248,0.144587,42200,20
-2.65807,-2.45801,-2.49063,0.0325664,0.00818403,0.151519,6.48311,0.209613,0.145104,42300,20
-2.70521,-2.46777,-2.50165,0.0372065,0.000650575,0.168417,6.71893,0.208445,0.144838,42400,20
-2.77458,-2.45573,-2.53232,0.0347432,0.0131167,0.170161,6.66849,0.206589,0.144197,42500,20
-2.68666,-2.46602,-2.49375,0.0367857,0.00378336,0.156873,6.68468,0.20689,0.144345,42600,20
-2.7535,-2.4794,-2.49252,0.0417265,6.67069e-05,0.1673,6.64678,0.210201,0.143265,42700,20
-2.70683,-2.48402,-2.52484,0.0425854,0.000509831,0.164856,6.50386,0.205484,0.1442,42800,20
-2.80682,-2.48053,-2.5233,0.0413871,0.0110116,0.17972,6.6151,0.209867,0.14229,42900,20
-2.75598,-2.44767,-2.51837,0.035118,0.0134844,0.162208,6.63516,0.208844,0.144097,43000,20
-2.7205,-2.47167,-2.55117,0.0394584,0.00432324,0.167732,6.69089,0.209808,0.143876,43100,20
-2.71165,-2.49908,-2.50628,0.0347887,0.00455402,0.156015,6.70079,0.207586,0.14192,43200,20
-2.72386,-2.45695,-2.50383,0.0360553,0.00328109,0.159433,6.72505,0.210351,0.144028,43300,20
-2.74589,-2.46556,-2.51765,0.0343013,0.00948084,0.153932,6.64909,0.209269,0.143434,43400,20
-2.76743,-2.47712,-2.48336,0.0332854,0.010222,0.143193,6.60493,0.210761,0.141545,43500,20
-2.72371,-2.45635,-2.46321,0.032355,0.00989246,0.146561,6.65562,0.21209,0.142139,43600,20
-2.73817,-2.49986,-2.52794,0.0309189,0.0114928,0.161365,6.68683,0.207284,0.144683,43700,20
-2.70037,-2.45928,-2.5249,0.0346831,0.000932117,0.155772,6.74678,0.205671,0.143042,43800,20
-2.68825,-2.48088,-2.51362,0.0403335,0.000352245,0.158405,6.76187,0.208052,0.143326,43900,20
-2.79878,-2.46839,-2.52384,0.0380515,0.0119841,0.158115,6.67821,0.208097,0.141117,44000,20
-2.80835,-2.45721,-2.51261,0.0369511,0.0136671,0.151051,6.6994,0.207054,0.14274,44100,20
-2.82255,-2.44724,-2.48286,0.0434231,0.00394177,0.137378,6.63078,0.20806,0.142045,44200,20
-2.77235,-2.47264,-2.49613,0.0394446,0.000852304,0.145247,6.62685,0.202682,0.14206,44300,20
-2.76141,-2.43151,-2.50015,0.0347711,0.0138349,0.137901,6.64053,0.208065,0.14227,44400,20
-2.83322,-2.45675,-2.55183,0.0359174,0.0257676,0.161607,6.63307,0.207796,0.143709,44500,21
-2.81848,-2.47774,-2.49029,0.0375622,0.0112297,0.154212,6.68724,0.206687,0.144625,44600,21
-2.84975,-2.48611,-2.50735,0.0380169,0.01646,0.161769,6.5561,0.204825,0.146068,44700,21
-2.79742,-2.4623,-2.52042,0.03946,0.0160405,0.158126,6.64894,0.206985,0.143624,44800,21
-2.79727,-2.50364,-2.47279,0.0335503,0.0300454,0.157856,6.66571,0.208323,0.142975,44900,21
-2.75314,-2.47767,-2.49763,0.039988,0.00341002,0.159942,6.67061,0.206066,0.143221,45000,21
-2.70256,-2.44096,-2.51843,0.032555,0.00825516,0.159022,6.64019,0.20562,0.146553,45100,21
-2.80347,-2.43603,-2.46224,0.035213,0.0175874,0.140675,6.57851,0.205554,0.144067,45200,21
-2.8613,-2.48846,-2.51204,0.0401997,0.0172339,0.151959,6.6717,0.20854,0.144236,45300,21
-2.76842,-2.47757,-2.46152,0.041177,0.000309814,0.153786,6.79085,0.209284,0.143637,45400,21
-2.80268,-2.47856,-2.4765,0.038023,0.00782617,0.155156,6.58492,0.207931,0.14473,45500,21
-2.73563,-2.47151,-2.5095,0.0385311,0.0119119,0.168165,6.66572,0.208855,0.144081,45600,21
-2.76112,-2.49749,-2.47233,0.0331128,0.0239017,0.159032,6.64873,0.207329,0.145685,45700,21
-2.76692,-2.45632,-2.53174,0.0397311,0.00756824,0.157689,6.65298,0.208004,0.143183,45800,21
-2.78878,-2.45646,-2.48295,0.0304995,0.0294842,0.14647,6.61368,0.206949,0.144315,45900,21
-2.82007,-2.4875,-2.49294,0.0412491,0.0145419,0.155944,6.71967,0.208166,0.14448,46000,21
-2.84566,-2.44839,-2.52516,0.0386704,0.0171121,0.15767,6.75323,0.208503,0.143074,46100,21
-2.80311,-2.45559,-2.52675,0.0368758,0.0168255,0.157418,6.72554,0.208032,0.144692,46200,21
-2.80162,-2.46109,-2.49842,0.0370122,0.00696466,0.157035,6.55229,0.209744,0.143045,46300,21
-2.73424,-2.46776,-2.47944,0.033916,0.00969819,0.146,6.72562,0.212111,0.144766,46400,21
-2.78693,-2.45877,-2.52405,0.0369289,0.014934,0.166138,6.67987,0.208697,0.14564,46500,21
-2.8108,-2.46187,-2.45168,0.0313405,0.0260474,0.144998,6.80949,0.209916,0.144009,46600,21
-2.76358,-2.47882,-2.50914,0.0349709,0.00394792,0.169019,6.64721,0.20723,0.144719,46700,21
-2.80259,-2.45804,-2.46778,0.0351637,0.0270641,0.142521,6.71825,0.210864,0.145695,46800,21
-2.81871,-2.48259,-2.46693,0.0403799,0.0136184,0.152573,6.75168,0.207881,0.143156,46900,21
-2.80905,-2.46818,-2.49854,0.0372426,0.0190582,0.157894,6.55255,0.208741,0.143136,47000,22
-2.82695,-2.46874,-2.49381,0.0444035,0.00948004,0.1555,6.57353,0.209311,0.142334,47100,22
-2.8013,-2.45311,-2.4753,0.0320789,0.0232569,0.136386,6.65711,0.21081,0.141462,47200,22
-2.81453,-2.46375,-2.50371,0.0354237,0.0207756,0.160723,6.76506,0.209667,0.143573,47300,22
-2.7921,-2.45747,-2.45631,0.0397073,0.014582,0.14113,6.68388,0.212569,0.143568,47400,22
-2.76424,-2.45715,-2.51679,0.031278,0.0130402,0.154233,6.71955,0.209859,0.143785,47500,22
-2.93835,-2.43827,-2.47183,0.033931,0.0368118,0.141455,6.6931,0.211117,0.146446,47600,22
-2.8511,-2.49091,-2.49657,0.0302595,0.0328512,0.149937,6.58078,0.208476,0.143861,47700,22
-2.88627,-2.44815,-2.48823,0.0398443,0.0275403,0.143578,6.76165,0.208315,0.142332,47800,22
-2.82157,-2.47174,-2.48781,0.0347564,0.0228485,0.135906,6.70377,0.205551,0.145657,47900,22
-2.74232,-2.45915,-2.53278,0.0341028,0.0124578,0.156994,6.68983,0.208819,0.144354,48000,22
-2.78994,-2.48051,-2.48172,0.0425001,0.00801479,0.154824,6.77065,0.203955,0.144892,48100,22
-2.73279,-2.46294,-2.54717,0.0388093,0.00969668,0.173538,6.62211,0.208748,0.143808,48200,22
-2.84317,-2.4637,-2.52347,0.0471443,0.00822649,0.159029,6.6356,0.207458,0.14316,48300,22
-2.87064,-2.46647,-2.47956,0.0367935,0.0220015,0.141536,6.74183,0.206202,0.143981,48400,22
-2.83841,-2.51743,-2.48442,0.04197,0.0126062,0.158975,6.83572,0.206569,0.145442,48500,22
-2.86012,-2.4695,-2.51163,0.0401133,0.0149461,0.168117,6.70679,0.207601,0.142762,48600,22
-2.83058,-2.46018,-2.50368,0.0410636,0.00273072,0.1514,6.61737,0.206191,0.14299,48700,22
-2.78243,-2.46659,-2.51437,0.0421563,0.000788074,0.153534,6.59372,0.210449,0.142203,48800,22
-2.76106,-2.45159,-2.53024,0.0364988,0.0069557,0.157229,6.62793,0.206417,0.143195,48900,22
-2.78348,-2.46589,-2.49143,0.0456447,0.00175544,0.148446,6.51927,0.205834,0.142436,49000,23
-2.76473,-2.47741,-2.48435,0.0414602,0.00353383,0.147566,6.61026,0.206151,0.143906,49100,23
-2.79785,-2.47766,-2.46257,0.0446289,0.00479893,0.14855,6.7141,0.208913,0.144727,49200,23
-2.77217,-2.45073,-2.5099,0.0383419,0.000978205,0.151772,6.72088,0.206885,0.142358,49300,23
-2.81351,-2.46156,-2.47825,0.0394437,0.0067203,0.161273,6.62913,0.206821,0.144606,49400,23
-2.86169,-2.50049,-2.52376,0.0476974,0.00682629,0.17668,6.63793,0.208117,0.143313,49500,23
-2.81569,-2.48332,-2.53202,0.0445903,0.00831312,0.175193,6.648,0.213067,0.144026,49600,23
-2.83949,-2.44885,-2.47627,0.0381382,0.0110122,0.143927,6.73011,0.206014,0.143556,49700,23
