BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-2.4511,-2.18921,-2.02156,0.000847679,0.0594197,0.00759847,6.64423,0.184004,0.141321,1875000,3956
-2.40012,-2.18211,-2.00703,5.46584e-05,0.0602849,0.00411825,6.68667,0.184874,0.141232,1876000,3958
-2.39396,-2.20154,-2.02441,0.00391746,0.0478786,0.0136311,6.6828,0.18774,0.139946,1877000,3960
-2.57205,-2.17034,-2.01077,0.00705481,0.0586289,0.00678651,6.74097,0.183803,0.141248,1878000,3962
-2.53915,-2.17079,-2.04941,0.00855732,0.0541306,0.0186378,6.65813,0.187705,0.142117,1879000,3964
-2.56175,-2.16079,-1.99059,0.00932914,0.0592,0.00324106,6.74677,0.185233,0.141392,1880000,3966
-2.55951,-2.18121,-2.00245,0.015923,0.0507512,0.00427173,6.67319,0.184258,0.141857,1881000,3969
-2.46966,-2.17488,-2.03867,0.00444095,0.0556235,0.0137231,6.65693,0.189142,0.141347,1882000,3971
-2.51697,-2.17584,-1.99478,0.00889765,0.0463494,0.00603284,6.67701,0.185725,0.141278,1883000,3973
-2.48657,-2.19478,-2.02637,0.00295273,0.0658503,0.0182473,6.66307,0.187212,0.141965,1884000,3975
-2.50781,-2.1496,-2.00406,0.0115855,0.0514136,8.62569e-05,6.48502,0.187195,0.13953,1885000,3977
-2.44675,-2.17735,-2.04564,0.00546453,0.0556504,0.00660733,6.61103,0.186647,0.1414,1886000,3979
-2.525,-2.18712,-2.02352,0.00564571,0.0572706,0.00610698,6.63135,0.186194,0.140296,1887000,3981
-2.47227,-2.16537,-2.01453,0.00667381,0.0505468,0.00189737,6.71683,0.186952,0.142432,1888000,3983
-2.41303,-2.16192,-2.03452,0.00398612,0.0489391,0.013212,6.56349,0.186527,0.142314,1889000,3985
-2.42334,-2.16248,-2.04871,0.0123328,0.0420012,0.00156019,6.65207,0.185385,0.141517,1890000,3987
-2.46209,-2.14514,-2.02816,0.00635751,0.0556115,0.0155456,6.70201,0.185982,0.144083,1891000,3989
-2.58381,-2.16715,-2.00179,0.00943072,0.0583474,0.00342384,6.69028,0.184115,0.142105,1892000,3991
-2.5878,-2.16046,-2.04037,0.0149497,0.0498138,0.010398,6.58189,0.185105,0.141401,1893000,3993
-2.50161,-2.19682,-1.98535,0.00691428,0.0551824,0.00044282,6.74111,0.182752,0.14089,1894000,3995
-2.44232,-2.19139,-1.99287,0.00760973,0.0469973,0.0135409,6.69967,0.184278,0.142118,1895000,3997
-2.4576,-2.184,-2.02491,0.00634879,0.0565736,0.00714417,6.65497,0.184532,0.141156,1896000,3999
-2.5484,-2.18455,-2.03833,0.0127675,0.050781,0.0215652,6.59729,0.184843,0.140718,1897000,4001
-2.53069,-2.1709,-2.01555,0.0131361,0.0519863,0.00515974,6.68993,0.185759,0.142867,1898000,4003
-2.47544,-2.21188,-2.06486,0.00952518,0.050041,0.0296951,6.6806,0.185441,0.141897,1899000,4005
-2.58843,-2.15875,-2.00939,0.00979913,0.04979,0.00244536,6.62959,0.182587,0.141244,1900000,4008
-2.5003,-2.17959,-2.03476,0.00995795,0.0516258,0.0176777,6.70857,0.183902,0.139535,1901000,4010
-2.49622,-2.17721,-2.03478,0.00896623,0.054009,0.00194607,6.6499,0.183701,0.141357,1902000,4012
-2.62109,-2.20335,-2.02825,0.015509,0.0589673,0.00568048,6.65611,0.184438,0.140239,1903000,4014
-2.48592,-2.17755,-2.04497,0.008231,0.0557088,0.00825169,6.63736,0.183611,0.141205,1904000,4016
-2.32868,-2.17718,-2.03308,0.0038625,0.0476749,0.0148119,6.58478,0.185506,0.142021,1905000,4018
-2.43638,-2.17997,-2.0326,0.00840242,0.0516403,0.005334,6.71047,0.184573,0.138999,1906000,4020
-2.45792,-2.1894,-2.02035,0.00396277,0.0559275,0.00227656,6.73985,0.183531,0.141174,1907000,4022
-2.55751,-2.20006,-2.0147,0.0123174,0.0514099,0.00423225,6.64846,0.184378,0.141063,1908000,4024
-2.53459,-2.162,-2.01778,0.0130636,0.0501313,0.000176416,6.66813,0.188097,0.1388,1909000,4026
-2.47614,-2.17603,-2.03058,0.00212399,0.0638916,0.00383515,6.66345,0.183789,0.141291,1910000,4028
-2.43119,-2.19283,-1.99762,0.0114195,0.0531663,0.00451453,6.69702,0.184512,0.141137,1911000,4030
-2.42587,-2.1788,-2.02996,0.000531723,0.0550491,0.0108604,6.70292,0.184994,0.141556,1912000,4032
-2.41556,-2.16947,-1.97886,0.00205861,0.0513685,0.00421301,6.74974,0.183472,0.144462,1913000,4034
-2.50601,-2.17736,-2.01112,0.00468808,0.0610124,0.000151835,6.56756,0.18557,0.142162,1914000,4036
-2.4363,-2.17395,-2.01458,0.00643936,0.0498109,0.000430972,6.63555,0.188685,0.142368,1915000,4038
-2.56293,-2.19551,-2.01109,0.0127943,0.0488402,0.00022684,6.69748,0.183239,0.13954,1916000,4040
-2.48955,-2.1737,-2.01467,0.00807323,0.0535612,1.27637e-05,6.79469,0.184426,0.140657,1917000,4042
-2.61436,-2.16238,-2.03082,0.00318049,0.0631508,0.00154271,6.72288,0.184563,0.140051,1918000,4044
-2.41843,-2.19268,-2.01452,0.00543224,0.0454451,0.000162218,6.56976,0.184516,0.140823,1919000,4047
-2.42479,-2.16542,-2.00301,0.0112802,0.03953,0.000990267,6.73641,0.187397,0.141275,1920000,4051
-2.39074,-2.19332,-2.0317,0.000860903,0.0519682,0.000257962,6.63883,0.183353,0.140064,1921000,4053
-2.52911,-2.17979,-2.0522,0.00961751,0.0560412,0.0256169,6.67176,0.188597,0.142371,1922000,4055
-2.43878,-2.13709,-2.03318,0.0110089,0.0502946,0.00801332,6.66951,0.185336,0.142614,1923000,4057
-2.48914,-2.19623,-2.01996,0.00371709,0.0578458,0.00324829,6.64553,0.186507,0.140475,1924000,4059
-2.49378,-2.16912,-2.04849,0.00634005,0.0505338,0.0063126,6.67351,0.188969,0.137508,1925000,4061
-2.49098,-2.17413,-2.02018,0.0100624,0.050388,0.000531273,6.6541,0.182954,0.142132,1926000,4063
-2.51707,-2.15775,-2.01005,0.00866719,0.0496095,0.00507582,6.66937,0.186921,0.140921,1927000,4065
-2.59676,-2.19115,-2.00337,0.00902763,0.0491532,0.00539176,6.65476,0.18528,0.1392,1928000,4067
-2.46464,-2.17867,-2.00711,0.0036483,0.0467489,0.00103014,6.66222,0.187613,0.142431,1929000,4069
-2.52812,-2.17977,-2.02654,0.00962381,0.0537962,0.00665092,6.59805,0.18609,0.137676,1930000,4071
-2.59339,-2.16453,-2.01897,0.0111294,0.059927,0.00763996,6.79529,0.183633,0.14087,1931000,4073
-2.4134,-2.19793,-2.0154,0.00218953,0.0561497,0.00101203,6.60673,0.18505,0.140548,1932000,4075
-2.38199,-2.18765,-2.03056,0.000947266,0.0503163,0.00157284,6.60044,0.186219,0.139664,1933000,4077
-2.3938,-2.17085,-2.04106,0.00323325,0.0512955,0.0125659,6.75735,0.186356,0.141455,1934000,4079
-2.39996,-2.19788,-2.02935,0.00418317,0.0490422,0.0281446,6.55958,0.183509,0.141402,1935000,4081
-2.36841,-2.19746,-2.07972,0.000285474,0.055418,0.0137602,6.58303,0.188374,0.137535,1936000,4083
-2.47585,-2.19082,-2.01112,0.00912272,0.0490982,0.00573356,6.75619,0.186727,0.141546,1937000,4086
-2.42761,-2.20892,-2.00613,0.00580468,0.0431646,0.00124591,6.6804,0.180261,0.139559,1938000,4088
-2.40246,-2.17173,-2.0517,0.00390336,0.0474729,0.00706962,6.70985,0.183962,0.140851,1939000,4090
-2.40619,-2.17643,-2.04496,0.00670347,0.0453852,0.0101091,6.73236,0.186116,0.141989,1940000,4092
-2.50498,-2.18836,-2.03963,0.0075962,0.0568399,0.0056141,6.75025,0.185369,0.139204,1941000,4094
-2.50281,-2.15448,-2.03019,0.0118549,0.0539196,7.69485e-05,6.65976,0.183955,0.141643,1942000,4096
-2.37759,-2.16707,-2.03195,0.000285572,0.0564175,0.015313,6.58825,0.184402,0.139971,1943000,4098
-2.54096,-2.17777,-1.99741,0.012603,0.048891,0.00985738,6.65041,0.184658,0.143011,1944000,4100
-2.39917,-2.17945,-1.98192,0.00414055,0.0436225,0.000766082,6.68796,0.184275,0.139938,1945000,4102
-2.53689,-2.16598,-2.01187,0.00791789,0.0624181,0.00593703,6.70209,0.188464,0.142641,1946000,4104
-2.41646,-2.17316,-2.05129,0.00390196,0.0550928,0.0116954,6.65434,0.185047,0.140776,1947000,4106
-2.48412,-2.16486,-2.02227,0.00754437,0.0618446,0.00939927,6.606,0.18815,0.141699,1948000,4108
-2.51185,-2.14289,-1.99188,0.00133408,0.0707715,0.00493121,6.63714,0.186794,0.143358,1949000,4110
-2.49562,-2.19244,-2.0335,0.0118621,0.0475029,0.0138404,6.61142,0.184933,0.139886,1950000,4112
-2.50832,-2.17182,-2.04619,0.00651802,0.0577427,0.0186424,6.69148,0.184881,0.140102,1951000,4114
-2.47258,-2.19561,-2.0292,0.00824407,0.0471664,0.00785848,6.60091,0.185389,0.140062,1952000,4116
-2.47693,-2.17672,-2.03478,0.00625099,0.0543214,0.0115682,6.60696,0.188477,0.140701,1953000,4118
-2.42774,-2.19859,-2.03943,0.00162933,0.0535775,0.00676753,6.67195,0.186336,0.140757,1954000,4120
-2.46196,-2.18434,-2.01706,0.00398737,0.0481418,0.00142869,6.77412,0.183929,0.1411,1955000,4122
-2.49434,-2.18417,-2.00328,0.00680277,0.059351,0.00420958,6.76621,0.183776,0.139323,1956000,4124
-2.45704,-2.1696,-1.9907,0.00987097,0.0447304,0.0129218,6.60016,0.184712,0.14169,1957000,4127
-2.40682,-2.20734,-2.02565,0.00110805,0.0528179,0.00433642,6.68217,0.186574,0.141222,1958000,4129
-2.38161,-2.20448,-2.01522,0.000859444,0.0528344,0.0131885,6.59964,0.18385,0.141987,1959000,4131
-2.48209,-2.19838,-2.04364,0.00899312,0.0555826,0.0124015,6.68571,0.18288,0.139157,1960000,4133
-2.51355,-2.18583,-2.00411,0.00565793,0.0569208,0.00301745,6.68289,0.18633,0.140228,1961000,4135
-2.47201,-2.20565,-2.01489,0.00461875,0.0547809,0.00351974,6.68098,0.184125,0.13901,1962000,4137
-2.50464,-2.17105,-2.01251,0.00666953,0.0560871,0.00830134,6.69435,0.18582,0.142695,1963000,4139
-2.41174,-2.17844,-2.02203,0.000569299,0.0545475,0.00714643,6.62877,0.186809,0.139733,1964000,4141
-2.44187,-2.19121,-2.03359,0.0070792,0.0495934,0.0146123,6.72646,0.187419,0.141454,1965000,4143
-2.44564,-2.19528,-2.08126,0.00513017,0.0522805,0.0225116,6.67895,0.188075,0.139551,1966000,4145
-2.47099,-2.1899,-2.04819,0.00277245,0.0554134,0.00141565,6.67017,0.187981,0.139741,1967000,4147
-2.44614,-2.18162,-2.02527,0.00198467,0.0545614,0.0144977,6.7384,0.187068,0.142064,1968000,4149
-2.45404,-2.17957,-2.03651,0.00302562,0.0526815,0.0220673,6.61871,0.188623,0.140732,1969000,4151
-2.39012,-2.17048,-2.03934,0.00354294,0.0476749,0.00739734,6.63074,0.184045,0.142821,1970000,4153
-2.44933,-2.14418,-1.98781,0.00952826,0.0442938,0.00107841,6.67938,0.187718,0.141549,1971000,4155
-2.55708,-2.2173,-2.03164,0.0133615,0.0462885,0.0108892,6.7529,0.185984,0.139868,1972000,4157
-2.61259,-2.16592,-2.00748,0.0164085,0.0512473,0.00650583,6.63478,0.187893,0.142942,1973000,4159
-2.49824,-2.17974,-2.03974,0.00703431,0.0567708,0.0054981,6.74304,0.185437,0.140562,1974000,4162
-2.51459,-2.19052,-2.01226,0.0188223,0.0433563,0.00439052,6.61574,0.186669,0.141711,1975000,4164
-2.47892,-2.16706,-2.00634,0.00661606,0.0485486,0.00422099,6.56087,0.188152,0.142102,1976000,4167
-2.47424,-2.18085,-2.0429,0.00706243,0.0449156,0.00258544,6.68422,0.182952,0.138467,1977000,4170
-2.49019,-2.17771,-2.04863,0.0091954,0.0563677,0.000757531,6.56317,0.18653,0.14121,1978000,4173
-2.43392,-2.18452,-2.01547,0.00645929,0.051143,0.00312863,6.59195,0.182008,0.142392,1979000,4176
-2.51999,-2.17823,-2.0225,0.00820717,0.0503269,0.00804859,6.58396,0.183448,0.142487,1980000,4179
-2.3449,-2.17469,-1.99842,0.0007859,0.0514114,0.00684895,6.59805,0.186533,0.140915,1981000,4182
-2.54681,-2.1815,-1.99537,0.00817817,0.0548537,0.00312686,6.67246,0.186049,0.143818,1982000,4185
-2.51001,-2.15184,-2.05484,0.00802931,0.0480094,0.00636477,6.6155,0.186386,0.142261,1983000,4188
-2.49107,-2.15574,-2.04317,0.00480121,0.0539251,0.00142776,6.72046,0.187173,0.141394,1984000,4191
-2.54779,-2.16524,-1.98466,0.0118407,0.0481868,0.00324012,6.67639,0.183889,0.142829,1985000,4194
-2.59183,-2.16624,-1.99253,0.00637543,0.0536404,0.00369068,6.62828,0.183742,0.142721,1986000,4197
-2.50403,-2.15481,-2.0122,0.00920224,0.0455449,0.00637984,6.59207,0.186302,0.142972,1987000,4200
-2.46102,-2.18752,-2.01979,0.00987702,0.0512828,0.00105922,6.68235,0.184815,0.141917,1988000,4203
-2.49633,-2.19223,-2.02667,0.0109006,0.0526395,0.0023397,6.58201,0.189268,0.140258,1989000,4206
-2.41046,-2.17831,-2.02646,0.00389032,0.046595,0.0181626,6.56236,0.187244,0.141949,1990000,4210
-2.42986,-2.18249,-2.02041,0.00968975,0.0486968,0.00191833,6.71944,0.18397,0.141647,1991000,4213
-2.53801,-2.17476,-2.03236,0.00785021,0.058932,0.0175401,6.68149,0.185839,0.141973,1992000,4216
-2.48901,-2.17188,-2.00908,0.00930152,0.0522982,0.00236333,6.50806,0.189235,0.14338,1993000,4219
-2.39241,-2.19899,-2.06011,0.000583067,0.0600675,0.0139156,6.68625,0.187095,0.14045,1994000,4222
-2.48741,-2.18748,-2.01383,0.0105439,0.0461917,0.00195371,6.67063,0.186618,0.140393,1995000,4225
-2.54958,-2.17693,-2.06671,0.0198117,0.0399288,0.0221451,6.60372,0.184725,0.143079,1996000,4228
-2.46799,-2.16559,-2.03997,0.00364249,0.0608637,0.0146114,6.5874,0.18479,0.141239,1997000,4231
-2.46,-2.17739,-2.00574,0.00771077,0.0558184,0.0157076,6.63246,0.182848,0.142587,1998000,4234
-2.5286,-2.16906,-2.02428,0.00234663,0.0628919,0.00358095,6.62361,0.185029,0.138458,1999000,4237
-2.44269,-2.16764,-2.05332,0.00891732,0.0529711,0.00584427,6.75144,0.183168,0.141179,2000000,4240
-2.47139,-2.18854,-2.04918,0.0110348,0.048485,0.0280438,6.75601,0.183125,0.140985,2001000,4243
-2.54671,-2.17603,-2.03872,0.00923112,0.0557489,0.018223,6.74033,0.183816,0.143003,2002000,4246
-2.49178,-2.16945,-2.0522,0.00520286,0.0603001,0.0152593,6.51894,0.186169,0.140344,2003000,4249
-2.38584,-2.16919,-2.04138,0.00429399,0.0559803,0.0132628,6.78572,0.185791,0.14236,2004000,4252
-2.51734,-2.17438,-2.01407,0.0107652,0.0447665,0.00880247,6.60232,0.188995,0.139352,2005000,4255
-2.37612,-2.20149,-2.02481,0.00473431,0.04841,0.00990643,6.71591,0.184305,0.140406,2006000,4258
-2.5438,-2.20531,-2.04769,0.00730055,0.0564446,0.00734514,6.75475,0.18694,0.13979,2007000,4261
-2.38549,-2.17082,-2.02068,0.00397805,0.0464646,0.00716085,6.61332,0.183048,0.141732,2008000,4264
-2.45227,-2.17846,-2.01858,0.00480581,0.0495737,0.0074008,6.68618,0.186261,0.140482,2009000,4267
-2.59095,-2.17915,-2.05932,0.00796716,0.0518736,0.0114656,6.66278,0.185735,0.140156,2010000,4270
-2.46327,-2.14367,-1.98776,0.00404093,0.0577576,0.00137049,6.57518,0.183753,0.142288,2011000,4273
-2.50687,-2.18182,-1.99431,0.00787224,0.0611363,0.00890571,6.58069,0.184435,0.144195,2012000,4276
-2.58846,-2.18058,-2.03044,0.0203273,0.0425175,0.0114426,6.71354,0.185296,0.141493,2013000,4279
-2.46809,-2.15836,-2.00231,0.0060149,0.0549709,0.00380346,6.77554,0.185238,0.140867,2014000,4282
-2.58677,-2.18275,-1.99877,0.0173919,0.0448043,0.00738736,6.73211,0.1846,0.143165,2015000,4285
-2.5468,-2.17308,-2.02255,0.0153944,0.0518309,0.00599906,6.74461,0.185855,0.140843,2016000,4288
-2.46886,-2.18893,-2.02945,0.00434793,0.056921,0.0102326,6.60042,0.188821,0.141861,2017000,4291
-2.46345,-2.15849,-1.98436,0.00729073,0.05706,8.07507e-06,6.5488,0.186474,0.143048,2018000,4293
-2.46326,-2.16373,-2.04578,0.0107702,0.0457022,0.00679333,6.65571,0.188532,0.139758,2019000,4296
-2.53494,-2.16984,-1.98432,0.0142496,0.0439815,0.00265614,6.57443,0.185158,0.143119,2020000,4302
-2.50908,-2.22328,-2.05393,0.00878652,0.0606596,0.015977,6.63222,0.18895,0.138761,2021000,4306
-2.41597,-2.17257,-2.01507,0.00197583,0.0527734,0.00553329,6.57537,0.186382,0.142448,2022000,4308
-2.55614,-2.17481,-2.02943,0.00814388,0.0581083,0.00868023,6.70372,0.186153,0.141702,2023000,4310
-2.45743,-2.18693,-1.99459,0.00783554,0.0433651,0.00738108,6.63244,0.184718,0.142851,2024000,4312
-2.53012,-2.19823,-2.00504,0.00970226,0.0568548,0.00767394,6.71332,0.185276,0.141528,2025000,4314
-2.47724,-2.18402,-1.99021,0.00321999,0.0560594,0.00772962,6.73816,0.184109,0.140358,2026000,4316
-2.48983,-2.18504,-2.03413,0.0119198,0.053101,0.0022739,6.80583,0.184245,0.139988,2027000,4318
-2.43819,-2.17513,-1.99713,0.0125428,0.0424454,0.00188839,6.69322,0.183939,0.141234,2028000,4320
-2.41406,-2.17719,-2.03012,0.00511452,0.0518246,0.0166342,6.74077,0.182816,0.141707,2029000,4322
-2.48315,-2.19983,-2.02755,0.0112122,0.0512515,0.0184611,6.66865,0.186501,0.141747,2030000,4324
-2.46597,-2.17204,-2.00679,0.0014949,0.0588473,0.00182699,6.5432,0.186136,0.142664,2031000,4326
-2.53432,-2.16666,-2.00033,0.0105199,0.0529721,0.00771027,6.63901,0.18421,0.141285,2032000,4328
-2.53684,-2.20274,-2.01649,0.015226,0.0483294,0.0125635,6.75287,0.184087,0.142123,2033000,4330
-2.59586,-2.17119,-2.02246,0.0172085,0.0466002,0.00587622,6.66169,0.185471,0.140313,2034000,4332
-2.45696,-2.17046,-2.02213,0.00466785,0.0597217,0.0093029,6.77942,0.184261,0.140753,2035000,4334
-2.50106,-2.18264,-2.0339,0.0105824,0.0506417,0.000977458,6.63523,0.185902,0.142433,2036000,4336
-2.574,-2.19008,-2.00597,0.0178203,0.0455251,0.000630719,6.54463,0.184468,0.140131,2037000,4338
-2.56656,-2.18799,-1.99639,0.0117288,0.0492505,0.00857225,6.55834,0.186259,0.141482,2038000,4340
-2.53089,-2.20153,-2.04067,0.00803122,0.0516436,0.0205745,6.73699,0.186513,0.140867,2039000,4343
-2.53402,-2.20073,-2.03863,0.0184319,0.0543336,0.0325102,6.65715,0.189338,0.141715,2040000,4345
-2.48655,-2.20594,-2.02726,0.0100311,0.0545208,0.00444021,6.77041,0.184859,0.139768,2041000,4347
-2.37227,-2.18965,-2.0311,0.00450489,0.0461247,0.00077095,6.58182,0.18678,0.141649,2042000,4349
-2.4327,-2.18281,-2.00572,0.00526947,0.0506349,0.00519965,6.69005,0.184498,0.142202,2043000,4351
-2.39259,-2.17041,-2.02713,0.00493436,0.0507297,0.00991874,6.62661,0.184855,0.140775,2044000,4353
-2.5805,-2.18335,-1.9976,0.00922115,0.0535778,0.00222934,6.74031,0.187949,0.140016,2045000,4355
-2.58098,-2.21596,-2.02088,0.0118692,0.0506078,0.00539199,6.6208,0.186205,0.14202,2046000,4357
-2.47519,-2.19192,-1.98992,0.0017979,0.0606381,0.00389407,6.68773,0.186113,0.142545,2047000,4359
-2.42286,-2.17922,-2.00221,0.00796351,0.0395762,0.0103029,6.68401,0.186693,0.142966,2048000,4361
-2.52404,-2.18127,-2.02479,0.00646917,0.0562991,0.00326408,6.77455,0.187673,0.140761,2049000,4363
-2.39694,-2.22555,-2.07853,0.00421462,0.0571466,0.016329,6.66573,0.188889,0.138755,2050000,4365
-2.44649,-2.19641,-2.0273,0.0049526,0.0477724,0.0165263,6.61429,0.186971,0.140968,2051000,4367
-2.59888,-2.17534,-2.01585,0.0167124,0.0477736,0.00771398,6.66475,0.185466,0.140644,2052000,4369
-2.61744,-2.17341,-2.02421,0.0140959,0.0533594,0.00217779,6.62289,0.18472,0.141575,2053000,4371
-2.43366,-2.20637,-2.03615,0.00684268,0.0495051,0.0127702,6.68526,0.188105,0.139378,2054000,4373
-2.44931,-2.15903,-2.0117,0.00749592,0.0430595,0.000294189,6.71998,0.181231,0.141298,2055000,4375
-2.49496,-2.21341,-2.01612,0.0054173,0.0568875,0.00894652,6.67716,0.187094,0.141969,2056000,4377
-2.4408,-2.18056,-2.01048,0.00315386,0.0551474,0.00104823,6.58943,0.187311,0.139416,2057000,4379
-2.4733,-2.2198,-2.04772,0.007758,0.0552713,0.010776,6.66225,0.186372,0.137989,2058000,4382
-2.42624,-2.18352,-1.99405,0.00860152,0.0495271,0.00166718,6.76807,0.187064,0.140554,2059000,4384
-2.3748,-2.17747,-2.02585,0.0009179,0.0500874,0.00613093,6.66185,0.185838,0.143066,2060000,4386
-2.44129,-2.1782,-1.98801,0.00441128,0.0508715,0.00709006,6.74089,0.185194,0.140504,2061000,4388
-2.41465,-2.191,-2.03897,0.0024562,0.0533457,0.0109496,6.65432,0.18671,0.140129,2062000,4390
-2.43553,-2.20361,-1.99858,0.00238039,0.0522552,0.0103905,6.6054,0.190043,0.142312,2063000,4392
-2.51117,-2.20295,-2.01712,0.0109507,0.0500399,0.00406059,6.57538,0.185336,0.139378,2064000,4394
-2.52215,-2.19218,-2.01163,0.00893036,0.0541277,0.0184802,6.63989,0.187489,0.141219,2065000,4396
-2.54815,-2.20885,-2.00996,0.0166479,0.0501933,0.000746543,6.66227,0.187448,0.139555,2066000,4398
-2.47569,-2.16257,-2.0162,0.00780614,0.0553152,0.000721768,6.72173,0.188731,0.142765,2067000,4400
-2.39248,-2.18418,-2.02758,0.00363789,0.0511554,0.00578207,6.7776,0.189783,0.141618,2068000,4402
-2.44034,-2.1689,-2.03607,0.00374589,0.0520744,0.00911885,6.61499,0.186551,0.142402,2069000,4404
-2.43633,-2.19843,-2.02838,0.00508758,0.0516705,0.00758733,6.82012,0.185142,0.140843,2070000,4406
-2.49234,-2.16395,-2.05248,0.0008638,0.0657225,0.00531197,6.66407,0.185918,0.140459,2071000,4408
-2.42152,-2.16939,-2.01382,0.00116094,0.0542588,0.00740871,6.69238,0.186835,0.14045,2072000,4410
-2.49259,-2.18524,-2.05172,0.00149691,0.0618366,0.00182423,6.71679,0.186086,0.140464,2073000,4412
-2.62148,-2.17519,-2.04534,0.0150817,0.0488152,0.00978772,6.81564,0.186752,0.141249,2074000,4414
-2.51884,-2.19389,-2.01216,0.0116287,0.0529667,0.00263594,6.70778,0.189845,0.140988,2075000,4416
-2.44429,-2.19389,-2.01312,0.00652432,0.0507712,0.00210266,6.75153,0.188669,0.140391,2076000,4419
-2.53586,-2.20502,-2.02968,0.0102493,0.055414,0.00792041,6.61648,0.185336,0.139765,2077000,4421
-2.46385,-2.17336,-2.02174,0.00876044,0.046885,0.00154758,6.68652,0.184841,0.139889,2078000,4423
-2.43865,-2.20258,-2.06128,0.00461345,0.0533722,0.0144882,6.80835,0.189156,0.140337,2079000,4425
-2.44005,-2.17887,-2.01466,0.0109413,0.0475878,0.00140551,6.66755,0.187248,0.141443,2080000,4427
-2.45112,-2.14832,-2.03393,0.00329223,0.0560315,0.00648004,6.65596,0.18761,0.142989,2081000,4429
-2.48327,-2.17989,-1.9994,0.00147434,0.0671962,0.00261297,6.81088,0.18358,0.14159,2082000,4431
-2.54011,-2.18398,-2.01698,0.0117205,0.0506612,0.00164398,6.71038,0.187216,0.140504,2083000,4433
-2.35886,-2.17723,-2.04789,0.00105126,0.0518085,0.01061,6.67719,0.186452,0.141954,2084000,4435
-2.45485,-2.16829,-1.99529,0.00125243,0.0621003,0.00145983,6.54685,0.182817,0.141942,2085000,4437
-2.52073,-2.20057,-2.03485,0.00621741,0.0628713,0.00929296,6.61567,0.18822,0.140446,2086000,4439
-2.50622,-2.20559,-2.03845,0.00194578,0.0588966,0.00941075,6.746,0.183353,0.142397,2087000,4441
-2.4508,-2.18513,-1.98897,0.00637528,0.0496929,0.00507409,6.73065,0.184862,0.142956,2088000,4443
-2.41621,-2.21682,-2.02796,0.00696497,0.0466617,0.00172403,6.6784,0.18321,0.139086,2089000,4445
-2.56863,-2.20864,-2.04534,0.00681714,0.0571801,0.00964917,6.65418,0.183963,0.138521,2090000,4447
-2.47466,-2.1939,-2.04546,0.00788509,0.0477609,0.00844821,6.65426,0.182746,0.138718,2091000,4449
-2.53202,-2.21242,-2.02211,0.00399879,0.0657317,0.00235293,6.62597,0.184571,0.13972,2092000,4451
-2.53292,-2.19809,-2.02185,0.0132869,0.0434886,0.00317978,6.76564,0.186781,0.140544,2093000,4453
-2.47225,-2.20095,-2.03577,0.00586701,0.0559824,0.00163562,6.70452,0.183855,0.139351,2094000,4455
-2.47868,-2.20017,-2.02926,0.00195522,0.0636024,0.00816451,6.6797,0.185889,0.13996,2095000,4458
-2.48644,-2.19877,-2.0206,0.0102378,0.0462406,0.0103144,6.65375,0.185752,0.141416,2096000,4460
-2.5183,-2.16868,-2.00173,0.0158152,0.0449922,0.00317646,6.5632,0.185254,0.142638,2097000,4462
-2.48426,-2.18183,-2.05052,0.00554091,0.0616971,0.00505608,6.65132,0.183892,0.142033,2098000,4464
-2.47979,-2.15097,-2.02789,0.0116121,0.047096,0.0133626,6.71743,0.186223,0.141973,2099000,4466
