BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, BetaP_SE_7, rho_0,phi,gamma_ei,gamma_ir,Iteration,Time
-3.10456,-2.20636,-2.02941,0.255542,0.194815,-0.221526,0.544443,-1.19959,0.0855225,6.56957,0.183482,0.140661,1153000,3158
-3.07768,-2.17495,-2.02423,0.316244,0.0664175,-0.153046,0.424273,-1.20618,0.0875409,6.6576,0.186083,0.138747,1154000,3160
-3.03084,-2.32498,-2.14576,0.538507,0.191031,0.0093404,0.556439,-1.16163,0.0748529,6.68469,0.18506,0.138394,1155000,3163
-2.97629,-2.20471,-2.03806,0.148996,0.179915,-0.250239,0.498507,-1.16135,0.079884,6.64643,0.185174,0.137129,1156000,3167
-3.0315,-2.20343,-2.00902,0.349664,0.106895,-0.132352,0.364643,-1.28644,0.0843368,6.53909,0.186606,0.136064,1157000,3170
-3.04253,-2.19196,-2.04169,0.366436,0.0836776,-0.126703,0.444963,-1.29037,0.0926563,6.54055,0.185504,0.139834,1158000,3173
-2.89357,-2.11563,-1.90759,0.241338,0.106483,-0.292076,0.252535,-1.11126,0.0803347,6.79166,0.186004,0.139818,1159000,3176
-2.88675,-2.13459,-1.99918,0.192127,0.0504459,-0.117668,0.257414,-1.27069,0.0837586,6.72357,0.185878,0.139697,1160000,3179
-3.0641,-1.96009,-1.80151,0.044093,-0.0886832,-0.398694,0.100973,-1.3807,0.097085,6.73965,0.186774,0.139421,1161000,3181
-2.76441,-1.72621,-1.5863,-0.197583,-0.312795,-0.479579,-0.490103,-1.37456,0.0973878,6.66808,0.181892,0.138822,1162000,3184
-2.71454,-1.74199,-1.57744,-0.188624,-0.288654,-0.569186,-0.171474,-1.5645,0.0868953,6.69574,0.186797,0.142632,1163000,3186
-2.77976,-1.87781,-1.7239,-0.0888728,-0.134695,-0.402857,-0.0262671,-1.40591,0.0800306,6.61904,0.18304,0.138556,1164000,3189
-2.97443,-1.91883,-1.78194,-0.00593019,-0.168873,-0.388696,0.0761865,-1.48314,0.0941443,6.7156,0.18501,0.137671,1165000,3192
-2.94227,-2.17931,-1.97748,0.302377,0.0694606,-0.0878698,0.156902,-1.17886,0.0871449,6.66706,0.183692,0.141316,1166000,3194
-3.01768,-2.27514,-2.0883,0.370046,0.219217,-0.153722,0.640384,-1.16823,0.0801751,6.56057,0.185721,0.138804,1167000,3197
-3.20286,-2.3614,-2.1873,0.419679,0.300476,-0.0914724,0.776121,-1.17942,0.0902603,6.70636,0.18545,0.141303,1168000,3201
-3.09419,-2.23931,-2.0726,0.349435,0.153996,-0.0657693,0.516374,-1.22909,0.0819675,6.73766,0.181743,0.139401,1169000,3204
-3.19364,-2.25685,-2.1031,0.436394,0.189085,-0.0541152,0.533473,-1.22871,0.0837942,6.68236,0.182236,0.138171,1170000,3207
-3.06998,-2.22103,-2.07605,0.352881,0.169614,-0.186427,0.656798,-1.31368,0.0875985,6.58574,0.186021,0.141198,1171000,3211
-3.0169,-2.10891,-1.93307,0.272061,-0.00817349,-0.250991,0.241899,-1.23075,0.0865227,6.74153,0.183825,0.137641,1172000,3214
-3.11621,-2.07351,-1.89821,0.0923848,0.0295907,-0.372446,0.433298,-1.46593,0.100146,6.73037,0.185084,0.139851,1173000,3217
-2.6023,-1.77956,-1.59956,-0.287134,-0.262461,-0.411367,-0.448917,-1.37694,0.0860023,6.73604,0.186522,0.140552,1174000,3220
-2.83293,-1.9449,-1.7768,0.0855601,-0.223176,-0.258564,-0.152196,-1.38787,0.0874562,6.75481,0.184075,0.138065,1175000,3223
-2.87973,-2.08199,-1.91155,0.204915,-0.0132253,-0.184124,0.197696,-1.27097,0.078449,6.6181,0.182858,0.140746,1176000,3225
-2.99534,-2.08453,-1.91234,0.073935,0.0359772,-0.278503,0.205377,-1.27717,0.086917,6.61954,0.18422,0.138135,1177000,3227
-2.77986,-2.03661,-1.856,-0.0411543,0.0360063,-0.333019,0.212323,-1.30588,0.0848292,6.65439,0.186188,0.140054,1178000,3229
-2.94147,-2.1242,-1.93947,0.0802846,0.151671,-0.269432,0.269731,-1.18528,0.0880716,6.53841,0.184538,0.1406,1179000,3232
-3.05279,-2.1597,-1.98265,0.18202,0.165961,-0.185983,0.419992,-1.31441,0.0883788,6.6774,0.185195,0.142828,1180000,3235
-2.87743,-1.93669,-1.80918,0.0769138,-0.113121,-0.410852,0.0737457,-1.44067,0.097943,6.73732,0.182395,0.140832,1181000,3237
-2.53766,-1.72141,-1.51317,-0.23123,-0.308125,-0.52931,-0.486721,-1.48701,0.0834669,6.73003,0.183999,0.138308,1182000,3239
-2.65189,-1.82211,-1.67218,0.0167164,-0.173166,-0.404506,-0.381284,-1.26847,0.082544,6.52401,0.18624,0.140536,1183000,3241
-2.63028,-1.79711,-1.64743,-0.0764022,-0.233044,-0.461878,-0.38906,-1.41391,0.088812,6.78897,0.183989,0.138724,1184000,3244
-2.64048,-1.7863,-1.64403,-0.0568408,-0.265742,-0.429435,-0.378096,-1.46332,0.0868652,6.60983,0.186332,0.138294,1185000,3246
-2.7196,-1.74426,-1.59354,-0.150027,-0.255715,-0.45908,-0.541488,-1.29068,0.0908171,6.65313,0.183389,0.138968,1186000,3249
-2.56913,-1.52661,-1.38061,-0.364232,-0.533628,-0.686462,-0.688731,-1.57831,0.090474,6.60933,0.185085,0.141843,1187000,3252
-2.70126,-1.74501,-1.59627,-0.212374,-0.240302,-0.592175,-0.225705,-1.5088,0.0898318,6.62066,0.185725,0.138189,1188000,3255
-2.66133,-1.76876,-1.62547,-0.156181,-0.367959,-0.408359,-0.31134,-1.40015,0.0892555,6.59092,0.184192,0.139789,1189000,3257
-2.73849,-1.72766,-1.56902,-0.203819,-0.389092,-0.488559,-0.373917,-1.51303,0.0893457,6.70388,0.187065,0.136687,1190000,3260
-2.68717,-1.79945,-1.61319,-0.195766,-0.242405,-0.51221,-0.215992,-1.47338,0.0882946,6.78122,0.184176,0.140325,1191000,3263
-2.63008,-1.8058,-1.64397,-0.00703008,-0.226391,-0.36484,-0.493755,-1.29946,0.0849554,6.61387,0.184594,0.1417,1192000,3266
-2.55979,-1.62579,-1.4813,-0.261305,-0.401422,-0.521236,-0.607556,-1.53721,0.0823097,6.62225,0.187138,0.138449,1193000,3270
-2.57264,-1.52323,-1.38728,-0.350969,-0.534099,-0.619882,-0.821495,-1.5803,0.0940704,6.65741,0.188365,0.139863,1194000,3272
-2.60546,-1.65066,-1.48977,-0.191884,-0.443494,-0.463893,-0.685872,-1.41191,0.0840524,6.62696,0.185642,0.138816,1195000,3275
-2.51966,-1.58337,-1.43964,-0.250382,-0.483363,-0.544943,-0.908025,-1.36338,0.0911411,6.70724,0.187396,0.140934,1196000,3278
-2.49078,-1.60004,-1.40754,-0.384045,-0.392937,-0.633005,-0.931238,-1.35835,0.084308,6.62478,0.186489,0.138957,1197000,3280
-2.55081,-1.70678,-1.54366,-0.261867,-0.374058,-0.479528,-0.413012,-1.44221,0.0857892,6.64052,0.186403,0.139901,1198000,3283
-2.59358,-1.74863,-1.56332,-0.0360934,-0.350107,-0.277224,-0.784229,-1.21884,0.0843197,6.67041,0.185537,0.141231,1199000,3286
-2.44594,-1.53441,-1.34903,-0.385149,-0.545924,-0.563874,-0.901443,-1.47716,0.0864213,6.53887,0.18396,0.141206,1200000,3289
-2.49378,-1.62968,-1.45405,-0.229721,-0.477641,-0.498618,-0.831482,-1.3372,0.0919704,6.69479,0.184469,0.140168,1201000,3291
-2.54992,-1.69642,-1.52229,-0.101667,-0.413172,-0.401787,-0.79253,-1.30032,0.0851817,6.7793,0.183246,0.139456,1202000,3295
-2.48658,-1.52987,-1.37798,-0.416944,-0.513892,-0.653903,-0.703195,-1.6718,0.0860724,6.72539,0.184054,0.139509,1203000,3297
-2.60832,-1.61023,-1.4467,-0.221871,-0.485175,-0.514283,-0.724965,-1.45571,0.0912635,6.63203,0.185051,0.138002,1204000,3301
-2.68918,-1.54146,-1.34149,-0.498624,-0.468074,-0.750838,-0.744557,-1.63884,0.0981105,6.74622,0.185126,0.136456,1205000,3304
-2.83906,-1.79866,-1.6116,-0.114065,-0.335982,-0.449345,-0.298963,-1.43116,0.0940389,6.65989,0.188103,0.138594,1206000,3307
-2.52628,-1.63426,-1.46345,-0.279427,-0.424374,-0.558467,-0.720264,-1.45232,0.0910738,6.72539,0.186196,0.141162,1207000,3311
-2.51959,-1.71846,-1.58027,-0.174214,-0.391065,-0.455142,-0.527671,-1.39025,0.0813039,6.62822,0.184759,0.138223,1208000,3314
-2.59644,-1.59473,-1.40392,-0.211796,-0.512585,-0.580482,-0.664713,-1.51727,0.0868636,6.62214,0.184218,0.138836,1209000,3317
-2.64509,-1.70329,-1.50748,-0.215344,-0.293392,-0.561435,-0.600412,-1.24766,0.0948911,6.71673,0.186428,0.138485,1210000,3320
-2.80582,-1.72611,-1.55617,-0.191968,-0.299852,-0.565274,-0.332774,-1.47084,0.0931681,6.69576,0.186612,0.139203,1211000,3322
-2.61644,-1.65065,-1.53778,-0.181355,-0.426658,-0.41914,-0.725414,-1.34217,0.0887641,6.7193,0.186228,0.140346,1212000,3325
-2.43808,-1.61064,-1.45308,-0.0725285,-0.533483,-0.409487,-1.04568,-1.23764,0.0886887,6.69289,0.185461,0.141155,1213000,3328
-2.56714,-1.7153,-1.54922,-0.0197852,-0.326931,-0.533437,-0.647235,-1.30925,0.0845018,6.54757,0.18424,0.140246,1214000,3331
-2.43224,-1.65903,-1.47423,-0.0905014,-0.480961,-0.401943,-0.880695,-1.30053,0.0807109,6.75592,0.184821,0.138484,1215000,3333
-2.56296,-1.45884,-1.33618,-0.350286,-0.650855,-0.721647,-0.774205,-1.67731,0.0968489,6.68331,0.184104,0.137164,1216000,3335
-2.30484,-1.4857,-1.31559,-0.368351,-0.564316,-0.646832,-1.06183,-1.44755,0.0907615,6.65598,0.184724,0.141716,1217000,3337
-2.37023,-1.58942,-1.37522,-0.158304,-0.526045,-0.456139,-1.0611,-1.38495,0.088528,6.60529,0.184468,0.13987,1218000,3340
-2.37413,-1.63345,-1.48116,-0.141796,-0.491102,-0.530476,-0.722176,-1.32104,0.0769657,6.6579,0.186045,0.13694,1219000,3342
-2.51467,-1.6128,-1.40402,-0.232526,-0.516199,-0.455397,-0.924449,-1.44899,0.0821216,6.73456,0.18384,0.140546,1220000,3354
-2.46657,-1.65031,-1.483,-0.0268781,-0.515435,-0.33277,-1.02628,-1.23258,0.0790821,6.64041,0.184865,0.136932,1221000,3357
-2.65022,-1.76888,-1.59605,0.000328794,-0.35111,-0.364103,-0.649304,-1.29356,0.0839981,6.58928,0.181911,0.138843,1222000,3359
-2.37808,-1.55965,-1.38403,-0.227723,-0.566555,-0.515239,-0.840406,-1.45635,0.0797507,6.72535,0.185133,0.140761,1223000,3362
-2.43453,-1.61247,-1.46454,-0.136617,-0.45082,-0.430189,-1.0068,-1.28079,0.0791124,6.70888,0.187624,0.142123,1224000,3364
-2.48381,-1.60607,-1.48511,0.00940855,-0.524881,-0.391248,-1.04223,-1.18124,0.0849237,6.63784,0.18537,0.141766,1225000,3367
-2.45142,-1.51666,-1.38718,-0.0796479,-0.716804,-0.470727,-1.14502,-1.46623,0.09105,6.68424,0.184683,0.137912,1226000,3370
-2.28006,-1.437,-1.27318,-0.372984,-0.635351,-0.625125,-1.15604,-1.4288,0.0877248,6.80772,0.188413,0.141274,1227000,3373
-2.35708,-1.50434,-1.31429,-0.19304,-0.630923,-0.507593,-1.08982,-1.46127,0.0867447,6.68302,0.185183,0.141755,1228000,3376
-2.56839,-1.56724,-1.40042,-0.333082,-0.499858,-0.571764,-0.829553,-1.46432,0.0903986,6.6018,0.187031,0.140282,1229000,3378
-2.57547,-1.56083,-1.42912,-0.206547,-0.490282,-0.576707,-0.813408,-1.45037,0.0870567,6.58711,0.185686,0.139226,1230000,3380
-2.48841,-1.55473,-1.4513,-0.245381,-0.512708,-0.567879,-0.713659,-1.44267,0.0868705,6.58399,0.183503,0.139586,1231000,3383
-2.64907,-1.71263,-1.5511,-0.169107,-0.313842,-0.410577,-0.796031,-1.19278,0.0906996,6.6996,0.183299,0.14037,1232000,3385
-2.45609,-1.56418,-1.39961,-0.234312,-0.550437,-0.587047,-0.936003,-1.4602,0.0890993,6.66786,0.184351,0.140215,1233000,3388
-2.50742,-1.5881,-1.4634,-0.214873,-0.501594,-0.529652,-0.84536,-1.31645,0.0898351,6.76869,0.182902,0.141293,1234000,3390
-2.61661,-1.8537,-1.69259,0.0368762,-0.212542,-0.38258,-0.339023,-1.28484,0.0869418,6.70453,0.18561,0.139374,1235000,3393
-2.73003,-1.89296,-1.75371,0.0658554,-0.209509,-0.245434,-0.351569,-1.16872,0.0800121,6.60852,0.187421,0.139041,1236000,3395
-3.02516,-2.22026,-2.04924,0.296291,0.120001,-0.185019,0.49765,-1.20025,0.0839884,6.64582,0.186429,0.137768,1237000,3397
-2.83326,-2.06424,-1.90011,0.176992,-0.0259719,-0.247304,0.199919,-1.29367,0.088209,6.74049,0.186687,0.140053,1238000,3400
-3.09231,-2.08111,-1.93936,0.213326,-0.00220589,-0.216664,0.268606,-1.33596,0.0895984,6.7883,0.18406,0.140103,1239000,3402
-2.90846,-2.05549,-1.86346,0.277108,0.00287977,-0.261269,0.0372411,-1.18243,0.0813647,6.51362,0.185537,0.141256,1240000,3405
-2.84014,-1.81254,-1.63592,-0.0936663,-0.215999,-0.441638,-0.382744,-1.34516,0.093725,6.81509,0.184779,0.139186,1241000,3408
-2.47118,-1.62158,-1.49141,-0.0304134,-0.604633,-0.401143,-0.95024,-1.38427,0.0831613,6.65621,0.184964,0.137676,1242000,3411
-2.62363,-1.60537,-1.46039,-0.29999,-0.449414,-0.616724,-0.533002,-1.48012,0.0941904,6.69256,0.184065,0.139614,1243000,3414
-2.43197,-1.54144,-1.3496,-0.368127,-0.510673,-0.591563,-0.967926,-1.42013,0.082096,6.91598,0.184063,0.140907,1244000,3417
-2.30621,-1.55179,-1.37086,-0.162502,-0.562262,-0.488131,-1.14442,-1.32118,0.0753191,6.63304,0.184493,0.141315,1245000,3419
-2.53745,-1.60801,-1.40629,-0.375042,-0.430453,-0.575954,-0.81666,-1.4235,0.0850203,6.6826,0.184166,0.138383,1246000,3422
-2.56065,-1.82936,-1.67533,0.106021,-0.29763,-0.33739,-0.503564,-1.12582,0.0847177,6.72092,0.182939,0.142233,1247000,3425
-2.60095,-1.85525,-1.72235,0.0559102,-0.21265,-0.335558,-0.286339,-1.34351,0.0768481,6.70092,0.184801,0.139951,1248000,3428
-2.65688,-1.95571,-1.79738,0.200795,-0.157418,-0.210957,-0.250183,-1.19897,0.0780272,6.77394,0.18653,0.139534,1249000,3431
-2.70279,-1.88389,-1.72811,0.00619016,-0.142035,-0.346977,-0.286418,-1.22826,0.0806015,6.6359,0.186981,0.138732,1250000,3433
-2.68183,-1.77895,-1.61109,-0.0754728,-0.327199,-0.439062,-0.417512,-1.31246,0.0878422,6.58579,0.184101,0.139198,1251000,3435
-2.71904,-1.9862,-1.82477,0.232528,-0.138186,-0.155149,-0.317411,-1.12237,0.0825614,6.64603,0.186493,0.138965,1252000,3437
-2.82882,-1.82974,-1.69427,-0.0169764,-0.272423,-0.306411,-0.195182,-1.50469,0.0888539,6.62919,0.186706,0.141529,1253000,3440
-2.76221,-1.90104,-1.74686,0.0616733,-0.186004,-0.275641,-0.243514,-1.29791,0.0830664,6.65929,0.184981,0.139538,1254000,3442
-2.68233,-1.81176,-1.66855,0.0628027,-0.334805,-0.389741,-0.27639,-1.31724,0.0821528,6.61694,0.186137,0.140409,1255000,3444
-2.75152,-1.72996,-1.54936,-0.130793,-0.396254,-0.445284,-0.36742,-1.62357,0.0923673,6.53749,0.185764,0.140403,1256000,3447
-2.60325,-1.71961,-1.53131,-0.130998,-0.369713,-0.42289,-0.628075,-1.32895,0.0938436,6.55945,0.18531,0.139902,1257000,3449
-2.74665,-1.77456,-1.63864,-0.118455,-0.308245,-0.379833,-0.324345,-1.38823,0.0849207,6.7902,0.185901,0.139816,1258000,3452
-2.71419,-1.91506,-1.73995,0.117559,-0.217476,-0.295599,-0.14334,-1.321,0.080943,6.65476,0.183072,0.141288,1259000,3455
-2.89099,-2.01677,-1.8729,0.206515,-0.127646,-0.20457,-0.0616749,-1.27279,0.0880686,6.65295,0.186044,0.138086,1260000,3457
-2.68905,-1.88306,-1.7256,0.0517706,-0.230345,-0.314178,-0.197793,-1.35637,0.0809592,6.60925,0.189997,0.14093,1261000,3459
-2.70839,-1.80994,-1.65538,-0.128733,-0.273984,-0.393746,-0.319902,-1.41156,0.0871266,6.66643,0.186127,0.138406,1262000,3462
-2.8303,-1.7651,-1.62157,-0.0686734,-0.286988,-0.461453,-0.303642,-1.43117,0.0922957,6.71862,0.182679,0.139853,1263000,3465
-2.87626,-1.88138,-1.73575,0.0339435,-0.246383,-0.396957,-0.0426605,-1.37864,0.0891962,6.66931,0.186279,0.13601,1264000,3467
-2.78722,-1.88933,-1.74126,0.102414,-0.208852,-0.2638,-0.262386,-1.30367,0.0807084,6.75032,0.185063,0.138945,1265000,3470
-2.86533,-1.80646,-1.69595,-0.0136169,-0.367887,-0.439079,-0.193722,-1.44986,0.094079,6.70203,0.180441,0.138236,1266000,3472
-2.68242,-1.83704,-1.65915,-0.0247793,-0.2441,-0.509766,-0.0145957,-1.47058,0.0821216,6.62719,0.183665,0.139973,1267000,3475
-2.86076,-1.76441,-1.62451,-0.0328654,-0.374235,-0.451641,-0.389633,-1.37668,0.0974966,6.73848,0.185515,0.140366,1268000,3478
-2.78011,-1.79447,-1.61754,-0.244087,-0.246927,-0.507779,-0.166454,-1.54915,0.0914,6.6292,0.188929,0.137831,1269000,3480
-2.9259,-1.92082,-1.7805,0.121895,-0.165796,-0.339588,-0.0137138,-1.4725,0.0950105,6.62573,0.18644,0.140579,1270000,3483
-2.88234,-2.0736,-1.91838,0.212942,-0.0431619,-0.146406,-0.0742794,-1.14264,0.0819766,6.64294,0.185201,0.137039,1271000,3485
-2.77945,-2.0488,-1.88459,0.169675,-0.0536972,-0.121833,-0.123566,-1.11822,0.0815005,6.69962,0.181718,0.139211,1272000,3488
-2.63838,-1.94646,-1.7859,0.19181,-0.151594,-0.257384,-0.252722,-1.20787,0.0769527,6.57866,0.185155,0.138467,1273000,3491
-2.79525,-2.08363,-1.93567,0.275262,-0.00549215,-0.160284,-0.130541,-1.04588,0.0736082,6.58822,0.182977,0.137789,1274000,3495
-2.89489,-2.08618,-1.93854,0.226459,-0.00361362,-0.215676,0.19791,-1.14692,0.0858346,6.66671,0.183133,0.138672,1275000,3498
-2.81148,-2.0935,-1.92871,0.200694,0.0113767,-0.157429,0.0923675,-1.1472,0.0747411,6.72763,0.184502,0.137695,1276000,3501
-2.97762,-2.07302,-1.92622,0.228549,0.0141139,-0.179818,0.136134,-1.29184,0.091236,6.71602,0.18334,0.140263,1277000,3504
-2.79671,-1.97382,-1.82466,0.198156,-0.149007,-0.185721,-0.146219,-1.25612,0.0814895,6.62585,0.181984,0.140068,1278000,3507
-2.749,-1.93763,-1.77388,-0.0474183,-0.100024,-0.289461,-0.0714353,-1.30121,0.0819761,6.67288,0.184675,0.140546,1279000,3509
-2.63058,-1.63379,-1.51573,-0.103861,-0.493421,-0.467467,-0.8003,-1.31642,0.0949159,6.66627,0.185649,0.139129,1280000,3512
-2.47983,-1.48073,-1.33818,-0.273353,-0.641105,-0.555137,-0.960642,-1.44265,0.0880677,6.7003,0.184689,0.141816,1281000,3515
-2.59148,-1.57246,-1.43168,-0.254277,-0.516543,-0.602549,-0.617833,-1.64174,0.0949473,6.75234,0.1854,0.140927,1282000,3518
-2.54416,-1.55589,-1.37653,-0.292492,-0.550153,-0.558244,-0.844813,-1.61347,0.0873809,6.67632,0.186125,0.140347,1283000,3520
-2.49894,-1.54029,-1.39506,-0.165335,-0.643297,-0.596244,-0.850451,-1.57118,0.0894151,6.73734,0.184352,0.138974,1284000,3522
-2.56562,-1.61889,-1.44727,-0.307702,-0.506907,-0.539296,-0.736947,-1.42304,0.0865644,6.71446,0.184257,0.136723,1285000,3524
-2.66424,-1.76276,-1.62747,0.000342696,-0.388853,-0.316822,-0.650029,-1.27239,0.0897106,6.72509,0.184741,0.137733,1286000,3526
-2.73998,-1.78477,-1.64967,-0.152994,-0.261846,-0.475102,-0.244348,-1.46829,0.0935584,6.71991,0.184065,0.139482,1287000,3528
-2.6723,-1.57862,-1.45673,-0.238617,-0.531155,-0.566607,-0.641255,-1.50691,0.0906313,6.65149,0.184358,0.139031,1288000,3531
-2.51649,-1.65056,-1.52111,-0.154212,-0.452047,-0.463206,-0.83265,-1.29136,0.0926641,6.69105,0.185922,0.140083,1289000,3534
-2.48725,-1.62593,-1.49317,-0.0549832,-0.526348,-0.411274,-0.863,-1.42381,0.0882582,6.5756,0.182498,0.140052,1290000,3537
-2.54492,-1.64434,-1.506,-0.19921,-0.390476,-0.527837,-0.750047,-1.32801,0.0889155,6.60343,0.187797,0.13695,1291000,3541
-2.68785,-1.74401,-1.55071,-0.143732,-0.368308,-0.403217,-0.54513,-1.33676,0.0869809,6.62381,0.186089,0.140377,1292000,3544
-2.71926,-1.70499,-1.54003,-0.161559,-0.43242,-0.425889,-0.57418,-1.43561,0.0919977,6.66171,0.184163,0.139663,1293000,3547
-2.665,-1.78917,-1.58356,0.00275603,-0.331205,-0.338451,-0.594557,-1.14015,0.0909987,6.69924,0.185591,0.137721,1294000,3550
-2.56526,-1.76865,-1.545,-0.0663358,-0.342581,-0.391614,-0.555287,-1.21543,0.0807442,6.57665,0.184933,0.141008,1295000,3554
-2.46089,-1.49122,-1.29559,-0.374431,-0.628126,-0.662446,-0.982529,-1.52519,0.0948945,6.55833,0.185142,0.141814,1296000,3557
-2.75224,-1.69682,-1.54918,-0.131623,-0.408901,-0.398063,-0.672918,-1.41712,0.0964801,6.61371,0.183747,0.138996,1297000,3560
-2.33904,-1.57716,-1.40128,-0.235717,-0.552934,-0.429718,-1.12114,-1.27608,0.0741397,6.65307,0.184515,0.139351,1298000,3563
-2.42602,-1.49816,-1.34387,-0.278133,-0.591026,-0.59806,-1.03907,-1.47953,0.0899582,6.69123,0.183252,0.136787,1299000,3566
-2.65562,-1.58454,-1.46805,-0.288256,-0.459105,-0.644989,-0.598836,-1.48212,0.0973635,6.65146,0.185496,0.140196,1300000,3569
-2.61475,-1.72668,-1.55267,-0.128829,-0.367045,-0.453801,-0.5117,-1.4708,0.0895339,6.69871,0.187701,0.138245,1301000,3573
-2.54707,-1.71545,-1.51014,-0.0858251,-0.439475,-0.394433,-0.768364,-1.35341,0.0854241,6.62818,0.184913,0.138938,1302000,3576
-2.47288,-1.57667,-1.38176,-0.259548,-0.634317,-0.449714,-0.962643,-1.46202,0.0889536,6.73338,0.184621,0.140852,1303000,3579
-2.34804,-1.51432,-1.3645,-0.297576,-0.626748,-0.586308,-0.977595,-1.42781,0.0927035,6.68641,0.18363,0.138024,1304000,3582
-2.56074,-1.59724,-1.43373,-0.160255,-0.556406,-0.554742,-0.77713,-1.45926,0.0901903,6.61142,0.180823,0.139485,1305000,3586
-2.63684,-1.6757,-1.53844,-0.174973,-0.375665,-0.486572,-0.552406,-1.4667,0.0876244,6.80866,0.18273,0.138892,1306000,3589
-2.5608,-1.55649,-1.4264,-0.229389,-0.521803,-0.605466,-0.790217,-1.3752,0.0878591,6.56382,0.18707,0.139027,1307000,3592
-2.65547,-1.80998,-1.65344,-0.256716,-0.240845,-0.46369,-0.239445,-1.47318,0.0831178,6.66109,0.18377,0.137443,1308000,3596
-2.56501,-1.60144,-1.43745,-0.297277,-0.461623,-0.64315,-0.63247,-1.4557,0.0905012,6.65176,0.183945,0.139022,1309000,3599
-2.5657,-1.58414,-1.46195,-0.188182,-0.538629,-0.548427,-0.70037,-1.45322,0.089654,6.75197,0.185096,0.139027,1310000,3602
-2.62193,-1.68343,-1.51698,-0.117412,-0.457358,-0.443042,-0.744905,-1.31521,0.091512,6.67084,0.187679,0.13944,1311000,3606
-2.75155,-1.65968,-1.52156,-0.181439,-0.38951,-0.561716,-0.47465,-1.51058,0.0987433,6.66471,0.185141,0.141223,1312000,3608
-2.63908,-1.61827,-1.48731,-0.134099,-0.459245,-0.562725,-0.767043,-1.30459,0.0865337,6.64266,0.18422,0.138369,1313000,3610
-2.80097,-1.78527,-1.64784,-0.0428315,-0.276387,-0.433503,-0.300191,-1.36132,0.089751,6.57843,0.182721,0.139754,1314000,3614
-2.75812,-1.79597,-1.64372,-0.0367417,-0.280774,-0.412674,-0.363957,-1.32406,0.0840274,6.661,0.184003,0.139797,1315000,3617
-2.88366,-1.85549,-1.70164,-0.0743126,-0.196372,-0.379672,-0.169434,-1.4855,0.0914902,6.64662,0.187098,0.137765,1316000,3620
-2.66736,-1.90541,-1.73905,0.242496,-0.280505,-0.21835,-0.339636,-1.30506,0.0760493,6.76624,0.184933,0.140153,1317000,3624
-2.82798,-1.84534,-1.69018,0.0242417,-0.26361,-0.281128,-0.417089,-1.30648,0.083025,6.72117,0.1857,0.140718,1318000,3627
-2.75446,-1.6888,-1.56505,-0.273855,-0.280127,-0.538435,-0.330895,-1.6062,0.0905066,6.62472,0.184001,0.140967,1319000,3630
-2.82898,-1.82132,-1.67433,0.0445269,-0.31621,-0.404107,-0.337799,-1.45704,0.0951139,6.67811,0.182,0.136679,1320000,3635
-2.67034,-1.75898,-1.61354,-0.190304,-0.311596,-0.458927,-0.420875,-1.42306,0.0915042,6.64625,0.180239,0.137584,1321000,3637
-2.84872,-1.75459,-1.65832,-0.0487846,-0.364433,-0.483036,-0.285153,-1.48423,0.0938444,6.61899,0.18412,0.136637,1322000,3641
-2.76837,-1.92406,-1.76156,0.114997,-0.183864,-0.300816,-0.178513,-1.31212,0.0836767,6.67073,0.184483,0.138609,1323000,3643
-2.80338,-1.9886,-1.83231,0.112578,-0.1085,-0.306644,0.116859,-1.41163,0.0815448,6.72688,0.181939,0.139085,1324000,3645
-2.81767,-1.78876,-1.65365,-0.0968484,-0.306708,-0.467467,-0.167218,-1.44385,0.0932744,6.6547,0.18421,0.139251,1325000,3649
-2.63046,-1.71611,-1.55152,-0.17581,-0.383194,-0.508029,-0.46795,-1.48226,0.0923315,6.66261,0.182173,0.139757,1326000,3652
-2.48242,-1.58506,-1.42079,-0.203728,-0.508942,-0.585573,-0.600896,-1.67107,0.0904639,6.64205,0.184381,0.140591,1327000,3655
-2.67217,-1.62978,-1.49042,-0.224981,-0.489542,-0.584686,-0.413892,-1.55903,0.0974007,6.69865,0.182877,0.138485,1328000,3657
-2.62911,-1.70312,-1.54417,-0.172083,-0.379798,-0.532945,-0.454844,-1.5408,0.0880172,6.75748,0.184156,0.139003,1329000,3660
-2.71685,-1.77481,-1.60848,-0.0476838,-0.334899,-0.47087,-0.329218,-1.4534,0.0907332,6.71037,0.182009,0.1403,1330000,3663
-2.80356,-1.76024,-1.58369,-0.0243381,-0.412487,-0.421032,-0.411236,-1.5697,0.0960627,6.72857,0.182202,0.138751,1331000,3666
-2.84083,-1.77837,-1.60913,-0.0467807,-0.308952,-0.488934,-0.328541,-1.4398,0.0865124,6.6136,0.186056,0.13881,1332000,3670
-2.51705,-1.63047,-1.46797,-0.171959,-0.484744,-0.494179,-0.788102,-1.35754,0.09013,6.68326,0.182174,0.138794,1333000,3673
-2.46414,-1.41592,-1.28371,-0.415003,-0.648558,-0.697541,-0.932386,-1.66585,0.0917953,6.69104,0.182402,0.139939,1334000,3677
