BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, BetaP_SE_7, rho_0,phi,gamma_ei,gamma_ir,Iteration,Time
-2.47555,-1.52143,-1.38049,-0.323653,-0.480639,-0.675979,-0.910621,-1.30208,0.0895462,6.59635,0.18564,0.140485,932000,2510
-2.62863,-1.60168,-1.42969,-0.243093,-0.495878,-0.647526,-0.60697,-1.4569,0.0997003,6.68546,0.186033,0.138893,933000,2514
-2.46221,-1.51045,-1.38491,-0.367978,-0.570743,-0.548247,-0.968182,-1.34169,0.0888681,6.75817,0.185911,0.141231,934000,2516
-2.6531,-1.59102,-1.49295,-0.231624,-0.475203,-0.536324,-0.665372,-1.48219,0.0912267,6.69945,0.187261,0.138975,935000,2518
-2.72905,-1.68073,-1.54651,-0.185842,-0.392738,-0.490096,-0.470799,-1.47535,0.089843,6.67356,0.186879,0.142985,936000,2522
-2.41994,-1.59987,-1.44944,-0.137184,-0.526757,-0.464169,-1.01077,-1.10077,0.0815311,6.74151,0.185401,0.139773,937000,2525
-2.4907,-1.53329,-1.37812,-0.307528,-0.568231,-0.579691,-1.06544,-1.27457,0.0904382,6.59672,0.189535,0.137746,938000,2527
-2.38509,-1.54828,-1.40742,-0.253593,-0.42875,-0.531157,-1.00997,-1.19133,0.0822361,6.73218,0.186289,0.144315,939000,2529
-2.36601,-1.59539,-1.4758,-0.265345,-0.406373,-0.560307,-0.714095,-1.25303,0.0798567,6.60907,0.184845,0.139668,940000,2533
-2.51593,-1.57842,-1.3891,-0.309211,-0.492487,-0.517881,-0.894151,-1.25834,0.0890973,6.655,0.187462,0.143303,941000,2536
-2.28892,-1.63609,-1.4716,-0.183884,-0.421013,-0.360199,-1.0564,-1.13614,0.0735396,6.65971,0.187552,0.142847,942000,2538
-2.60188,-1.63027,-1.50348,-0.0785445,-0.431001,-0.501572,-0.598075,-1.40002,0.0878664,6.70559,0.187354,0.143483,943000,2541
-2.52386,-1.73371,-1.59954,-0.0859883,-0.35346,-0.358333,-0.603607,-1.18036,0.0770154,6.63873,0.187732,0.140916,944000,2545
-2.40096,-1.66235,-1.48791,-0.176769,-0.461345,-0.357623,-0.957726,-1.20076,0.0849843,6.66766,0.184732,0.140492,945000,2548
-2.31393,-1.45262,-1.32044,-0.28367,-0.657873,-0.531993,-1.3235,-1.25318,0.0827734,6.72526,0.186055,0.141687,946000,2551
-2.43481,-1.46636,-1.3235,-0.316777,-0.689591,-0.586421,-0.94955,-1.55472,0.0902807,6.70689,0.187476,0.141506,947000,2554
-2.51932,-1.69065,-1.54067,-0.163258,-0.407482,-0.392998,-0.681091,-1.25863,0.0811733,6.66193,0.186983,0.140837,948000,2557
-2.58356,-1.69539,-1.56573,-0.178664,-0.381788,-0.435756,-0.586196,-1.28005,0.0881127,6.67502,0.18889,0.141795,949000,2561
-2.72062,-1.98404,-1.82808,0.212135,-0.0637815,-0.216647,-0.362957,-1.08478,0.0871911,6.65972,0.186624,0.138934,950000,2564
-3.05156,-2.16264,-1.98846,0.248652,0.0625594,-0.186294,0.479524,-1.18767,0.0868276,6.58942,0.185845,0.141237,951000,2567
-3.12879,-2.17125,-2.02317,0.234181,0.128522,-0.26434,0.740736,-1.38839,0.0851434,6.66335,0.187277,0.141402,952000,2570
-2.78445,-2.05835,-1.9012,0.259004,0.0380074,-0.19887,-0.0143811,-1.0622,0.0726628,6.7041,0.185958,0.141701,953000,2573
-2.74214,-1.99222,-1.81451,0.144039,-0.115944,-0.293387,-0.0111936,-1.22998,0.0824506,6.70401,0.186892,0.14119,954000,2575
-2.70223,-1.85517,-1.67626,0.0470598,-0.293211,-0.320644,-0.305428,-1.26123,0.0917915,6.62165,0.185534,0.140809,955000,2579
-2.58631,-1.74323,-1.63691,-0.0161552,-0.412851,-0.376652,-0.393053,-1.29814,0.079177,6.68906,0.187222,0.141533,956000,2582
-2.42381,-1.36884,-1.21383,-0.551849,-0.655677,-0.827619,-0.856357,-1.59688,0.0910232,6.62169,0.188718,0.14263,957000,2585
-2.18801,-1.26073,-1.10914,-0.501731,-0.833174,-0.752654,-1.55209,-1.46268,0.086768,6.71127,0.186633,0.141766,958000,2589
-2.40402,-1.35575,-1.25894,-0.518419,-0.730646,-0.727258,-1.12764,-1.53227,0.0965966,6.60897,0.186886,0.139862,959000,2592
-2.30189,-1.44927,-1.25802,-0.362493,-0.595668,-0.671996,-1.02689,-1.39111,0.0828556,6.75716,0.18728,0.141097,960000,2595
-2.61382,-1.65445,-1.48431,-0.197155,-0.392017,-0.538046,-0.606801,-1.27517,0.0886421,6.74558,0.187623,0.141963,961000,2597
-2.61217,-1.69578,-1.54478,-0.275526,-0.34317,-0.52976,-0.484757,-1.35163,0.0866278,6.66328,0.186684,0.13898,962000,2601
-2.69017,-1.76315,-1.60593,-0.130197,-0.295587,-0.428004,-0.417491,-1.29438,0.0901728,6.66239,0.184105,0.140471,963000,2604
-2.85681,-1.71519,-1.56646,-0.185692,-0.370602,-0.455468,-0.453801,-1.38141,0.0910842,6.65606,0.18803,0.141083,964000,2607
-2.73455,-1.6401,-1.52745,-0.0980031,-0.480085,-0.527056,-0.432146,-1.54795,0.0955206,6.69754,0.184383,0.141264,965000,2611
-2.78232,-1.69765,-1.53518,-0.34005,-0.242633,-0.61927,-0.477932,-1.39493,0.101413,6.71624,0.186773,0.1412,966000,2614
-2.50897,-1.44657,-1.2823,-0.329451,-0.644535,-0.640242,-0.988753,-1.48472,0.0897185,6.69726,0.185368,0.1427,967000,2617
-2.5012,-1.62957,-1.40439,-0.220136,-0.466863,-0.539176,-0.848411,-1.34866,0.0869853,6.75065,0.184433,0.141012,968000,2621
-2.58791,-1.53275,-1.40038,-0.309435,-0.541696,-0.623934,-0.642676,-1.57054,0.093836,6.65224,0.188631,0.141059,969000,2624
-2.54057,-1.77888,-1.65606,-0.0230727,-0.310025,-0.312294,-0.482333,-1.24566,0.084048,6.6566,0.189041,0.140563,970000,2627
-2.88717,-1.99986,-1.81946,0.264258,-0.122089,-0.158534,-0.148088,-1.20217,0.0861984,6.58705,0.184264,0.141414,971000,2630
-2.87208,-1.80238,-1.67763,-0.13473,-0.292243,-0.461992,0.0331223,-1.46345,0.0907981,6.74506,0.186252,0.143696,972000,2633
-2.60382,-1.72836,-1.54591,-0.103272,-0.330255,-0.471359,-0.620987,-1.22807,0.0848799,6.79412,0.18192,0.140758,973000,2637
-2.69289,-1.83372,-1.69527,0.0301898,-0.182187,-0.33183,-0.506679,-1.10966,0.0832292,6.7016,0.18627,0.140705,974000,2640
-2.62299,-1.67242,-1.48385,-0.164523,-0.449029,-0.477543,-0.579303,-1.41267,0.0904797,6.64834,0.185129,0.141952,975000,2643
-2.49498,-1.52511,-1.35384,-0.502983,-0.529788,-0.655855,-0.70688,-1.52782,0.0901721,6.7171,0.188193,0.139973,976000,2646
-2.52942,-1.66743,-1.54029,-0.13661,-0.446775,-0.376712,-0.681114,-1.29515,0.0826726,6.63549,0.185568,0.142616,977000,2648
-2.66056,-1.75089,-1.57581,-0.178247,-0.305445,-0.442319,-0.482835,-1.31535,0.0841715,6.59469,0.187009,0.141844,978000,2650
-2.705,-1.91032,-1.75775,0.179715,-0.207951,-0.178335,-0.354425,-1.16673,0.0759333,6.668,0.187179,0.143226,979000,2653
-2.89645,-1.90426,-1.78837,0.0443034,-0.181613,-0.324837,-0.194963,-1.2209,0.0935862,6.6459,0.185331,0.139553,980000,2655
-2.91644,-2.05938,-1.92289,0.193579,0.0271736,-0.264249,0.174422,-1.22257,0.0873274,6.59615,0.185537,0.139924,981000,2658
-2.51911,-1.9724,-1.83372,0.206997,-0.156469,-0.112272,-0.34857,-1.02526,0.0679608,6.65041,0.184674,0.139846,982000,2660
-2.97299,-2.02554,-1.88617,0.241672,-0.0754064,-0.253565,0.0274637,-1.15758,0.0882255,6.5404,0.186236,0.141533,983000,2663
-2.79349,-2.00552,-1.86814,0.228546,-0.105504,-0.12962,-0.0637188,-1.1081,0.0785296,6.6793,0.188028,0.141072,984000,2666
-2.88382,-2.12867,-1.96051,0.409428,0.0261162,-0.131475,0.0787838,-1.02305,0.0783126,6.64291,0.186738,0.140335,985000,2670
-2.86999,-2.09998,-1.94012,0.163652,0.0686784,-0.155191,0.132224,-1.13348,0.076725,6.69353,0.187364,0.141152,986000,2673
-3.06449,-2.0748,-1.90579,0.100431,0.0395886,-0.282146,0.18735,-1.26516,0.0888091,6.66729,0.187142,0.140307,987000,2676
-2.78942,-2.00465,-1.83696,0.177939,-0.0457074,-0.239125,-0.0931969,-1.14384,0.0842618,6.74291,0.185369,0.142062,988000,2679
-2.65397,-1.86819,-1.68538,0.0753098,-0.259196,-0.291532,-0.372668,-1.16162,0.0817627,6.65808,0.184273,0.143042,989000,2682
-2.64249,-1.93109,-1.75862,0.0472444,-0.162159,-0.20334,-0.299132,-1.1698,0.078846,6.63884,0.188238,0.143903,990000,2685
-2.69166,-1.84591,-1.69013,-0.110903,-0.26696,-0.363748,-0.176148,-1.3716,0.0855576,6.6159,0.185057,0.139236,991000,2688
-2.50412,-1.64041,-1.49999,-0.16003,-0.448693,-0.400086,-0.739072,-1.33504,0.0857179,6.69441,0.186366,0.143133,992000,2692
-2.42666,-1.64758,-1.50504,-0.032391,-0.463172,-0.347816,-0.882927,-1.29908,0.0788706,6.62783,0.187318,0.142783,993000,2695
-2.47938,-1.57053,-1.42005,-0.201533,-0.511986,-0.593916,-0.728898,-1.37546,0.0827038,6.60879,0.183882,0.141613,994000,2698
-2.53297,-1.61077,-1.47768,-0.233021,-0.412632,-0.5952,-0.642589,-1.43588,0.0893759,6.63717,0.184014,0.140579,995000,2702
-2.51377,-1.63839,-1.49387,-0.143326,-0.491996,-0.425423,-0.814953,-1.26145,0.0876166,6.59254,0.187957,0.142124,996000,2705
-2.45853,-1.4421,-1.30317,-0.502807,-0.533958,-0.63137,-0.980182,-1.48299,0.0856162,6.69455,0.189361,0.141147,997000,2708
-2.55637,-1.53589,-1.3725,-0.289853,-0.541285,-0.640012,-0.795234,-1.46,0.0949547,6.63663,0.185288,0.142431,998000,2712
-2.57656,-1.63008,-1.52331,-0.128657,-0.459538,-0.47074,-0.638892,-1.31734,0.0835343,6.66098,0.184443,0.141495,999000,2715
-2.53416,-1.81473,-1.66962,0.0677799,-0.289895,-0.163071,-0.684584,-1.10211,0.0785381,6.61342,0.183614,0.142562,1000000,2717
-2.59312,-1.70072,-1.55732,-0.0890685,-0.331601,-0.371696,-0.832377,-1.13658,0.0808782,6.68671,0.183417,0.14114,1001000,2719
-2.56045,-1.56392,-1.42424,-0.199695,-0.516943,-0.599399,-0.749057,-1.29309,0.0926534,6.57293,0.185276,0.139851,1002000,2722
-2.7007,-1.84502,-1.69981,0.081684,-0.25628,-0.250991,-0.374297,-1.27662,0.0790233,6.72495,0.185283,0.14149,1003000,2725
-2.81349,-1.86003,-1.72862,0.0098837,-0.139255,-0.396064,-0.109201,-1.35252,0.08706,6.76042,0.187682,0.142026,1004000,2728
-2.76706,-1.78843,-1.65085,-0.0602292,-0.278242,-0.399703,-0.222254,-1.41977,0.0861789,6.58064,0.186212,0.142197,1005000,2731
-2.68169,-1.83102,-1.63327,-0.0175655,-0.197385,-0.399015,-0.470601,-1.18865,0.0871219,6.54091,0.183057,0.14201,1006000,2735
-2.59764,-1.8561,-1.72344,0.0332191,-0.205342,-0.222378,-0.40261,-1.17196,0.0801961,6.70668,0.189308,0.140766,1007000,2738
-2.52158,-1.73447,-1.58728,-0.0235273,-0.362011,-0.343721,-0.595924,-1.1591,0.0815088,6.77568,0.187686,0.144688,1008000,2741
-2.52031,-1.60421,-1.46385,-0.285929,-0.388703,-0.507254,-0.731517,-1.43062,0.0809962,6.79261,0.183516,0.144118,1009000,2745
-2.39503,-1.57035,-1.39712,-0.318173,-0.506404,-0.497935,-0.895328,-1.28515,0.079857,6.74579,0.18506,0.141629,1010000,2748
-2.62115,-1.59837,-1.48505,-0.200155,-0.477241,-0.552293,-0.618938,-1.41067,0.0833768,6.63041,0.187133,0.141129,1011000,2750
-2.60268,-1.74578,-1.59959,-0.0243614,-0.410725,-0.332252,-0.551031,-1.32105,0.0909425,6.70803,0.184675,0.141644,1012000,2753
-2.56244,-1.73011,-1.58789,-0.049591,-0.34942,-0.361653,-0.703027,-1.14534,0.0840815,6.57584,0.186763,0.14097,1013000,2757
-2.7017,-1.90651,-1.73263,0.0187627,-0.170736,-0.340413,-0.169876,-1.30729,0.0911537,6.73583,0.185962,0.140017,1014000,2759
-2.89237,-1.93316,-1.78938,0.022783,-0.170498,-0.321069,-0.0203297,-1.29651,0.0887204,6.67349,0.184492,0.138641,1015000,2761
-3.05198,-2.08731,-1.95196,0.235595,0.0233484,-0.243719,0.331012,-1.25412,0.0880038,6.7301,0.186465,0.140656,1016000,2763
-2.87889,-1.97572,-1.84785,0.104384,-0.0923661,-0.282689,0.0241739,-1.33425,0.0850255,6.7798,0.185621,0.139188,1017000,2765
-3.02464,-2.13752,-2.01343,0.242112,0.124199,-0.183549,0.421214,-1.26179,0.089708,6.72633,0.18768,0.144962,1018000,2769
-3.08259,-2.22708,-2.0768,0.385827,0.187802,-0.112719,0.47368,-1.08076,0.0793055,6.60617,0.184739,0.139711,1019000,2772
-2.97711,-2.15682,-2.0328,0.299967,0.0975537,-0.0691797,0.181162,-1.00473,0.0814201,6.78572,0.184755,0.141219,1020000,2776
-2.85872,-1.89173,-1.71823,0.054203,-0.205049,-0.331304,-0.15561,-1.29473,0.0857698,6.74621,0.188342,0.141889,1021000,2779
-2.70471,-1.92042,-1.81118,0.132151,-0.21282,-0.165173,-0.144876,-1.23022,0.0753583,6.75408,0.184027,0.143147,1022000,2782
-2.90404,-1.93271,-1.78457,0.0874267,-0.144538,-0.322942,0.0436328,-1.31733,0.0881281,6.69116,0.184918,0.144071,1023000,2785
-2.73921,-1.76081,-1.63664,-0.100087,-0.248045,-0.496178,-0.285,-1.38648,0.0952641,6.57934,0.187545,0.142152,1024000,2789
-2.83952,-1.81227,-1.60204,-0.0785276,-0.273914,-0.333714,-0.334608,-1.35149,0.091307,6.62712,0.184876,0.141655,1025000,2791
-2.60181,-1.7526,-1.60195,-0.107849,-0.345625,-0.346855,-0.570397,-1.17436,0.084783,6.69067,0.187749,0.14115,1026000,2793
-2.56008,-1.81449,-1.59765,0.0323724,-0.279479,-0.31499,-0.699482,-1.03763,0.0802793,6.72252,0.184493,0.141713,1027000,2797
-2.56582,-1.82144,-1.66265,0.0323998,-0.278164,-0.205706,-0.629612,-1.20848,0.0786645,6.59574,0.183289,0.142571,1028000,2800
-2.54756,-1.64804,-1.5018,-0.164753,-0.399081,-0.481767,-0.658813,-1.44192,0.0812128,6.66445,0.187402,0.141927,1029000,2803
-2.53045,-1.60913,-1.44934,-0.215327,-0.446669,-0.507354,-0.802346,-1.37048,0.0834725,6.72393,0.187179,0.140183,1030000,2807
-2.52235,-1.73975,-1.60501,0.0691556,-0.399422,-0.280323,-0.737464,-1.20946,0.0833834,6.61731,0.187381,0.141006,1031000,2810
-2.4217,-1.40883,-1.29001,-0.426728,-0.59698,-0.671045,-1.08921,-1.43801,0.090529,6.70769,0.186626,0.141898,1032000,2813
-2.5226,-1.5913,-1.41057,-0.202962,-0.512776,-0.558833,-0.681516,-1.4797,0.0839842,6.57244,0.182174,0.142317,1033000,2817
-2.5046,-1.4643,-1.30509,-0.372163,-0.60237,-0.689396,-0.931203,-1.57839,0.0919522,6.59417,0.183853,0.140354,1034000,2820
-2.43946,-1.55077,-1.42556,-0.202732,-0.495884,-0.563457,-0.870456,-1.34626,0.087285,6.65196,0.182316,0.140998,1035000,2823
-2.5167,-1.6468,-1.47767,-0.108545,-0.443923,-0.445974,-0.834088,-1.22944,0.0853189,6.55717,0.185707,0.141175,1036000,2826
-2.55782,-1.58912,-1.47533,-0.122563,-0.490985,-0.459739,-0.908187,-1.25267,0.0893845,6.75489,0.185735,0.143862,1037000,2828
-2.30634,-1.5034,-1.37453,-0.129683,-0.642791,-0.477548,-1.24049,-1.17235,0.0763179,6.65261,0.186954,0.140248,1038000,2831
-2.46392,-1.34509,-1.21037,-0.420725,-0.723263,-0.758938,-1.11074,-1.53442,0.0977205,6.69789,0.187146,0.141442,1039000,2835
-2.41223,-1.351,-1.23642,-0.424912,-0.724777,-0.664472,-1.25653,-1.40915,0.089366,6.70993,0.184637,0.141431,1040000,2838
-2.47321,-1.51391,-1.37986,-0.164919,-0.564719,-0.556175,-1.06909,-1.30359,0.0973841,6.70608,0.184412,0.141802,1041000,2841
-2.65632,-1.84529,-1.65315,-0.0715363,-0.282404,-0.335074,-0.263673,-1.3703,0.085138,6.67774,0.187694,0.140654,1042000,2845
-2.70491,-1.84791,-1.70709,0.0628245,-0.285336,-0.307891,-0.226265,-1.26908,0.0853709,6.73862,0.183874,0.14181,1043000,2848
-2.74171,-1.84694,-1.7149,0.0151813,-0.22462,-0.331484,-0.22167,-1.32428,0.0843215,6.75675,0.185477,0.139133,1044000,2851
-2.90155,-1.88025,-1.71215,-0.0121185,-0.256607,-0.343543,-0.137834,-1.45135,0.0914859,6.62565,0.185268,0.141354,1045000,2853
-2.84586,-1.87571,-1.78872,0.0760518,-0.171439,-0.345848,-0.0827716,-1.33113,0.0875414,6.6449,0.188254,0.140828,1046000,2856
-2.93052,-2.08262,-1.94028,0.198361,0.034457,-0.174454,0.152687,-1.12007,0.0787878,6.64198,0.186746,0.140687,1047000,2859
-3.02267,-2.11204,-1.95786,0.178838,0.0515756,-0.159128,0.366994,-1.2763,0.0877123,6.72273,0.187547,0.142768,1048000,2862
-2.87633,-2.04862,-1.87035,0.142376,0.0084503,-0.302868,0.158814,-1.29419,0.0875449,6.59313,0.182597,0.139439,1049000,2864
-3.00667,-1.90869,-1.77556,0.0213719,-0.13397,-0.369388,-0.0425059,-1.33886,0.101953,6.66937,0.184642,0.14104,1050000,2867
-2.85069,-1.75333,-1.6393,0.0162526,-0.295054,-0.427678,-0.384096,-1.30934,0.0925196,6.66491,0.185045,0.14187,1051000,2870
-2.65976,-1.65201,-1.48353,-0.278292,-0.354826,-0.672303,-0.291501,-1.61115,0.0939325,6.66223,0.185937,0.140957,1052000,2874
-2.70869,-1.7608,-1.60127,-0.286436,-0.240526,-0.579438,-0.129014,-1.43835,0.0909159,6.61298,0.181592,0.141401,1053000,2877
-2.68875,-1.79173,-1.67454,-0.130853,-0.22913,-0.438961,-0.198135,-1.40625,0.0841186,6.69908,0.186165,0.142426,1054000,2880
-2.59948,-1.78817,-1.66467,0.0259484,-0.269215,-0.312436,-0.515059,-1.29851,0.084649,6.77409,0.184691,0.139324,1055000,2884
-2.9022,-1.98462,-1.83029,-0.0334917,-0.042228,-0.377266,0.155457,-1.26792,0.0830139,6.59882,0.184538,0.140627,1056000,2887
-2.78864,-1.79294,-1.69338,-0.111203,-0.169317,-0.509045,-0.302819,-1.30074,0.0927312,6.75846,0.187939,0.141376,1057000,2890
-2.62993,-1.76424,-1.59054,-0.096167,-0.345989,-0.466496,-0.427479,-1.33476,0.0889436,6.72181,0.185307,0.139642,1058000,2892
-2.72627,-1.72481,-1.59915,-0.0578777,-0.396097,-0.378536,-0.483623,-1.34845,0.0850258,6.57523,0.186026,0.139953,1059000,2896
-2.70249,-1.79101,-1.62576,0.0600651,-0.291028,-0.418186,-0.511458,-1.12936,0.0833534,6.66799,0.188268,0.141795,1060000,2899
-2.69464,-1.80416,-1.63329,0.00572583,-0.272178,-0.401022,-0.278655,-1.42717,0.0847002,6.58008,0.183919,0.143709,1061000,2902
-2.88106,-1.95658,-1.76394,0.141358,-0.124559,-0.211065,-0.263579,-1.19124,0.0872768,6.69681,0.186154,0.142194,1062000,2906
-2.94445,-1.96367,-1.80407,0.271419,-0.233187,-0.227198,0.0033052,-1.26488,0.0900913,6.5632,0.186027,0.140766,1063000,2909
-2.86088,-1.90171,-1.71232,0.0220982,-0.186624,-0.364906,-0.0125122,-1.38653,0.0941114,6.7173,0.184296,0.143228,1064000,2912
-2.94632,-1.73495,-1.58701,-0.0680866,-0.385238,-0.499182,-0.274402,-1.46895,0.0980276,6.71194,0.182193,0.140359,1065000,2916
-2.61591,-1.77035,-1.62608,0.146086,-0.407051,-0.345981,-0.594479,-1.25842,0.0841064,6.73966,0.186303,0.140839,1066000,2919
-2.70807,-1.80131,-1.6935,0.0686445,-0.276059,-0.352442,-0.384992,-1.30409,0.0877015,6.62692,0.18355,0.138814,1067000,2922
-2.55982,-1.53966,-1.38975,-0.205937,-0.550103,-0.476883,-1.13292,-1.27811,0.0954947,6.59852,0.183869,0.140252,1068000,2924
-2.3361,-1.5272,-1.36972,-0.214277,-0.555774,-0.511622,-1.15019,-1.19586,0.0858,6.66703,0.184362,0.140591,1069000,2927
-2.67332,-1.69396,-1.56819,-0.185896,-0.364563,-0.453208,-0.490641,-1.32255,0.0895353,6.71228,0.186335,0.13993,1070000,2929
-2.79998,-1.82981,-1.71038,-0.147481,-0.177456,-0.44615,-0.0345741,-1.44381,0.0913551,6.83878,0.183224,0.143046,1071000,2931
-2.58102,-1.80189,-1.64549,-0.058337,-0.229586,-0.372004,-0.435805,-1.19208,0.0759971,6.77035,0.18623,0.139385,1072000,2933
-2.62246,-1.76682,-1.61005,0.0429831,-0.342882,-0.329144,-0.463085,-1.37541,0.0876879,6.69768,0.186097,0.143943,1073000,2935
-2.92048,-2.04445,-1.86635,0.244187,-0.0643324,-0.261505,0.102268,-1.15227,0.0913429,6.6481,0.185733,0.141086,1074000,2937
-2.90535,-2.09962,-1.96088,0.168878,0.149569,-0.351051,0.521253,-1.17135,0.0834333,6.61462,0.186395,0.142103,1075000,2940
-2.91437,-1.94484,-1.82108,0.0917508,-0.076393,-0.305325,-0.0433112,-1.17528,0.0831583,6.63552,0.183918,0.142127,1076000,2942
-2.6936,-1.88836,-1.74017,-0.0202578,-0.148403,-0.433618,-0.0315634,-1.3328,0.0831808,6.84682,0.188548,0.141472,1077000,2945
-2.70683,-1.94909,-1.81003,0.110777,-0.145099,-0.277938,-0.0818494,-1.21154,0.0778496,6.75725,0.183696,0.141175,1078000,2948
-2.60392,-1.83009,-1.66523,0.0388669,-0.264623,-0.336781,-0.481975,-1.21941,0.0820808,6.68531,0.185297,0.142901,1079000,2952
-2.53827,-1.73379,-1.56434,-0.0832014,-0.362675,-0.376333,-0.723712,-1.14701,0.0846983,6.67222,0.185901,0.143029,1080000,2955
-2.49283,-1.81087,-1.65019,0.0207706,-0.328829,-0.275023,-0.603864,-1.22323,0.0835212,6.55431,0.185136,0.141085,1081000,2958
-2.61646,-1.74746,-1.61425,-0.0718966,-0.309793,-0.387091,-0.550543,-1.20903,0.0860876,6.70047,0.18498,0.141586,1082000,2962
-2.54975,-1.84343,-1.69483,0.0886359,-0.257136,-0.234927,-0.451999,-1.15377,0.0688157,6.69336,0.182798,0.140377,1083000,2965
-2.79576,-1.84082,-1.72664,-0.0285823,-0.231049,-0.363551,-0.212524,-1.31812,0.0900187,6.81555,0.184426,0.141168,1084000,2967
-2.79236,-1.71973,-1.60553,-0.150025,-0.305001,-0.470549,-0.201817,-1.52365,0.0880679,6.6476,0.182209,0.141834,1085000,2970
-2.82819,-1.8077,-1.65936,-0.136334,-0.29382,-0.352854,-0.258454,-1.50133,0.099142,6.59216,0.182327,0.142072,1086000,2973
-2.92911,-1.87105,-1.75421,-0.0364155,-0.162218,-0.490528,0.137777,-1.4463,0.0889982,6.68171,0.181187,0.143125,1087000,2976
-2.89215,-1.97643,-1.81174,0.0385268,-0.102594,-0.300337,0.114037,-1.31101,0.0932134,6.69497,0.184264,0.141681,1088000,2978
-3.01897,-1.986,-1.84508,0.0563651,-0.106294,-0.329279,0.156269,-1.45941,0.0924631,6.59243,0.185752,0.138582,1089000,2981
-2.89848,-1.90423,-1.77554,-0.033847,-0.19892,-0.380547,0.153382,-1.39906,0.0863332,6.70434,0.18285,0.140081,1090000,2985
-2.75489,-1.70874,-1.57974,-0.215899,-0.265696,-0.557383,-0.379181,-1.34574,0.0899428,6.66146,0.186426,0.141161,1091000,2987
-2.61832,-1.65944,-1.52369,-0.193462,-0.363855,-0.50854,-0.462655,-1.49892,0.0837174,6.72386,0.183019,0.142655,1092000,2989
-2.60122,-1.64632,-1.47891,-0.307965,-0.423234,-0.539409,-0.539708,-1.55657,0.0908425,6.67591,0.184124,0.139809,1093000,2992
-2.46889,-1.49136,-1.35969,-0.321662,-0.647802,-0.613505,-0.843209,-1.51787,0.0823115,6.68613,0.187027,0.141109,1094000,2994
-2.57229,-1.71083,-1.61884,-0.14996,-0.323621,-0.415163,-0.441337,-1.34215,0.0804337,6.63697,0.188412,0.141616,1095000,2997
-2.31817,-1.61451,-1.4367,-0.158841,-0.526759,-0.453538,-0.892526,-1.28,0.0783435,6.64776,0.183606,0.14012,1096000,2999
-2.56309,-1.65311,-1.5394,-0.110003,-0.490514,-0.413219,-0.611085,-1.4473,0.0912803,6.6819,0.185892,0.141288,1097000,3002
-2.44617,-1.53225,-1.39316,-0.152609,-0.660578,-0.397063,-1.01664,-1.34237,0.0852481,6.62755,0.185016,0.143134,1098000,3004
-2.4595,-1.51584,-1.38612,-0.152916,-0.625771,-0.471389,-0.92986,-1.50908,0.0881546,6.67799,0.185469,0.141312,1099000,3006
-2.49422,-1.61297,-1.47773,-0.181201,-0.464301,-0.471225,-0.731629,-1.33305,0.0820317,6.47694,0.184329,0.141432,1100000,3008
-2.27563,-1.37309,-1.25625,-0.294521,-0.750903,-0.590734,-1.24168,-1.41693,0.084425,6.53818,0.183623,0.14138,1101000,3011
-2.5537,-1.53774,-1.41589,-0.304282,-0.507641,-0.607441,-0.798518,-1.47889,0.0932836,6.67377,0.186355,0.141419,1102000,3013
-2.55919,-1.72935,-1.58124,0.0134335,-0.432703,-0.319917,-0.738862,-1.26359,0.0890486,6.78963,0.186286,0.141222,1103000,3016
-2.64549,-1.69222,-1.54589,-0.216773,-0.408558,-0.511596,-0.500399,-1.45531,0.0942387,6.7447,0.18659,0.140091,1104000,3018
-2.78308,-1.92858,-1.7724,0.0873424,-0.146415,-0.218478,-0.228806,-1.23075,0.084075,6.65957,0.184759,0.141653,1105000,3021
-2.72563,-1.7686,-1.62933,0.0731665,-0.348639,-0.372637,-0.473561,-1.32817,0.0921982,6.73306,0.183275,0.139988,1106000,3023
-2.34921,-1.55084,-1.41119,-0.168049,-0.553659,-0.468988,-1.11776,-1.33161,0.0829356,6.67777,0.186647,0.140146,1107000,3026
-2.38849,-1.4233,-1.28918,-0.432617,-0.636893,-0.679586,-1.12635,-1.41402,0.092385,6.65968,0.184383,0.139643,1108000,3029
-2.32363,-1.42995,-1.28211,-0.434077,-0.612381,-0.693399,-0.993731,-1.4595,0.0877668,6.728,0.185452,0.143633,1109000,3032
-2.46532,-1.54553,-1.38956,-0.331288,-0.556594,-0.550767,-0.813592,-1.46906,0.0877466,6.70651,0.180895,0.142706,1110000,3036
-2.69259,-1.741,-1.56691,-0.0651853,-0.361498,-0.472982,-0.333565,-1.47579,0.0889912,6.7601,0.183847,0.140721,1111000,3038
-2.79241,-1.87922,-1.73448,0.14175,-0.173936,-0.344882,-0.177242,-1.24845,0.0876057,6.6278,0.184799,0.142092,1112000,3041
-2.77044,-1.96477,-1.8542,0.3373,-0.161165,-0.180333,0.00628296,-1.29613,0.0822065,6.55007,0.186079,0.143535,1113000,3045
