BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-1.87937,-0.892449,-0.736177,-0.770292,-2.12083,-0.959376,0.0310034,0.0651079,0.000304799,6.63558,0.202979,0.151168,180000,310
-1.98439,-1.02351,-0.876545,-0.695087,-1.91851,-0.900155,0.0316651,0.0559365,0.00897783,6.5994,0.20789,0.150174,181000,312
-1.87307,-0.940689,-0.780048,-0.724301,-2.06433,-0.917317,0.0225624,0.0683311,0.00417474,6.73087,0.202765,0.15134,182000,315
-1.80481,-0.954912,-0.761781,-0.751927,-2.01329,-0.971062,0.0216533,0.0595382,5.74376e-05,6.61749,0.20224,0.149994,183000,318
-1.98505,-1.0841,-0.883501,-0.58512,-1.87863,-0.905201,0.0167423,0.0715345,0.00166069,6.57507,0.20207,0.15168,184000,322
-1.93913,-1.12953,-0.974765,-0.568876,-1.59005,-0.922248,0.02234,0.0623143,0.0013615,6.62802,0.199724,0.153989,185000,324
-2.14757,-1.15898,-0.961242,-0.56181,-1.61998,-0.883456,0.029434,0.0645254,0.000338033,6.666,0.202698,0.150886,186000,326
-2.11514,-1.35739,-1.16029,-0.407079,-1.31666,-0.753939,0.0248145,0.0595345,0.000478999,6.66354,0.202266,0.153466,187000,328
-1.95902,-1.37653,-1.18771,-0.46467,-1.21645,-0.842137,0.0224423,0.0504724,0.00369504,6.62049,0.204693,0.153989,188000,331
-2.03819,-1.29565,-1.17171,-0.449994,-1.36171,-0.85925,0.0243863,0.0588232,0.00066779,6.6283,0.200076,0.150274,189000,334
-2.07691,-1.30555,-1.1533,-0.45808,-1.38182,-0.839239,0.0329629,0.0420119,0.0011538,6.60823,0.198949,0.147623,190000,337
-2.08241,-1.27609,-1.0821,-0.524127,-1.43738,-0.787865,0.0243806,0.0706403,0.000410592,6.6609,0.201219,0.150942,191000,339
-2.0498,-1.24905,-1.08061,-0.418882,-1.55782,-0.876217,0.0231916,0.0639801,0.00262258,6.70782,0.203943,0.151663,192000,342
-2.17775,-1.35743,-1.17916,-0.442221,-1.25196,-0.890976,0.0274726,0.0583585,0.00150266,6.58738,0.200369,0.152492,193000,344
-2.20322,-1.43617,-1.27993,-0.379549,-1.08209,-0.780292,0.0234539,0.0644935,0.00271528,6.62594,0.203844,0.15248,194000,347
-2.15442,-1.36171,-1.20385,-0.442755,-1.20063,-0.741383,0.0191758,0.0576859,0.00338518,6.65986,0.201031,0.149963,195000,350
-2.11571,-1.29821,-1.13707,-0.583538,-1.28714,-0.85497,0.0217296,0.0599792,0.00242747,6.53542,0.201227,0.151347,196000,353
-2.13768,-1.29676,-1.17581,-0.462078,-1.29809,-0.864815,0.0267092,0.0501357,0.000749604,6.65414,0.203081,0.149236,197000,357
-2.22235,-1.27271,-1.09851,-0.581251,-1.33081,-0.866607,0.0300918,0.060513,0.000838026,6.60225,0.203436,0.150361,198000,360
-2.13472,-1.29553,-1.106,-0.476661,-1.46845,-0.818147,0.0277579,0.0659084,0.000575271,6.76268,0.200047,0.152444,199000,363
-2.04472,-1.21621,-1.02556,-0.580899,-1.46251,-0.904848,0.020259,0.0672727,0.00274469,6.59427,0.202543,0.152732,200000,366
-2.09731,-1.23443,-1.0494,-0.4708,-1.57128,-0.788183,0.0262742,0.0635333,0.00314707,6.55437,0.200492,0.151534,201000,369
-1.97653,-1.07447,-0.890802,-0.565917,-1.806,-0.924553,0.0240964,0.0572698,0.00285759,6.68643,0.201133,0.150728,202000,372
-1.94235,-1.12469,-0.985191,-0.620096,-1.64779,-0.894083,0.0245674,0.0588937,0.000908946,6.65536,0.198278,0.14847,203000,376
-2.1657,-1.37151,-1.24692,-0.432448,-1.22487,-0.735109,0.0306392,0.050903,0.00347169,6.66836,0.20097,0.149592,204000,379
-2.05437,-1.16646,-0.983872,-0.647536,-1.55653,-0.93415,0.0270354,0.0617901,0.00183994,6.60293,0.201702,0.15045,205000,382
-1.98869,-1.1101,-0.964502,-0.562973,-1.74503,-0.877212,0.0254347,0.0601018,0.00171667,6.73813,0.202473,0.151618,206000,386
-1.98503,-1.11878,-0.932373,-0.513682,-1.84298,-0.854134,0.031946,0.0566213,0.000368828,6.72057,0.199582,0.149491,207000,389
-1.92244,-1.01147,-0.872737,-0.657734,-1.90542,-0.939939,0.0333126,0.0463525,0.000753837,6.64148,0.199397,0.151163,208000,393
-1.76628,-0.689474,-0.554088,-0.893991,-2.48788,-1.01789,0.0374004,0.055412,0.00281191,6.6111,0.198864,0.153612,209000,395
-1.83567,-0.806357,-0.65993,-0.802295,-2.32867,-1.01918,0.0250947,0.064546,0.00362992,6.81865,0.204011,0.149631,210000,397
-1.94283,-0.975625,-0.804902,-0.735197,-1.99746,-1.00355,0.030093,0.0598168,0.00209785,6.63753,0.19924,0.14769,211000,401
-1.77677,-0.835166,-0.6879,-0.749995,-2.33546,-0.989783,0.0251335,0.0672692,0.00534344,6.73399,0.203115,0.14999,212000,403
-1.8432,-1.07356,-0.919168,-0.557386,-1.93285,-0.890486,0.0242161,0.0543193,0.00114892,6.61207,0.198694,0.149893,213000,406
-2.03625,-1.05265,-0.89885,-0.551703,-1.91861,-0.947836,0.0260962,0.0611338,0.000545288,6.70113,0.200423,0.153769,214000,408
-1.93146,-1.05329,-0.922071,-0.595278,-1.87401,-0.956732,0.0250056,0.0615731,0.000207018,6.60549,0.198608,0.149973,215000,411
-2.12708,-1.30223,-1.11151,-0.504488,-1.36926,-0.866204,0.0237982,0.0643844,0.00369674,6.62452,0.201418,0.151849,216000,414
-2.07989,-1.3851,-1.19803,-0.41632,-1.22354,-0.782352,0.0206415,0.0631413,0.00170088,6.71028,0.200547,0.150238,217000,416
-2.43225,-1.65479,-1.48611,-0.208221,-0.700235,-0.733048,0.0259939,0.0592785,0.00245063,6.68447,0.198327,0.150267,218000,419
-2.38666,-1.68658,-1.55656,-0.203537,-0.681964,-0.680956,0.0155896,0.0713769,0.00155385,6.56877,0.200311,0.147882,219000,421
-2.33954,-1.67908,-1.47895,-0.251157,-0.677099,-0.674635,0.0227831,0.0587133,4.1275e-05,6.79221,0.199643,0.149749,220000,423
-2.36669,-1.6929,-1.52085,-0.226492,-0.675848,-0.656407,0.0225856,0.0536081,0.00175737,6.58614,0.199427,0.1492,221000,427
-2.42478,-1.70296,-1.54841,-0.196319,-0.550716,-0.738468,0.0249419,0.0528907,0.002156,6.63337,0.198827,0.148732,222000,430
-2.49907,-1.96552,-1.75506,-0.0593878,-0.0670327,-0.673795,0.0167185,0.0632479,0.00051343,6.77565,0.199582,0.149799,223000,433
-2.37178,-1.77554,-1.61199,-0.199385,-0.430309,-0.712996,0.0192487,0.0612682,0.000292422,6.64962,0.200241,0.151072,224000,435
-2.45369,-1.65795,-1.46988,-0.285821,-0.719803,-0.709121,0.0273404,0.0534661,0.000789759,6.69295,0.200784,0.14759,225000,437
-2.26959,-1.48599,-1.32287,-0.382514,-0.964265,-0.813407,0.0218701,0.0611997,0.00256003,6.61972,0.200005,0.146283,226000,440
-2.12438,-1.49223,-1.3227,-0.292171,-1.10825,-0.773983,0.0181291,0.0525907,0.00281761,6.63665,0.200196,0.148559,227000,442
-2.30436,-1.5198,-1.34798,-0.415921,-0.873503,-0.776805,0.0237205,0.0551519,0.000181334,6.78062,0.196463,0.149146,228000,445
-2.18115,-1.42182,-1.24607,-0.38062,-1.18198,-0.812826,0.0265513,0.0534594,0.000207916,6.69755,0.200817,0.149336,229000,447
-2.07144,-1.25062,-1.09917,-0.454021,-1.47686,-0.894205,0.0221923,0.062752,0.00135051,6.57725,0.203783,0.15032,230000,450
-2.02781,-1.21161,-1.06113,-0.539517,-1.56466,-0.898151,0.0265783,0.0613868,0.000856592,6.66176,0.19907,0.149615,231000,453
-2.00449,-1.21467,-1.06389,-0.420014,-1.67284,-0.846542,0.0177782,0.0726994,0.00325763,6.68823,0.200624,0.150933,232000,457
-2.00185,-0.988069,-0.807712,-0.661538,-1.95451,-1.07244,0.0245064,0.0669363,0.000424617,6.57264,0.199837,0.14713,233000,459
-2.03451,-1.13921,-1.00179,-0.531609,-1.77115,-0.885788,0.0200564,0.0720408,0.00475045,6.67332,0.203449,0.147409,234000,462
-2.00854,-1.2487,-1.11931,-0.502686,-1.47307,-0.868329,0.0264313,0.0660864,0.00386396,6.59318,0.198186,0.148405,235000,464
-2.10035,-1.36864,-1.20006,-0.429135,-1.28799,-0.869246,0.0212509,0.0578352,0.000911976,6.63174,0.199279,0.148492,236000,468
-2.16784,-1.29855,-1.12256,-0.423232,-1.45684,-0.821114,0.0386919,0.0425613,0.00084461,6.56848,0.20048,0.149043,237000,471
-1.98412,-1.14656,-1.0029,-0.562431,-1.66858,-0.902377,0.0288241,0.0550146,0.000533999,6.61266,0.200511,0.152794,238000,473
-2.13858,-1.19674,-1.05358,-0.540444,-1.60126,-0.863277,0.0264653,0.0658633,0.000476585,6.81242,0.201468,0.146994,239000,475
-1.94714,-1.14279,-0.989473,-0.547092,-1.70309,-0.904244,0.0275055,0.053797,0.00622616,6.71153,0.199207,0.151361,240000,478
-2.06187,-1.09182,-0.956484,-0.58241,-1.76876,-0.90825,0.0309406,0.0591235,0.00260106,6.53318,0.197492,0.149906,241000,482
-1.93739,-1.19074,-1,-0.561301,-1.68141,-0.864784,0.0279863,0.0571336,0.00693787,6.71878,0.19884,0.148167,242000,484
-1.94466,-1.11496,-0.996938,-0.618404,-1.67372,-0.923855,0.0257694,0.0546452,0.000154226,6.71779,0.199494,0.148505,243000,487
-1.8025,-0.928594,-0.822339,-0.698452,-2.08778,-1.00315,0.0243928,0.0676117,0.00374283,6.67986,0.196699,0.147979,244000,490
-1.93134,-0.948717,-0.784186,-0.794471,-2.02927,-0.946257,0.0324068,0.0570965,0.00110212,6.6442,0.200293,0.149576,245000,492
-1.86329,-0.715727,-0.579222,-0.906387,-2.45573,-1.08661,0.0346796,0.0561332,0.000894451,6.6835,0.200492,0.147709,246000,494
-1.82395,-1.02673,-0.842855,-0.640342,-1.95583,-0.92368,0.0249369,0.0495128,0.000683414,6.72544,0.199072,0.149846,247000,498
-1.72522,-0.921612,-0.760147,-0.737948,-2.0671,-1.00538,0.0234632,0.0618619,0.00246341,6.68387,0.197906,0.150097,248000,500
-1.7752,-0.874758,-0.695348,-0.780582,-2.20486,-1.00493,0.0248781,0.0630978,0.00139477,6.55448,0.200075,0.146357,249000,502
-1.84013,-0.963115,-0.815753,-0.604892,-2.07177,-0.995004,0.029672,0.0601614,0.00287409,6.70334,0.197901,0.148265,250000,505
-1.89979,-0.94572,-0.77605,-0.704979,-2.13795,-1.00829,0.0317638,0.0597756,0.00330411,6.61031,0.200606,0.147846,251000,507
-1.82124,-0.95422,-0.781259,-0.71726,-2.08513,-0.999419,0.0288003,0.0656085,0.00285649,6.62807,0.196747,0.150062,252000,510
-1.81969,-0.863601,-0.696469,-0.772093,-2.23646,-1.066,0.0321202,0.0597073,0.00184487,6.72554,0.196227,0.148674,253000,512
-1.86314,-0.943403,-0.785986,-0.632811,-2.18758,-1.0358,0.0306708,0.0551337,0.00588978,6.66712,0.200684,0.149071,254000,515
-1.81769,-0.799828,-0.642003,-0.852986,-2.35056,-1.04148,0.0279131,0.0646134,0.00116646,6.74236,0.198867,0.148754,255000,517
-1.95512,-0.93762,-0.771967,-0.677715,-2.14988,-1.00998,0.0300945,0.0657608,0.00205646,6.62494,0.198597,0.147262,256000,520
-1.8936,-0.889098,-0.724333,-0.738633,-2.22436,-0.971333,0.0266068,0.0646199,0.00273245,6.65476,0.199884,0.147862,257000,523
-2.06234,-0.934496,-0.731682,-0.784624,-2.08388,-1.07527,0.0344637,0.062235,0.0028361,6.61792,0.198679,0.147142,258000,527
-2.08563,-1.08343,-0.937696,-0.659187,-1.65322,-1.02928,0.0327226,0.058336,0.000546849,6.6679,0.199831,0.148375,259000,530
-1.9762,-1.14088,-0.966468,-0.47062,-1.83813,-0.888455,0.0238655,0.0616575,0.0011694,6.65097,0.196548,0.148406,260000,532
-2.18422,-1.2706,-1.10927,-0.531989,-1.42854,-0.910367,0.0263044,0.0675097,0.00315548,6.72491,0.198076,0.146946,261000,535
-1.95196,-1.20379,-1.02029,-0.531817,-1.65019,-0.827819,0.0189314,0.0649916,0.00460332,6.66103,0.197998,0.149425,262000,537
-2.13508,-1.39433,-1.23214,-0.459144,-1.16029,-0.879401,0.0210955,0.0643613,0.0023477,6.5752,0.198664,0.149105,263000,539
-1.96076,-1.05913,-0.901025,-0.595877,-1.96631,-0.964749,0.0274935,0.0627767,4.32088e-05,6.61217,0.197649,0.14592,264000,543
-1.93919,-1.17474,-0.990847,-0.512302,-1.7896,-0.895914,0.021566,0.0660758,0.00199274,6.66759,0.197144,0.147013,265000,546
-2.067,-1.20125,-1.02736,-0.47166,-1.64756,-0.943475,0.0252551,0.0581221,0.00160161,6.67821,0.198246,0.146417,266000,549
-2.13595,-1.27358,-1.1265,-0.47389,-1.46185,-0.872994,0.0225262,0.0658809,0.00167162,6.73882,0.197476,0.14826,267000,553
-2.03393,-1.37199,-1.25925,-0.459409,-1.20024,-0.88798,0.0171947,0.0617318,0.00377135,6.69378,0.196486,0.146622,268000,555
-2.17922,-1.41262,-1.23494,-0.378589,-1.28223,-0.843035,0.0181234,0.0660152,0.00319157,6.57603,0.200837,0.149224,269000,558
-2.23196,-1.41177,-1.24155,-0.439826,-1.15752,-0.802223,0.0297177,0.0562915,0.000546351,6.6033,0.20045,0.14642,270000,562
-2.12873,-1.41884,-1.2785,-0.386888,-1.18639,-0.811296,0.0216073,0.057414,0.00223568,6.6322,0.19815,0.146507,271000,565
-2.14538,-1.37212,-1.21156,-0.552964,-1.19415,-0.887215,0.0223668,0.0611149,0.00645372,6.70608,0.200283,0.144029,272000,567
-2.20312,-1.40949,-1.26846,-0.365921,-1.24247,-0.805842,0.0210837,0.0608155,0.00560746,6.66703,0.198853,0.145666,273000,570
-2.13582,-1.49132,-1.30557,-0.383862,-1.06413,-0.849734,0.022537,0.0485382,0.00104159,6.61095,0.200811,0.144362,274000,573
-2.13301,-1.37266,-1.20063,-0.470253,-1.29967,-0.840091,0.0175119,0.0682672,0.00152345,6.63488,0.194978,0.145727,275000,575
-1.91085,-1.16404,-0.988943,-0.533065,-1.72578,-0.938469,0.0233085,0.0526009,0.00266189,6.64391,0.194841,0.147159,276000,578
-1.99957,-1.11887,-0.916802,-0.584777,-1.86289,-0.964617,0.0298513,0.059606,0.00314949,6.73136,0.199383,0.146703,277000,581
-1.9205,-1.21403,-1.06209,-0.499235,-1.61761,-0.924819,0.023674,0.0619358,0.00176458,6.61331,0.1974,0.148,278000,584
-2.18343,-1.45735,-1.27576,-0.396051,-1.12727,-0.853324,0.0285711,0.0533384,0.00331372,6.69384,0.198999,0.145932,279000,587
-1.99679,-1.31191,-1.14015,-0.522987,-1.33233,-0.899874,0.02991,0.0517851,0.000575771,6.72325,0.194227,0.146547,280000,590
-2.07818,-1.25809,-1.12076,-0.559048,-1.4292,-0.961877,0.0281805,0.0550073,0.00488836,6.54878,0.197311,0.146247,281000,593
-2.02746,-1.12265,-0.977696,-0.604312,-1.75278,-0.939502,0.0277586,0.0626452,0.000832802,6.58703,0.196808,0.148188,282000,596
-1.97858,-1.20434,-1.03515,-0.564411,-1.55844,-0.946963,0.0280345,0.0521513,0.000296536,6.75568,0.201856,0.148441,283000,598
-1.87625,-1.07968,-0.892411,-0.618849,-1.93669,-0.928495,0.0292519,0.0595655,0.000969118,6.79941,0.200497,0.14808,284000,601
-1.99791,-1.15792,-1.00843,-0.532109,-1.69879,-0.923411,0.023493,0.0624329,0.00023531,6.55985,0.196099,0.149734,285000,603
-2.04806,-1.28084,-1.12557,-0.453471,-1.50952,-0.920942,0.0223834,0.0713341,0.000103857,6.59229,0.198455,0.14671,286000,606
-2.09173,-1.27389,-1.13183,-0.413424,-1.53471,-0.886536,0.0240389,0.058147,0.00121259,6.75189,0.195964,0.145041,287000,609
-2.21808,-1.33668,-1.15172,-0.445203,-1.38605,-0.96761,0.0209428,0.0659736,1.65704e-05,6.78486,0.197245,0.144563,288000,613
-2.24738,-1.40827,-1.2011,-0.451144,-1.19567,-0.94388,0.0294459,0.056814,0.00293091,6.63326,0.198159,0.146531,289000,616
-2.12017,-1.3874,-1.20484,-0.447689,-1.3105,-0.84304,0.0249078,0.0576334,0.000560013,6.61228,0.198718,0.144882,290000,619
-1.91933,-1.17697,-1.01921,-0.640242,-1.58482,-0.979484,0.0251798,0.0564715,0.0108099,6.65422,0.199687,0.147458,291000,623
-2.12289,-1.23953,-1.05188,-0.58697,-1.55557,-0.905954,0.0246455,0.0676052,0.00190354,6.67259,0.198256,0.145699,292000,626
-2.24264,-1.46797,-1.29044,-0.378536,-1.10201,-0.854287,0.0267571,0.0610023,0.000353455,6.75679,0.197598,0.147832,293000,629
-2.17124,-1.51358,-1.35571,-0.311247,-1.06296,-0.845975,0.0164349,0.0687189,0.00268029,6.57612,0.197603,0.144189,294000,631
-2.00973,-1.3079,-1.16653,-0.430657,-1.47712,-0.846525,0.018609,0.0653099,0.000263901,6.66086,0.198958,0.144925,295000,634
-1.92948,-1.07808,-0.955109,-0.560512,-1.92358,-0.942933,0.0215954,0.067595,0.000152398,6.71309,0.198067,0.146358,296000,636
-1.84278,-0.949097,-0.759782,-0.706769,-2.17946,-1.05089,0.0207512,0.0758579,0.000653298,6.57461,0.196593,0.145239,297000,638
-1.89364,-0.878503,-0.687372,-0.661939,-2.40057,-1.03844,0.02326,0.0725142,0.00126208,6.60564,0.196567,0.144,298000,641
-1.94865,-1.05598,-0.911475,-0.539063,-2.01592,-0.989413,0.0239359,0.0725691,0.000311165,6.65875,0.194704,0.146879,299000,644
-1.96367,-1.06216,-0.867883,-0.652775,-1.98512,-0.942704,0.0256252,0.0679153,0.000753181,6.63347,0.197611,0.145704,300000,647
-1.81345,-0.935271,-0.750886,-0.626641,-2.24554,-1.03141,0.0217489,0.0649697,0.000587891,6.77458,0.195666,0.145853,301000,649
-1.85527,-0.995941,-0.811983,-0.665171,-2.03325,-1.02434,0.0217971,0.0690231,0.00226667,6.63935,0.19531,0.146689,302000,652
-1.87433,-1.14843,-1.00211,-0.603347,-1.77164,-0.949604,0.0308371,0.0471065,0.00972907,6.55738,0.193584,0.144159,303000,656
-1.94961,-1.1626,-0.996147,-0.507282,-1.7635,-0.970667,0.0321003,0.0483626,0.00613341,6.59803,0.195575,0.144674,304000,659
-2.18989,-1.39077,-1.22726,-0.418866,-1.24524,-0.934303,0.0205779,0.0624589,0.00202224,6.78773,0.19793,0.147682,305000,662
-2.22069,-1.4736,-1.28617,-0.346963,-1.14263,-0.918708,0.0183327,0.0621551,0.000543083,6.55368,0.195052,0.144748,306000,666
-2.17432,-1.36562,-1.20621,-0.422283,-1.33584,-0.879259,0.0221002,0.0621838,0.00046501,6.71815,0.195746,0.146256,307000,669
-2.14967,-1.51855,-1.37034,-0.285737,-1.02394,-0.883459,0.0238798,0.0508142,0.00212477,6.76733,0.197541,0.146565,308000,672
-2.10306,-1.32577,-1.18106,-0.418017,-1.38942,-0.938326,0.0198855,0.0637179,0.00416748,6.69532,0.195307,0.14404,309000,676
-2.00318,-1.38351,-1.21812,-0.411169,-1.26869,-0.920206,0.0143146,0.0604453,0.00247827,6.74502,0.198984,0.147066,310000,679
-2.27434,-1.54319,-1.34309,-0.319345,-1.0284,-0.849712,0.0178725,0.0642383,0.00027004,6.63528,0.19582,0.144092,311000,681
-2.14707,-1.49382,-1.33411,-0.273223,-1.15046,-0.829557,0.0235159,0.0493599,0.00201445,6.68702,0.197851,0.145569,312000,683
-2.03655,-1.14063,-0.97718,-0.618078,-1.73838,-0.962716,0.0237135,0.0709372,0.0027804,6.63428,0.196545,0.148436,313000,685
-2.03574,-1.26522,-1.12105,-0.466681,-1.4894,-0.912842,0.025211,0.0533572,0.00204113,6.75622,0.193639,0.147358,314000,688
-2.13202,-1.32846,-1.1539,-0.408675,-1.45827,-0.826857,0.0225101,0.0644302,0.000332005,6.67046,0.195832,0.146508,315000,692
-2.38166,-1.6403,-1.487,-0.201812,-0.7988,-0.770444,0.0112973,0.0664762,0.00422161,6.69809,0.196552,0.14596,316000,694
-2.27038,-1.65438,-1.52183,-0.186027,-0.754485,-0.727145,0.0154127,0.0632466,5.07943e-05,6.65329,0.197902,0.147334,317000,697
-2.4123,-1.7122,-1.57468,-0.146082,-0.634563,-0.784453,0.0196472,0.0640543,0.00419664,6.80828,0.196448,0.146918,318000,700
-2.44672,-1.79065,-1.63413,-0.244382,-0.358902,-0.786172,0.0164822,0.0668317,0.00180528,6.62188,0.195684,0.146861,319000,702
-2.34729,-1.64405,-1.47943,-0.271206,-0.683235,-0.850129,0.0237879,0.0585976,0.000160611,6.6379,0.199261,0.145777,320000,713
-2.32591,-1.71046,-1.53468,-0.17896,-0.633839,-0.789073,0.0207828,0.0589251,0.000296513,6.65095,0.197925,0.146528,321000,715
-2.33965,-1.66934,-1.51235,-0.164737,-0.754678,-0.813504,0.0226709,0.0542421,0.00245034,6.64225,0.193088,0.145346,322000,718
-2.38445,-1.76951,-1.60979,-0.0932367,-0.516773,-0.760367,0.0226876,0.0461054,0.000449729,6.72359,0.196872,0.14825,323000,721
-2.36842,-1.65306,-1.50308,-0.196137,-0.764698,-0.837239,0.0209789,0.0657796,0.00106954,6.65898,0.195511,0.144787,324000,724
-2.19522,-1.58951,-1.41424,-0.289263,-0.890177,-0.836876,0.017103,0.0645229,0.000974071,6.64943,0.195015,0.145196,325000,726
-2.04767,-1.33357,-1.12679,-0.31753,-1.57611,-0.873491,0.0257666,0.0561189,0.000593824,6.66165,0.195848,0.144953,326000,728
-2.09904,-1.33539,-1.1826,-0.366602,-1.44344,-0.872151,0.0276264,0.0539715,0.00349845,6.63461,0.194103,0.146837,327000,730
-2.02115,-1.33643,-1.17723,-0.471634,-1.29369,-0.900221,0.0168122,0.0628972,0.00417044,6.71139,0.192168,0.148437,328000,732
-2.00903,-1.12403,-0.927979,-0.522137,-1.87531,-1.00938,0.0249791,0.0672623,0.000324745,6.68769,0.192063,0.14612,329000,735
-2.09711,-1.22948,-1.05308,-0.477819,-1.6311,-0.966798,0.030492,0.0668953,0.00395655,6.66874,0.198546,0.148427,330000,738
-2.00571,-1.17381,-1.04114,-0.548023,-1.64047,-0.97112,0.0242513,0.0573662,0.000253172,6.6159,0.194707,0.145606,331000,740
-1.93456,-1.11647,-0.954325,-0.588163,-1.81962,-0.997604,0.0312599,0.0512406,0.000407222,6.82581,0.194409,0.143737,332000,742
-1.98918,-1.23479,-1.06764,-0.44917,-1.59023,-0.933526,0.0293776,0.0535372,3.79461e-05,6.69709,0.191804,0.148267,333000,745
-2.2469,-1.38248,-1.2568,-0.379641,-1.19541,-0.948234,0.0267106,0.0599229,0.00200037,6.69872,0.193393,0.146291,334000,747
-2.23323,-1.32167,-1.15921,-0.355022,-1.46676,-0.866912,0.0265912,0.062608,0.000733084,6.60481,0.195134,0.145588,335000,749
-2.02164,-1.06088,-0.942907,-0.673763,-1.77534,-1.00463,0.0201099,0.0693003,0.00173259,6.68448,0.19484,0.146025,336000,752
-2.08856,-1.02985,-0.868572,-0.699215,-1.91192,-1.05827,0.0370926,0.0551486,0.00224286,6.73479,0.192404,0.146094,337000,755
-2.09134,-1.21744,-1.03649,-0.476652,-1.71844,-0.921358,0.021597,0.0707625,0.00421674,6.62099,0.195539,0.146303,338000,758
-1.97143,-1.14685,-0.987905,-0.428361,-1.87162,-0.95311,0.0309785,0.0500601,0.00171718,6.73948,0.192646,0.146329,339000,760
-2.04282,-1.23495,-1.06308,-0.463208,-1.63561,-0.937161,0.0271782,0.0617408,0.00258726,6.64181,0.195368,0.144296,340000,763
-2.11634,-1.19888,-1.03432,-0.454746,-1.72129,-0.919528,0.0297807,0.0628017,0.000566407,6.69714,0.192955,0.146819,341000,766
-2.0973,-1.17933,-1.03353,-0.573174,-1.63952,-0.98653,0.0322755,0.0553799,0.0029118,6.63065,0.192668,0.145915,342000,768
-2.15904,-1.23647,-1.0769,-0.426284,-1.66911,-0.913902,0.0250875,0.0647897,0.000948606,6.65969,0.195203,0.143775,343000,771
-2.08449,-1.25405,-1.07042,-0.457495,-1.57894,-1.03235,0.0248064,0.06614,0.00303681,6.71856,0.192476,0.145877,344000,773
-2.17699,-1.21904,-1.06975,-0.561227,-1.60914,-1.00514,0.027746,0.0712508,0.00786937,6.57814,0.190948,0.144501,345000,776
-2.03384,-1.10996,-0.931865,-0.594955,-1.85294,-1.01571,0.0271713,0.0640425,0.00193337,6.66409,0.191916,0.143929,346000,778
-2.03732,-1.10868,-0.950234,-0.551279,-1.82984,-1.00563,0.0331679,0.0566504,0.00308708,6.51839,0.195519,0.145566,347000,780
-1.99588,-1.2215,-1.0454,-0.44023,-1.69852,-0.940622,0.0304512,0.0547691,0.00266196,6.68342,0.189689,0.147153,348000,782
-2.07929,-1.30146,-1.14191,-0.387331,-1.57607,-0.870535,0.0234515,0.0599979,0.000456055,6.63385,0.191493,0.145656,349000,786
-2.08491,-1.36123,-1.20764,-0.36869,-1.34271,-0.909637,0.0175854,0.0667136,0.0014885,6.62849,0.191562,0.148781,350000,788
-2.0313,-1.2684,-1.12628,-0.469425,-1.52435,-0.920011,0.0201813,0.064842,0.00341017,6.68972,0.192747,0.145591,351000,790
-2.10951,-1.29104,-1.13171,-0.396684,-1.52677,-0.962627,0.0246613,0.0648598,0.0024005,6.6494,0.192761,0.146465,352000,794
-2.09644,-1.15068,-1.00112,-0.597021,-1.69895,-0.995126,0.0213096,0.0738199,0.00252106,6.67272,0.192103,0.146039,353000,797
-2.05052,-1.2368,-1.07477,-0.388431,-1.68929,-0.919223,0.0275719,0.0480601,0.00125667,6.66751,0.195555,0.145388,354000,800
-2.06005,-1.06383,-0.909043,-0.62167,-1.83959,-1.06758,0.0264506,0.066015,0.000656007,6.58172,0.196154,0.146432,355000,804
-1.93669,-1.17084,-1.00075,-0.506218,-1.80508,-0.9623,0.0193119,0.0669496,0.00165527,6.77841,0.195312,0.144777,356000,807
-1.811,-1.03381,-0.867161,-0.669056,-2.03318,-1.05464,0.0268919,0.0598433,0.0038741,6.70002,0.192689,0.144865,357000,810
-1.9112,-1.04422,-0.879822,-0.608824,-1.98154,-1.05508,0.029893,0.0609221,0.000773171,6.62795,0.194353,0.146097,358000,814
-2.06935,-1.24276,-1.10193,-0.491932,-1.5672,-0.919646,0.0242862,0.0698136,0.00305564,6.65332,0.191981,0.14363,359000,817
-2.10709,-1.3534,-1.16919,-0.427503,-1.39736,-0.945649,0.022854,0.0706269,0.00640194,6.6882,0.193125,0.146094,360000,820
-2.14742,-1.44395,-1.28622,-0.228809,-1.32939,-0.796328,0.017342,0.0729807,0.00401739,6.63435,0.193986,0.146904,361000,823
-1.99868,-1.23893,-1.09938,-0.418474,-1.66572,-0.951605,0.0208669,0.0644084,0.00863077,6.64514,0.195021,0.146035,362000,827
-2.00302,-1.08814,-0.957106,-0.604485,-1.83128,-0.975585,0.0292791,0.0569159,0.000932908,6.62743,0.193004,0.14488,363000,830
-2.05837,-1.1612,-0.991356,-0.525421,-1.74492,-1.03052,0.0363051,0.050148,0.00014827,6.68143,0.194205,0.145376,364000,833
