BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-2.7105,-2.11689,-1.86978,0.18393,-0.685096,-1.03891,0.0299507,0.0569889,0.0775692,6.55192,0.199045,0.139565,109100,57
-2.89879,-2.13446,-1.9048,0.16818,-0.60707,-1.02908,0.0301577,0.0582537,0.0658394,6.64815,0.20111,0.138513,109200,57
-3.00298,-2.13739,-1.94574,0.180554,-0.570751,-1.03921,0.0317563,0.0610164,0.0808708,6.5734,0.198591,0.138968,109300,57
-2.84962,-2.12235,-1.94208,0.171438,-0.619521,-1.02242,0.029478,0.065916,0.0745716,6.58512,0.202418,0.138361,109400,57
-2.83453,-2.10783,-1.9068,0.182606,-0.662922,-1.03623,0.0300683,0.0579402,0.068691,6.68875,0.197996,0.13941,109500,57
-2.92893,-2.12223,-1.8834,0.235524,-0.72122,-1.04961,0.0311901,0.0650707,0.0773156,6.67851,0.199354,0.13781,109600,57
-2.85273,-2.14396,-1.88363,0.229203,-0.64378,-0.980894,0.0240634,0.0698083,0.0564992,6.70858,0.201998,0.138594,109700,57
-2.80514,-2.10168,-1.93259,0.216009,-0.736159,-1.00963,0.0231972,0.0756271,0.0852559,6.50823,0.197826,0.139026,109800,57
-2.88988,-2.12238,-1.9107,0.21284,-0.637028,-1.03981,0.02869,0.0613792,0.0762187,6.6463,0.200205,0.138832,109900,57
-2.81888,-2.11235,-1.88817,0.247473,-0.650507,-1.04088,0.0228897,0.0659774,0.0568847,6.77691,0.202559,0.141045,110000,57
-2.7853,-2.15329,-1.93958,0.263253,-0.626544,-0.981345,0.0289555,0.0625203,0.0793869,6.7291,0.201801,0.141058,110100,57
-2.78444,-2.19536,-1.96304,0.340922,-0.573774,-0.97867,0.0215944,0.0591319,0.0625587,6.59072,0.201666,0.140777,110200,57
-2.79381,-2.20131,-1.94511,0.251542,-0.558531,-0.977271,0.0287057,0.0521703,0.0803703,6.60952,0.201157,0.141945,110300,57
-2.84773,-2.13493,-1.90548,0.234579,-0.620748,-0.970321,0.0275899,0.0583815,0.0614139,6.64448,0.198296,0.139725,110400,57
-2.88566,-2.13328,-1.92701,0.188319,-0.587972,-1.00757,0.0288941,0.0605109,0.0671267,6.68146,0.199356,0.138283,110500,57
-2.86908,-2.17006,-1.93822,0.253799,-0.591203,-1.02802,0.0311992,0.0609978,0.0829707,6.73381,0.200602,0.141174,110600,57
-2.87456,-2.18436,-1.98202,0.261899,-0.535721,-0.988044,0.0243792,0.0615568,0.0760509,6.65669,0.200227,0.140765,110700,57
-2.85807,-2.16637,-1.91129,0.187947,-0.574796,-0.995167,0.0306017,0.0633691,0.0635432,6.58053,0.200186,0.138928,110800,57
-2.78436,-2.11267,-1.90001,0.223386,-0.713164,-0.997493,0.0239558,0.0639487,0.0721988,6.71361,0.199322,0.140942,110900,57
-2.71154,-2.08763,-1.84147,0.232287,-0.821661,-1.01336,0.0258079,0.0653026,0.0651569,6.6505,0.196641,0.142429,111000,57
-2.8391,-2.11673,-1.87725,0.236679,-0.759706,-0.972191,0.034035,0.0562529,0.0814701,6.67735,0.198418,0.141612,111100,57
-2.83717,-2.13833,-1.92005,0.237111,-0.639239,-1.00349,0.0302113,0.0614119,0.0736829,6.65023,0.200748,0.139962,111200,58
-2.82739,-2.10533,-1.88417,0.196085,-0.664302,-1.02777,0.031172,0.0544259,0.0711662,6.64509,0.200536,0.140244,111300,58
-2.71478,-2.11777,-1.92432,0.20151,-0.610931,-0.992136,0.0187663,0.0649197,0.0714779,6.67656,0.19818,0.141453,111400,58
-2.67554,-2.08797,-1.89239,0.209227,-0.700783,-1.05858,0.0212908,0.0659009,0.0694236,6.65394,0.201543,0.14149,111500,58
-2.72853,-2.08337,-1.87682,0.247517,-0.69358,-1.01883,0.0309109,0.04614,0.0564623,6.62802,0.195137,0.140842,111600,58
-2.79835,-2.12538,-1.90472,0.261174,-0.642132,-1.03309,0.0290151,0.0621287,0.0620632,6.72112,0.196734,0.141144,111700,58
-2.93288,-2.05856,-1.86726,0.148442,-0.685682,-1.04957,0.0269414,0.0773601,0.0794896,6.65214,0.196847,0.140832,111800,58
-2.93856,-2.09819,-1.88356,0.10893,-0.579109,-1.07187,0.0319526,0.0650786,0.0665415,6.75742,0.195444,0.139567,111900,58
-2.84273,-2.15226,-1.947,0.236152,-0.564183,-1.0502,0.0230932,0.0692481,0.0716082,6.73544,0.199771,0.141898,112000,58
-2.94304,-2.10787,-1.90867,0.212699,-0.583973,-1.00374,0.0296851,0.0703198,0.0697076,6.6449,0.199725,0.141172,112100,58
-2.92214,-2.09207,-1.90396,0.235529,-0.66601,-1.01651,0.0191169,0.0798734,0.0799243,6.80935,0.19559,0.143437,112200,58
-2.8269,-2.10079,-1.901,0.201159,-0.66913,-1.02245,0.03548,0.0591257,0.0749688,6.69624,0.198586,0.144276,112300,58
-2.75986,-2.09415,-1.86194,0.276886,-0.695223,-1.03114,0.0228946,0.0635053,0.0446098,6.63233,0.195161,0.144571,112400,58
-2.78245,-2.02404,-1.81088,0.19117,-0.819574,-1.03975,0.0245558,0.0652935,0.0717128,6.69199,0.196533,0.141961,112500,58
-2.76425,-2.04745,-1.86855,0.138031,-0.73121,-1.01117,0.0282117,0.0682382,0.0844045,6.73463,0.196188,0.142182,112600,58
-2.71902,-2.01595,-1.83365,0.125191,-0.748274,-1.05511,0.0283381,0.0641198,0.0699789,6.60836,0.198904,0.14321,112700,58
-2.82353,-1.99525,-1.76938,0.190853,-0.882907,-1.05973,0.0306727,0.0644226,0.0617019,6.65955,0.197842,0.14177,112800,58
-2.70629,-2.02002,-1.80336,0.176328,-0.886734,-1.04435,0.026158,0.072419,0.0755323,6.59054,0.198733,0.142775,112900,58
-2.80971,-2.04484,-1.85888,0.155935,-0.76736,-1.03488,0.0214389,0.0759597,0.079929,6.60334,0.197249,0.142859,113000,58
-2.79862,-2.08371,-1.89116,0.269239,-0.727521,-0.999342,0.0251337,0.0734792,0.0604584,6.7473,0.199583,0.141011,113100,58
-2.80717,-2.09934,-1.86561,0.207874,-0.707908,-1.01554,0.0260852,0.0722372,0.0608723,6.68808,0.198257,0.143295,113200,58
-2.80311,-2.05378,-1.83513,0.142509,-0.718504,-1.07471,0.026036,0.0714068,0.0699359,6.6767,0.201023,0.14227,113300,58
-2.81897,-2.0747,-1.88948,0.16613,-0.634924,-1.06615,0.0279689,0.0645674,0.0696159,6.66485,0.200611,0.140939,113400,58
-2.96294,-2.09074,-1.92838,0.143344,-0.649662,-1.02498,0.0282603,0.0766787,0.0929274,6.75776,0.196425,0.142445,113500,58
-2.89203,-2.16932,-1.91879,0.269942,-0.634134,-0.949906,0.0269142,0.0621778,0.0748312,6.68427,0.198139,0.141514,113600,59
-2.78692,-2.08366,-1.89789,0.170893,-0.652376,-1.06022,0.0288591,0.0628974,0.0779481,6.56654,0.199996,0.140666,113700,59
-2.78636,-2.11159,-1.85916,0.171663,-0.632208,-1.05092,0.0261749,0.0593244,0.0494993,6.64443,0.200155,0.141893,113800,59
-2.76458,-2.08077,-1.88067,0.168138,-0.65464,-1.00922,0.0290023,0.057198,0.0629696,6.59912,0.19735,0.14081,113900,59
-2.76555,-2.0702,-1.87619,0.142929,-0.691474,-1.02771,0.0295303,0.0618528,0.0786856,6.62765,0.199833,0.142115,114000,59
-2.72315,-2.06754,-1.88534,0.226273,-0.741917,-1.03195,0.0245982,0.0592617,0.0690398,6.68729,0.198776,0.140088,114100,59
-2.74254,-2.05756,-1.85694,0.157894,-0.710437,-1.03409,0.0296942,0.0565709,0.0688307,6.67876,0.198577,0.14058,114200,59
-2.81227,-2.08355,-1.87722,0.157151,-0.68376,-1.01385,0.0297102,0.0635756,0.0708676,6.64615,0.20209,0.140938,114300,59
-2.91166,-2.11546,-1.89902,0.267636,-0.663452,-1.03729,0.0277676,0.0658181,0.0566571,6.59697,0.198644,0.141243,114400,59
-2.90865,-2.22461,-2.02589,0.286252,-0.475754,-1.00062,0.0288935,0.0623782,0.0783446,6.63655,0.200553,0.141211,114500,59
-2.84832,-2.17288,-1.95421,0.222227,-0.525789,-1.03101,0.0213433,0.0699142,0.0841734,6.80259,0.197865,0.140987,114600,59
-2.79248,-2.23775,-1.9732,0.278916,-0.451811,-1.01872,0.0252043,0.0567451,0.0778484,6.66095,0.19929,0.139278,114700,59
-2.94342,-2.17598,-1.93723,0.289838,-0.561984,-0.995034,0.0304734,0.0572908,0.0641692,6.66212,0.196936,0.140091,114800,59
-2.84284,-2.11704,-1.8813,0.234443,-0.678224,-0.993201,0.0324228,0.0537618,0.084221,6.66088,0.19841,0.141304,114900,59
-2.7661,-2.15007,-1.931,0.246979,-0.627106,-0.959787,0.0270747,0.056912,0.0603906,6.6556,0.199694,0.141368,115000,59
-2.76414,-2.02964,-1.84219,0.0948665,-0.728638,-1.05932,0.0317999,0.0445352,0.0836199,6.59453,0.201412,0.1421,115100,59
-2.74662,-1.99964,-1.81248,0.165525,-0.866733,-1.08403,0.0322777,0.060507,0.0864893,6.64015,0.19772,0.141701,115200,59
-2.74553,-2.02501,-1.82493,0.137227,-0.745336,-1.12224,0.0239783,0.0635444,0.0701659,6.50202,0.199542,0.14215,115300,59
-2.87143,-2.14245,-1.93722,0.217721,-0.586538,-1.05442,0.0250458,0.0713297,0.0778481,6.76507,0.195887,0.140839,115400,59
-2.98858,-2.16724,-1.96825,0.204869,-0.538769,-1.06477,0.0271076,0.0786813,0.0794009,6.67342,0.200154,0.140472,115500,59
-2.91958,-2.09377,-1.9254,0.163005,-0.58393,-1.03978,0.0313359,0.065579,0.0577738,6.66736,0.198964,0.140237,115600,59
-2.83633,-2.18361,-1.9746,0.286494,-0.527522,-0.998064,0.0238618,0.0677568,0.0581014,6.63682,0.197024,0.139935,115700,59
-2.98148,-2.1698,-1.98247,0.228271,-0.510039,-1.00134,0.0291675,0.0664052,0.0772349,6.57081,0.199555,0.139678,115800,60
-2.88191,-2.19254,-1.96539,0.295078,-0.492886,-0.976217,0.0227951,0.0653971,0.0490737,6.63093,0.199806,0.140073,115900,60
-2.96498,-2.20827,-2.0017,0.267146,-0.391838,-1.02047,0.0303293,0.0646988,0.0520151,6.70048,0.197559,0.139825,116000,60
-2.96795,-2.26449,-2.08172,0.270362,-0.288808,-1.00311,0.0211212,0.0724013,0.069742,6.66471,0.198149,0.138601,116100,60
-2.91388,-2.31313,-2.06854,0.315324,-0.232039,-0.905831,0.0275986,0.059281,0.0615406,6.71207,0.198058,0.141162,116200,60
-2.9915,-2.33465,-2.08292,0.355918,-0.201902,-0.948399,0.0247817,0.0672355,0.0566668,6.65961,0.197642,0.140198,116300,60
-2.91397,-2.32358,-2.06303,0.384864,-0.275162,-0.969096,0.0254318,0.0564349,0.0619372,6.63976,0.195702,0.139055,116400,60
-3.06094,-2.33217,-2.11381,0.436699,-0.272785,-0.893719,0.0237334,0.0707525,0.0598485,6.61986,0.195913,0.142178,116500,60
-2.91642,-2.28205,-2.03068,0.341713,-0.366319,-0.940122,0.0292374,0.0552855,0.0599163,6.80477,0.194614,0.141663,116600,60
-2.90755,-2.24151,-2.03783,0.355623,-0.406459,-0.994427,0.0263458,0.0609834,0.0662118,6.66523,0.200178,0.140607,116700,60
-2.88154,-2.2376,-2.02825,0.295494,-0.412332,-0.997094,0.0244572,0.0674642,0.0739168,6.5377,0.201775,0.140059,116800,60
-2.91329,-2.19565,-2.01062,0.296471,-0.443486,-0.969882,0.0314392,0.0594731,0.0680485,6.58594,0.199474,0.14112,116900,60
-2.95793,-2.22384,-2.03561,0.343108,-0.394361,-0.988131,0.0293091,0.0567753,0.0586292,6.67642,0.197282,0.141192,117000,60
-3.0648,-2.25388,-2.04007,0.327901,-0.385127,-1.00832,0.0331591,0.063635,0.0733359,6.7439,0.19663,0.140255,117100,60
-3.0246,-2.25863,-2.02558,0.3423,-0.420212,-0.925067,0.0298255,0.0629602,0.0589861,6.64616,0.197027,0.142451,117200,60
-2.94086,-2.24895,-2.04244,0.322704,-0.388909,-0.993934,0.0316287,0.0499064,0.0718641,6.60653,0.195035,0.142183,117300,61
-2.95035,-2.26024,-2.04814,0.414185,-0.386272,-0.942136,0.0238194,0.0663918,0.0516868,6.59116,0.19459,0.142933,117400,61
-3.02918,-2.25866,-2.05966,0.274502,-0.285453,-1.03034,0.0342332,0.0512276,0.0677915,6.67611,0.196237,0.140546,117500,61
-2.91825,-2.28047,-2.0703,0.301088,-0.316258,-0.997163,0.0290101,0.0635344,0.0765407,6.68541,0.196313,0.141213,117600,61
-2.97095,-2.29856,-2.12873,0.278105,-0.255838,-1.01343,0.0297498,0.0652505,0.083033,6.69155,0.198927,0.140435,117700,61
-2.97447,-2.30664,-2.11651,0.309514,-0.217032,-0.985619,0.0251826,0.0656287,0.0735472,6.55719,0.199487,0.141938,117800,61
-2.89815,-2.32121,-2.11882,0.324241,-0.21936,-0.971598,0.0296089,0.0543398,0.0745229,6.62783,0.196654,0.142877,117900,61
-2.93,-2.32068,-2.08468,0.399611,-0.223556,-0.957224,0.0280955,0.0573805,0.049666,6.61409,0.198322,0.143647,118000,61
-2.95511,-2.34728,-2.11045,0.406711,-0.242271,-0.915073,0.0294467,0.0547957,0.0571293,6.72239,0.198714,0.141233,118100,61
-2.92094,-2.32902,-2.13014,0.298749,-0.164338,-0.959308,0.0232178,0.063324,0.0675909,6.61409,0.197959,0.140922,118200,61
-2.92553,-2.33249,-2.14162,0.313773,-0.166535,-0.93898,0.0234877,0.05738,0.0760245,6.67296,0.199539,0.141938,118300,61
-2.94858,-2.35869,-2.16255,0.385664,-0.133564,-0.936582,0.0273405,0.0522833,0.0787645,6.74292,0.197273,0.141069,118400,61
-3.02033,-2.33978,-2.14393,0.362505,-0.129205,-0.969833,0.0267835,0.0587668,0.0646534,6.71788,0.199071,0.142972,118500,61
-3.01523,-2.29385,-2.05256,0.282281,-0.296507,-0.984333,0.0337639,0.0554898,0.0725476,6.61195,0.200675,0.142389,118600,61
-2.91731,-2.27259,-2.07322,0.322238,-0.284224,-0.930244,0.0273677,0.0545764,0.0625101,6.77285,0.198976,0.14093,118700,61
-2.8383,-2.27436,-2.11475,0.324289,-0.384087,-0.928263,0.0207041,0.0632081,0.0941124,6.6666,0.198291,0.141584,118800,61
-2.96641,-2.27932,-2.05849,0.301311,-0.224492,-0.971968,0.0236082,0.0594896,0.0536942,6.68981,0.196716,0.142652,118900,62
-2.96402,-2.3001,-2.10317,0.295501,-0.187517,-1.00384,0.0236625,0.058167,0.0779394,6.67507,0.199905,0.143247,119000,62
-3.11855,-2.26041,-2.06421,0.354227,-0.387551,-0.941528,0.0313281,0.0642426,0.0719037,6.56599,0.197346,0.141704,119100,62
-3.04752,-2.33457,-2.14576,0.38302,-0.18977,-0.911239,0.0300505,0.0576056,0.069883,6.67272,0.198045,0.141666,119200,62
-2.97533,-2.30957,-2.1228,0.319169,-0.222022,-0.994457,0.0229584,0.0649191,0.072049,6.70958,0.198611,0.139947,119300,62
-2.98339,-2.29317,-2.12009,0.303856,-0.17851,-0.955253,0.0269905,0.0592652,0.0651258,6.64268,0.198083,0.139626,119400,62
-3.09961,-2.39191,-2.17365,0.388134,-0.0973527,-0.945969,0.032287,0.0542601,0.0667573,6.57747,0.196722,0.140925,119500,62
-3.08193,-2.46804,-2.23913,0.430061,-0.0268144,-0.905574,0.0371373,0.0547016,0.0814162,6.6905,0.197452,0.142128,119600,62
-3.18976,-2.42452,-2.22141,0.402497,-0.0160894,-0.957082,0.0309812,0.0632583,0.0775341,6.59975,0.198333,0.140088,119700,62
-3.06765,-2.41189,-2.25087,0.364712,-0.0510708,-0.88813,0.0328421,0.0593227,0.0928473,6.56319,0.199917,0.140799,119800,62
-3.10178,-2.35265,-2.14533,0.356361,-0.144724,-0.948159,0.0274424,0.0626361,0.0674871,6.60007,0.200238,0.141093,119900,62
-3.04492,-2.30141,-2.09895,0.362203,-0.307355,-0.952834,0.0362234,0.058927,0.0715618,6.53639,0.196309,0.13975,120000,67
-2.98198,-2.31072,-2.07376,0.333931,-0.236122,-0.993247,0.0306237,0.0499454,0.0638809,6.6943,0.198538,0.139251,120100,67
-2.96383,-2.35741,-2.10911,0.317804,-0.192451,-0.95396,0.030768,0.0552453,0.0713109,6.68947,0.199319,0.139293,120200,67
-2.97169,-2.35982,-2.11574,0.352798,-0.216807,-0.952481,0.0265076,0.0600152,0.0660649,6.74819,0.19815,0.138272,120300,67
-2.88881,-2.31117,-2.08994,0.27399,-0.295285,-0.923324,0.0236634,0.0624795,0.0796832,6.64246,0.197986,0.140196,120400,67
-2.87888,-2.29467,-2.03024,0.222434,-0.321671,-0.963421,0.0342652,0.048006,0.0860253,6.50474,0.200386,0.141369,120500,68
-2.85814,-2.1686,-1.93754,0.197653,-0.529985,-0.981972,0.0342087,0.0538187,0.0757575,6.77231,0.197283,0.14123,120600,68
-2.79958,-2.15269,-1.93269,0.144954,-0.485718,-1.02943,0.0234011,0.0684723,0.0655649,6.71291,0.199028,0.139285,120700,68
-2.87301,-2.15496,-1.95295,0.110625,-0.456699,-1.04037,0.0241074,0.0634718,0.0766634,6.5185,0.200376,0.138286,120800,68
-2.98233,-2.11324,-1.88352,0.100799,-0.605294,-1.01371,0.0427464,0.0511616,0.0790762,6.64579,0.197741,0.139411,120900,68
-2.8362,-2.06732,-1.82916,0.0930733,-0.724535,-1.07171,0.0349094,0.0540263,0.0899779,6.64811,0.196938,0.138715,121000,68
-2.82992,-2.06169,-1.80827,0.117476,-0.703863,-1.12916,0.0269765,0.0710741,0.06867,6.6853,0.198727,0.140098,121100,68
-2.84178,-2.0849,-1.87893,0.0713057,-0.565579,-1.02599,0.0279443,0.0660568,0.0671646,6.69818,0.198734,0.141743,121200,68
-2.77729,-2.11641,-1.89535,0.107756,-0.620246,-0.996878,0.0262388,0.0627481,0.0883967,6.54498,0.199373,0.142978,121300,69
-2.81287,-2.12953,-1.8681,0.124728,-0.577844,-1.03161,0.0227208,0.0656793,0.0585438,6.69703,0.196467,0.138207,121400,69
-2.78366,-2.09026,-1.88268,0.13294,-0.669874,-1.05893,0.025664,0.0647144,0.0769362,6.69991,0.198565,0.137256,121500,69
-2.80954,-2.03321,-1.83963,0.152723,-0.782281,-1.0038,0.0345675,0.0559854,0.0789015,6.65349,0.195631,0.141721,121600,69
-2.74082,-2.03685,-1.81677,0.208467,-0.826261,-1.0233,0.0273734,0.0577023,0.0622836,6.63789,0.197239,0.138989,121700,69
-2.74851,-2.1137,-1.90342,0.150935,-0.648391,-1.03834,0.0285088,0.0627657,0.0759316,6.58971,0.200372,0.138381,121800,69
-2.74565,-2.0485,-1.84913,0.123768,-0.763577,-0.992023,0.0300383,0.0582992,0.0899781,6.66216,0.195961,0.141908,121900,69
-2.82458,-2.16243,-1.8644,0.237002,-0.657872,-1.00869,0.0281209,0.0552563,0.0620301,6.82182,0.198777,0.139058,122000,69
-2.96591,-2.18709,-1.95706,0.19037,-0.464626,-0.997676,0.036641,0.0540645,0.0726558,6.74087,0.196891,0.137544,122100,69
-3.01709,-2.15635,-1.95471,0.172079,-0.483993,-1.00798,0.0307951,0.0617704,0.0701953,6.62855,0.19507,0.139379,122200,70
-2.94351,-2.15862,-1.95796,0.129431,-0.440588,-1.06388,0.0277807,0.0615287,0.0809744,6.52476,0.19726,0.139536,122300,70
-2.88946,-2.20861,-1.97395,0.108918,-0.352273,-1.0516,0.0266504,0.0596618,0.0808407,6.72868,0.197651,0.138113,122400,70
-2.84905,-2.22822,-2.04174,0.126305,-0.29174,-0.98887,0.0222272,0.0628792,0.0793938,6.6429,0.198035,0.136334,122500,70
-2.8616,-2.2308,-2.05591,0.297027,-0.426027,-0.977431,0.0223225,0.0683192,0.0768628,6.7526,0.199867,0.140416,122600,70
-2.86574,-2.20641,-2.02486,0.175522,-0.376807,-0.956386,0.0312566,0.0475233,0.0854049,6.70688,0.202405,0.139134,122700,70
-2.90181,-2.18937,-1.95749,0.216249,-0.510056,-0.970205,0.0150938,0.0777189,0.0682573,6.63787,0.200005,0.140447,122800,70
-2.81701,-2.15568,-1.89958,0.124293,-0.488674,-0.99074,0.0307768,0.0556156,0.0499263,6.6391,0.198586,0.139488,122900,70
-2.8563,-2.17057,-1.97539,0.271699,-0.539,-0.99073,0.0224009,0.0686179,0.0692356,6.65306,0.199807,0.139834,123000,71
-2.77122,-2.13067,-1.90009,0.205523,-0.683052,-0.993092,0.0289491,0.0519239,0.0812212,6.62503,0.200941,0.139612,123100,71
-2.71826,-2.04789,-1.84141,0.0872765,-0.783177,-1.02845,0.0294357,0.0554283,0.0901418,6.60033,0.197893,0.136868,123200,71
-2.77929,-2.05129,-1.82963,0.101937,-0.716892,-1.04083,0.0256432,0.0714858,0.067396,6.81747,0.197303,0.138879,123300,71
-2.78433,-2.11046,-1.87784,0.143585,-0.72694,-0.998652,0.0381831,0.0492887,0.0926937,6.67775,0.20202,0.138899,123400,71
-2.8398,-2.13523,-1.90136,0.103131,-0.611432,-1.01176,0.0306177,0.0632902,0.107063,6.6972,0.199872,0.141651,123500,71
-2.87973,-2.09056,-1.89007,0.0676334,-0.587706,-1.0457,0.0277428,0.0675006,0.0753474,6.65197,0.198235,0.140585,123600,71
-2.70263,-2.04611,-1.83076,0.0906938,-0.705111,-1.06197,0.0288346,0.0469134,0.0709731,6.54638,0.196249,0.138922,123700,71
-2.76997,-2.06319,-1.83285,0.0266289,-0.677482,-0.999928,0.0334749,0.0476721,0.0832573,6.69074,0.199936,0.13892,123800,71
-2.82889,-2.06396,-1.83628,0.0790289,-0.728521,-1.04867,0.0322219,0.0604075,0.0805559,6.61429,0.199976,0.138748,123900,72
-2.77004,-2.01139,-1.77832,0.0786651,-0.842128,-1.02115,0.0283921,0.0637637,0.0643536,6.80511,0.20022,0.137153,124000,72
-2.79702,-1.90852,-1.74128,-0.03716,-0.95888,-1.06794,0.0371898,0.0603975,0.0822271,6.58481,0.197692,0.13935,124100,72
-2.71302,-1.9935,-1.77512,0.102035,-0.905244,-1.09819,0.0256413,0.0648257,0.0776419,6.63103,0.198707,0.138357,124200,72
-2.8268,-1.95307,-1.72649,0.0784178,-0.983657,-1.0436,0.0270226,0.0741173,0.0811209,6.65863,0.200207,0.139973,124300,72
-2.78159,-1.96987,-1.70408,0.0079237,-0.889834,-1.06136,0.029948,0.0629774,0.0648482,6.68829,0.200365,0.138844,124400,72
-2.72086,-1.93597,-1.69455,0.0841329,-1.03091,-1.05292,0.0271393,0.0632998,0.0601156,6.62751,0.199349,0.140443,124500,72
-2.59955,-1.89154,-1.69552,-0.00441063,-1.03957,-1.106,0.0253684,0.065805,0.0663565,6.63041,0.200258,0.140341,124600,72
-2.65319,-1.82385,-1.62161,-0.107609,-1.16759,-1.14287,0.0317975,0.0678962,0.0766271,6.60572,0.200595,0.139028,124700,73
-2.63825,-1.8774,-1.72275,-0.137018,-0.962824,-1.0868,0.0394693,0.0502423,0.11047,6.63811,0.201751,0.14036,124800,73
-2.6953,-1.96867,-1.74659,-0.0210232,-0.899655,-1.06137,0.0270688,0.0717382,0.0833511,6.50369,0.197796,0.137377,124900,73
-2.68525,-2.04418,-1.79811,0.0439923,-0.743344,-1.0812,0.027215,0.0613525,0.0693849,6.60345,0.201328,0.137184,125000,73
-2.68689,-1.9928,-1.76169,0.0801832,-0.826214,-1.0274,0.0306989,0.0529436,0.0642307,6.73357,0.200469,0.138022,125100,73
-2.63706,-1.99706,-1.72446,0.0602811,-0.883577,-1.06157,0.0312107,0.0507663,0.0699914,6.6089,0.200645,0.140044,125200,73
-2.67873,-2.00816,-1.75814,0.0653103,-0.809608,-1.09649,0.030415,0.0563172,0.0671719,6.76295,0.198788,0.141056,125300,73
-2.7067,-1.96565,-1.75928,0.0850574,-0.885228,-1.0495,0.0340181,0.0483353,0.0732577,6.65571,0.199598,0.140244,125400,73
-2.59959,-1.92532,-1.71023,0.00541647,-0.998473,-1.04549,0.0305507,0.0577197,0.0754281,6.68536,0.199755,0.138766,125500,74
-2.5551,-1.92354,-1.69397,-0.0334715,-0.994308,-1.10342,0.0365757,0.0563797,0.0763205,6.75076,0.199494,0.142322,125600,74
-2.57335,-1.89218,-1.68338,-0.0673485,-0.986633,-1.13101,0.0284345,0.0681783,0.0794785,6.50792,0.198169,0.142652,125700,74
-2.72788,-1.91853,-1.71604,0.0363553,-0.989032,-1.0374,0.0328439,0.0596234,0.0686053,6.77097,0.199597,0.139093,125800,74
-2.7606,-1.87844,-1.66041,-0.00042334,-0.990399,-1.1479,0.0331801,0.0598409,0.0666014,6.68959,0.198173,0.142345,125900,74
-2.65514,-2.00001,-1.76028,0.0498005,-0.895314,-1.02555,0.034909,0.0477167,0.089218,6.55922,0.201221,0.140327,126000,74
-2.75649,-2.03614,-1.74941,0.15252,-0.864291,-1.02569,0.0324757,0.0460192,0.066171,6.67946,0.200613,0.139122,126100,74
-2.78236,-2.0245,-1.83473,0.048191,-0.747729,-1.03928,0.0344386,0.0515437,0.0890483,6.63933,0.198999,0.142106,126200,74
-2.6941,-2.05309,-1.83532,0.0952191,-0.73179,-1.02713,0.03009,0.0537449,0.0939305,6.68924,0.196576,0.140992,126300,75
-2.69846,-2.05398,-1.8465,0.0397477,-0.691831,-1.05977,0.0275217,0.054945,0.0936402,6.65827,0.201209,0.138886,126400,75
-2.77593,-2.06745,-1.86033,0.0633614,-0.674535,-1.08034,0.0327288,0.0580115,0.0929631,6.6395,0.197644,0.138875,126500,75
-2.82682,-2.08246,-1.83434,0.00548997,-0.641784,-1.07311,0.0322376,0.0583479,0.0887962,6.63375,0.19451,0.138458,126600,75
-2.79169,-2.07149,-1.87729,0.100879,-0.635934,-1.01692,0.0270033,0.0611023,0.0672558,6.76104,0.198993,0.139357,126700,75
-2.68791,-2.1512,-1.95292,0.141104,-0.493178,-1.00431,0.0201084,0.0653864,0.0668638,6.72559,0.197643,0.140831,126800,75
-2.72157,-2.12878,-1.90509,0.185684,-0.551113,-1.00025,0.0225157,0.0620032,0.0621851,6.80091,0.200554,0.139943,126900,75
-2.80904,-2.11067,-1.89488,0.154533,-0.638598,-1.00415,0.026046,0.0594888,0.0724209,6.7119,0.196741,0.136244,127000,75
-2.87429,-2.22073,-1.97841,0.152476,-0.443953,-1.0849,0.0307298,0.0566122,0.0967679,6.61478,0.19807,0.138147,127100,75
-2.88659,-2.19249,-2.00851,0.121905,-0.385633,-1.06058,0.0251852,0.0613926,0.0877854,6.71421,0.199619,0.139248,127200,76
-2.90026,-2.25107,-2.0545,0.149602,-0.231073,-1.02084,0.03405,0.0441163,0.0606483,6.77108,0.20229,0.139637,127300,76
-2.84799,-2.14206,-1.93678,0.123149,-0.493327,-0.983562,0.0320481,0.0599652,0.072336,6.71609,0.201927,0.139191,127400,76
-2.84738,-2.09387,-1.88794,0.151169,-0.614923,-1.0521,0.0305281,0.0666958,0.0742743,6.59859,0.199704,0.140901,127500,76
-2.87346,-2.1965,-1.96426,0.246309,-0.454396,-0.966642,0.031722,0.0476651,0.0607182,6.69142,0.197626,0.141307,127600,76
