BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, BetaP_SE_7, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-2.56295,-1.80762,-1.6175,-0.0233254,-0.2684,-0.349266,-0.488569,-1.1949,0.0213037,0.0619632,0.000228727,6.63415,0.186972,0.136948,2423000,6828
-2.72009,-1.91371,-1.68513,0.143456,-0.0922216,-0.287631,-0.425104,-1.05401,0.024843,0.0607059,0.00383446,6.69013,0.183705,0.137875,2424000,6830
-2.76919,-1.87818,-1.68557,0.102738,-0.136951,-0.275293,-0.477037,-1.09481,0.0182624,0.0722487,0.0131766,6.59896,0.186619,0.140227,2425000,6833
-2.67047,-1.93459,-1.73196,0.0552994,-0.0585186,-0.362712,-0.137642,-1.22451,0.0260564,0.053371,0.00462635,6.63644,0.184657,0.138201,2426000,6836
-2.64827,-2.09812,-1.91733,0.397759,0.0543639,0.0123442,-0.349581,-0.930989,0.0121887,0.0681736,0.0048914,6.73089,0.184386,0.137923,2427000,6839
-2.7381,-1.95997,-1.74798,-0.00366071,0.00151048,-0.267206,-0.19363,-1.27038,0.0278806,0.064644,0.0076096,6.74367,0.182642,0.139867,2428000,6842
-2.89024,-1.99323,-1.77072,0.0195889,-0.0343334,-0.33759,0.155572,-1.48296,0.0208641,0.0781869,0.0113963,6.77843,0.185522,0.138484,2429000,6844
-2.77739,-2.00384,-1.79887,0.230828,-0.0831979,-0.173808,-0.14239,-1.20826,0.0171704,0.0719155,0.00401643,6.64259,0.186065,0.138042,2430000,6847
-2.66661,-1.88981,-1.67981,0.163375,-0.219542,-0.257327,-0.446107,-1.21297,0.0257599,0.0610019,0.00610141,6.59113,0.189056,0.135468,2431000,6850
-2.61666,-1.82292,-1.58982,-0.14611,-0.202342,-0.438391,-0.331091,-1.42181,0.0262784,0.0683961,0.00325213,6.71581,0.189997,0.139686,2432000,6852
-2.49334,-1.89689,-1.68032,0.221624,-0.252591,-0.280427,-0.295681,-1.22899,0.0219563,0.0500283,0.00579785,6.73646,0.1849,0.138727,2433000,6856
-2.59962,-1.86837,-1.60202,-0.0750643,-0.133097,-0.344017,-0.404806,-1.29457,0.0210309,0.0627408,0.00512934,6.80064,0.189016,0.139989,2434000,6859
-2.32097,-1.59363,-1.34778,-0.411923,-0.389538,-0.58417,-0.874363,-1.48978,0.0106483,0.0819244,0.00576362,6.66121,0.187811,0.137948,2435000,6862
-2.68032,-1.7215,-1.50549,-0.224336,-0.228571,-0.49651,-0.61665,-1.41153,0.0185352,0.0785025,0.00768128,6.64484,0.185593,0.138039,2436000,6864
-2.82167,-1.78334,-1.61248,-0.101026,-0.239842,-0.542819,-0.200131,-1.50706,0.0246942,0.0800811,0.0147153,6.67641,0.184792,0.136446,2437000,6867
-2.49898,-1.67421,-1.47896,-0.169834,-0.362875,-0.478779,-0.72342,-1.41571,0.0198817,0.0730618,0.00579309,6.69592,0.185785,0.13668,2438000,6869
-2.41225,-1.77587,-1.57168,0.0810539,-0.293177,-0.286428,-0.755768,-1.13723,0.00768377,0.0726728,0.000473795,6.66544,0.18153,0.139623,2439000,6871
-2.30456,-1.67721,-1.46444,-0.120139,-0.36523,-0.296179,-1.09437,-1.16641,0.00696408,0.0752507,0.00196775,6.82178,0.185062,0.137425,2440000,6873
-2.32616,-1.67494,-1.47248,-0.150834,-0.43103,-0.298541,-1.01528,-1.31335,0.0172098,0.0697364,0.00522687,6.8028,0.183481,0.13768,2441000,6877
-2.3502,-1.58491,-1.33845,-0.310782,-0.447429,-0.526056,-1.02837,-1.33183,0.0197219,0.0671097,0.00117229,6.72796,0.187067,0.137874,2442000,6880
-2.43239,-1.65207,-1.45986,-0.168091,-0.357902,-0.424266,-0.960956,-1.23755,0.0184149,0.0704346,0.00429312,6.68155,0.188818,0.137696,2443000,6883
-2.47031,-1.56481,-1.35844,-0.443808,-0.34217,-0.704266,-0.632487,-1.58541,0.0280267,0.0637762,0.0194774,6.64898,0.188124,0.140393,2444000,6887
-2.35637,-1.48328,-1.28108,-0.346518,-0.532431,-0.596345,-1.12512,-1.39793,0.0228126,0.076121,0.000689152,6.64719,0.186481,0.137054,2445000,6890
-2.34621,-1.54015,-1.31811,-0.329232,-0.40807,-0.603186,-1.02678,-1.3338,0.025176,0.0617944,0.00278749,6.66776,0.184522,0.139389,2446000,6893
-2.38532,-1.52758,-1.33144,-0.359013,-0.474989,-0.681453,-0.761375,-1.54554,0.0245012,0.0612898,0.00612057,6.57455,0.188483,0.138673,2447000,6896
-2.15654,-1.41238,-1.2076,-0.374635,-0.589913,-0.617852,-1.33406,-1.3427,0.0151931,0.0735909,0.000504591,6.7374,0.185948,0.139487,2448000,6899
-2.33948,-1.59804,-1.36222,-0.265739,-0.456415,-0.525572,-0.92464,-1.37185,0.0275726,0.057026,0.00239506,6.70996,0.186628,0.138044,2449000,6903
-2.33454,-1.50337,-1.29905,-0.418753,-0.490243,-0.524537,-0.98412,-1.45572,0.0159256,0.0789377,0.00111429,6.55855,0.1838,0.140365,2450000,6906
-2.22348,-1.60105,-1.37075,-0.211923,-0.481627,-0.397973,-1.18005,-1.23376,0.0167801,0.0688207,0.0108338,6.65191,0.18368,0.139138,2451000,6909
-2.25496,-1.57029,-1.31592,-0.269274,-0.508751,-0.363309,-1.38191,-1.24856,0.0207028,0.0646065,0.00515423,6.57779,0.186753,0.138496,2452000,6913
-2.12079,-1.2855,-1.05434,-0.664058,-0.737107,-0.754788,-1.59397,-1.47272,0.026736,0.0691043,0.00374277,6.7915,0.18686,0.137138,2453000,6916
-2.13392,-1.34415,-1.12837,-0.563706,-0.655255,-0.61881,-1.51904,-1.4182,0.0212898,0.0760778,0.00174661,6.68784,0.184652,0.138286,2454000,6918
-2.1931,-1.30839,-1.11944,-0.4127,-0.763088,-0.57429,-1.70147,-1.36564,0.0296814,0.0550809,0.00478634,6.68932,0.185038,0.141254,2455000,6922
-2.14394,-1.42214,-1.18253,-0.312554,-0.631433,-0.56888,-1.49166,-1.26974,0.0198079,0.0672623,0.00265214,6.68254,0.18516,0.139982,2456000,6925
-2.07179,-1.38921,-1.17094,-0.528834,-0.642176,-0.637431,-1.40747,-1.41198,0.0183026,0.0681492,0.000323821,6.6559,0.186565,0.137733,2457000,6928
-2.44827,-1.50827,-1.26066,-0.420052,-0.493865,-0.62045,-1.12554,-1.3638,0.0281172,0.0691207,0.00297249,6.69194,0.183638,0.138773,2458000,6932
-2.36159,-1.50221,-1.3256,-0.302294,-0.513669,-0.528696,-1.00525,-1.39056,0.0248429,0.0570348,0.00186838,6.6395,0.185234,0.137914,2459000,6935
-2.2751,-1.38072,-1.15265,-0.528628,-0.651719,-0.718166,-1.18974,-1.44362,0.0231004,0.0717833,0.00100032,6.74342,0.187382,0.138933,2460000,6937
-2.28436,-1.39728,-1.13552,-0.577633,-0.514421,-0.846508,-1.06873,-1.6181,0.0242304,0.0669617,0.00610022,6.65455,0.18684,0.136438,2461000,6940
-2.25559,-1.34422,-1.17902,-0.462033,-0.664016,-0.655174,-1.29684,-1.49487,0.024245,0.0685327,0.00161182,6.67568,0.184516,0.13938,2462000,6942
-2.35862,-1.49068,-1.31581,-0.442759,-0.525812,-0.619286,-0.88747,-1.56544,0.0281,0.0578042,0.0144951,6.61425,0.186866,0.141246,2463000,6945
-2.53808,-1.73945,-1.55038,-0.113836,-0.261443,-0.447943,-0.565506,-1.30429,0.0144528,0.0739919,0.00808127,6.56525,0.188418,0.136097,2464000,6947
-2.34071,-1.50357,-1.28424,-0.312752,-0.5191,-0.610747,-0.96546,-1.4158,0.0216589,0.0690785,7.10141e-06,6.73794,0.187562,0.139348,2465000,6949
-2.51403,-1.76789,-1.57794,-0.0761896,-0.220481,-0.443283,-0.525227,-1.26933,0.0179665,0.0675847,0.00589112,6.72837,0.187844,0.139966,2466000,6952
-2.65802,-1.69437,-1.5179,-0.0900616,-0.328722,-0.419329,-0.670147,-1.3347,0.0253471,0.0706534,0.00338786,6.69462,0.18455,0.139164,2467000,6955
-2.49324,-1.62993,-1.39113,-0.18853,-0.417507,-0.535648,-0.822864,-1.36023,0.0243657,0.0671913,0.000558413,6.7687,0.186274,0.137692,2468000,6957
-2.25428,-1.6503,-1.44582,-0.164052,-0.396536,-0.361486,-1.19058,-1.11225,0.01528,0.0740207,0.00272183,6.70145,0.185534,0.139626,2469000,6960
-2.33797,-1.62687,-1.44613,-0.127683,-0.450944,-0.464813,-0.937727,-1.28747,0.0249244,0.0528813,0.0146183,6.62661,0.185746,0.137818,2470000,6962
-2.44483,-1.57244,-1.38878,-0.453827,-0.407612,-0.585262,-0.698688,-1.5247,0.0226965,0.0694202,0.00201181,6.76078,0.185754,0.140542,2471000,6966
-2.47994,-1.5529,-1.33486,-0.367223,-0.485074,-0.576729,-0.89196,-1.45715,0.0239742,0.0632896,0.00358156,6.71162,0.185595,0.136411,2472000,6968
-2.51815,-1.78582,-1.55788,-0.0281336,-0.284585,-0.312499,-0.673772,-1.26433,0.0191055,0.0633904,0.00900372,6.76986,0.184968,0.139499,2473000,6971
-2.51415,-1.77567,-1.53762,-0.0359319,-0.265963,-0.360912,-0.610257,-1.20698,0.0182737,0.0673836,0.00218208,6.69315,0.188649,0.139342,2474000,6973
-2.53673,-1.78668,-1.5768,-0.0764281,-0.207371,-0.403756,-0.518816,-1.27591,0.0141308,0.080623,0.00225256,6.77236,0.186544,0.138945,2475000,6976
-2.52578,-1.77389,-1.56266,-0.141934,-0.230577,-0.358594,-0.70114,-1.16935,0.0160358,0.0697321,0.000900336,6.68745,0.190761,0.136354,2476000,6979
-2.5337,-1.97375,-1.75261,0.171862,-0.0566053,-0.240852,-0.316561,-1.16202,0.0098853,0.0657008,7.16234e-05,6.68127,0.184831,0.137513,2477000,6982
-2.77623,-1.87909,-1.67175,0.0225208,-0.120488,-0.360213,-0.0352612,-1.4634,0.0208016,0.0650072,0.00210354,6.56643,0.182271,0.139635,2478000,6984
-2.56077,-1.88412,-1.63386,-0.0561637,-0.122517,-0.328511,-0.318356,-1.35166,0.0153928,0.0697041,1.65222e-05,6.70347,0.18513,0.138749,2479000,6987
-2.64614,-2.02147,-1.79201,0.249028,-0.0220741,-0.152288,-0.288254,-1.22288,0.0079231,0.0732032,0.0132755,6.64712,0.186247,0.139358,2480000,6989
-2.76087,-1.98388,-1.76309,0.0992999,-0.0560079,-0.20956,-0.235043,-1.19837,0.0184968,0.0716574,5.28639e-05,6.65143,0.185531,0.139169,2481000,6992
-2.84417,-2.09866,-1.87427,0.235022,0.106844,-0.175677,0.0234771,-1.15206,0.0194861,0.0756437,0.000311996,6.69441,0.184209,0.13807,2482000,6995
-2.82883,-2.05733,-1.84171,0.220248,0.057289,-0.191942,0.0136376,-1.21632,0.0177267,0.0694175,0.0033958,6.66,0.186958,0.139554,2483000,6998
-2.84577,-2.19669,-2.04605,0.500076,0.156297,-0.01364,0.133737,-0.999657,0.0151514,0.0688731,0.00125078,6.79381,0.186881,0.137696,2484000,7000
-3.01472,-2.1044,-1.91014,0.240043,0.120856,-0.238829,0.259088,-1.26333,0.0305148,0.065227,0.00272745,6.6737,0.18517,0.138658,2485000,7003
-2.82657,-2.07547,-1.8429,0.168064,0.0745237,-0.203025,0.0839619,-1.16935,0.0161027,0.0702321,0.00192646,6.62808,0.181895,0.140998,2486000,7006
-2.77976,-2.10246,-1.87898,0.375267,-0.0306364,-0.0378886,-0.161741,-1.06043,0.0200466,0.068722,0.0037204,6.77827,0.185018,0.138086,2487000,7008
-2.60471,-2.0383,-1.80517,0.221061,0.0660581,-0.198347,-0.268829,-1.0197,0.00917326,0.0704216,0.00175329,6.65515,0.186036,0.138057,2488000,7011
-2.58531,-1.9502,-1.7341,0.18018,-0.0523227,-0.27685,-0.316532,-1.19081,0.0172928,0.0684693,0.00240579,6.61662,0.185896,0.136305,2489000,7014
-2.77925,-1.76923,-1.55963,-0.265799,-0.192141,-0.567272,-0.224431,-1.50219,0.022693,0.0781384,0.00735277,6.72001,0.188193,0.139169,2490000,7016
-2.63416,-1.87346,-1.64943,-0.183076,-0.055117,-0.396912,-0.282886,-1.39851,0.0195596,0.0676805,0.000576675,6.64217,0.184036,0.136097,2491000,7019
-2.74108,-1.99505,-1.78612,-0.0605809,0.0951714,-0.326122,0.0483291,-1.27811,0.0226412,0.0603998,0.000924384,6.63065,0.184249,0.138169,2492000,7021
-2.65767,-1.88478,-1.68695,-0.00142967,-0.111501,-0.365694,-0.334723,-1.26816,0.0163366,0.0741564,0.0022982,6.63577,0.183009,0.138035,2493000,7025
-2.60896,-1.75549,-1.54387,-0.16859,-0.223561,-0.426552,-0.561591,-1.34503,0.0191816,0.0684916,0.00304957,6.69426,0.184164,0.137805,2494000,7028
-2.58016,-1.62015,-1.42675,-0.375082,-0.342477,-0.469728,-0.722701,-1.50716,0.0156998,0.0781076,0.00352377,6.67442,0.182412,0.139763,2495000,7031
-2.48557,-1.53802,-1.32122,-0.375158,-0.481484,-0.602045,-0.777408,-1.56992,0.0202408,0.0738169,0.000613908,6.66814,0.183654,0.139318,2496000,7035
-2.58472,-1.63895,-1.40485,-0.295208,-0.315103,-0.558035,-0.68737,-1.51261,0.0272057,0.0621312,0.00182981,6.67338,0.184031,0.138991,2497000,7038
-2.54958,-1.6601,-1.50457,-0.160223,-0.329879,-0.532779,-0.563431,-1.33627,0.0271483,0.0571033,0.00272334,6.79619,0.185301,0.137897,2498000,7041
-2.46098,-1.76123,-1.5638,-0.103036,-0.219384,-0.411524,-0.626461,-1.17168,0.015805,0.0642439,0.00797102,6.70821,0.184536,0.140281,2499000,7044
-2.47403,-1.77,-1.53099,-0.135481,-0.195189,-0.36781,-0.700753,-1.16069,0.0100468,0.0775514,0.00181245,6.71291,0.185272,0.138929,2500000,7046
-2.18388,-1.33945,-1.15367,-0.55955,-0.660946,-0.671661,-1.29073,-1.47333,0.0230973,0.0711506,0.00419934,6.63648,0.182536,0.140786,2501000,7048
-2.22117,-1.32458,-1.1087,-0.545598,-0.676799,-0.693767,-1.54243,-1.40552,0.0241218,0.0734896,0.00159243,6.71301,0.184376,0.139261,2502000,7050
-2.25705,-1.32607,-1.10514,-0.464438,-0.747998,-0.615283,-1.58871,-1.42077,0.025677,0.064654,0.00850343,6.6924,0.186945,0.139199,2503000,7052
-2.28272,-1.39091,-1.15036,-0.54121,-0.676346,-0.637999,-1.22102,-1.56446,0.0192971,0.0763707,0.00273794,6.59467,0.184358,0.139788,2504000,7055
-2.29846,-1.41372,-1.18073,-0.38912,-0.597259,-0.611677,-1.35945,-1.46628,0.0271714,0.063836,0.00549033,6.7037,0.183831,0.138798,2505000,7059
-2.13815,-1.54134,-1.31451,-0.207923,-0.523827,-0.374599,-1.47141,-0.99534,0.0178181,0.0580292,0.00065298,6.5953,0.184238,0.137912,2506000,7062
-2.33203,-1.43212,-1.20457,-0.302471,-0.641817,-0.54538,-1.44841,-1.23397,0.026323,0.071145,0.00235795,6.6703,0.184984,0.137073,2507000,7065
-2.20032,-1.1795,-0.961597,-0.53028,-0.82084,-0.806294,-1.79021,-1.51086,0.0326056,0.0643983,0.00167139,6.71093,0.184467,0.139713,2508000,7068
-2.3112,-1.40507,-1.16852,-0.410805,-0.618932,-0.612784,-1.35533,-1.40208,0.024665,0.0639009,0.00212961,6.70049,0.180139,0.139153,2509000,7072
-2.33065,-1.34146,-1.12627,-0.613627,-0.714574,-0.727094,-1.29702,-1.46987,0.0372879,0.0536691,0.00737849,6.65357,0.183726,0.138458,2510000,7074
-2.29392,-1.42616,-1.18967,-0.555691,-0.506079,-0.722269,-1.15374,-1.42018,0.0229346,0.0674306,0.00186547,6.74796,0.18996,0.139723,2511000,7078
-2.38357,-1.64724,-1.46287,-0.188461,-0.354942,-0.470207,-0.814086,-1.24328,0.0231658,0.0710518,0.0079851,6.69317,0.185071,0.139024,2512000,7081
-2.25366,-1.57156,-1.35473,-0.373956,-0.363872,-0.559932,-1.00958,-1.26051,0.0202379,0.0609989,0.000591813,6.60032,0.188429,0.13919,2513000,7084
-2.26008,-1.44886,-1.24693,-0.457827,-0.511543,-0.608807,-1.18296,-1.45202,0.0197152,0.0652111,0.00241173,6.68721,0.185218,0.139681,2514000,7088
-2.02648,-1.35344,-1.13407,-0.650458,-0.563082,-0.705526,-1.45479,-1.3511,0.00513547,0.0888105,0.00275472,6.77819,0.187165,0.139103,2515000,7091
-2.35046,-1.51877,-1.29011,-0.353525,-0.478537,-0.584205,-1.12329,-1.32717,0.0311218,0.0573755,0.00555638,6.74729,0.181549,0.138925,2516000,7094
-2.46527,-1.60932,-1.3623,-0.283317,-0.372827,-0.556161,-0.93329,-1.32445,0.0256675,0.0647993,0.00342575,6.76633,0.184233,0.139084,2517000,7096
-2.51872,-1.66163,-1.4489,-0.285446,-0.379695,-0.467097,-0.683499,-1.47781,0.0279171,0.0581262,0.000754036,6.61189,0.184548,0.138819,2518000,7099
-2.44113,-1.57434,-1.37496,-0.30502,-0.401059,-0.453951,-1.01351,-1.39623,0.022683,0.0620699,0.000515202,6.59998,0.18405,0.141119,2519000,7102
-2.55283,-1.57898,-1.38786,-0.312582,-0.40533,-0.569206,-0.786862,-1.5514,0.0257768,0.0718396,0.00262955,6.79613,0.184813,0.138921,2520000,7109
-2.4411,-1.59435,-1.345,-0.253598,-0.430035,-0.558981,-0.852491,-1.47348,0.0235998,0.0691687,0.00116887,6.68389,0.184711,0.137719,2521000,7112
-2.63414,-1.67394,-1.48313,-0.259347,-0.321554,-0.53323,-0.505948,-1.56157,0.0269145,0.0691253,0.0110117,6.69177,0.184171,0.137514,2522000,7115
-2.78073,-1.71989,-1.52538,-0.10366,-0.306938,-0.524579,-0.324937,-1.50034,0.0283351,0.0709927,0.00213191,6.68426,0.183902,0.138774,2523000,7118
-2.49218,-1.72421,-1.5279,-0.181684,-0.297436,-0.40116,-0.67295,-1.24914,0.024509,0.0618129,0.00296135,6.67586,0.183652,0.138488,2524000,7120
-2.63578,-1.78807,-1.58917,0.0619785,-0.251127,-0.295483,-0.687023,-1.21897,0.0233603,0.0644407,0.00310548,6.63512,0.180451,0.13883,2525000,7123
-2.65186,-1.79373,-1.6116,-0.228806,-0.0945586,-0.462727,-0.275145,-1.23125,0.0219377,0.0661302,0.00039796,6.69075,0.189401,0.14222,2526000,7127
-2.61381,-1.58973,-1.39226,-0.345807,-0.36546,-0.598828,-0.706228,-1.48045,0.0206349,0.0853656,0.00325434,6.69219,0.185388,0.140354,2527000,7130
-2.41498,-1.77332,-1.57195,-0.100068,-0.191685,-0.354423,-0.653318,-1.25993,0.00730663,0.0725522,3.60355e-05,6.68445,0.185727,0.139515,2528000,7133
-2.53178,-1.76323,-1.52843,-0.251672,-0.211394,-0.42755,-0.700329,-1.2294,0.0262359,0.060267,0.00221025,6.72608,0.18762,0.138626,2529000,7136
-2.75857,-1.83003,-1.60709,0.0154871,-0.23026,-0.284237,-0.593673,-1.28734,0.0249465,0.0695067,0.0025032,6.63345,0.185535,0.137149,2530000,7139
-2.39675,-1.88564,-1.66427,0.112838,-0.16141,-0.20998,-0.674224,-1.06952,0.0141647,0.0601523,0.00440077,6.65707,0.185643,0.138796,2531000,7142
-2.50565,-1.75574,-1.55227,-0.163667,-0.237157,-0.407817,-0.671038,-1.20518,0.0117162,0.0811535,0.0063837,6.70943,0.185491,0.139145,2532000,7144
-2.60454,-1.87476,-1.66375,0.101951,-0.132461,-0.264713,-0.522403,-1.22448,0.0177509,0.0645149,0.00111957,6.65468,0.184248,0.13926,2533000,7147
-2.73777,-1.9216,-1.72487,-0.022571,0.00125259,-0.319702,-0.123982,-1.26905,0.0152632,0.0763878,0.00140033,6.69664,0.186795,0.140105,2534000,7151
-2.68855,-1.90319,-1.68735,-0.0219429,-0.104712,-0.351328,-0.189114,-1.30125,0.0231319,0.0607332,0.00276593,6.73917,0.18547,0.140362,2535000,7154
-2.68349,-1.66414,-1.45657,-0.199788,-0.316792,-0.492731,-0.657188,-1.38124,0.0273962,0.0713651,0.00354725,6.73585,0.18541,0.14006,2536000,7156
-2.33788,-1.63626,-1.45495,-0.127448,-0.423314,-0.328211,-1.05854,-1.26354,0.026872,0.0546865,0.00307719,6.61281,0.185196,0.138725,2537000,7160
-2.41452,-1.62881,-1.42909,-0.254728,-0.392281,-0.450877,-0.862338,-1.43933,0.0128339,0.0801978,0.00264125,6.60759,0.182795,0.138615,2538000,7163
-2.7447,-1.73262,-1.52203,-0.183899,-0.217847,-0.417565,-0.558075,-1.39483,0.02664,0.0687843,0.00228475,6.67684,0.18285,0.139497,2539000,7166
-2.5419,-1.68838,-1.50597,-0.230748,-0.229347,-0.464359,-0.620373,-1.35773,0.0155399,0.0802147,0.00209609,6.59952,0.183446,0.13942,2540000,7169
-2.60841,-1.6842,-1.50255,-0.270148,-0.31359,-0.491721,-0.54911,-1.51026,0.0202675,0.0683582,0.00018328,6.62245,0.1818,0.139387,2541000,7172
-2.54231,-1.79633,-1.62615,-0.0472479,-0.179122,-0.319668,-0.473706,-1.33294,0.0211895,0.0630028,0.00101633,6.64891,0.182176,0.13833,2542000,7175
-2.75746,-1.95397,-1.74385,-0.0322359,-0.129603,-0.292964,-0.155686,-1.36857,0.0237577,0.0707122,0.0253441,6.71187,0.184114,0.137616,2543000,7177
-2.6376,-1.71907,-1.54848,-0.292892,-0.272733,-0.478153,-0.387425,-1.51398,0.0165298,0.0834689,0.000442234,6.66792,0.184786,0.137088,2544000,7181
-2.6362,-1.79298,-1.57341,-0.191932,-0.132486,-0.485832,-0.411287,-1.32052,0.0269211,0.0669069,0.00745734,6.83293,0.185679,0.140693,2545000,7184
-2.7821,-1.75753,-1.51666,-0.321709,-0.198992,-0.585615,-0.301368,-1.53248,0.0241297,0.0755413,0.00842749,6.75728,0.183173,0.138106,2546000,7188
-2.57885,-1.78327,-1.55304,-0.312268,-0.198601,-0.51088,-0.413482,-1.38132,0.0223018,0.0667784,0.000758016,6.68348,0.186203,0.138651,2547000,7191
-2.67944,-1.77258,-1.54381,-0.183351,-0.181218,-0.542538,-0.291523,-1.40858,0.0253,0.0660007,0.00292393,6.59736,0.185289,0.141855,2548000,7194
-2.70745,-1.86787,-1.65333,-0.0195789,-0.133264,-0.366269,-0.28488,-1.38284,0.0220677,0.0692677,0.00320119,6.7419,0.184156,0.139187,2549000,7197
-2.60956,-1.76511,-1.58031,-0.0615445,-0.231049,-0.345268,-0.580922,-1.31761,0.0186352,0.0683611,0.00329037,6.59359,0.183311,0.138223,2550000,7200
-2.59888,-1.83396,-1.68456,0.08212,-0.185467,-0.256128,-0.604425,-1.16882,0.0336417,0.0540583,0.00121714,6.65916,0.185249,0.13905,2551000,7202
-2.69242,-1.74567,-1.55227,-0.30512,-0.176509,-0.564474,-0.30028,-1.50106,0.0255523,0.0683867,0.000261578,6.68882,0.185448,0.136861,2552000,7204
-2.57701,-1.61342,-1.45183,-0.121883,-0.413305,-0.555759,-0.626151,-1.43324,0.033702,0.0573184,0.00444815,6.82365,0.18231,0.137531,2553000,7207
-2.27742,-1.5942,-1.43275,-0.175225,-0.417939,-0.478815,-0.964065,-1.22656,0.0178627,0.0699497,0.0141919,6.58945,0.182363,0.138634,2554000,7210
-2.45227,-1.70362,-1.48685,-0.151458,-0.310467,-0.324891,-0.878726,-1.24562,0.0217603,0.0631389,0.00222537,6.75093,0.185419,0.137477,2555000,7213
-2.33859,-1.59592,-1.38974,-0.370086,-0.381943,-0.524056,-0.730689,-1.48163,0.0106443,0.0689907,0.000110237,6.56499,0.183049,0.138824,2556000,7217
-2.33446,-1.56535,-1.38106,-0.173448,-0.4703,-0.472242,-1.02253,-1.33386,0.0242685,0.0628135,0.000632381,6.64562,0.184405,0.138741,2557000,7220
-2.40192,-1.52488,-1.27873,-0.336882,-0.546416,-0.528353,-1.09557,-1.45166,0.0337405,0.0568478,0.00953135,6.75093,0.183007,0.137567,2558000,7223
-2.53121,-1.55823,-1.34027,-0.261447,-0.461244,-0.54097,-0.890775,-1.44059,0.0217953,0.0789242,0.00490016,6.62696,0.181686,0.140073,2559000,7225
-2.31409,-1.42139,-1.21724,-0.319732,-0.666791,-0.577213,-1.13602,-1.64026,0.0335807,0.0518454,0.00566837,6.64705,0.181973,0.13832,2560000,7227
-2.30234,-1.67528,-1.47398,-0.233405,-0.324688,-0.308022,-0.990329,-1.32587,0.0166388,0.0686679,0.0022961,6.6768,0.186685,0.139542,2561000,7230
-2.45042,-1.46649,-1.28247,-0.406723,-0.581954,-0.564827,-1.15326,-1.54043,0.0215168,0.0740903,0.00956899,6.63475,0.183234,0.139136,2562000,7232
-2.42535,-1.56487,-1.36004,-0.212896,-0.458272,-0.498841,-1.13673,-1.26816,0.0246419,0.0629218,0.00086748,6.69663,0.183649,0.136937,2563000,7234
-2.2617,-1.62404,-1.4291,-0.0942763,-0.479711,-0.2928,-1.12621,-1.27583,0.0223538,0.057035,7.45047e-05,6.64417,0.18388,0.137483,2564000,7237
-2.39281,-1.66648,-1.4699,-0.196295,-0.392537,-0.381487,-0.932196,-1.30372,0.0169757,0.0733511,0.00648703,6.71031,0.183808,0.137388,2565000,7240
-2.52154,-1.63426,-1.415,0.0117073,-0.47655,-0.412229,-0.976493,-1.27906,0.0306254,0.0531868,0.00787695,6.59702,0.182275,0.137344,2566000,7244
-2.67298,-1.70709,-1.52227,-0.198111,-0.323214,-0.400573,-0.695974,-1.40394,0.0245835,0.0707854,0.00772515,6.62917,0.180526,0.135931,2567000,7247
-2.30907,-1.52632,-1.3362,-0.14434,-0.574224,-0.384412,-1.49525,-1.25803,0.0225494,0.0717448,0.00944245,6.67837,0.18327,0.136686,2568000,7249
-2.43311,-1.58929,-1.36546,-0.269157,-0.427232,-0.47043,-0.929054,-1.46209,0.0215584,0.0697664,0.000531676,6.73271,0.183735,0.138058,2569000,7252
-2.32133,-1.47747,-1.31222,-0.326754,-0.487874,-0.666144,-1.03547,-1.40726,0.0203486,0.0684983,0.00431112,6.71559,0.184893,0.138888,2570000,7254
-2.23045,-1.46443,-1.27384,-0.421894,-0.479443,-0.61441,-1.2587,-1.36522,0.0272242,0.0579333,0.015968,6.69397,0.18458,0.138752,2571000,7257
-2.28819,-1.37163,-1.13788,-0.474425,-0.633226,-0.690449,-1.31304,-1.53883,0.0242097,0.067089,0.000405089,6.73997,0.185024,0.137203,2572000,7259
-2.5477,-1.46397,-1.2341,-0.535637,-0.518424,-0.755638,-0.836932,-1.58797,0.0327074,0.0680045,0.00165682,6.7485,0.181551,0.13813,2573000,7261
-2.60155,-1.56585,-1.38216,-0.331186,-0.451482,-0.642203,-0.621857,-1.51905,0.0301041,0.0665431,0.0124605,6.55333,0.18088,0.136402,2574000,7265
-2.47079,-1.70474,-1.53333,-0.169168,-0.329972,-0.46928,-0.522274,-1.46436,0.0301804,0.0611188,0.00514077,6.63918,0.183136,0.137323,2575000,7267
-2.58119,-1.7879,-1.60939,-0.137565,-0.162325,-0.480303,-0.488476,-1.21392,0.0240875,0.0757713,0.0100535,6.65159,0.185283,0.138705,2576000,7269
