BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, BetaP_SE_7, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-3.55151,-2.60414,-2.35767,0.345718,0.520993,-0.0708574,0.595668,-1.44478,0.0332438,0.0717467,0.0758756,6.65164,0.192548,0.136152,4073000,3766
-3.30988,-2.49776,-2.24666,0.197398,0.491698,-0.284514,0.553538,-1.34708,0.0322678,0.0640097,0.0655347,6.72414,0.1958,0.136452,4074000,3767
-3.40789,-2.54132,-2.30528,0.179551,0.561355,-0.194006,0.746153,-1.46472,0.0244021,0.0751307,0.0548568,6.63014,0.193061,0.138871,4075000,3767
-3.24269,-2.37922,-2.139,0.148692,0.355709,-0.310259,0.149963,-1.30854,0.0293975,0.069031,0.0691442,6.75337,0.19509,0.136821,4076000,3768
-3.31198,-2.39288,-2.13631,0.0785179,0.404127,-0.307311,0.363438,-1.4468,0.0284835,0.0730176,0.0587044,6.67179,0.193136,0.138538,4077000,3769
-3.26125,-2.37663,-2.13487,0.211309,0.281951,-0.200134,0.143513,-1.48376,0.0338056,0.0670323,0.0566223,6.57127,0.195022,0.138599,4078000,3770
-3.23246,-2.43425,-2.20265,0.147741,0.385567,-0.176884,0.266454,-1.39857,0.0281646,0.0610702,0.0713978,6.79121,0.196776,0.137633,4079000,3770
-3.27609,-2.36908,-2.14444,0.0463171,0.393205,-0.315151,0.223631,-1.47641,0.0305413,0.0712078,0.071868,6.6253,0.191564,0.139171,4080000,3771
-3.35928,-2.52475,-2.28161,0.220133,0.474826,-0.147603,0.578693,-1.49562,0.0311821,0.0682141,0.0567907,6.6025,0.192931,0.139013,4081000,3772
-3.22837,-2.33594,-2.08218,0.0470775,0.281706,-0.219982,0.105183,-1.39891,0.0333731,0.0598921,0.0632228,6.74628,0.192981,0.140382,4082000,3773
-3.1762,-2.26347,-2.07784,-0.00986252,0.279029,-0.412192,0.221249,-1.50076,0.0301804,0.0694114,0.060549,6.77045,0.195257,0.137172,4083000,3773
-3.37416,-2.57583,-2.32712,0.274233,0.505158,-0.0985614,0.624242,-1.36398,0.027103,0.0690695,0.0715309,6.75245,0.192333,0.137918,4084000,3774
-3.511,-2.45726,-2.24371,0.196831,0.41591,-0.276351,0.639146,-1.56035,0.0355201,0.068304,0.0675714,6.59716,0.196885,0.137012,4085000,3775
-3.40013,-2.57786,-2.34407,0.366594,0.575503,-0.096711,0.477125,-1.26333,0.0235457,0.0754694,0.0598368,6.5551,0.195151,0.138369,4086000,3776
-3.35681,-2.54942,-2.31153,0.260824,0.521986,-0.135816,0.584962,-1.36789,0.0249388,0.0773115,0.0615202,6.6371,0.192268,0.1386,4087000,3777
-3.3667,-2.4951,-2.25576,0.188892,0.379235,-0.0934951,0.483731,-1.53865,0.0266931,0.0781231,0.0676568,6.54896,0.1899,0.140071,4088000,3777
-3.22556,-2.5607,-2.30282,0.445359,0.484459,0.0215443,0.28172,-1.23141,0.0172404,0.063173,0.0493772,6.71457,0.195913,0.138027,4089000,3778
-3.47325,-2.76546,-2.5257,0.481311,0.740102,0.0477237,0.98218,-1.31236,0.0257874,0.0667236,0.0568763,6.65433,0.196112,0.138934,4090000,3779
-3.60556,-2.69906,-2.42437,0.428257,0.697568,0.00260838,0.829199,-1.3395,0.0260303,0.0699557,0.0458068,6.6492,0.196096,0.137773,4091000,3780
-3.47663,-2.65907,-2.42529,0.39072,0.646431,-0.0231781,0.588506,-1.24231,0.023356,0.072807,0.0623013,6.54045,0.19646,0.135915,4092000,3780
-3.38308,-2.54397,-2.31258,0.33371,0.44659,-0.143014,0.45645,-1.32283,0.0267277,0.0747994,0.073364,6.73553,0.194749,0.137266,4093000,3781
-3.34139,-2.69337,-2.45496,0.378688,0.659913,-0.0173921,0.787852,-1.34157,0.0236125,0.0682561,0.0610377,6.68495,0.193371,0.135558,4094000,3782
-3.45939,-2.64683,-2.41271,0.433629,0.587916,-0.0460282,0.723025,-1.36329,0.0300048,0.071399,0.0841055,6.47154,0.191811,0.138813,4095000,3783
-3.63359,-2.8468,-2.58833,0.573692,0.784445,0.0770709,1.06227,-1.18446,0.0329569,0.0614864,0.0712551,6.74294,0.194878,0.139089,4096000,3783
-3.57612,-2.7109,-2.49218,0.405353,0.719022,-0.0493383,0.941293,-1.30706,0.0281793,0.0705193,0.0710471,6.64693,0.190695,0.137925,4097000,3784
-3.4897,-2.6795,-2.4146,0.299217,0.666842,-0.125808,0.998144,-1.61361,0.0272297,0.0666215,0.0667708,6.68548,0.190185,0.137603,4098000,3785
-3.51331,-2.69248,-2.4503,0.386726,0.684719,-0.0691301,0.879924,-1.35563,0.0237506,0.0731539,0.0597765,6.67488,0.196889,0.13655,4099000,3786
-3.63703,-2.67453,-2.46003,0.431597,0.624564,-0.113143,0.984152,-1.50384,0.042875,0.0569985,0.0769309,6.64923,0.191595,0.137873,4100000,3786
-3.44581,-2.56817,-2.34647,0.277598,0.53209,-0.153561,0.680082,-1.42934,0.0255489,0.0765746,0.0653141,6.58494,0.191439,0.137213,4101000,3787
-3.30919,-2.35444,-2.09393,0.0095759,0.34988,-0.312606,0.235707,-1.45745,0.0346696,0.060761,0.0735321,6.74596,0.193467,0.139664,4102000,3788
-3.28933,-2.50586,-2.24227,0.304838,0.492174,-0.161864,0.346116,-1.24317,0.0285266,0.0541277,0.0551299,6.6396,0.193852,0.137588,4103000,3789
-3.37163,-2.47913,-2.22767,0.313309,0.401727,-0.136844,0.361302,-1.41413,0.0298612,0.0702757,0.0547738,6.72841,0.19553,0.137498,4104000,3790
-3.45123,-2.47795,-2.21967,0.219934,0.418554,-0.274744,0.542171,-1.5451,0.0419975,0.057648,0.0832688,6.66429,0.192885,0.138264,4105000,3790
-3.31471,-2.51285,-2.28164,0.275627,0.495161,-0.110844,0.420741,-1.31616,0.0258268,0.0739734,0.050784,6.67083,0.191466,0.138163,4106000,3791
-3.58805,-2.70767,-2.46629,0.49856,0.698034,0.0142231,0.683276,-1.23448,0.0286858,0.0711662,0.06985,6.58136,0.196184,0.136963,4107000,3792
-3.28896,-2.62105,-2.40205,0.43601,0.582119,-0.00263757,0.413668,-1.15538,0.0206802,0.0680091,0.0722129,6.79313,0.19289,0.136734,4108000,3793
-3.35948,-2.62917,-2.34934,0.434087,0.565477,-0.0394937,0.422787,-1.22041,0.0214051,0.0725119,0.0651697,6.69511,0.193366,0.137413,4109000,3793
-3.19429,-2.42948,-2.16077,0.285922,0.379141,-0.152573,0.0854763,-1.28967,0.0226539,0.0704698,0.0609522,6.80241,0.193826,0.138287,4110000,3794
-3.27834,-2.4089,-2.13427,0.180125,0.38392,-0.18022,0.169097,-1.44225,0.0233282,0.0784538,0.0597389,6.74307,0.196334,0.139078,4111000,3795
-3.40151,-2.46456,-2.23086,0.300005,0.35469,-0.24037,0.394874,-1.44048,0.0332956,0.0670989,0.0716808,6.72788,0.193647,0.136144,4112000,3796
-3.11795,-2.33808,-2.07368,0.133741,0.234986,-0.22053,-0.0290203,-1.45604,0.0293443,0.0736605,0.064615,6.57352,0.198509,0.14033,4113000,3797
-3.27633,-2.29835,-2.06588,0.0465334,0.287856,-0.354386,0.0560896,-1.48815,0.0370233,0.0676816,0.0716253,6.54518,0.19482,0.140174,4114000,3797
-3.28014,-2.3695,-2.16531,0.0804546,0.337931,-0.260711,0.189147,-1.4431,0.0309416,0.0729951,0.0745995,6.7834,0.193899,0.139218,4115000,3798
-3.1509,-2.2861,-2.05676,0.0969843,0.283539,-0.285196,0.0174177,-1.37505,0.0325652,0.0625614,0.0602986,6.64189,0.192319,0.139614,4116000,3799
-3.39749,-2.35068,-2.12292,0.128972,0.303498,-0.277773,0.28078,-1.51755,0.027239,0.0748515,0.0638175,6.68022,0.1945,0.138048,4117000,3800
-3.2082,-2.23279,-2.02335,0.0886189,0.0709936,-0.229018,-0.200176,-1.43451,0.028991,0.0798214,0.0687443,6.6601,0.194863,0.137804,4118000,3800
-3.14534,-2.194,-1.95523,-0.120191,0.162595,-0.435699,-0.0799733,-1.57989,0.0323917,0.0703427,0.0897669,6.68091,0.191782,0.137235,4119000,3801
-3.24408,-2.26925,-2.05216,0.137409,0.172008,-0.346895,-0.0937675,-1.40633,0.038875,0.0679568,0.0944802,6.62043,0.194014,0.13874,4120000,3823
-3.27847,-2.21332,-1.94488,-0.0102656,0.0955768,-0.300368,-0.0571512,-1.68084,0.0345823,0.0721159,0.0676753,6.53813,0.194272,0.139928,4121000,3824
-3.31111,-2.39027,-2.16277,0.165113,0.31099,-0.263434,0.195328,-1.4163,0.0406757,0.0672447,0.0808773,6.63642,0.194574,0.139574,4122000,3825
-3.17754,-2.44618,-2.21689,0.323034,0.289537,-0.0716677,0.229334,-1.39689,0.0296957,0.0652412,0.0683074,6.61485,0.194287,0.140554,4123000,3826
-3.15223,-2.3202,-2.05851,0.0438406,0.228404,-0.286253,0.0970511,-1.51263,0.0277935,0.0686373,0.0707748,6.5981,0.193895,0.138337,4124000,3826
-3.13247,-2.33776,-2.07741,0.0567671,0.290417,-0.247911,0.177206,-1.51119,0.0230888,0.0691797,0.0449961,6.80333,0.195446,0.138228,4125000,3827
-3.25467,-2.46233,-2.18002,0.226433,0.426959,-0.180758,0.194993,-1.28039,0.0232964,0.0736727,0.078193,6.60893,0.193432,0.140617,4126000,3828
-3.45666,-2.63012,-2.39912,0.434395,0.595041,-0.0720514,0.675431,-1.23315,0.0317587,0.0573571,0.0596244,6.75817,0.19123,0.139296,4127000,3829
-3.48536,-2.60857,-2.38046,0.366544,0.489878,-0.133805,0.787593,-1.43041,0.0359196,0.0608165,0.0879704,6.68293,0.193241,0.137478,4128000,3830
-3.49076,-2.46635,-2.2354,0.0513696,0.474571,-0.354677,0.689217,-1.5972,0.0330515,0.0725333,0.0918696,6.59386,0.190812,0.138386,4129000,3830
-3.27662,-2.54303,-2.33367,0.372809,0.475976,-0.108934,0.453237,-1.32859,0.0302891,0.0681059,0.0866279,6.69325,0.193669,0.139813,4130000,3831
-3.45665,-2.6866,-2.50419,0.460731,0.662389,-0.0352134,0.796254,-1.24661,0.0247996,0.070668,0.0972217,6.80575,0.194333,0.138454,4131000,3832
-3.42781,-2.64941,-2.41403,0.406311,0.629057,-0.0479911,0.712607,-1.24301,0.0291027,0.0646504,0.0619724,6.6834,0.191509,0.138648,4132000,3833
-3.27392,-2.51309,-2.31529,0.2934,0.455084,-0.155601,0.360399,-1.28478,0.0304792,0.0695025,0.0811037,6.74325,0.195847,0.137495,4133000,3834
-3.41969,-2.60639,-2.40695,0.414009,0.475804,0.00998301,0.476387,-1.27735,0.0254842,0.0727767,0.0852132,6.69771,0.191902,0.136889,4134000,3834
-3.41196,-2.46562,-2.19831,0.163196,0.370362,-0.172264,0.333098,-1.40891,0.0389851,0.0610138,0.0789575,6.63971,0.191634,0.137384,4135000,3835
-3.43018,-2.56816,-2.33289,0.365994,0.477118,-0.121437,0.52162,-1.31386,0.0283386,0.0715341,0.0772414,6.67575,0.193708,0.138597,4136000,3836
-3.38028,-2.51437,-2.29749,0.300429,0.369962,-0.17932,0.528487,-1.43765,0.026357,0.0823555,0.0827759,6.69385,0.191924,0.137639,4137000,3837
-3.40529,-2.61808,-2.39099,0.332497,0.551997,-0.116126,0.90938,-1.46526,0.026998,0.078932,0.0695088,6.64869,0.193636,0.139965,4138000,3837
-3.52445,-2.69987,-2.47609,0.631561,0.583772,0.0692604,0.775875,-1.21111,0.0339354,0.0560909,0.0594412,6.69967,0.193079,0.140263,4139000,3838
-3.38423,-2.70938,-2.49736,0.492944,0.611544,0.0259219,0.76735,-1.18063,0.0234633,0.071103,0.0648487,6.62402,0.193411,0.139357,4140000,3839
-3.40799,-2.56746,-2.29945,0.309045,0.501635,-0.0579474,0.41803,-1.35964,0.0320435,0.072825,0.0639403,6.64793,0.1936,0.138349,4141000,3840
-3.31165,-2.54023,-2.27871,0.2483,0.449893,-0.123913,0.462688,-1.27071,0.0245436,0.0738757,0.0571403,6.59862,0.194946,0.138053,4142000,3841
-3.20756,-2.4189,-2.17592,0.200906,0.319801,-0.176586,0.219887,-1.36931,0.0303938,0.0619141,0.0626629,6.71163,0.192717,0.137394,4143000,3841
-3.29519,-2.46584,-2.27672,0.213926,0.397616,-0.235699,0.552308,-1.4495,0.0301806,0.0628141,0.0873661,6.79539,0.192523,0.139209,4144000,3842
-3.21918,-2.37458,-2.15205,0.209106,0.220275,-0.157155,0.108097,-1.43011,0.0277893,0.0694682,0.0612809,6.69369,0.191869,0.137168,4145000,3843
-3.13793,-2.34613,-2.12278,0.154748,0.278518,-0.227172,0.0675254,-1.37911,0.0185681,0.0765552,0.0641278,6.58037,0.196954,0.139148,4146000,3844
-3.2395,-2.14946,-1.92943,-0.248265,0.128098,-0.501035,0.0298349,-1.65215,0.0364394,0.0690748,0.0814865,6.56752,0.19459,0.138468,4147000,3845
-3.13704,-2.31016,-2.08184,0.0981129,0.28596,-0.320441,0.0554747,-1.44849,0.0215825,0.0700111,0.0801726,6.56816,0.192836,0.13905,4148000,3846
-3.05277,-2.2795,-2.03376,0.0453139,0.280963,-0.308584,-0.00294696,-1.41063,0.0288511,0.0663633,0.0626153,6.48913,0.194388,0.139157,4149000,3847
-3.22114,-2.24487,-1.98673,0.0655673,0.156595,-0.32747,-0.0381779,-1.57655,0.0362311,0.0568699,0.074093,6.60689,0.196701,0.138049,4150000,3848
-3.37196,-2.53369,-2.29311,0.284286,0.442961,-0.118158,0.609932,-1.45494,0.0354212,0.0569301,0.079591,6.59858,0.193591,0.139996,4151000,3848
-3.20239,-2.34635,-2.1049,0.113181,0.22468,-0.219509,0.060329,-1.59479,0.0274844,0.0789167,0.08449,6.72128,0.194844,0.137814,4152000,3849
-3.18143,-2.46422,-2.24402,0.110173,0.447217,-0.178853,0.313363,-1.3314,0.0320812,0.0515634,0.0684145,6.64749,0.194668,0.137655,4153000,3850
-3.06026,-2.28894,-2.05666,0.0627716,0.230887,-0.293232,-0.0192551,-1.39158,0.0269375,0.0649898,0.0609307,6.60215,0.193832,0.138094,4154000,3851
-3.38678,-2.52734,-2.23126,0.229847,0.393261,-0.17678,0.53024,-1.3914,0.0298969,0.0732793,0.0714365,6.63294,0.194785,0.138112,4155000,3852
-3.18012,-2.45047,-2.21338,0.241676,0.385157,-0.160175,0.251677,-1.40235,0.024391,0.0665276,0.0610613,6.64142,0.195409,0.137595,4156000,3852
-3.13236,-2.36045,-2.14941,0.142726,0.254803,-0.167423,0.0509543,-1.38206,0.0204835,0.075224,0.0713934,6.61845,0.193495,0.140669,4157000,3853
-3.27404,-2.45006,-2.18247,0.24796,0.359851,-0.168356,0.206717,-1.35587,0.0283505,0.0654437,0.0584714,6.65743,0.1917,0.1403,4158000,3854
-3.15955,-2.3506,-2.10662,0.23438,0.237024,-0.178686,-0.0987523,-1.25859,0.0333649,0.0543279,0.0668668,6.68422,0.196257,0.136138,4159000,3855
-3.08582,-2.27756,-2.03447,0.096497,0.146598,-0.234665,-0.138779,-1.47089,0.0330072,0.0538134,0.0741682,6.62119,0.195308,0.138303,4160000,3855
-3.11142,-2.42435,-2.15135,0.271915,0.323127,-0.0624557,-0.139839,-1.18466,0.0291497,0.0583111,0.070398,6.58853,0.191665,0.137977,4161000,3856
-3.23823,-2.41244,-2.14616,0.140791,0.36817,-0.19594,0.103042,-1.33847,0.0213297,0.0770883,0.061676,6.5068,0.192015,0.137999,4162000,3857
-3.18689,-2.41384,-2.13669,0.299261,0.322958,-0.0996355,-0.0232373,-1.2784,0.0286504,0.0639591,0.0564099,6.66392,0.191489,0.138518,4163000,3858
-3.15291,-2.43842,-2.21489,0.192096,0.313679,-0.126481,0.126888,-1.30017,0.0348484,0.0515701,0.0809969,6.64448,0.189597,0.137992,4164000,3859
-3.27803,-2.54976,-2.29005,0.323767,0.457759,-0.0836046,0.388891,-1.29143,0.0318978,0.0573314,0.0909715,6.66803,0.192669,0.137609,4165000,3859
-3.34638,-2.49619,-2.2823,0.26677,0.401129,-0.210465,0.515417,-1.47158,0.034317,0.0639112,0.0734318,6.53458,0.195925,0.136366,4166000,3860
-3.42666,-2.60519,-2.37579,0.371679,0.56043,-0.045223,0.615805,-1.31212,0.0273507,0.0651264,0.0646687,6.77318,0.191896,0.136561,4167000,3861
-3.30748,-2.66315,-2.46686,0.496166,0.559447,0.0262372,0.641192,-1.22507,0.021502,0.0673669,0.0648734,6.64404,0.193808,0.137039,4168000,3862
-3.6345,-2.77278,-2.54087,0.558884,0.680705,-0.024464,0.975399,-1.22142,0.0297579,0.0700159,0.0846897,6.56986,0.190895,0.137563,4169000,3862
-3.61034,-2.82884,-2.61495,0.444622,0.81516,0.100946,1.14599,-1.26628,0.0231576,0.0706276,0.0629707,6.75029,0.192306,0.138372,4170000,3863
-3.56904,-2.81276,-2.57695,0.565413,0.708049,0.089578,0.915012,-1.26564,0.0297304,0.07128,0.0807814,6.71508,0.191244,0.136183,4171000,3864
-3.69808,-2.9045,-2.64544,0.554966,0.866056,0.0336638,1.17775,-1.22648,0.0267217,0.0828012,0.0726215,6.63124,0.192033,0.137141,4172000,3865
-3.46715,-2.7943,-2.57453,0.610283,0.699654,0.0868952,0.888177,-1.18334,0.0242894,0.0640694,0.0770763,6.68364,0.191066,0.137049,4173000,3866
-3.43353,-2.71241,-2.48142,0.52665,0.623842,0.0760992,0.586804,-1.19797,0.0255375,0.066433,0.0726093,6.60862,0.1895,0.137263,4174000,3866
-3.67437,-2.70035,-2.49104,0.43463,0.671151,-0.0153507,0.837082,-1.24165,0.0294539,0.0774436,0.0667914,6.77455,0.195211,0.137376,4175000,3867
-3.50386,-2.63868,-2.42542,0.45824,0.56589,-0.0651566,0.831054,-1.44591,0.0239854,0.0774712,0.0684539,6.60592,0.194059,0.135369,4176000,3868
-3.51398,-2.65145,-2.42198,0.427716,0.668334,-0.0788144,0.62848,-1.19766,0.0346179,0.0631082,0.0699123,6.64608,0.194021,0.13817,4177000,3869
-3.42049,-2.57357,-2.32267,0.304039,0.557634,-0.0932827,0.612045,-1.41828,0.0234083,0.0795351,0.0592038,6.62382,0.191336,0.138756,4178000,3870
-3.61673,-2.82448,-2.62328,0.63033,0.77779,0.0177101,1.19415,-1.42782,0.0270772,0.0622485,0.082583,6.5853,0.197381,0.138282,4179000,3870
-3.75963,-2.87225,-2.6103,0.569989,0.842383,0.0438523,1.21709,-1.31155,0.0297492,0.069283,0.074903,6.54541,0.194498,0.138783,4180000,3871
-3.53935,-2.76834,-2.55715,0.450364,0.74202,-0.0181827,1.01952,-1.30491,0.0201822,0.0807267,0.0784314,6.62977,0.195233,0.137373,4181000,3872
-3.50304,-2.86294,-2.65613,0.656748,0.815511,0.138264,1.1196,-1.18596,0.024725,0.064589,0.0642759,6.58078,0.196241,0.139787,4182000,3873
-3.70517,-2.83942,-2.60592,0.507457,0.836908,0.0314577,1.28078,-1.38017,0.021485,0.0736409,0.0673142,6.6321,0.197555,0.139147,4183000,3873
-3.47638,-2.7902,-2.55363,0.502689,0.774822,-0.0518208,0.952035,-1.21731,0.0222798,0.0719636,0.0744188,6.59586,0.19212,0.137564,4184000,3874
-3.3837,-2.75919,-2.52383,0.499595,0.769742,0.053788,0.767849,-1.20182,0.0206469,0.0637651,0.0610648,6.68656,0.195393,0.139049,4185000,3875
-3.56006,-2.78429,-2.56437,0.537178,0.749537,0.00939407,1.02004,-1.29692,0.0228246,0.0795311,0.0771311,6.69353,0.196193,0.13679,4186000,3876
-3.35286,-2.67105,-2.48774,0.57824,0.592118,0.0533446,0.655082,-1.28261,0.0181216,0.0729208,0.0590476,6.73147,0.195292,0.137403,4187000,3877
-3.47637,-2.76593,-2.50514,0.503634,0.645141,0.106108,0.733043,-1.17892,0.0260746,0.0673203,0.0773969,6.47523,0.195092,0.138259,4188000,3877
-3.46541,-2.70811,-2.44111,0.32113,0.661187,-0.0815545,0.764645,-1.25496,0.0271322,0.0728505,0.0790843,6.75857,0.193593,0.137263,4189000,3878
-3.27883,-2.49708,-2.22047,0.208685,0.478619,-0.168984,0.324545,-1.34563,0.0198611,0.0784265,0.0545282,6.64032,0.193774,0.13627,4190000,3879
-3.23027,-2.61259,-2.39715,0.280133,0.534523,-0.0709302,0.633858,-1.39444,0.0246263,0.0715165,0.0802556,6.65251,0.196623,0.13576,4191000,3880
-3.35673,-2.45322,-2.24105,0.104138,0.476709,-0.273256,0.536993,-1.48972,0.0265665,0.0825607,0.0652016,6.52443,0.193762,0.137339,4192000,3881
-3.54576,-2.57887,-2.34851,0.364583,0.515213,-0.117236,0.69316,-1.42615,0.0300098,0.080349,0.0800461,6.64697,0.190855,0.139071,4193000,3881
-3.49338,-2.516,-2.26981,0.268534,0.488752,-0.231242,0.581046,-1.38018,0.0249793,0.0765205,0.0596671,6.69737,0.195082,0.137764,4194000,3882
-3.37364,-2.53615,-2.27251,0.186193,0.517048,-0.220578,0.509938,-1.37514,0.021872,0.0823015,0.0553186,6.72492,0.194056,0.135812,4195000,3883
-3.28274,-2.3305,-2.09385,0.209378,0.230927,-0.319076,0.0424253,-1.48492,0.0414764,0.0627338,0.0846775,6.71196,0.196105,0.13922,4196000,3884
-3.09309,-2.21849,-2.01569,0.115387,0.140833,-0.292641,-0.276558,-1.38834,0.022019,0.0808587,0.087549,6.6964,0.193076,0.139323,4197000,3884
-3.29863,-2.24841,-1.99704,-0.0799403,0.219759,-0.479588,0.118913,-1.66712,0.0365267,0.0735612,0.0889497,6.68219,0.193974,0.13787,4198000,3885
-3.32889,-2.16478,-1.99495,-0.0681565,0.132403,-0.514347,0.177237,-1.70083,0.0327231,0.0751863,0.0798635,6.76361,0.19306,0.137359,4199000,3886
-3.03708,-2.16158,-1.91318,-0.187832,0.157136,-0.463767,-0.259765,-1.49428,0.0333882,0.0685544,0.0744997,6.50693,0.196983,0.137974,4200000,3887
-3.23851,-2.34737,-2.06547,0.077788,0.248117,-0.244957,0.0608508,-1.47409,0.0360617,0.0573964,0.0661412,6.65975,0.19143,0.137429,4201000,3888
-3.36418,-2.37101,-2.10371,0.0940744,0.310942,-0.31646,0.208806,-1.40807,0.03139,0.0715175,0.0705802,6.5646,0.194522,0.138757,4202000,3888
-3.31702,-2.53634,-2.28723,0.336871,0.481753,-0.134974,0.370309,-1.32158,0.0246459,0.072135,0.0631187,6.57524,0.194565,0.136491,4203000,3889
-3.43277,-2.36716,-2.12408,0.0257287,0.348311,-0.351936,0.307879,-1.47053,0.0343862,0.0767217,0.0655081,6.6299,0.193277,0.1359,4204000,3890
-3.33283,-2.55321,-2.30731,0.264523,0.516398,-0.191949,0.497566,-1.31808,0.0323784,0.0669403,0.0889948,6.66212,0.193145,0.136967,4205000,3891
-3.43639,-2.50936,-2.26664,0.213004,0.5178,-0.253357,0.580104,-1.51304,0.0345581,0.0614968,0.0798141,6.63552,0.195216,0.136361,4206000,3892
-3.29552,-2.53739,-2.33121,0.271515,0.481642,-0.114579,0.383331,-1.27362,0.029064,0.0636642,0.086872,6.54699,0.193177,0.13926,4207000,3893
-3.49007,-2.57519,-2.34637,0.287954,0.5057,-0.12676,0.63536,-1.416,0.0287545,0.0687155,0.0845088,6.68546,0.193681,0.139072,4208000,3894
-3.64467,-2.78852,-2.49299,0.310283,0.806609,-0.0472226,1.11888,-1.41333,0.023124,0.0784167,0.0590562,6.72111,0.19493,0.139818,4209000,3895
-3.509,-2.74273,-2.51831,0.583168,0.693336,0.0444326,0.722897,-1.23897,0.026505,0.0703963,0.080843,6.5877,0.191137,0.135223,4210000,3896
-3.50504,-2.63685,-2.41965,0.232719,0.692349,-0.137797,0.824845,-1.39701,0.0244002,0.0790036,0.0702872,6.774,0.195984,0.139364,4211000,3896
-3.36471,-2.55729,-2.34813,0.295652,0.54694,-0.179521,0.648568,-1.30011,0.0295411,0.0672035,0.0617217,6.68831,0.19268,0.137966,4212000,3897
-3.41345,-2.50128,-2.32695,0.327138,0.444926,-0.203972,0.311097,-1.17141,0.0325685,0.0677739,0.0863207,6.76994,0.194577,0.136269,4213000,3898
-3.5315,-2.79795,-2.54976,0.460309,0.788157,0.0415296,0.937123,-1.20605,0.0221146,0.071869,0.0580079,6.65365,0.188627,0.13708,4214000,3899
-3.45211,-2.66177,-2.39658,0.506992,0.580994,0.00496709,0.666903,-1.28416,0.0215016,0.0698347,0.0426875,6.58042,0.192396,0.138722,4215000,3899
-3.49738,-2.62453,-2.36051,0.396392,0.602012,-0.0953852,0.684609,-1.40263,0.027649,0.0776103,0.0523128,6.65723,0.195876,0.138768,4216000,3901
-3.38914,-2.54367,-2.27274,0.214698,0.481115,-0.0555884,0.473618,-1.40861,0.0277568,0.0708374,0.0623964,6.67237,0.190691,0.137494,4217000,3901
-3.32698,-2.36737,-2.13268,0.0908612,0.327476,-0.267344,0.0741638,-1.36598,0.0292914,0.0800297,0.0713226,6.66279,0.193463,0.135248,4218000,3902
-3.46345,-2.33585,-2.11148,0.0482552,0.267793,-0.300608,0.173744,-1.4867,0.0422671,0.0658197,0.0847628,6.76212,0.193025,0.138195,4219000,3903
-3.42912,-2.40731,-2.16676,0.122596,0.362035,-0.368675,0.388099,-1.535,0.0323816,0.0794888,0.09863,6.66035,0.193094,0.135479,4220000,3914
-3.51635,-2.51227,-2.28226,0.232283,0.464131,-0.199182,0.606282,-1.51445,0.0234823,0.0796866,0.0791442,6.61838,0.194734,0.137749,4221000,3915
-3.35254,-2.37587,-2.15377,0.103988,0.34561,-0.309591,0.358388,-1.39522,0.0328724,0.0695423,0.0643413,6.72382,0.195691,0.138482,4222000,3916
-3.36523,-2.6299,-2.40724,0.365002,0.635117,-0.0891114,0.590836,-1.21769,0.0316564,0.0590031,0.0685717,6.73587,0.192049,0.138108,4223000,3917
-3.51187,-2.70041,-2.49061,0.391782,0.675238,-0.0783757,0.983587,-1.26791,0.0278754,0.0628855,0.0716707,6.77772,0.191434,0.137381,4224000,3917
-3.50912,-2.65346,-2.3882,0.357572,0.653369,-0.1146,0.840032,-1.36777,0.025802,0.0731935,0.0557208,6.66116,0.195459,0.137419,4225000,3918
-3.44275,-2.49284,-2.25912,0.174541,0.501249,-0.241635,0.599927,-1.43072,0.0270565,0.0758472,0.0532072,6.61615,0.195459,0.138504,4226000,3919
-3.55254,-2.45506,-2.20982,0.141102,0.471315,-0.308202,0.738659,-1.66651,0.0362269,0.06744,0.0688109,6.70262,0.194528,0.140053,4227000,3920
-3.35661,-2.3443,-2.06728,0.0949373,0.315598,-0.378829,0.353228,-1.53693,0.0316187,0.070479,0.0574166,6.66976,0.191545,0.14031,4228000,3921
-3.29446,-2.32338,-2.08624,0.151345,0.266877,-0.27512,0.125273,-1.48734,0.028814,0.0778327,0.0694957,6.63392,0.192403,0.138804,4229000,3921
-3.31677,-2.4907,-2.26111,0.143247,0.51905,-0.224812,0.563675,-1.46222,0.0190472,0.0844767,0.063461,6.48097,0.195039,0.138597,4230000,3922
