BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, rho_0,phi,gamma_ei,gamma_ir,Iteration,Time
-2.62547,-2.19253,-2.07351,0.0578735,6.64516,0.187598,0.139701,3272000,8815
-2.63742,-2.21546,-2.08073,0.0653272,6.6046,0.186792,0.140315,3273000,8817
-2.62298,-2.21346,-2.07545,0.0628648,6.66798,0.18485,0.139385,3274000,8820
-2.71195,-2.21765,-2.09047,0.0703892,6.63218,0.186767,0.142347,3275000,8822
-2.62383,-2.21213,-2.10006,0.0636364,6.63925,0.183013,0.136188,3276000,8824
-2.64528,-2.21457,-2.07407,0.0670507,6.70025,0.184341,0.142088,3277000,8826
-2.7319,-2.1856,-2.09777,0.0685868,6.68443,0.181413,0.141197,3278000,8828
-2.67575,-2.21384,-2.0499,0.0623482,6.68949,0.182185,0.142035,3279000,8830
-2.64613,-2.21334,-2.05185,0.0646568,6.79261,0.187541,0.139883,3280000,8832
-2.63843,-2.23785,-2.04287,0.0596196,6.67457,0.184815,0.140808,3281000,8834
-2.70949,-2.20709,-2.06771,0.069756,6.70614,0.186378,0.138358,3282000,8836
-2.65717,-2.15764,-2.05822,0.0632206,6.77199,0.185256,0.143318,3283000,8838
-2.60118,-2.23357,-2.06437,0.0621446,6.69808,0.184804,0.1404,3284000,8841
-2.67395,-2.20898,-2.04678,0.0604353,6.65496,0.186856,0.138292,3285000,8843
-2.59636,-2.19716,-2.07246,0.0564429,6.69379,0.185507,0.142528,3286000,8845
-2.64888,-2.17563,-2.04711,0.0693436,6.74845,0.185931,0.142046,3287000,8848
-2.57271,-2.22141,-2.06641,0.0614359,6.70666,0.186631,0.142099,3288000,8851
-2.57616,-2.21089,-2.07665,0.0599405,6.61625,0.186197,0.141337,3289000,8854
-2.58274,-2.23237,-2.0842,0.0539699,6.5548,0.183994,0.140639,3290000,8857
-2.63298,-2.19815,-2.05743,0.0666199,6.68809,0.183906,0.141875,3291000,8860
-2.62603,-2.18054,-2.0454,0.0638134,6.71931,0.18306,0.14288,3292000,8864
-2.58439,-2.1853,-2.03856,0.0552243,6.61016,0.183959,0.141673,3293000,8867
-2.58304,-2.20998,-2.0901,0.0619557,6.61194,0.184897,0.138487,3294000,8870
-2.64482,-2.18107,-2.06153,0.0673366,6.70481,0.183566,0.142936,3295000,8873
-2.58574,-2.19397,-2.07897,0.0648091,6.6873,0.184525,0.14276,3296000,8876
-2.60463,-2.20051,-2.05753,0.0633829,6.61697,0.18603,0.140748,3297000,8879
-2.56839,-2.19139,-2.04198,0.0593695,6.68629,0.18169,0.142999,3298000,8882
-2.63315,-2.21181,-2.08211,0.0706396,6.67024,0.183239,0.140548,3299000,8885
-2.63837,-2.18877,-2.04617,0.0596952,6.68014,0.183694,0.139924,3300000,8888
-2.5755,-2.18202,-2.05795,0.0622795,6.74821,0.181584,0.143103,3301000,8891
-2.57746,-2.19517,-2.02476,0.0620092,6.6077,0.183863,0.144343,3302000,8895
-2.61765,-2.19431,-2.06176,0.0624294,6.6934,0.187606,0.140781,3303000,8898
-2.54467,-2.19547,-2.07877,0.0588931,6.58367,0.182508,0.140731,3304000,8901
-2.70469,-2.21172,-2.04807,0.0659146,6.68845,0.182787,0.141682,3305000,8904
-2.48104,-2.19797,-2.07295,0.0566233,6.66035,0.185778,0.140978,3306000,8907
-2.61651,-2.18432,-2.06843,0.066166,6.67296,0.184098,0.141473,3307000,8910
-2.67445,-2.18406,-2.0383,0.0653704,6.57894,0.184642,0.143555,3308000,8913
-2.62403,-2.21523,-2.0632,0.0640468,6.70463,0.183692,0.139185,3309000,8916
-2.55484,-2.20804,-2.05612,0.0652522,6.64678,0.18555,0.141638,3310000,8919
-2.65838,-2.21027,-2.06953,0.067339,6.63703,0.182831,0.140882,3311000,8923
-2.65999,-2.19835,-2.05785,0.0676289,6.65496,0.184312,0.142057,3312000,8926
-2.4439,-2.18743,-2.08143,0.0507511,6.64054,0.181994,0.13937,3313000,8929
-2.52615,-2.1753,-2.04194,0.0517808,6.62802,0.182247,0.142332,3314000,8932
-2.60175,-2.21181,-2.06436,0.0618909,6.6973,0.183277,0.141903,3315000,8935
-2.71482,-2.20128,-2.07177,0.0661034,6.66807,0.184446,0.13986,3316000,8938
-2.63292,-2.20922,-2.08874,0.0634796,6.51062,0.186496,0.140676,3317000,8941
-2.61696,-2.20256,-2.0441,0.0632256,6.69548,0.186207,0.140699,3318000,8944
-2.51855,-2.20229,-2.06805,0.0543587,6.76704,0.185969,0.139454,3319000,8947
-2.69073,-2.23563,-2.08082,0.0742052,6.66705,0.183825,0.139713,3320000,8951
-2.57045,-2.1998,-2.08913,0.0633088,6.63184,0.185212,0.141296,3321000,8954
-2.65285,-2.19908,-2.05565,0.0606869,6.68492,0.185997,0.139625,3322000,8957
-2.65502,-2.19245,-2.0666,0.0656688,6.62457,0.181028,0.141237,3323000,8960
-2.59481,-2.21304,-2.05274,0.0642392,6.70295,0.185211,0.144615,3324000,8963
-2.68309,-2.21318,-2.06915,0.0674703,6.7232,0.188978,0.140115,3325000,8966
-2.68029,-2.20675,-2.05098,0.0646078,6.56836,0.184064,0.139247,3326000,8969
-2.64971,-2.19305,-2.04036,0.0643926,6.62535,0.182126,0.142126,3327000,8972
-2.58895,-2.19833,-2.05875,0.0658655,6.80831,0.185824,0.141504,3328000,8975
-2.63257,-2.19421,-2.06898,0.0626031,6.56632,0.188157,0.142092,3329000,8978
-2.74822,-2.22658,-2.09394,0.0744349,6.63565,0.185199,0.138724,3330000,8982
-2.6479,-2.20662,-2.05105,0.0625197,6.63297,0.186813,0.139575,3331000,8985
-2.60155,-2.22407,-2.05869,0.0610656,6.64866,0.184001,0.138691,3332000,8988
-2.51943,-2.19605,-2.06972,0.0575948,6.65226,0.185915,0.142017,3333000,8991
-2.54534,-2.21666,-2.04975,0.0589514,6.64024,0.186723,0.140798,3334000,8994
-2.58043,-2.17971,-2.03799,0.06003,6.70977,0.185558,0.142995,3335000,8997
-2.59987,-2.19172,-2.07616,0.0632576,6.67608,0.182545,0.141749,3336000,9000
-2.5381,-2.2321,-2.04064,0.0547926,6.68422,0.185599,0.14006,3337000,9003
-2.51682,-2.20321,-2.07855,0.0618753,6.66378,0.188081,0.140568,3338000,9006
-2.70143,-2.1723,-2.04063,0.0656592,6.65167,0.182954,0.1407,3339000,9010
-2.61636,-2.23097,-2.06,0.0621248,6.63558,0.18695,0.139933,3340000,9013
-2.63678,-2.19799,-2.04626,0.0659147,6.55195,0.183746,0.141577,3341000,9016
-2.69879,-2.19831,-2.04505,0.0627884,6.62394,0.184531,0.140505,3342000,9019
-2.64329,-2.19665,-2.06764,0.0632575,6.68942,0.18376,0.140952,3343000,9022
-2.65437,-2.1738,-2.03493,0.0669298,6.79723,0.182538,0.14172,3344000,9025
-2.61819,-2.21594,-2.0405,0.0671039,6.68393,0.186138,0.140882,3345000,9028
-2.60994,-2.20819,-2.06432,0.0727425,6.5709,0.183915,0.143053,3346000,9031
-2.62898,-2.20825,-2.05847,0.0622016,6.69437,0.185413,0.14,3347000,9034
-2.60991,-2.20312,-2.023,0.0674913,6.5635,0.186522,0.144634,3348000,9037
-2.68395,-2.20149,-2.05471,0.0651213,6.56149,0.185529,0.139232,3349000,9040
-2.65288,-2.18312,-2.08601,0.0688541,6.64064,0.186987,0.140613,3350000,9043
-2.59207,-2.19451,-2.04794,0.0682468,6.75291,0.187373,0.141477,3351000,9046
-2.71021,-2.22168,-2.07709,0.0684079,6.6892,0.187351,0.138441,3352000,9049
-2.6591,-2.22416,-2.09119,0.0638567,6.75099,0.185632,0.137151,3353000,9052
-2.48813,-2.2253,-2.03737,0.0577066,6.71334,0.183192,0.141699,3354000,9055
-2.64854,-2.24888,-2.07442,0.0690471,6.62037,0.186604,0.140541,3355000,9058
-2.57818,-2.21364,-2.06306,0.0587161,6.46684,0.182444,0.141881,3356000,9060
-2.60168,-2.20042,-2.07946,0.0548434,6.59005,0.185902,0.140081,3357000,9063
-2.63338,-2.19905,-2.06724,0.0614614,6.56009,0.183105,0.141261,3358000,9066
-2.59538,-2.21638,-2.05113,0.0549975,6.66281,0.185215,0.14347,3359000,9069
-2.59054,-2.20436,-2.06242,0.0670982,6.79601,0.18388,0.140673,3360000,9072
-2.67744,-2.20315,-2.08725,0.0703444,6.65053,0.186244,0.139677,3361000,9075
-2.63252,-2.22082,-2.03906,0.0608956,6.60649,0.186772,0.14143,3362000,9078
-2.6379,-2.23504,-2.10119,0.0672452,6.78424,0.185393,0.139408,3363000,9081
-2.66704,-2.19815,-2.06634,0.0691486,6.63088,0.188223,0.142275,3364000,9084
-2.61748,-2.20337,-2.07373,0.064204,6.67385,0.187093,0.14054,3365000,9087
-2.6222,-2.2091,-2.0652,0.0663955,6.66031,0.184338,0.140619,3366000,9090
-2.64312,-2.19565,-2.04178,0.0615434,6.70264,0.185803,0.142814,3367000,9093
-2.60856,-2.24046,-2.05041,0.0646755,6.76991,0.187764,0.141394,3368000,9096
-2.59427,-2.20091,-2.03767,0.0634157,6.70274,0.184848,0.141404,3369000,9099
-2.62355,-2.17955,-2.05834,0.0618388,6.71526,0.185882,0.14136,3370000,9102
-2.65002,-2.20347,-2.07685,0.0632551,6.7498,0.184873,0.141143,3371000,9105
-2.61149,-2.20015,-2.06734,0.060366,6.71812,0.185553,0.140901,3372000,9108
-2.59122,-2.19399,-2.09029,0.0569372,6.53747,0.188664,0.140091,3373000,9111
-2.70476,-2.22146,-2.05582,0.0726619,6.6715,0.18525,0.14015,3374000,9113
-2.73102,-2.23883,-2.06561,0.0665335,6.67977,0.184086,0.139563,3375000,9115
-2.69733,-2.21002,-2.08354,0.0733113,6.68501,0.182582,0.13952,3376000,9118
-2.63078,-2.191,-2.02392,0.0591599,6.65835,0.186485,0.142318,3377000,9121
-2.6323,-2.20195,-2.0765,0.0609588,6.61623,0.186917,0.140244,3378000,9124
-2.6153,-2.21008,-2.05873,0.0592065,6.78125,0.185079,0.140114,3379000,9127
-2.5894,-2.21026,-2.05552,0.0663753,6.6882,0.183713,0.141632,3380000,9130
-2.63996,-2.22984,-2.085,0.0654688,6.63575,0.183031,0.137938,3381000,9133
-2.6323,-2.19243,-2.0864,0.0644596,6.67576,0.185174,0.141791,3382000,9136
-2.61718,-2.22326,-2.02269,0.0598113,6.69195,0.185771,0.142302,3383000,9139
-2.67121,-2.19322,-2.06104,0.0628187,6.7268,0.183013,0.141541,3384000,9142
-2.72541,-2.22576,-2.05536,0.0715548,6.68368,0.183657,0.139886,3385000,9145
-2.52774,-2.20165,-2.06236,0.0591591,6.73418,0.185652,0.142121,3386000,9148
-2.67798,-2.20845,-2.06385,0.0670893,6.58663,0.184381,0.141391,3387000,9151
-2.56225,-2.21807,-2.0555,0.0615683,6.72242,0.183713,0.140072,3388000,9154
-2.62785,-2.22265,-2.07043,0.068268,6.70964,0.185275,0.140495,3389000,9157
-2.6607,-2.19493,-2.07937,0.0638709,6.60494,0.185964,0.143401,3390000,9160
-2.60877,-2.20942,-2.0576,0.0659624,6.6869,0.185855,0.140603,3391000,9163
-2.68915,-2.21393,-2.07255,0.0676281,6.80359,0.18193,0.140843,3392000,9166
-2.6533,-2.21397,-2.08301,0.0690917,6.60505,0.184849,0.139984,3393000,9169
-2.66758,-2.17999,-2.04795,0.0589774,6.64372,0.181374,0.138704,3394000,9171
-2.64514,-2.18993,-2.03812,0.063499,6.69343,0.184515,0.144666,3395000,9174
-2.61156,-2.20066,-2.07051,0.0625968,6.71362,0.185552,0.142599,3396000,9177
-2.63144,-2.20093,-2.0618,0.0551925,6.62664,0.183181,0.140453,3397000,9180
-2.64798,-2.19085,-2.04775,0.0589349,6.67203,0.184924,0.14075,3398000,9183
-2.48345,-2.23349,-2.06364,0.0580116,6.65992,0.187492,0.139654,3399000,9186
-2.71664,-2.1974,-2.07308,0.0645278,6.72627,0.185853,0.14047,3400000,9189
-2.64868,-2.19849,-2.06287,0.0647613,6.73481,0.186428,0.140694,3401000,9192
-2.69647,-2.20982,-2.0517,0.0721017,6.72606,0.1836,0.141691,3402000,9195
-2.64587,-2.20924,-2.07916,0.0654897,6.62185,0.183453,0.140867,3403000,9198
-2.61295,-2.20578,-2.0571,0.0584643,6.64938,0.18403,0.140581,3404000,9201
-2.76377,-2.19888,-2.07783,0.0758882,6.73763,0.183332,0.13992,3405000,9204
-2.56852,-2.19098,-2.04784,0.0533134,6.50315,0.181586,0.141245,3406000,9207
-2.67017,-2.21612,-2.05216,0.0656108,6.52809,0.187103,0.139968,3407000,9210
-2.66352,-2.23873,-2.06564,0.0643519,6.71727,0.18511,0.138407,3408000,9213
-2.62614,-2.23238,-2.05312,0.0627368,6.55227,0.184786,0.138412,3409000,9216
-2.54244,-2.19929,-2.06316,0.0619951,6.54952,0.187012,0.14038,3410000,9219
-2.61408,-2.19053,-2.05401,0.0595817,6.69697,0.185126,0.139411,3411000,9222
-2.64064,-2.20591,-2.07316,0.0626167,6.68331,0.183225,0.14069,3412000,9225
-2.67407,-2.21116,-2.07389,0.0600554,6.64826,0.183884,0.137223,3413000,9227
-2.65922,-2.21233,-2.09019,0.0646558,6.70879,0.185529,0.139461,3414000,9230
-2.591,-2.2071,-2.07183,0.0561774,6.60101,0.180959,0.139816,3415000,9233
-2.61474,-2.20978,-2.08065,0.0651762,6.60128,0.18436,0.139713,3416000,9236
-2.52961,-2.21155,-2.05322,0.0518989,6.65774,0.188109,0.137435,3417000,9239
-2.54889,-2.21204,-2.09274,0.0630106,6.70964,0.187077,0.138583,3418000,9242
-2.70759,-2.20669,-2.03792,0.0664487,6.64841,0.187071,0.143437,3419000,9245
-2.51122,-2.22127,-2.10061,0.055964,6.54593,0.183405,0.140386,3420000,9248
-2.57867,-2.2236,-2.05794,0.0632516,6.66719,0.184801,0.1383,3421000,9251
-2.71029,-2.18287,-2.09315,0.0658517,6.59763,0.184256,0.141422,3422000,9254
-2.55152,-2.19496,-2.08427,0.0583751,6.77159,0.183292,0.140206,3423000,9257
-2.61627,-2.21889,-2.0587,0.0603218,6.5688,0.187567,0.137705,3424000,9260
-2.61241,-2.20247,-2.08271,0.0618562,6.6304,0.187374,0.13734,3425000,9263
-2.66704,-2.19389,-2.08597,0.0605815,6.63416,0.184085,0.141324,3426000,9266
-2.51406,-2.19909,-2.04698,0.0545147,6.70003,0.185934,0.14177,3427000,9269
-2.72522,-2.19661,-2.05502,0.0673768,6.72622,0.184905,0.142711,3428000,9272
-2.65619,-2.17308,-2.07646,0.0649316,6.64494,0.18286,0.141904,3429000,9275
-2.60049,-2.21639,-2.08642,0.0603651,6.68944,0.187556,0.141101,3430000,9278
-2.54434,-2.19328,-2.04668,0.0517392,6.59019,0.183254,0.14241,3431000,9281
-2.61199,-2.22268,-2.05158,0.0582872,6.64427,0.182691,0.141143,3432000,9284
-2.59391,-2.20284,-2.04346,0.0637097,6.61826,0.181912,0.143529,3433000,9286
-2.62073,-2.17699,-2.08103,0.0688298,6.72197,0.182837,0.140695,3434000,9289
-2.54309,-2.18863,-2.0567,0.0601544,6.78727,0.184976,0.140708,3435000,9292
-2.57915,-2.21051,-2.03901,0.0613925,6.62355,0.183055,0.141955,3436000,9295
-2.59619,-2.21026,-2.06817,0.0545265,6.64435,0.183073,0.140693,3437000,9298
-2.56548,-2.1997,-2.06723,0.0577756,6.71935,0.1826,0.14135,3438000,9301
-2.63005,-2.23761,-2.05457,0.0637859,6.70876,0.185578,0.138919,3439000,9304
-2.66285,-2.20255,-2.05863,0.0604457,6.63569,0.183771,0.141791,3440000,9307
-2.53069,-2.21198,-2.02318,0.0602018,6.6267,0.185392,0.142114,3441000,9310
-2.67045,-2.2152,-2.04995,0.063968,6.68627,0.187804,0.140372,3442000,9313
-2.69273,-2.21822,-2.03699,0.0637098,6.58226,0.183857,0.141227,3443000,9316
-2.62704,-2.20469,-2.0403,0.0628494,6.74534,0.184156,0.141436,3444000,9319
-2.55989,-2.22227,-2.0626,0.0574494,6.66039,0.182794,0.140512,3445000,9322
-2.46916,-2.19511,-2.04081,0.0497814,6.69001,0.182581,0.142193,3446000,9325
-2.63682,-2.19697,-2.0579,0.0689917,6.71489,0.182402,0.143625,3447000,9328
-2.66896,-2.19853,-2.09383,0.0648245,6.70113,0.182564,0.140951,3448000,9331
-2.49731,-2.18256,-2.06871,0.0562137,6.60304,0.181797,0.141125,3449000,9334
-2.64871,-2.22556,-2.09186,0.0634384,6.70933,0.181679,0.139272,3450000,9337
-2.55118,-2.18682,-2.05744,0.059933,6.61146,0.183322,0.141325,3451000,9340
-2.51879,-2.22412,-2.07323,0.0540073,6.65677,0.184949,0.139819,3452000,9343
-2.60967,-2.20756,-2.07029,0.0654326,6.66239,0.181502,0.139616,3453000,9345
-2.64991,-2.19954,-2.07086,0.0664668,6.68932,0.182351,0.142189,3454000,9348
-2.60812,-2.20221,-2.06449,0.0546918,6.56635,0.182584,0.138222,3455000,9351
-2.67525,-2.22572,-2.05084,0.0645702,6.6151,0.182633,0.138862,3456000,9354
-2.71625,-2.21606,-2.06538,0.0699248,6.75227,0.182024,0.141703,3457000,9357
-2.65346,-2.1874,-2.04835,0.067191,6.68361,0.183447,0.140655,3458000,9360
-2.60674,-2.19832,-2.05084,0.0606748,6.70943,0.184039,0.142314,3459000,9363
-2.6449,-2.2038,-2.06727,0.0634961,6.65003,0.184174,0.140679,3460000,9366
-2.70926,-2.21851,-2.08665,0.0643497,6.5944,0.186936,0.138657,3461000,9369
-2.77694,-2.23788,-2.06511,0.0723733,6.79556,0.181932,0.139752,3462000,9372
-2.62125,-2.22304,-2.06797,0.0586805,6.75251,0.181679,0.138911,3463000,9375
-2.67789,-2.20876,-2.06324,0.0663031,6.6231,0.183348,0.143279,3464000,9378
-2.6752,-2.19041,-2.06486,0.064869,6.66882,0.185391,0.139482,3465000,9381
-2.59968,-2.2107,-2.0484,0.0616033,6.58539,0.185181,0.140831,3466000,9384
-2.70487,-2.22284,-2.07171,0.0592451,6.67804,0.183246,0.140964,3467000,9387
-2.56781,-2.21152,-2.07815,0.0610064,6.5936,0.183368,0.138042,3468000,9390
-2.55692,-2.20924,-2.08426,0.0544079,6.62719,0.185227,0.140901,3469000,9393
-2.55216,-2.20598,-2.05715,0.0541694,6.62997,0.181567,0.141011,3470000,9396
-2.56406,-2.17828,-2.0575,0.0624262,6.72599,0.183207,0.141282,3471000,9399
-2.65124,-2.20552,-2.06371,0.0674991,6.7138,0.18438,0.142211,3472000,9402
-2.67486,-2.22136,-2.0481,0.0648291,6.58612,0.18425,0.141041,3473000,9404
-2.549,-2.2128,-2.07673,0.0566029,6.71639,0.183832,0.138377,3474000,9407
-2.62426,-2.18736,-2.04818,0.0651154,6.83645,0.185453,0.141822,3475000,9410
-2.63813,-2.22536,-2.05534,0.0662014,6.65934,0.181945,0.140053,3476000,9413
-2.47894,-2.20314,-2.05866,0.0590339,6.58916,0.183812,0.141411,3477000,9416
-2.49975,-2.19429,-2.05638,0.0541083,6.67205,0.186262,0.141366,3478000,9419
-2.59292,-2.19843,-2.04941,0.0541187,6.77089,0.185698,0.139312,3479000,9422
-2.60373,-2.21066,-2.08632,0.0651316,6.6329,0.18238,0.139632,3480000,9425
-2.64406,-2.21604,-2.03587,0.0658303,6.73243,0.182406,0.14115,3481000,9428
-2.72394,-2.20924,-2.0758,0.0748748,6.72166,0.183346,0.141212,3482000,9431
-2.61193,-2.19942,-2.07036,0.0622834,6.73699,0.182053,0.142529,3483000,9434
-2.72466,-2.22887,-2.0771,0.0681188,6.62508,0.182729,0.138145,3484000,9437
-2.55114,-2.22065,-2.07405,0.0563741,6.69445,0.184152,0.138647,3485000,9440
-2.62022,-2.19599,-2.05796,0.0609644,6.76429,0.182742,0.140857,3486000,9443
-2.53102,-2.20462,-2.04283,0.054708,6.72801,0.184649,0.139652,3487000,9446
-2.45561,-2.21729,-2.04428,0.0529235,6.71891,0.18476,0.140085,3488000,9449
-2.65179,-2.21325,-2.07135,0.067978,6.77257,0.184032,0.141515,3489000,9452
-2.7082,-2.22555,-2.07334,0.0663596,6.68384,0.184584,0.139612,3490000,9455
-2.60732,-2.2225,-2.07176,0.0614887,6.60138,0.184393,0.141953,3491000,9458
-2.61072,-2.20278,-2.07522,0.062273,6.70361,0.185299,0.139034,3492000,9461
-2.52439,-2.21867,-2.04986,0.0500397,6.48633,0.18478,0.140907,3493000,9464
-2.76865,-2.19637,-2.04636,0.0682837,6.72367,0.184082,0.140692,3494000,9467
-2.66364,-2.18523,-2.05035,0.0641514,6.82497,0.183556,0.141844,3495000,9469
-2.7667,-2.21105,-2.06633,0.0764588,6.73559,0.186164,0.140541,3496000,9472
-2.65893,-2.22877,-2.08363,0.0651532,6.59212,0.18629,0.138369,3497000,9475
-2.57376,-2.20996,-2.08742,0.0590388,6.63118,0.184249,0.139294,3498000,9478
-2.61774,-2.22755,-2.07091,0.0650968,6.5418,0.184911,0.139807,3499000,9481
-2.58161,-2.20797,-2.08001,0.0608253,6.70125,0.187986,0.140258,3500000,9484
-2.61709,-2.20725,-2.02989,0.064786,6.54845,0.187461,0.141579,3501000,9487
-2.60645,-2.19258,-2.05551,0.0607585,6.68548,0.18614,0.140147,3502000,9490
-2.64773,-2.2171,-2.05936,0.0596042,6.66658,0.187892,0.139188,3503000,9493
-2.66849,-2.23437,-2.05576,0.0651383,6.66512,0.185527,0.138668,3504000,9496
-2.64914,-2.19487,-2.06085,0.0606271,6.74163,0.186363,0.140846,3505000,9499
-2.6096,-2.21458,-2.08323,0.0671287,6.57235,0.185076,0.141759,3506000,9502
-2.64419,-2.22817,-2.08049,0.0626848,6.77743,0.185002,0.139381,3507000,9505
-2.59684,-2.20749,-2.0643,0.0622598,6.59305,0.186014,0.141257,3508000,9508
-2.67033,-2.22076,-2.05311,0.064846,6.59108,0.185658,0.142586,3509000,9511
-2.57414,-2.23142,-2.0894,0.0667366,6.68876,0.182165,0.139056,3510000,9514
-2.6402,-2.2075,-2.04915,0.0651738,6.63852,0.184132,0.14138,3511000,9517
-2.70727,-2.19658,-2.07278,0.0677665,6.68223,0.186907,0.141632,3512000,9520
-2.57286,-2.20305,-2.06778,0.0597033,6.64713,0.185019,0.139773,3513000,9523
-2.58293,-2.22889,-2.05262,0.0703566,6.59612,0.184798,0.140815,3514000,9526
-2.5652,-2.22587,-2.05449,0.0573526,6.63316,0.185827,0.142788,3515000,9529
-2.62575,-2.21333,-2.04304,0.0639633,6.60935,0.182031,0.14099,3516000,9531
-2.57003,-2.20691,-2.03928,0.0565731,6.68286,0.184731,0.141182,3517000,9534
-2.59395,-2.19926,-2.07238,0.0587171,6.69067,0.182372,0.142643,3518000,9537
-2.64929,-2.21338,-2.06526,0.0604922,6.71357,0.18297,0.140119,3519000,9540
-2.62403,-2.22633,-2.05575,0.0641583,6.72627,0.186468,0.140653,3520000,9543
-2.4892,-2.20592,-2.03854,0.0557065,6.69571,0.185577,0.139408,3521000,9546
-2.52884,-2.19674,-2.07799,0.0595756,6.62178,0.184282,0.142039,3522000,9549
-2.60537,-2.20713,-2.0373,0.0653816,6.58289,0.184904,0.140862,3523000,9552
-2.68158,-2.20034,-2.0581,0.0621052,6.61157,0.18386,0.141444,3524000,9555
-2.52857,-2.20863,-2.0698,0.0616156,6.63907,0.184655,0.14132,3525000,9558
-2.53942,-2.22064,-2.06751,0.0530683,6.66389,0.188997,0.141492,3526000,9561
-2.76291,-2.224,-2.06149,0.0715476,6.67647,0.187789,0.140523,3527000,9564
-2.62461,-2.20835,-2.07403,0.0602914,6.70746,0.187994,0.139927,3528000,9567
-2.6075,-2.21907,-2.05774,0.0594941,6.69617,0.183297,0.139438,3529000,9570
-2.60518,-2.22186,-2.08814,0.0694164,6.83995,0.186648,0.140172,3530000,9573
-2.54897,-2.22327,-2.067,0.0587087,6.72937,0.187265,0.139896,3531000,9576
-2.62858,-2.2196,-2.07569,0.0630865,6.61055,0.187144,0.138748,3532000,9579
-2.72034,-2.2083,-2.05803,0.0670007,6.75491,0.18568,0.138921,3533000,9582
-2.70643,-2.22073,-2.05748,0.0691897,6.64262,0.185586,0.140169,3534000,9585
-2.6857,-2.20598,-2.05624,0.0652983,6.62149,0.183922,0.140466,3535000,9588
-2.61676,-2.19706,-2.05024,0.0589254,6.58568,0.188293,0.139527,3536000,9590
-2.67201,-2.19436,-2.08242,0.0628598,6.55235,0.18873,0.142257,3537000,9593
-2.76344,-2.19514,-2.06963,0.0688301,6.70246,0.186347,0.142673,3538000,9596
-2.57607,-2.20377,-2.02829,0.0618127,6.62266,0.185872,0.142305,3539000,9599
-2.62951,-2.2151,-2.08651,0.062009,6.67585,0.184848,0.139003,3540000,9602
-2.60047,-2.22579,-2.08802,0.0685959,6.73456,0.185538,0.140111,3541000,9605
-2.6726,-2.20985,-2.04191,0.0720657,6.59296,0.185121,0.142571,3542000,9608
-2.57721,-2.19413,-2.03627,0.0523868,6.61834,0.186398,0.139605,3543000,9611
-2.55996,-2.17497,-2.03018,0.0557295,6.51268,0.183753,0.141116,3544000,9614
-2.53511,-2.21209,-2.03743,0.053068,6.77832,0.185461,0.140464,3545000,9617
-2.61134,-2.21528,-2.05277,0.0620706,6.69645,0.187666,0.139775,3546000,9620
-2.60143,-2.21139,-2.05803,0.068035,6.72719,0.18432,0.141999,3547000,9623
-2.52773,-2.22116,-2.0636,0.0543895,6.70496,0.183575,0.137995,3548000,9626
-2.56743,-2.18393,-2.03572,0.062216,6.6539,0.188096,0.142948,3549000,9629
-2.49041,-2.21691,-2.04152,0.0549186,6.70904,0.1862,0.138766,3550000,9632
-2.5974,-2.20576,-2.06018,0.0509751,6.59373,0.186637,0.14042,3551000,9635
-2.63698,-2.23809,-2.01972,0.0596217,6.57144,0.184028,0.139976,3552000,9638
-2.68293,-2.20249,-2.07209,0.0656332,6.70681,0.184894,0.140005,3553000,9641
-2.61072,-2.22902,-2.08294,0.0619063,6.70459,0.185278,0.138962,3554000,9644
-2.62387,-2.20015,-2.04945,0.059185,6.77285,0.185913,0.142127,3555000,9647
-2.6918,-2.19359,-2.07786,0.06804,6.68319,0.186672,0.142649,3556000,9650
-2.80959,-2.19971,-2.06007,0.0672397,6.73017,0.187086,0.139894,3557000,9653
-2.61081,-2.22348,-2.07408,0.0640007,6.72792,0.185912,0.140041,3558000,9656
-2.68856,-2.21703,-2.03755,0.0659645,6.8125,0.184213,0.142482,3559000,9659
-2.67926,-2.20433,-2.06363,0.0633025,6.77407,0.185861,0.141081,3560000,9661
-2.52423,-2.22837,-2.03264,0.0629146,6.68153,0.18795,0.141819,3561000,9664
-2.5223,-2.19477,-2.05867,0.0608614,6.63508,0.189286,0.144004,3562000,9667
-2.53945,-2.21297,-2.04757,0.0527318,6.65249,0.189691,0.140973,3563000,9670
-2.61237,-2.20534,-2.05751,0.0604732,6.66284,0.188269,0.140807,3564000,9673
-2.55192,-2.21647,-2.00157,0.0548038,6.6891,0.187662,0.143547,3565000,9676
-2.64623,-2.21235,-2.05466,0.0635645,6.66834,0.185593,0.140053,3566000,9679
