BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, rho_0,phi,gamma_ei,gamma_ir,Iteration,Time
-2.61682,-2.2137,-2.04855,0.0671196,6.67267,0.187068,0.142997,2056000,5477
-2.70933,-2.18144,-2.03317,0.0637704,6.71626,0.182848,0.142046,2057000,5480
-2.6274,-2.15675,-2.07913,0.0653582,6.63242,0.184579,0.142355,2058000,5482
-2.59769,-2.22564,-2.06246,0.0579539,6.65772,0.188085,0.142082,2059000,5485
-2.60952,-2.20913,-2.07314,0.0610601,6.66103,0.184612,0.14193,2060000,5488
-2.59847,-2.20098,-2.04547,0.0615102,6.62045,0.184675,0.141225,2061000,5490
-2.58982,-2.1711,-2.02925,0.0582336,6.71924,0.186296,0.143048,2062000,5493
-2.5903,-2.20149,-2.02334,0.0605722,6.67733,0.186911,0.143291,2063000,5496
-2.66338,-2.18808,-2.04397,0.058971,6.60977,0.183128,0.140945,2064000,5499
-2.6493,-2.23134,-2.05391,0.069326,6.67558,0.182638,0.140421,2065000,5501
-2.63873,-2.20299,-2.06311,0.0654482,6.75844,0.182879,0.139342,2066000,5504
-2.66307,-2.22352,-2.06963,0.0687995,6.63053,0.184236,0.141197,2067000,5507
-2.5606,-2.20557,-2.06793,0.0625327,6.81678,0.18383,0.140706,2068000,5510
-2.59238,-2.18738,-2.0734,0.059322,6.54318,0.182496,0.140786,2069000,5512
-2.67139,-2.214,-2.04858,0.0628752,6.72467,0.184828,0.141336,2070000,5514
-2.68064,-2.21542,-2.06041,0.071842,6.73063,0.183086,0.139155,2071000,5517
-2.71759,-2.19774,-2.04084,0.064436,6.67541,0.184221,0.140695,2072000,5521
-2.71217,-2.22724,-2.07661,0.0720381,6.74725,0.182918,0.13894,2073000,5523
-2.68547,-2.20294,-2.07816,0.0649339,6.59775,0.184881,0.139248,2074000,5525
-2.57335,-2.21398,-2.05821,0.0605004,6.57545,0.185347,0.141418,2075000,5528
-2.56402,-2.20221,-2.03416,0.0576421,6.66893,0.183853,0.142478,2076000,5531
-2.51634,-2.20314,-2.03726,0.0588391,6.61952,0.18532,0.142172,2077000,5533
-2.63507,-2.20795,-2.0531,0.0641055,6.68684,0.185723,0.140197,2078000,5535
-2.55282,-2.18437,-2.04901,0.0548219,6.5518,0.184813,0.142344,2079000,5537
-2.56837,-2.20897,-2.06189,0.0593871,6.72918,0.184456,0.140728,2080000,5540
-2.52183,-2.17145,-2.03557,0.0541639,6.6292,0.184057,0.145031,2081000,5542
-2.64847,-2.18805,-2.07731,0.0693611,6.72084,0.186423,0.141733,2082000,5544
-2.65599,-2.23422,-2.05282,0.0627372,6.61834,0.185047,0.139623,2083000,5547
-2.58346,-2.19968,-2.03123,0.059652,6.61367,0.185484,0.143296,2084000,5549
-2.56285,-2.19394,-2.04953,0.0581556,6.5864,0.185489,0.142829,2085000,5551
-2.51095,-2.20918,-2.0451,0.0516645,6.59406,0.182444,0.142944,2086000,5553
-2.66569,-2.17595,-2.07086,0.0662782,6.73611,0.183839,0.140389,2087000,5557
-2.58208,-2.19472,-2.06703,0.0597056,6.65829,0.184083,0.141091,2088000,5559
-2.57249,-2.18523,-2.04998,0.060216,6.60421,0.186951,0.142102,2089000,5561
-2.62406,-2.18443,-2.05864,0.0573136,6.6123,0.184895,0.141041,2090000,5564
-2.64767,-2.2182,-2.08041,0.0657847,6.7105,0.187475,0.13836,2091000,5567
-2.5474,-2.19388,-2.03181,0.0594874,6.5325,0.184863,0.141423,2092000,5569
-2.50394,-2.18422,-2.04791,0.0530371,6.58863,0.188109,0.141306,2093000,5572
-2.58728,-2.21076,-2.04241,0.0655873,6.70149,0.186541,0.139816,2094000,5575
-2.68941,-2.19762,-2.08245,0.0626287,6.60659,0.185746,0.142157,2095000,5578
-2.57743,-2.17664,-2.04974,0.0659094,6.64932,0.184643,0.140635,2096000,5580
-2.5985,-2.21206,-2.06102,0.0582611,6.63068,0.186836,0.13956,2097000,5582
-2.61666,-2.19145,-2.0751,0.0653563,6.58666,0.183411,0.140679,2098000,5584
-2.62407,-2.20275,-2.08802,0.0578282,6.64536,0.185739,0.139646,2099000,5588
-2.61463,-2.19958,-2.05584,0.0617003,6.81226,0.186264,0.14223,2100000,5590
-2.56652,-2.19263,-2.07815,0.0641351,6.62211,0.185557,0.142046,2101000,5592
-2.62387,-2.22782,-2.07651,0.0668002,6.60719,0.182466,0.140975,2102000,5595
-2.57023,-2.21388,-2.04893,0.0557978,6.61942,0.182681,0.141913,2103000,5598
-2.6552,-2.21563,-2.02537,0.0621878,6.6396,0.188454,0.140138,2104000,5601
-2.72159,-2.16576,-2.06774,0.067911,6.58555,0.186083,0.141197,2105000,5605
-2.60959,-2.19244,-2.06644,0.060679,6.72066,0.185178,0.141718,2106000,5607
-2.64282,-2.2079,-2.05476,0.0652644,6.75054,0.187332,0.142769,2107000,5610
-2.60568,-2.19274,-2.07135,0.0601481,6.66387,0.185961,0.140564,2108000,5613
-2.5947,-2.20421,-2.08266,0.0602162,6.62958,0.187756,0.140661,2109000,5615
-2.68207,-2.22554,-2.0678,0.0701345,6.67273,0.186548,0.137101,2110000,5617
-2.67076,-2.20335,-2.07079,0.064453,6.5746,0.189701,0.14103,2111000,5620
-2.62039,-2.18956,-2.03842,0.0661563,6.69326,0.186773,0.143454,2112000,5623
-2.54955,-2.20924,-2.03582,0.0572814,6.57775,0.185739,0.139294,2113000,5625
-2.59535,-2.18402,-2.0508,0.060503,6.67958,0.188114,0.141597,2114000,5627
-2.60517,-2.20084,-2.07387,0.0647656,6.64072,0.185921,0.140149,2115000,5629
-2.62715,-2.20583,-2.03831,0.0635575,6.60831,0.188829,0.141272,2116000,5632
-2.64857,-2.20439,-2.0607,0.0702327,6.72364,0.185,0.141495,2117000,5635
-2.59973,-2.18857,-2.06136,0.0597975,6.68476,0.188478,0.141975,2118000,5638
-2.58223,-2.22805,-2.05815,0.0599804,6.65294,0.183214,0.138683,2119000,5641
-2.65837,-2.204,-2.07686,0.0666876,6.55165,0.188194,0.140543,2120000,5665
-2.61766,-2.19696,-2.04811,0.0597519,6.6534,0.183866,0.141323,2121000,5667
-2.76172,-2.19916,-2.081,0.0691558,6.66326,0.187521,0.139121,2122000,5669
-2.55479,-2.20078,-2.03367,0.05128,6.63806,0.187564,0.141878,2123000,5672
-2.68873,-2.18884,-2.06228,0.0661638,6.74663,0.185316,0.142054,2124000,5675
-2.67118,-2.20501,-2.07537,0.0640896,6.77523,0.187016,0.140071,2125000,5678
-2.50579,-2.20741,-2.06704,0.0661202,6.74326,0.185179,0.141918,2126000,5681
-2.56449,-2.21056,-2.05136,0.0594041,6.6127,0.187,0.142746,2127000,5683
-2.58943,-2.19212,-2.06863,0.0610348,6.67289,0.185016,0.140011,2128000,5686
-2.63871,-2.20739,-2.06324,0.0667992,6.60436,0.183973,0.142808,2129000,5689
-2.64392,-2.20566,-2.0562,0.063873,6.69062,0.188254,0.138706,2130000,5692
-2.65783,-2.22715,-2.07932,0.0657858,6.65008,0.183463,0.140417,2131000,5695
-2.63126,-2.19234,-2.06245,0.0640349,6.80102,0.1848,0.142462,2132000,5697
-2.62744,-2.19029,-2.07046,0.0631231,6.68556,0.185516,0.14202,2133000,5700
-2.63821,-2.20779,-2.07883,0.0648221,6.62652,0.186285,0.139151,2134000,5703
-2.58781,-2.20443,-2.06276,0.0618416,6.65301,0.183717,0.14137,2135000,5705
-2.59626,-2.21614,-2.04841,0.0558473,6.74519,0.186815,0.140314,2136000,5708
-2.65007,-2.20639,-2.08176,0.0662631,6.71965,0.185213,0.140551,2137000,5712
-2.60007,-2.19982,-2.04805,0.0572851,6.67742,0.185616,0.141256,2138000,5714
-2.67244,-2.17399,-2.02985,0.063035,6.63202,0.186239,0.141041,2139000,5716
-2.54967,-2.18744,-2.04862,0.0572146,6.77566,0.18857,0.141125,2140000,5719
-2.5547,-2.20462,-2.04384,0.0607954,6.76763,0.188524,0.140163,2141000,5721
-2.67866,-2.19602,-2.06018,0.0602469,6.65088,0.183571,0.139831,2142000,5723
-2.55986,-2.21024,-2.02177,0.0566783,6.65177,0.184375,0.142536,2143000,5726
-2.61679,-2.19796,-2.05768,0.0653277,6.70033,0.184965,0.140645,2144000,5728
-2.43518,-2.19306,-2.06336,0.0531539,6.71859,0.188069,0.140351,2145000,5731
-2.63751,-2.21584,-2.05603,0.0625602,6.68397,0.185354,0.140373,2146000,5734
-2.65752,-2.2013,-2.06027,0.0653206,6.71786,0.186001,0.141784,2147000,5737
-2.62042,-2.19951,-2.03442,0.0658817,6.79056,0.186222,0.140513,2148000,5740
-2.71619,-2.1849,-2.05326,0.0624062,6.6779,0.183158,0.140154,2149000,5744
-2.6024,-2.18922,-2.04318,0.064444,6.78861,0.186189,0.143364,2150000,5747
-2.79503,-2.19017,-2.07248,0.0718022,6.60265,0.186069,0.141207,2151000,5750
-2.58301,-2.1832,-2.06106,0.0588351,6.72313,0.185113,0.142731,2152000,5753
-2.55041,-2.2052,-2.07021,0.0556913,6.63283,0.184776,0.141462,2153000,5756
-2.51912,-2.18704,-2.05028,0.0522217,6.66075,0.18433,0.143416,2154000,5759
-2.58571,-2.19395,-2.02589,0.0581678,6.72026,0.183067,0.14171,2155000,5761
-2.59764,-2.21974,-2.05878,0.0562522,6.80531,0.187086,0.141187,2156000,5765
-2.7024,-2.19537,-2.06411,0.0657772,6.64666,0.186644,0.13943,2157000,5768
-2.665,-2.19455,-2.0501,0.0665809,6.50013,0.188363,0.14359,2158000,5771
-2.61976,-2.19712,-2.07097,0.068936,6.65319,0.186272,0.14184,2159000,5774
-2.63889,-2.1888,-2.0454,0.0628953,6.78068,0.185169,0.141386,2160000,5776
-2.57195,-2.17604,-2.04165,0.0636795,6.66417,0.185187,0.143668,2161000,5779
-2.66394,-2.19788,-2.04297,0.0714841,6.5703,0.184311,0.14213,2162000,5781
-2.81644,-2.20364,-2.05192,0.0746534,6.58688,0.185645,0.143086,2163000,5783
-2.6511,-2.19282,-2.03531,0.0660177,6.69393,0.184526,0.142903,2164000,5785
-2.59109,-2.20171,-2.07495,0.0637348,6.76143,0.18285,0.140691,2165000,5788
-2.58176,-2.19196,-2.02988,0.0629407,6.76349,0.186449,0.141845,2166000,5791
-2.76127,-2.17382,-2.08877,0.0742682,6.50033,0.186528,0.143323,2167000,5793
-2.60312,-2.2238,-2.0502,0.064135,6.5832,0.187948,0.140101,2168000,5796
-2.60224,-2.17913,-2.06046,0.0672644,6.64162,0.184961,0.140605,2169000,5798
-2.71523,-2.19064,-2.04853,0.0617179,6.64016,0.186052,0.140067,2170000,5800
-2.67115,-2.17482,-2.06689,0.0615821,6.59342,0.188195,0.141413,2171000,5804
-2.61577,-2.18598,-2.05687,0.0653434,6.64884,0.183898,0.143051,2172000,5806
-2.56262,-2.21517,-2.06104,0.0708645,6.70244,0.185743,0.141447,2173000,5808
-2.52491,-2.20463,-2.04808,0.0602423,6.68179,0.187418,0.142842,2174000,5811
-2.49023,-2.18166,-2.03424,0.0565644,6.68863,0.188177,0.142543,2175000,5814
-2.51611,-2.19842,-2.06158,0.0600649,6.70466,0.183343,0.1397,2176000,5816
-2.57523,-2.20053,-2.06723,0.0559211,6.64722,0.185485,0.142035,2177000,5819
-2.62798,-2.15433,-2.05384,0.0617075,6.70541,0.184586,0.14288,2178000,5821
-2.53859,-2.16149,-2.03232,0.0592908,6.66333,0.184254,0.14495,2179000,5824
-2.51945,-2.1747,-2.05606,0.051823,6.67132,0.182882,0.141976,2180000,5827
-2.55504,-2.18709,-2.05486,0.0617131,6.66094,0.186569,0.142519,2181000,5830
-2.6091,-2.18606,-2.05804,0.0628099,6.78507,0.185637,0.143037,2182000,5832
-2.56522,-2.1934,-2.03579,0.059913,6.59215,0.186708,0.141113,2183000,5835
-2.58095,-2.19304,-2.09277,0.0648672,6.72526,0.1862,0.139517,2184000,5837
-2.47272,-2.18928,-2.02056,0.0519726,6.6778,0.185809,0.140829,2185000,5839
-2.69162,-2.21333,-2.0863,0.0652064,6.76067,0.187037,0.138964,2186000,5842
-2.51377,-2.17897,-2.06107,0.0586914,6.72346,0.190188,0.141489,2187000,5846
-2.45528,-2.19773,-2.03073,0.059999,6.57348,0.187253,0.142975,2188000,5849
-2.55445,-2.22416,-2.07874,0.0595792,6.72764,0.186163,0.141763,2189000,5851
-2.54153,-2.19142,-2.06497,0.0630662,6.81887,0.186905,0.141579,2190000,5853
-2.62645,-2.20772,-2.06865,0.064634,6.69708,0.186354,0.139991,2191000,5856
-2.61887,-2.20107,-2.0676,0.0634175,6.79837,0.184088,0.139802,2192000,5859
-2.55729,-2.1944,-2.04098,0.0551656,6.67476,0.188377,0.144016,2193000,5862
-2.64019,-2.16935,-2.06724,0.0631506,6.75056,0.187776,0.143696,2194000,5864
-2.65495,-2.21021,-2.06177,0.0623758,6.6758,0.186025,0.139214,2195000,5867
-2.58129,-2.19777,-2.05206,0.0611637,6.64381,0.189085,0.142557,2196000,5870
-2.64099,-2.20706,-2.03916,0.0651283,6.56791,0.18812,0.141168,2197000,5873
-2.65529,-2.20666,-2.06038,0.0602063,6.69859,0.185367,0.141366,2198000,5875
-2.58354,-2.19489,-2.0283,0.0581948,6.60827,0.185643,0.13982,2199000,5877
-2.67208,-2.20716,-2.06044,0.0643939,6.5804,0.185493,0.142214,2200000,5879
-2.60552,-2.23224,-2.0432,0.0621238,6.58448,0.186835,0.140622,2201000,5882
-2.52578,-2.18073,-2.07182,0.0561635,6.52697,0.187908,0.140368,2202000,5885
-2.59246,-2.18981,-2.0473,0.0595029,6.55729,0.189084,0.142902,2203000,5887
-2.60818,-2.19734,-2.02798,0.0565875,6.50631,0.185233,0.140409,2204000,5889
-2.57959,-2.17586,-2.0679,0.0561762,6.66631,0.18594,0.141434,2205000,5893
-2.64669,-2.18981,-2.04707,0.0629995,6.72565,0.185616,0.140539,2206000,5896
-2.63113,-2.19093,-2.05672,0.0665779,6.71346,0.187119,0.140923,2207000,5899
-2.51912,-2.20761,-2.07559,0.0523073,6.77739,0.1879,0.141589,2208000,5902
-2.67006,-2.20073,-2.06414,0.0670272,6.65557,0.18787,0.139964,2209000,5905
-2.65997,-2.19614,-2.03918,0.069105,6.67361,0.185141,0.142628,2210000,5907
-2.60039,-2.18692,-2.04625,0.0569674,6.70073,0.189347,0.142451,2211000,5909
-2.61939,-2.22248,-2.0671,0.0622897,6.6555,0.185643,0.140565,2212000,5912
-2.5921,-2.20748,-2.06051,0.0669416,6.62,0.187191,0.141956,2213000,5914
-2.56781,-2.18505,-2.07763,0.0534262,6.71931,0.190116,0.140967,2214000,5917
-2.61652,-2.20882,-2.0428,0.0580158,6.69144,0.186632,0.138752,2215000,5919
-2.632,-2.19864,-2.08477,0.0598914,6.7129,0.185523,0.139801,2216000,5921
-2.67472,-2.20824,-2.08541,0.0647501,6.63772,0.186917,0.138644,2217000,5924
-2.6343,-2.18845,-2.05382,0.0630491,6.75046,0.186106,0.141537,2218000,5927
-2.67682,-2.1915,-2.06676,0.0699136,6.51867,0.186716,0.140447,2219000,5931
-2.69369,-2.19002,-2.07432,0.0671954,6.6413,0.186448,0.140638,2220000,5942
-2.64871,-2.19356,-2.07925,0.0667822,6.66014,0.187366,0.14213,2221000,5946
-2.65197,-2.20069,-2.03199,0.063632,6.56632,0.187888,0.141315,2222000,5949
-2.65681,-2.21413,-2.07351,0.0658446,6.6846,0.186008,0.14041,2223000,5952
-2.69736,-2.21926,-2.07026,0.069803,6.55412,0.185326,0.139142,2224000,5954
-2.58993,-2.18538,-2.05415,0.0645612,6.64119,0.187604,0.141516,2225000,5956
-2.64328,-2.21619,-2.07881,0.0673182,6.73161,0.184817,0.140533,2226000,5959
-2.67664,-2.19031,-2.0511,0.067146,6.73122,0.190601,0.142139,2227000,5962
-2.67965,-2.239,-2.06377,0.0671257,6.52682,0.187455,0.139417,2228000,5964
-2.74705,-2.19182,-2.07686,0.0653846,6.54323,0.187729,0.140503,2229000,5967
-2.75396,-2.18986,-2.05381,0.0689263,6.76823,0.187292,0.142723,2230000,5969
-2.70154,-2.20922,-2.08509,0.0708323,6.65415,0.186105,0.142374,2231000,5972
-2.7072,-2.20018,-2.06111,0.0667865,6.61389,0.184751,0.140789,2232000,5975
-2.61076,-2.23202,-2.05895,0.0626828,6.71289,0.185964,0.141551,2233000,5977
-2.6599,-2.20872,-2.04481,0.0706842,6.61294,0.18866,0.14098,2234000,5979
-2.66719,-2.18294,-2.0958,0.0673976,6.63952,0.189163,0.140472,2235000,5981
-2.68418,-2.19114,-2.04948,0.0649699,6.60065,0.1884,0.140484,2236000,5984
-2.59029,-2.1884,-2.04287,0.0546923,6.62975,0.187576,0.140869,2237000,5987
-2.56838,-2.19591,-2.02909,0.0624252,6.7806,0.190358,0.142061,2238000,5991
-2.51589,-2.17846,-2.02091,0.0517413,6.71029,0.18833,0.143346,2239000,5994
-2.61847,-2.20691,-2.05401,0.0609955,6.58287,0.187239,0.142753,2240000,5997
-2.67905,-2.20467,-2.06454,0.0612387,6.65408,0.189291,0.138848,2241000,5999
-2.59432,-2.19548,-2.07748,0.0596637,6.63134,0.184126,0.139578,2242000,6002
-2.66501,-2.1971,-2.07399,0.0649617,6.53836,0.186329,0.141562,2243000,6005
-2.64042,-2.18251,-2.07097,0.0659897,6.67313,0.185471,0.141406,2244000,6008
-2.61091,-2.20206,-2.04822,0.0617795,6.72836,0.187904,0.140502,2245000,6010
-2.607,-2.21405,-2.06087,0.061707,6.66021,0.186465,0.141705,2246000,6012
-2.52598,-2.20425,-2.04177,0.0533104,6.75326,0.187504,0.140939,2247000,6015
-2.68458,-2.19794,-2.06915,0.0621107,6.70376,0.187131,0.14155,2248000,6017
-2.56157,-2.17431,-2.03326,0.0509042,6.66441,0.190687,0.144307,2249000,6020
-2.68717,-2.20448,-2.06189,0.066604,6.67086,0.188147,0.140979,2250000,6023
-2.55059,-2.21163,-2.02493,0.059287,6.58942,0.189916,0.140973,2251000,6025
-2.71964,-2.20169,-2.05035,0.0668406,6.74816,0.185565,0.141429,2252000,6028
-2.55987,-2.22421,-2.01833,0.0575389,6.64113,0.189423,0.139498,2253000,6030
-2.67884,-2.18477,-2.07439,0.0692638,6.77545,0.187516,0.141285,2254000,6032
-2.59968,-2.21423,-2.03671,0.0682086,6.519,0.188417,0.142672,2255000,6034
-2.56092,-2.21265,-2.07434,0.0573904,6.6463,0.186602,0.140271,2256000,6037
-2.63716,-2.21214,-2.07632,0.0706967,6.74646,0.189422,0.141753,2257000,6040
-2.64236,-2.19478,-2.04727,0.0584239,6.62438,0.184882,0.143523,2258000,6044
-2.66195,-2.18284,-2.04239,0.0593243,6.59741,0.188263,0.140407,2259000,6046
-2.58697,-2.20075,-2.06576,0.059555,6.82915,0.188241,0.141797,2260000,6048
-2.67388,-2.21553,-2.0748,0.0631858,6.82587,0.187885,0.141251,2261000,6051
-2.63924,-2.20813,-2.02144,0.0678863,6.62497,0.18988,0.141879,2262000,6054
-2.58903,-2.17331,-2.06291,0.0564665,6.67606,0.187593,0.142088,2263000,6056
-2.59703,-2.19442,-2.04379,0.0595978,6.58984,0.189858,0.139732,2264000,6058
-2.68866,-2.19379,-2.06732,0.0701889,6.47793,0.187563,0.141699,2265000,6061
-2.6092,-2.18093,-2.06256,0.0604629,6.65286,0.185419,0.142397,2266000,6063
-2.56976,-2.20797,-2.06705,0.0653093,6.53588,0.186333,0.142642,2267000,6065
-2.56179,-2.22762,-2.03719,0.0640585,6.54394,0.185082,0.14179,2268000,6069
-2.66306,-2.17886,-2.04855,0.066942,6.61744,0.184555,0.142643,2269000,6072
-2.57578,-2.18515,-2.03254,0.0586326,6.63801,0.182977,0.142683,2270000,6074
-2.64472,-2.18131,-2.08313,0.0691428,6.71142,0.184966,0.141356,2271000,6077
-2.60154,-2.20486,-2.06746,0.066495,6.70255,0.187224,0.141946,2272000,6079
-2.64692,-2.19896,-2.06842,0.0663697,6.69919,0.186686,0.13948,2273000,6082
-2.58793,-2.19936,-2.04017,0.0610546,6.67666,0.188544,0.140059,2274000,6085
-2.70283,-2.17552,-2.06689,0.0667308,6.65413,0.187433,0.142137,2275000,6087
-2.55757,-2.22425,-1.99676,0.0611632,6.55722,0.189405,0.142941,2276000,6091
-2.68486,-2.21959,-2.01663,0.0694744,6.65916,0.187095,0.144591,2277000,6094
-2.56953,-2.19205,-2.06052,0.061472,6.55237,0.19015,0.141674,2278000,6097
-2.67226,-2.17971,-2.07153,0.068423,6.70273,0.186296,0.141553,2279000,6100
-2.53979,-2.21314,-2.06341,0.0627669,6.66933,0.187174,0.141926,2280000,6103
-2.60798,-2.20882,-2.07256,0.0670351,6.66502,0.185193,0.142249,2281000,6106
-2.73696,-2.17853,-2.05843,0.0728131,6.91013,0.186615,0.14212,2282000,6109
-2.64388,-2.19498,-2.05169,0.0722597,6.79802,0.186782,0.142683,2283000,6112
-2.69531,-2.19338,-2.05882,0.0709262,6.69914,0.184823,0.141038,2284000,6115
-2.65667,-2.18136,-2.02131,0.0664744,6.74119,0.189055,0.143619,2285000,6117
-2.61969,-2.1905,-2.03431,0.0639304,6.65044,0.185118,0.141545,2286000,6120
-2.70787,-2.19257,-2.04124,0.0690464,6.66869,0.1849,0.142084,2287000,6123
-2.71261,-2.18772,-2.03037,0.0675631,6.63385,0.185324,0.141114,2288000,6126
-2.60726,-2.207,-2.0486,0.0583672,6.66281,0.185588,0.143022,2289000,6129
-2.61224,-2.20923,-2.05936,0.0626228,6.75588,0.187527,0.140927,2290000,6131
-2.75237,-2.2159,-2.06752,0.0745153,6.63231,0.187388,0.143068,2291000,6134
-2.65863,-2.20761,-2.05557,0.0639756,6.75001,0.187416,0.141389,2292000,6137
-2.71895,-2.20928,-2.09602,0.0697444,6.63544,0.187373,0.141527,2293000,6140
-2.59267,-2.19842,-2.08068,0.0633953,6.59941,0.186786,0.141674,2294000,6142
-2.56019,-2.22274,-2.04692,0.0649369,6.62376,0.186719,0.141018,2295000,6144
-2.74084,-2.20493,-2.08508,0.0724634,6.71066,0.186179,0.140525,2296000,6147
-2.68175,-2.2178,-2.08955,0.0674126,6.62734,0.184891,0.142959,2297000,6150
-2.76575,-2.20294,-2.07624,0.0668905,6.67851,0.184078,0.141117,2298000,6153
-2.60175,-2.20864,-2.05335,0.0611786,6.46759,0.187305,0.140344,2299000,6156
-2.60191,-2.19537,-2.08112,0.0602418,6.7623,0.186099,0.139356,2300000,6159
-2.67039,-2.21843,-2.05319,0.0674284,6.57754,0.187347,0.141235,2301000,6162
-2.70136,-2.20261,-2.06905,0.0674659,6.74063,0.187515,0.140859,2302000,6165
-2.64673,-2.22473,-2.05891,0.0711344,6.71924,0.186062,0.138849,2303000,6168
-2.52548,-2.20597,-2.05306,0.0640348,6.69852,0.18756,0.140468,2304000,6170
-2.59781,-2.1946,-2.0547,0.05306,6.56848,0.187026,0.139302,2305000,6172
-2.52394,-2.20078,-2.04223,0.0617294,6.60784,0.185731,0.142089,2306000,6175
-2.61947,-2.18959,-2.03837,0.0573823,6.76361,0.187004,0.142546,2307000,6178
-2.61289,-2.2085,-2.03474,0.0561943,6.74539,0.186126,0.14145,2308000,6181
-2.57127,-2.20639,-2.08079,0.064562,6.70838,0.189285,0.140562,2309000,6185
-2.51298,-2.17827,-2.05309,0.0565958,6.73397,0.185673,0.143583,2310000,6187
-2.61995,-2.21234,-2.03919,0.0622812,6.65098,0.186335,0.141994,2311000,6189
-2.44576,-2.18064,-2.03626,0.0519048,6.66717,0.185718,0.141605,2312000,6192
-2.52267,-2.20761,-2.03772,0.0578108,6.67184,0.187447,0.142274,2313000,6195
-2.62925,-2.21027,-2.0309,0.0662312,6.69077,0.185891,0.142802,2314000,6198
-2.52524,-2.1801,-2.03286,0.057143,6.59564,0.185568,0.142233,2315000,6200
-2.63145,-2.23654,-2.06992,0.0654361,6.7013,0.185943,0.141086,2316000,6202
-2.59473,-2.20454,-2.02713,0.0580294,6.67869,0.186768,0.140683,2317000,6205
-2.65433,-2.1999,-2.05934,0.0645741,6.78508,0.188246,0.140291,2318000,6207
-2.63504,-2.20827,-2.06636,0.0640727,6.61311,0.186276,0.139737,2319000,6209
-2.50557,-2.2068,-2.05223,0.0555255,6.61601,0.188155,0.140826,2320000,6225
-2.58541,-2.18974,-2.0547,0.0626803,6.7043,0.188465,0.140134,2321000,6228
-2.58522,-2.19362,-2.08908,0.0647908,6.77416,0.188008,0.141867,2322000,6231
-2.56468,-2.19077,-2.04024,0.0593489,6.6191,0.186293,0.142408,2323000,6234
-2.61494,-2.22954,-2.06244,0.0644596,6.59638,0.189123,0.140477,2324000,6237
-2.69587,-2.22839,-2.0593,0.069463,6.68699,0.185455,0.139702,2325000,6240
-2.5657,-2.18714,-2.06595,0.0637101,6.65788,0.18491,0.142324,2326000,6242
-2.52228,-2.20605,-2.08984,0.0600892,6.72576,0.185399,0.138963,2327000,6245
-2.54901,-2.21783,-2.05222,0.056595,6.65715,0.187274,0.138672,2328000,6248
-2.59593,-2.19147,-2.11589,0.0616209,6.61075,0.188526,0.138506,2329000,6250
-2.57666,-2.17678,-2.08213,0.0592136,6.56553,0.185485,0.140108,2330000,6253
-2.55152,-2.2234,-2.03497,0.0571266,6.60333,0.186188,0.139962,2331000,6256
-2.66375,-2.21345,-2.04325,0.0576951,6.66238,0.187962,0.140297,2332000,6259
-2.70505,-2.22357,-2.02583,0.0655785,6.64203,0.185783,0.1402,2333000,6262
-2.64864,-2.21041,-2.07929,0.0598041,6.68233,0.189881,0.140417,2334000,6265
-2.66147,-2.19895,-2.06993,0.0647688,6.6361,0.188032,0.141375,2335000,6267
-2.49721,-2.19875,-2.05241,0.0548176,6.63659,0.186057,0.141105,2336000,6269
-2.60213,-2.20953,-2.08643,0.0636824,6.61323,0.187576,0.140613,2337000,6271
-2.59588,-2.18891,-2.0745,0.0544645,6.61924,0.189024,0.139505,2338000,6274
-2.70959,-2.21873,-2.08851,0.064983,6.69467,0.186843,0.140367,2339000,6277
-2.60835,-2.20531,-2.05778,0.0638895,6.76136,0.187481,0.142098,2340000,6280
-2.57704,-2.17324,-2.05984,0.0616504,6.6093,0.188447,0.142711,2341000,6282
-2.52111,-2.22695,-2.06904,0.06084,6.71421,0.187067,0.140449,2342000,6284
-2.54553,-2.23914,-2.06369,0.0566894,6.61976,0.188719,0.138674,2343000,6287
-2.68453,-2.201,-2.04494,0.0685245,6.6311,0.185857,0.141868,2344000,6290
-2.6605,-2.21854,-2.05201,0.0697515,6.64919,0.183557,0.139741,2345000,6294
-2.5702,-2.19746,-2.06251,0.059963,6.6568,0.188634,0.141794,2346000,6297
-2.56312,-2.18761,-2.05561,0.0603259,6.55309,0.187763,0.140086,2347000,6300
-2.69536,-2.21317,-2.0659,0.0715646,6.61376,0.1869,0.141491,2348000,6303
-2.63058,-2.19447,-2.07098,0.0606021,6.60386,0.187485,0.141905,2349000,6306
-2.54269,-2.18905,-2.07006,0.0572112,6.58991,0.186037,0.144131,2350000,6309
-2.50569,-2.19181,-2.05088,0.0518315,6.6301,0.189833,0.140332,2351000,6312
